rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,71.75526425903395,61.5963328424153,601015,陕西黑猫,bottom_area,2021-03-23,6.9,2021-03-23,6.79,1.6200294550810062,10.456553755522826,29.71014492753623,False,-7.8772,4.4118,1,2,1,50.0,65.6514382402707,65.6514382402707,18.379970544918994,1.6200294550810062,历史1/2次成功; 当前距低点1.62%; 最新日涨幅-7.88%; 状态bottom_area; 底部未确认
