rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.63267931183937,77.84757731151,300653,正海生物,bottom_area,2023-05-18,34.5,2023-05-18,34.11,1.1433597185576094,1.7883318674875386,29.129441097028884,False,-0.1158,2.1877,1,1,1,100.0,29.647513278609367,29.647513278609367,13.85664028144239,1.1433597185576094,历史1/1次成功; 当前距低点1.14%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
12,78.96704631573928,69.33517531230333,600160,巨化股份,bottom_area,2023-05-18,13.58,2023-05-18,13.51,0.5181347150259088,2.5166543301258315,29.08136482939633,False,-1.3798,0.5623,1,1,1,100.0,16.05657237936772,16.05657237936772,14.481865284974091,0.5181347150259088,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
13,77.91778097172315,72.84254335260114,002079,苏州固锝,bottom_area,2023-05-18,12.58,2023-05-10,12.11,3.8810900082576443,5.6977704376548415,28.512396694214885,False,-1.1783,1.701,2,2,2,100.0,19.631336405529957,22.488479262672804,11.118909991742356,3.8810900082576443,历史2/2次成功; 当前距低点3.88%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
14,77.69550763319765,74.01921972041696,300762,上海瀚讯,bottom_area,2023-05-18,12.0,2023-05-10,11.44,4.895104895104899,6.031468531468543,27.50316856780735,False,1.437,1.14,1,1,1,100.0,32.580961727183514,32.580961727183514,10.104895104895101,4.895104895104899,历史1/1次成功; 当前距低点4.90%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
15,75.89789502813841,71.9693884682586,002383,合众思壮,bottom_area,2023-05-18,6.76,2023-05-15,6.46,4.643962848297211,5.26315789473684,29.166666666666664,False,1.1976,1.2398,1,1,1,100.0,18.48184818481848,18.48184818481848,10.356037151702788,4.643962848297211,历史1/1次成功; 当前距低点4.64%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
16,75.43709934894667,69.30801456437305,300727,润禾材料,bottom_area,2023-05-18,26.54,2023-05-16,25.78,2.948021722265314,3.413498836307211,30.661646046261424,False,1.9985,1.9869,2,3,2,66.66666666666666,22.273319486404827,26.812499999999993,12.051978277734685,2.948021722265314,历史2/3次成功; 当前距低点2.95%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
17,73.64650360752864,68.91554459986241,600114,东睦股份,bottom_area,2023-05-18,7.4,2023-05-10,7.12,3.9325842696629247,5.056179775280904,27.04918032786885,False,-0.2695,0.9992,1,1,1,100.0,15.816326530612232,15.816326530612232,11.067415730337075,3.9325842696629247,历史1/1次成功; 当前距低点3.93%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
18,73.20507066350177,68.64662300235787,688321,微芯生物,bottom_area,2023-05-18,22.89,2023-05-15,22.0,4.045454545454548,5.772727272727271,31.888544891640862,False,-0.0437,0.3868,1,1,1,100.0,15.754082612872244,15.754082612872244,10.954545454545451,4.045454545454548,历史1/1次成功; 当前距低点4.05%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
19,72.69570859885357,67.10925804925054,601369,陕鼓动力,bottom_area,2023-05-18,9.34,2023-05-10,9.05,3.204419889502753,4.972375690607726,32.31114435302916,False,-0.4264,0.5705,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,11.795580110497248,3.204419889502753,历史2/3次成功; 当前距低点3.20%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
20,71.4730690739975,67.14529193449255,002690,美亚光电,bottom_area,2023-05-18,24.63,2023-05-15,23.65,4.143763213530657,4.312896405919675,28.765060240963862,False,0.0813,0.717,2,3,2,66.66666666666666,25.30325481008482,27.355278093076052,10.856236786469342,4.143763213530657,历史2/3次成功; 当前距低点4.14%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
21,68.30431336835578,61.72959565997973,002405,四维图新,bottom_area,2023-05-18,11.37,2023-05-16,11.14,2.0646319569120166,2.9622980251346505,27.75616083009079,False,0.5305,1.0221,1,2,1,50.0,23.478260869565215,23.478260869565215,12.935368043087983,2.0646319569120166,历史1/2次成功; 当前距低点2.06%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
22,67.74556780318365,63.38067243722389,002370,亚太药业,bottom_area,2023-05-18,4.24,2023-04-25,4.08,3.921568627450984,9.558823529411757,32.56198347107438,True,-2.0785,1.4373,2,3,2,66.66666666666666,15.619259360997129,15.633423180592995,11.078431372549016,3.921568627450984,历史2/3次成功; 当前距低点3.92%; 最新日涨幅-2.08%; 状态bottom_area; 底部已确认
23,64.29636702391429,57.66427195416548,002758,浙农股份,bottom_area,2023-05-18,12.29,2023-04-25,12.09,1.6542597187758419,5.789909015715462,28.249258160237396,False,-1.0467,1.2095,1,2,1,50.0,19.064430714916153,19.064430714916153,13.345740281224158,1.6542597187758419,历史1/2次成功; 当前距低点1.65%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
24,61.50547448498214,57.73898849700543,000518,四环生物,bottom_area,2023-05-18,2.79,2023-04-25,2.68,4.104477611940293,9.328358208955223,27.956989247311824,True,0.3597,0.3373,1,2,1,50.0,17.834394904458602,17.834394904458602,10.895522388059705,4.104477611940293,历史1/2次成功; 当前距低点4.10%; 最新日涨幅0.36%; 状态bottom_area; 底部已确认
25,61.03665820463489,57.337639512431316,300758,七彩化学,bottom_area,2023-05-18,10.06,2023-04-26,9.66,4.140786749482405,7.349896480331253,30.252707581227433,True,-0.8867,0.616,1,2,1,50.0,38.59480269489894,38.59480269489894,10.859213250517593,4.140786749482405,历史1/2次成功; 当前距低点4.14%; 最新日涨幅-0.89%; 状态bottom_area; 底部已确认
26,58.16147927417478,51.44004211634642,600248,陕建股份,bottom_area,2023-05-18,5.56,2023-05-17,5.51,0.907441016333935,3.8112522686025407,28.719275549805957,False,-2.1127,6.325,1,2,1,50.0,16.28498727735369,16.28498727735369,14.092558983666065,0.907441016333935,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
27,57.00735854257385,54.124684788895316,300386,飞天诚信,bottom_area,2023-05-18,10.89,2023-05-17,10.4,4.7115384615384635,5.673076923076922,29.72972972972973,False,1.5858,2.0918,1,2,1,50.0,15.037593984962406,15.037593984962406,10.288461538461535,4.7115384615384635,历史1/2次成功; 当前距低点4.71%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
28,54.735147699324344,51.88241472132741,002068,黑猫股份,bottom_area,2023-05-18,9.73,2023-05-10,9.3,4.6236559139784905,7.95698924731181,28.953399541634827,True,-1.7172,1.3188,1,2,1,50.0,15.184678522571824,15.184678522571824,10.37634408602151,4.6236559139784905,历史1/2次成功; 当前距低点4.62%; 最新日涨幅-1.72%; 状态bottom_area; 底部已确认
29,51.12120917121561,44.901105561596566,688298,东方生物,bottom_area,2023-05-18,52.48,2023-05-18,52.2,0.5363984674329387,3.6781609195402196,32.80123583934088,False,-2.6526,0.9531,1,6,1,16.666666666666664,15.470039788586028,15.470039788586028,14.463601532567061,0.5363984674329387,历史1/6次成功; 当前距低点0.54%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
