rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.49165235258421,86.1901688191961,600343,航天动力,bottom_area,2024-08-16,7.81,2024-08-13,7.71,1.2970168612191912,5.447470817120633,31.16071428571428,False,-2.4969,2.7534,4,4,4,100.0,26.383694961160476,55.72413793103447,8.702983138780809,1.2970168612191912,历史4/4次成功; 当前距低点1.30%; 最新日涨幅-2.50%; 状态bottom_area; 底部未确认
2,88.97219456298372,85.82233236449943,603368,柳药集团,bottom_area,2024-08-16,16.92,2024-07-31,16.41,3.107861060329077,8.470444850700796,31.908713692946062,True,0.1183,1.2493,3,3,3,100.0,31.603524634675978,42.85714285714285,6.892138939670923,3.107861060329077,历史3/3次成功; 当前距低点3.11%; 最新日涨幅0.12%; 状态bottom_area; 底部已确认
3,86.92981101017746,81.49853668794135,605398,新炬网络,bottom_area,2024-08-16,13.85,2024-08-16,13.63,1.614086573734401,2.6412325752017565,32.49133234274393,False,1.3168,0.8147,2,2,2,100.0,15.906742344385982,20.890538033395174,8.3859134262656,1.614086573734401,历史2/2次成功; 当前距低点1.61%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
4,86.20737069060449,81.44591707687925,601886,江河集团,bottom_area,2024-08-16,4.55,2024-07-25,4.46,2.0179372197309386,8.744394618834074,29.54186413902054,True,-3.397,1.0156,3,3,3,100.0,27.40222547239673,33.5540838852097,7.982062780269061,2.0179372197309386,历史3/3次成功; 当前距低点2.02%; 最新日涨幅-3.40%; 状态bottom_area; 底部已确认
5,85.02482539027201,79.16894091745219,002563,森马服饰,bottom_area,2024-08-16,4.84,2024-07-30,4.78,1.2552301255230043,7.531380753138063,29.080118694362017,True,-1.2245,0.3267,1,1,1,100.0,28.929384965831446,28.929384965831446,8.744769874476995,1.2552301255230043,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-1.22%; 状态bottom_area; 底部已确认
6,82.68062150153013,76.69833031297448,603010,万盛股份,bottom_area,2024-08-16,8.59,2024-07-18,8.5,1.0588235294117632,7.5294117647058885,27.78249787595582,True,-0.9227,0.2597,1,1,1,100.0,13.238967527060783,13.238967527060783,8.941176470588237,1.0588235294117632,历史1/1次成功; 当前距低点1.06%; 最新日涨幅-0.92%; 状态bottom_area; 底部已确认
7,81.51982147916884,77.82321859586526,603218,日月股份,confirmed_rebound,2024-08-16,9.6,2024-07-05,9.36,2.5641025641025665,10.256410256410266,27.216174183514774,True,-2.0408,0.5215,1,1,1,100.0,47.95361527967258,47.95361527967258,7.435897435897434,2.5641025641025665,历史1/1次成功; 当前距低点2.56%; 最新日涨幅-2.04%; 状态confirmed_rebound; 底部已确认
8,81.19235265663973,77.85832061068703,002687,乔治白,bottom_area,2024-08-16,4.04,2024-07-25,3.93,2.7989821882951618,5.852417302798981,32.82051282051282,False,-0.4926,0.529,1,1,1,100.0,64.00000000000001,64.00000000000001,7.20101781170484,2.7989821882951618,历史1/1次成功; 当前距低点2.80%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
9,81.01175962062393,74.10340950839014,300424,航新科技,bottom_area,2024-08-16,12.4,2024-08-16,12.36,0.32362459546926314,6.877022653721694,29.128440366972484,False,-3.4268,8.6497,2,2,2,100.0,32.85630960247343,52.29885057471265,9.676375404530738,0.32362459546926314,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
10,80.94743887374656,78.77435326639768,000811,冰轮环境,confirmed_rebound,2024-08-16,8.41,2024-07-24,8.12,3.571428571428583,11.083743842364537,31.64983164983166,True,-2.2093,0.8699,3,3,3,100.0,32.0817763938432,47.451868629671566,6.428571428571416,3.571428571428583,历史3/3次成功; 当前距低点3.57%; 最新日涨幅-2.21%; 状态confirmed_rebound; 底部已确认
11,80.27675293313887,73.68936986908436,001203,大中矿业,bottom_area,2024-08-16,7.92,2024-08-16,7.88,0.5076142131979701,2.4111675126903607,32.244196044711956,False,-1.2469,0.4613,2,2,2,100.0,22.670592877288865,29.46341463414634,9.49238578680203,0.5076142131979701,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
12,80.04896511260226,74.90251731682689,002706,良信股份,bottom_area,2024-08-16,6.04,2024-07-30,5.95,1.5126050420168042,7.394957983193269,32.7683615819209,True,-1.4682,0.8626,3,4,3,75.0,13.31320867002797,14.727153188691638,8.487394957983197,1.5126050420168042,历史3/4次成功; 当前距低点1.51%; 最新日涨幅-1.47%; 状态bottom_area; 底部已确认
13,79.93777288180776,73.01530796136669,600283,钱江水利,bottom_area,2024-08-16,8.09,2024-08-16,8.07,0.24783147459726856,3.841387856257751,32.86189683860232,False,-2.9976,0.6718,2,2,2,100.0,15.862170556174481,20.59238363892808,9.752168525402732,0.24783147459726856,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
14,79.4534548941782,77.61882804937478,002545,东方铁塔,bottom_area,2024-08-16,6.05,2024-07-25,5.83,3.773584905660373,7.375643224699823,29.247572815533985,True,-1.3051,0.4479,3,3,3,100.0,18.132266850969987,28.468653648509758,6.226415094339628,3.773584905660373,历史3/3次成功; 当前距低点3.77%; 最新日涨幅-1.31%; 状态bottom_area; 底部已确认
15,78.36637540335128,75.61014356882279,001218,丽臣实业,bottom_area,2024-08-16,14.21,2024-07-25,13.78,3.120464441219169,6.603773584905662,30.404040404040412,False,-0.3506,0.6097,2,2,2,100.0,25.18711018711019,29.999999999999993,6.879535558780832,3.120464441219169,历史2/2次成功; 当前距低点3.12%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
16,75.86463372093024,68.9678488372093,600280,中央商场,bottom_area,2024-08-16,2.57,2024-08-16,2.57,0.0,5.836575875486395,32.898172323759795,False,-6.2044,8.3944,2,2,2,100.0,13.536821705426364,15.406976744186055,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-6.20%; 状态bottom_area; 底部未确认
17,75.64241877684937,69.45403979828268,000708,中信特钢,bottom_area,2024-08-16,11.56,2024-08-16,11.5,0.5217391304347869,2.9565217391304333,29.447852760736197,False,-1.9508,0.1661,1,1,1,100.0,16.739811912225715,16.739811912225715,9.478260869565213,0.5217391304347869,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
18,75.59080255404236,69.08298511561486,301606,绿联科技,bottom_area,2024-08-16,28.98,2024-08-13,28.9,0.2768166089965462,5.294117647058828,30.34466136418415,False,-3.0445,17.3719,1,1,1,100.0,21.957671957671955,21.957671957671955,9.723183391003454,0.2768166089965462,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-3.04%; 状态bottom_area; 底部未确认
19,75.57769125398994,73.34338932745811,002355,兴民智通,bottom_area,2024-08-16,4.53,2024-08-12,4.38,3.4246575342465837,8.447488584474888,28.8961038961039,True,-2.9979,3.5359,4,5,4,80.0,17.535529599679155,21.138211382113823,6.575342465753417,3.4246575342465837,历史4/5次成功; 当前距低点3.42%; 最新日涨幅-3.00%; 状态bottom_area; 底部已确认
20,75.49410495773785,69.24110092074164,301507,民生健康,bottom_area,2024-08-16,13.0,2024-08-16,12.94,0.46367851622875195,2.782071097372498,31.858873091100577,False,-2.1821,12.9557,1,1,1,100.0,14.883268482490283,14.883268482490283,9.536321483771248,0.46367851622875195,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
21,75.34545803997935,74.00814454511888,600210,紫江企业,bottom_area,2024-08-16,4.87,2024-07-25,4.68,4.0598290598290685,9.61538461538462,27.329192546583858,True,-1.217,0.4728,2,2,2,100.0,18.895455922199744,19.867549668874158,5.940170940170932,4.0598290598290685,历史2/2次成功; 当前距低点4.06%; 最新日涨幅-1.22%; 状态bottom_area; 底部已确认
22,75.29776901356107,68.8712480927998,002601,龙佰集团,bottom_area,2024-08-16,15.7,2024-08-16,15.65,0.31948881789136696,2.5559105431309925,32.54310344827586,False,-1.2579,0.5784,1,1,1,100.0,11.127325793506023,11.127325793506023,9.680511182108633,0.31948881789136696,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
23,75.10963473381196,74.16498586239395,002552,宝鼎科技,confirmed_rebound,2024-08-16,11.07,2024-07-25,10.61,4.335532516493882,10.084825636192276,30.197368421052634,True,-0.4496,0.5113,1,1,1,100.0,52.23596574690771,52.23596574690771,5.664467483506119,4.335532516493882,历史1/1次成功; 当前距低点4.34%; 最新日涨幅-0.45%; 状态confirmed_rebound; 底部已确认
24,74.89298719817798,74.80912047119233,000789,万年青,bottom_area,2024-08-16,4.46,2024-07-09,4.25,4.941176470588235,9.88235294117647,29.752066115702476,True,-2.8322,0.4953,2,2,2,100.0,34.00539152759949,47.599999999999994,5.058823529411765,4.941176470588235,历史2/2次成功; 当前距低点4.94%; 最新日涨幅-2.83%; 状态bottom_area; 底部已确认
25,74.73524239600644,71.37202812122909,000726,鲁泰A,bottom_area,2024-08-16,5.56,2024-07-30,5.42,2.583025830258297,4.797047970479701,28.211920529801326,False,-0.5367,0.4406,1,1,1,100.0,12.480252764612954,12.480252764612954,7.416974169741704,2.583025830258297,历史1/1次成功; 当前距低点2.58%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
26,74.41554324940248,71.54828564835786,000983,山西焦煤,bottom_area,2024-08-16,8.06,2024-08-14,7.83,2.9374201787994947,4.725415070242646,27.834101382488473,False,-0.3708,0.3631,3,4,3,75.0,21.938729333444627,27.212389380530986,7.062579821200505,2.9374201787994947,历史3/4次成功; 当前距低点2.94%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
27,73.5832645213891,67.83393524158888,002311,海大集团,bottom_area,2024-08-16,39.95,2024-08-16,39.66,0.7312153303076305,1.109430156328807,27.28272827282729,False,-0.4981,0.2636,1,1,1,100.0,10.59734513274336,10.59734513274336,9.268784669692371,0.7312153303076305,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
28,73.53181319947439,72.42753685283917,002768,国恩股份,bottom_area,2024-08-16,17.84,2024-07-25,17.12,4.205607476635507,7.827102803738316,27.549724925941593,True,-0.4464,0.5329,2,2,2,100.0,12.184526341764123,13.681691264459511,5.794392523364493,4.205607476635507,历史2/2次成功; 当前距低点4.21%; 最新日涨幅-0.45%; 状态bottom_area; 底部已确认
29,73.51789863587602,71.58813160987079,000629,钒钛股份,confirmed_rebound,2024-08-16,2.3,2024-07-25,2.22,3.6036036036035863,10.360360360360358,32.72727272727272,True,-1.7094,0.4724,1,1,1,100.0,27.173913043478265,27.173913043478265,6.3963963963964146,3.6036036036035863,历史1/1次成功; 当前距低点3.60%; 最新日涨幅-1.71%; 状态confirmed_rebound; 底部已确认
30,73.4906101935477,72.20667422446665,600997,开滦股份,bottom_area,2024-08-16,6.13,2024-07-30,5.89,4.074702886247882,5.942275042444831,30.70588235294118,False,0.4918,0.3432,1,1,1,100.0,12.77955271565495,12.77955271565495,5.925297113752119,4.074702886247882,历史1/1次成功; 当前距低点4.07%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
31,73.31971437014916,71.11797965746597,000090,天健集团,bottom_area,2024-08-16,3.65,2024-07-25,3.53,3.399433427762043,9.915014164305951,28.973843058350102,True,-1.6173,0.6565,1,1,1,100.0,11.928429423459237,11.928429423459237,6.600566572237958,3.399433427762043,历史1/1次成功; 当前距低点3.40%; 最新日涨幅-1.62%; 状态bottom_area; 底部已确认
32,73.27694387372932,71.17876389329273,002316,亚联发展,bottom_area,2024-08-16,2.68,2024-08-13,2.59,3.4749034749034866,8.880308880308881,27.247191011235962,True,-0.3717,6.4481,6,8,6,75.0,17.34700976383158,24.890829694323134,6.525096525096513,3.4749034749034866,历史6/8次成功; 当前距低点3.47%; 最新日涨幅-0.37%; 状态bottom_area; 底部已确认
33,71.26723522747174,66.24442595673877,600058,五矿发展,bottom_area,2024-08-16,6.08,2024-07-25,6.01,1.1647254575707202,8.153078202995012,31.85941043083901,True,-2.5641,0.4927,1,2,1,50.0,99.54954954954954,99.54954954954954,8.83527454242928,1.1647254575707202,历史1/2次成功; 当前距低点1.16%; 最新日涨幅-2.56%; 状态bottom_area; 底部已确认
34,70.6819674035073,64.6120666899523,001239,永达股份,bottom_area,2024-08-16,13.87,2024-08-16,13.83,0.289226319595077,4.989154013015181,32.83147158814958,False,-3.6136,16.0915,2,3,2,66.66666666666666,36.96148404280864,62.04678362573098,9.710773680404923,0.289226319595077,历史2/3次成功; 当前距低点0.29%; 最新日涨幅-3.61%; 状态bottom_area; 底部未确认
35,68.46499871792933,63.407091960394965,002651,利君股份,bottom_area,2024-08-16,5.19,2024-08-13,5.14,0.9727626459144108,5.642023346303502,29.201101928374655,False,-2.0755,3.5771,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,9.02723735408559,0.9727626459144108,历史2/3次成功; 当前距低点0.97%; 最新日涨幅-2.08%; 状态bottom_area; 底部未确认
36,68.39572770920144,65.07377952372458,002196,方正电机,bottom_area,2024-08-16,4.29,2024-08-13,4.19,2.3866348448687265,6.205250596658705,28.49829351535836,False,-2.7211,4.0328,2,3,2,66.66666666666666,15.100216684723728,18.661971830985923,7.613365155131274,2.3866348448687265,历史2/3次成功; 当前距低点2.39%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
37,66.55870079547502,65.18776042988821,002346,柘中股份,bottom_area,2024-08-16,7.18,2024-07-25,6.91,3.907380607814755,8.248914616497833,29.989868287740624,True,-0.554,0.3034,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,6.092619392185246,3.907380607814755,历史2/3次成功; 当前距低点3.91%; 最新日涨幅-0.55%; 状态bottom_area; 底部已确认
38,64.04669611034844,60.04377760345165,002607,中公教育,bottom_area,2024-08-16,1.89,2024-08-15,1.86,1.612903225806441,9.139784946236542,30.33707865168539,True,-3.5714,13.4595,3,7,3,42.857142857142854,14.514883800332075,18.337408312958438,8.387096774193559,1.612903225806441,历史3/7次成功; 当前距低点1.61%; 最新日涨幅-3.57%; 状态bottom_area; 底部已确认
39,56.6443329330027,56.051180180931496,002833,弘亚数控,bottom_area,2024-08-16,15.97,2024-07-30,15.29,4.447351209941148,9.875735775016361,31.923419412288517,True,-0.869,0.5088,1,2,1,50.0,35.43624161073825,35.43624161073825,5.552648790058852,4.447351209941148,历史1/2次成功; 当前距低点4.45%; 最新日涨幅-0.87%; 状态bottom_area; 底部已确认
40,56.20974444345612,51.92761347813979,000421,南京公用,bottom_area,2024-08-16,4.79,2024-08-15,4.75,0.8421052631578954,5.894736842105268,27.480916030534345,False,-1.8443,6.7485,2,6,2,33.33333333333333,20.88322658498097,30.864197530864196,9.157894736842104,0.8421052631578954,历史2/6次成功; 当前距低点0.84%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
41,49.80655038759691,45.27868217054264,000509,华塑控股,bottom_area,2024-08-16,2.63,2024-08-16,2.63,0.0,7.604562737642592,32.39074550128535,False,-9.9315,8.4763,1,3,1,33.33333333333333,13.953488372093018,13.953488372093018,10.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
