rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,98.84611011904767,84.8009523809524,301112,信邦智能,bottom_area,2025-10-31,44.8,2025-10-31,44.1,1.5873015873015774,2.72108843537414,28.870967741935484,False,1.2429,3.4028,1,1,1,100.0,146.66666666666666,146.66666666666666,18.412698412698425,1.5873015873015774,历史1/1次成功; 当前距低点1.59%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
2,94.69906514915125,80.99977443871147,301117,佳缘科技,bottom_area,2025-10-31,32.78,2025-10-30,32.32,1.4232673267326759,3.496287128712879,27.370786516853933,False,0.214,7.4655,1,1,1,100.0,27.552816901408463,27.552816901408463,18.576732673267326,1.4232673267326759,历史1/1次成功; 当前距低点1.42%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
3,89.8586631016043,79.19133689839573,601619,嘉泽新能,bottom_area,2025-10-31,4.38,2025-10-29,4.25,3.0588235294117623,3.7647058823529442,28.451178451178453,False,1.6241,2.6411,1,1,1,100.0,37.878787878787875,37.878787878787875,16.94117647058824,3.0588235294117623,历史1/1次成功; 当前距低点3.06%; 最新日涨幅1.62%; 状态bottom_area; 底部未确认
4,84.85722778939933,76.61725848105903,300141,和顺电气,bottom_area,2025-10-31,11.66,2025-10-23,11.17,4.386750223813789,8.504923903312438,27.935483870967744,True,2.2807,5.6702,1,1,1,100.0,31.123919308357333,31.123919308357333,15.613249776186212,4.386750223813789,历史1/1次成功; 当前距低点4.39%; 最新日涨幅2.28%; 状态bottom_area; 底部已确认
5,78.36560290633,67.74236793474499,002767,先锋电子,bottom_area,2025-10-31,19.36,2025-10-31,18.98,2.002107481559531,2.5816649104320253,27.47420710737486,False,0.8333,4.1928,2,5,2,40.0,43.37189781021898,52.04379562043795,17.99789251844047,2.002107481559531,历史2/5次成功; 当前距低点2.00%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
6,70.44909449159164,61.652998885172835,002123,梦网科技,bottom_area,2025-10-31,12.28,2025-10-31,11.96,2.675585284280924,3.1772575250836037,31.066282420749282,False,2.0781,3.1035,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,17.324414715719076,2.675585284280924,历史1/3次成功; 当前距低点2.68%; 最新日涨幅2.08%; 状态bottom_area; 底部未确认
7,65.43065924072528,59.064432936222275,603305,旭升集团,bottom_area,2025-10-31,15.03,2025-10-23,14.4,4.374999999999993,7.152777777777773,29.064039408867,True,2.1754,5.2021,2,6,2,33.33333333333333,31.05429894026305,32.41061130334487,15.625000000000009,4.374999999999993,历史2/6次成功; 当前距低点4.37%; 最新日涨幅2.18%; 状态bottom_area; 底部已确认
8,64.51230475653928,56.28509975046123,300563,神宇股份,bottom_area,2025-10-31,37.6,2025-10-23,36.68,2.5081788440567117,6.27044711014176,28.776699029126213,False,0.8043,2.8726,1,4,1,25.0,20.477137176938378,20.477137176938378,17.49182115594329,2.5081788440567117,历史1/4次成功; 当前距低点2.51%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
9,62.765543879469895,52.30461989955825,000620,盈新发展,bottom_area,2025-10-31,2.48,2025-10-31,2.48,0.0,13.709677419354833,27.906976744186046,False,-10.1449,14.5956,3,9,3,33.33333333333333,35.0606804635748,58.4192439862543,20.0,0.0,历史3/9次成功; 当前距低点0.00%; 最新日涨幅-10.14%; 状态bottom_area; 底部未确认
10,60.73082248793407,51.365403530895335,002678,珠江钢琴,bottom_area,2025-10-31,4.98,2025-10-31,4.94,0.8097165991902842,2.0242914979757014,29.327610872675248,False,-0.2004,2.1326,1,4,1,25.0,35.5191256830601,35.5191256830601,19.190283400809715,0.8097165991902842,历史1/4次成功; 当前距低点0.81%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
