rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,71.76358151437353,61.93327225900433,600594,益佰制药,bottom_area,2023-01-31,5.33,2022-12-12,7.27,2023-01-30,5.23,1.9120458891013314,4.780114722753346,28.06052269601099,26.685006877579088,False,-0.37383177570092796,2.8479630048168674,5,12,5,41.66666666666667,29.898226986498372,37.32057416267944,2005-06-16; 2008-01-23; 2008-03-19; 2015-07-06; 2018-02-09,18.087954110898668,1.9120458891013314,历史5/12次成功; 当前距低点1.91%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
2,68.52271864879029,57.757244603168715,300562,乐心医疗,bottom_area,2023-01-31,9.7,2022-12-29,13.35,2023-01-31,9.64,0.6224066390041361,3.73443983402489,27.790262172284635,27.34082397003746,False,-3.1936127744511045,5.799584412682976,3,6,3,50.0,23.63619215106529,27.370129870129855,2017-05-09; 2022-02-18; 2022-04-27,19.377593360995863,0.6224066390041361,历史3/6次成功; 当前距低点0.62%; 最新日涨幅-3.19%; 状态bottom_area; 底部未确认
3,68.47890462312724,60.5628195483089,000715,中兴商业,bottom_area,2023-01-31,6.35,2022-12-30,8.92,2023-01-19,6.15,3.2520325203251916,3.2520325203251916,31.05381165919282,28.81165919282512,False,0.1577287066246047,2.172208740534819,5,14,5,35.714285714285715,29.37955135372684,49.785407725321896,1997-05-23; 1997-07-08; 2015-07-16; 2020-02-04; 2021-02-04,16.74796747967481,3.2520325203251916,历史5/14次成功; 当前距低点3.25%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
4,67.71862289800339,59.35993402539811,600056,中国医药,bottom_area,2023-01-31,15.24,2022-12-27,20.8,2023-01-19,14.83,2.764666217127445,3.304113283884021,28.70192307692308,26.73076923076923,False,0.263157894736854,2.0048799148277126,5,15,5,33.33333333333333,22.096987457609423,24.57478005865101,2007-06-26; 2007-10-26; 2008-03-18; 2015-08-26; 2018-07-05,17.235333782872555,2.764666217127445,历史5/15次成功; 当前距低点2.76%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
5,67.36275409776293,60.00431258809418,002838,道恩股份,bottom_area,2023-01-31,17.63,2022-12-16,25.08,2023-01-13,17.01,3.6449147560258512,4.467960023515567,32.17703349282296,29.704944178628388,False,-0.33917467495762077,2.1889219451546653,2,4,2,50.0,22.713538880823204,24.95606326889279,2017-04-17; 2022-07-01,16.35508524397415,3.6449147560258512,历史2/4次成功; 当前距低点3.64%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
6,66.40773228351816,58.96013613957221,000419,通程控股,bottom_area,2023-01-31,6.27,2023-01-03,8.54,2023-01-19,6.06,3.465346534653465,3.630363036303641,29.039812646370024,26.580796252927396,False,1.1290322580645107,3.4139607754311188,6,18,6,33.33333333333333,28.536520995961105,44.6862996158771,1996-12-18; 1999-12-29; 2007-06-05; 2008-10-13; 2011-01-21; 2022-04-27,16.534653465346537,3.465346534653465,历史6/18次成功; 当前距低点3.47%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
7,65.17900257469604,54.81438349797123,300199,翰宇药业,bottom_area,2023-01-31,14.11,2023-01-09,20.09,2023-01-31,14.04,0.49857549857550065,2.991452991453004,30.114484818317578,29.766052762568446,False,-1.8776077885952813,3.91342927024684,3,9,3,33.33333333333333,32.1924854913443,46.71361502347418,2012-12-04; 2015-08-03; 2021-07-28,19.5014245014245,0.49857549857550065,历史3/9次成功; 当前距低点0.50%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
8,63.44089397089393,57.25153846153843,301066,万事利,bottom_area,2023-01-31,12.21,2023-01-04,16.18,2023-01-20,11.7,4.358974358974373,5.12820512820514,27.688504326328804,24.536464771322613,False,-0.32653061224489077,1.6080787058855566,1,2,1,50.0,69.40828402366864,69.40828402366864,2021-09-30,15.64102564102563,4.358974358974373,历史1/2次成功; 当前距低点4.36%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
9,63.16662345072507,55.868894053232324,002349,精华制药,bottom_area,2023-01-31,12.05,2022-12-16,16.31,2023-01-19,11.67,3.2562125107112325,4.284490145672665,28.44880441446965,26.118945432250147,False,0.4166666666666652,1.7566242761609734,2,8,2,25.0,27.408917084160915,33.0379746835443,2012-12-04; 2019-11-15,16.74378748928877,3.2562125107112325,历史2/8次成功; 当前距低点3.26%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
10,62.0749040871454,54.974922370581446,300485,赛升药业,bottom_area,2023-01-31,12.11,2022-12-16,16.21,2023-01-12,11.72,3.327645051194529,4.351535836177472,27.69895126465145,25.29302899444788,False,-0.24711696869852418,1.6055966853457282,2,7,2,28.57142857142857,38.2132654463401,47.71365960555149,2015-07-08; 2020-07-03,16.672354948805474,3.327645051194529,历史2/7次成功; 当前距低点3.33%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
