rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.3056239739032,86.00907489220589,002819,东方中科,bottom_area,2025-01-06,24.23,2025-01-06,23.88,1.4656616415410444,3.6850921273031934,28.072289156626518,False,-1.2632,1.6314,4,4,4,100.0,27.47733029526597,51.677148846960186,6.534338358458956,1.4656616415410444,历史4/4次成功; 当前距低点1.47%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
73,80.25293335476641,76.84538923771133,300588,熙菱信息,confirmed_rebound,2025-01-06,12.25,2025-01-06,12.04,1.7441860465116352,11.461794019933562,29.093050647820974,False,-9.1246,7.9264,3,3,3,100.0,18.721147439558354,25.98039215686274,6.255813953488365,1.7441860465116352,历史3/3次成功; 当前距低点1.74%; 最新日涨幅-9.12%; 状态confirmed_rebound; 底部未确认
74,80.10313412392996,80.69990654205608,002535,林州重机,bottom_area,2025-01-06,3.57,2025-01-06,3.42,4.385964912280699,5.263157894736847,31.872509960159356,False,0.0,1.5661,2,2,2,100.0,45.59089538739825,54.03225806451613,3.6140350877193006,4.385964912280699,历史2/2次成功; 当前距低点4.39%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
75,79.99395186806932,75.58732029030999,000810,创维数字,confirmed_rebound,2025-01-06,12.46,2025-01-06,12.33,1.0543390105433965,12.652068126520685,30.963045912653975,False,-8.9847,8.5321,5,6,5,83.33333333333334,22.94559086567526,45.01187648456058,6.945660989456604,1.0543390105433965,历史5/6次成功; 当前距低点1.05%; 最新日涨幅-8.98%; 状态confirmed_rebound; 底部未确认
76,79.88649873518838,76.71220077220077,000949,新乡化纤,bottom_area,2025-01-06,3.77,2025-01-06,3.7,1.8918918918918874,3.2432432432432337,27.16535433070866,False,-0.7895,3.0182,1,1,1,100.0,32.718894009216584,32.718894009216584,6.108108108108112,1.8918918918918874,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
77,79.83023866513766,77.54352548520048,300768,迪普科技,bottom_area,2025-01-06,16.06,2025-01-06,15.67,2.488832163369488,3.7013401403956614,31.51223776223776,False,-0.3722,1.2133,2,2,2,100.0,27.839047406897382,45.76659038901602,5.511167836630512,2.488832163369488,历史2/2次成功; 当前距低点2.49%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
78,79.65622498404097,79.21595106653434,688288,鸿泉技术,bottom_area,2025-01-06,14.25,2025-01-06,13.74,3.7117903930130987,6.695778748180495,27.493403693931395,False,-2.4641,1.8112,5,5,5,100.0,18.48835033658174,41.992882562277565,4.288209606986902,3.7117903930130987,历史5/5次成功; 当前距低点3.71%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
79,79.5285682742551,77.41046595427909,002312,川发龙蟒,bottom_area,2025-01-06,13.04,2025-01-06,12.71,2.596380802517689,6.766325727773402,30.126443100604728,False,0.7728,5.713,4,5,4,80.0,15.968893462470064,21.638330757341585,5.4036191974823105,2.596380802517689,历史4/5次成功; 当前距低点2.60%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
80,79.4874653421947,75.10855805302295,002617,露笑科技,bottom_area,2025-01-06,6.71,2025-01-06,6.64,1.0542168674698837,5.7228915662650595,28.60215053763442,False,-3.4532,7.0333,4,5,4,80.0,17.377271563732705,36.60589060308556,6.945783132530116,1.0542168674698837,历史4/5次成功; 当前距低点1.05%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
81,79.47676913851119,77.71871813517751,000560,我爱我家,bottom_area,2025-01-06,2.9,2025-01-06,2.82,2.8368794326241162,6.382978723404261,28.78787878787879,False,-4.918,5.2827,4,4,4,100.0,9.929049685809112,13.793103448275875,5.163120567375884,2.8368794326241162,历史4/4次成功; 当前距低点2.84%; 最新日涨幅-4.92%; 状态bottom_area; 底部未确认
82,79.39113855310812,75.81332365747461,000402,金融街,bottom_area,2025-01-06,3.17,2025-01-06,3.12,1.6025641025640969,2.5641025641025665,29.411764705882348,False,-1.2461,1.0102,1,1,1,100.0,24.339622641509433,24.339622641509433,6.397435897435903,1.6025641025640969,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
83,79.35806360240987,78.33196072507555,002469,三维化学,bottom_area,2025-01-06,6.84,2025-01-06,6.62,3.32326283987915,4.531722054380662,27.012127894156563,False,1.034,3.8934,1,1,1,100.0,36.5,36.5,4.67673716012085,3.32326283987915,历史1/1次成功; 当前距低点3.32%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
84,79.33245448773515,78.39789218979648,002590,万安科技,bottom_area,2025-01-06,11.61,2025-01-06,11.23,3.38379341050756,4.986642920747985,27.030539311241064,False,1.0444,1.6569,2,2,2,100.0,20.929791213729608,30.204778156996575,4.61620658949244,3.38379341050756,历史2/2次成功; 当前距低点3.38%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
85,79.32095219751257,79.42901888987977,002855,捷荣技术,bottom_area,2025-01-06,17.64,2025-01-06,16.95,4.070796460176998,5.191740412979345,32.73809523809524,False,0.0,1.7198,3,3,3,100.0,18.228144188620067,21.093749999999993,3.929203539823002,4.070796460176998,历史3/3次成功; 当前距低点4.07%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
86,79.18567773241705,79.7171252339769,002551,尚荣医疗,bottom_area,2025-01-06,2.88,2025-01-06,2.76,4.347826086956526,7.24637681159421,31.000000000000007,False,-0.6897,3.1725,4,4,4,100.0,28.9794016786977,52.61780104712043,3.6521739130434745,4.347826086956526,历史4/4次成功; 当前距低点4.35%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
87,79.14256034207281,75.9702291767011,301391,卡莱特,bottom_area,2025-01-06,32.09,2025-01-06,31.5,1.873015873015884,4.761904761904762,27.75229357798165,False,-1.504,2.5037,2,2,2,100.0,11.831749285899535,12.790058286594078,6.126984126984116,1.873015873015884,历史2/2次成功; 当前距低点1.87%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
88,79.13982027960103,75.32380494725378,000062,深圳华强,bottom_area,2025-01-06,20.56,2025-01-06,20.27,1.4306857424765622,2.7627035027133635,27.138749101365928,False,-0.7243,1.4233,3,4,3,75.0,23.76757225860402,37.385512073272274,6.5693142575234384,1.4306857424765622,历史3/4次成功; 当前距低点1.43%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
89,79.08733108562527,74.11719658735834,300541,先进数通,confirmed_rebound,2025-01-06,11.25,2025-01-06,11.18,0.6261180679785356,10.465116279069766,28.287363694676078,False,-8.6109,14.7809,3,3,3,100.0,30.186805281448358,52.85714285714285,7.373881932021464,0.6261180679785356,历史3/3次成功; 当前距低点0.63%; 最新日涨幅-8.61%; 状态confirmed_rebound; 底部未确认
90,79.0862426393823,75.037952339743,301316,慧博云通,bottom_area,2025-01-06,20.76,2025-01-06,20.5,1.2682926829268368,7.2682926829268215,31.34628265237776,False,-5.893,10.3276,2,2,2,100.0,9.621826111914974,10.544217687074834,6.7317073170731625,1.2682926829268368,历史2/2次成功; 当前距低点1.27%; 最新日涨幅-5.89%; 状态bottom_area; 底部未确认
91,78.97556689347556,77.71820129374414,688202,美迪西,bottom_area,2025-01-06,28.68,2025-01-06,27.8,3.1654676258992773,3.884892086330929,31.86274509803921,False,1.7021,1.6927,6,7,6,85.71428571428571,12.2183351502008,23.795418261555337,4.834532374100723,3.1654676258992773,历史6/7次成功; 当前距低点3.17%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
92,78.97147396755247,78.05022540539049,002663,普邦股份,bottom_area,2025-01-06,1.83,2025-01-06,1.77,3.3898305084745792,5.649717514124299,27.755102040816332,False,-1.6129,2.3924,2,2,2,100.0,41.60773636942224,66.45569620253163,4.610169491525421,3.3898305084745792,历史2/2次成功; 当前距低点3.39%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
93,78.88652972334545,77.94608512282414,002796,世嘉科技,bottom_area,2025-01-06,10.41,2025-01-06,10.07,3.376365441906652,6.2562065541211425,30.599586492074426,False,-0.478,5.2968,3,3,3,100.0,24.21612005575977,36.33841886269071,4.6236345580933484,3.376365441906652,历史3/3次成功; 当前距低点3.38%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
94,78.65229244760587,73.67637793539626,688035,德邦科技,bottom_area,2025-01-06,33.38,2025-01-06,33.18,0.6027727546714975,6.027727546714889,27.885242338622035,False,-4.3827,2.2388,3,3,3,100.0,17.315590408856295,26.2108262108262,7.397227245328502,0.6027727546714975,历史3/3次成功; 当前距低点0.60%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
95,78.63398833702173,79.105802523874,603155,新亚强,bottom_area,2025-01-06,12.34,2025-01-06,11.83,4.311073541842771,4.564666103127634,27.155172413793093,False,0.7347,1.0269,3,3,3,100.0,19.435753759545772,25.624375624375624,3.688926458157229,4.311073541842771,历史3/3次成功; 当前距低点4.31%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
96,78.31157949901917,79.81011461917463,000155,川能动力,bottom_area,2025-01-06,10.95,2025-01-02,10.43,4.985618408437197,5.656759348034514,27.569444444444446,False,2.6242,1.5918,3,3,3,100.0,31.490992421566784,45.280898876404486,3.0143815915628034,4.985618408437197,历史3/3次成功; 当前距低点4.99%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
97,78.19643261238328,76.98703626093871,605338,巴比食品,bottom_area,2025-01-06,16.5,2025-01-06,15.99,3.189493433395871,4.878048780487801,29.80684811237928,False,0.0,0.9529,2,2,2,100.0,10.962802629469296,13.636363636363638,4.810506566604129,3.189493433395871,历史2/2次成功; 当前距低点3.19%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
98,78.14540042149434,75.2792260802529,001236,弘业期货,bottom_area,2025-01-06,8.93,2025-01-06,8.75,2.057142857142854,3.3142857142857043,28.160919540229884,False,-0.2235,2.1336,2,2,2,100.0,10.37371932547633,11.955168119551693,5.942857142857147,2.057142857142854,历史2/2次成功; 当前距低点2.06%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
99,78.08396835100318,74.98683757131359,300739,明阳电路,bottom_area,2025-01-06,12.9,2025-01-06,12.66,1.8957345971563997,5.76619273301738,31.71521035598705,False,-3.0075,4.6973,2,2,2,100.0,17.038238993710692,20.239999999999995,6.1042654028436,1.8957345971563997,历史2/2次成功; 当前距低点1.90%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
100,78.0109005748692,77.06911907899553,688247,宣泰医药,bottom_area,2025-01-06,9.82,2025-01-06,9.5,3.3684210526315814,4.947368421052638,28.08478425435277,False,2.2917,2.5333,2,2,2,100.0,13.59741440320179,17.72030651340996,4.631578947368419,3.3684210526315814,历史2/2次成功; 当前距低点3.37%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
101,77.99982764665687,77.52719807076033,300706,阿石创,bottom_area,2025-01-06,21.39,2025-01-06,20.63,3.683955404750371,4.07174018419777,28.566481994459835,False,0.4225,3.839,2,2,2,100.0,19.92804512683427,28.81508078994613,4.316044595249629,3.683955404750371,历史2/2次成功; 当前距低点3.68%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
102,77.86310345865127,76.69542228885555,000965,天保基建,bottom_area,2025-01-06,2.89,2025-01-06,2.8,3.214285714285725,3.9285714285714404,27.083333333333336,False,-1.0274,2.4682,3,3,3,100.0,15.50534256681183,16.666666666666664,4.785714285714275,3.214285714285725,历史3/3次成功; 当前距低点3.21%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
103,77.72606355442709,75.2629136530544,601588,北辰实业,bottom_area,2025-01-06,1.76,2025-01-06,1.72,2.325581395348839,3.4883720930232593,29.795918367346946,False,-0.565,1.112,2,2,2,100.0,13.576555023923442,15.789473684210531,5.674418604651161,2.325581395348839,历史2/2次成功; 当前距低点2.33%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
104,77.58863860842368,73.80675525652373,002605,姚记科技,bottom_area,2025-01-06,24.59,2025-01-06,24.25,1.4020618556701026,4.288659793814429,32.11086226203807,False,-1.4429,3.5148,3,4,3,75.0,15.26051767447074,23.2121212121212,6.5979381443298974,1.4020618556701026,历史3/4次成功; 当前距低点1.40%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
105,77.42775396988146,72.0299621217325,688234,天岳先进,bottom_area,2025-01-06,49.31,2025-01-06,49.19,0.2439520227688647,2.2565562106119117,30.893509412756405,False,-1.0634,1.0367,2,2,2,100.0,10.517057707771569,10.647803425167522,7.756047977231136,0.2439520227688647,历史2/2次成功; 当前距低点0.24%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
106,77.39757641652513,76.10211236747742,002803,吉宏股份,bottom_area,2025-01-06,11.89,2025-01-06,11.53,3.122289679098016,4.509973980919353,29.52322738386308,False,-1.3278,2.7566,2,2,2,100.0,27.854477611940297,41.25000000000001,4.8777103209019845,3.122289679098016,历史2/2次成功; 当前距低点3.12%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
107,77.38192015309781,77.85686398569024,688148,芳源股份,bottom_area,2025-01-06,4.59,2025-01-06,4.4,4.318181818181807,6.363636363636349,31.142410015649443,False,-0.4338,0.925,4,4,4,100.0,18.614615758842774,26.66666666666668,3.681818181818193,4.318181818181807,历史4/4次成功; 当前距低点4.32%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
108,77.25889753995186,72.9311900883723,301328,维峰电子,bottom_area,2025-01-06,37.25,2025-01-06,36.88,1.0032537960954375,6.968546637744034,27.827788649706452,False,-4.34,9.7143,1,1,1,100.0,11.712950233709115,11.712950233709115,6.9967462039045625,1.0032537960954375,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-4.34%; 状态bottom_area; 底部未确认
109,77.22102013937288,75.39678571428574,600429,三元股份,bottom_area,2025-01-06,4.1,2025-01-06,3.99,2.7568922305764265,6.265664160401002,31.79487179487179,False,-1.4423,0.7259,1,1,1,100.0,36.25000000000001,36.25000000000001,5.243107769423574,2.7568922305764265,历史1/1次成功; 当前距低点2.76%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
110,77.20870070490096,73.3854953843875,002402,和而泰,bottom_area,2025-01-06,16.4,2025-01-06,16.18,1.3597033374536394,4.017305315203947,29.652173913043477,False,-0.6663,6.9114,1,1,1,100.0,8.30977953646127,8.30977953646127,6.64029666254636,1.3597033374536394,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
111,77.09694360961055,76.30891688621048,300553,集智股份,bottom_area,2025-01-06,24.48,2025-01-06,23.66,3.4657650042265438,6.466610312764163,28.324750075734624,False,-1.2505,2.2764,3,3,3,100.0,16.510005891650533,17.361392148927557,4.534234995773456,3.4657650042265438,历史3/3次成功; 当前距低点3.47%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
112,77.08739621632607,76.55380919773069,300683,海特生物,bottom_area,2025-01-06,23.07,2025-01-06,22.26,3.6388140161725007,6.963162623539969,28.03103782735208,False,2.0345,0.8496,2,2,2,100.0,14.141425562387008,16.532137518684582,4.361185983827499,3.6388140161725007,历史2/2次成功; 当前距低点3.64%; 最新日涨幅2.03%; 状态bottom_area; 底部未确认
113,77.04957780475127,73.09756955546808,002177,御银股份,bottom_area,2025-01-06,4.01,2025-01-06,3.96,1.262626262626258,6.060606060606066,32.423208191126285,False,-4.5238,6.4089,3,4,3,75.0,19.953534592773906,29.666666666666668,6.737373737373742,1.262626262626258,历史3/4次成功; 当前距低点1.26%; 最新日涨幅-4.52%; 状态bottom_area; 底部未确认
114,76.980534639384,77.00214927777776,600939,重庆建工,bottom_area,2025-01-06,2.85,2025-01-06,2.74,4.014598540145981,4.379562043795607,27.894736842105257,False,1.0638,0.7191,2,2,2,100.0,21.158247039304307,31.277533039647576,3.9854014598540197,4.014598540145981,历史2/2次成功; 当前距低点4.01%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
115,76.96733696034013,77.36547507769906,600231,凌钢股份,bottom_area,2025-01-06,1.71,2025-01-06,1.64,4.268292682926833,4.268292682926833,27.753303964757713,False,1.7857,0.3858,2,2,2,100.0,26.221410724581972,29.302325581395344,3.731707317073167,4.268292682926833,历史2/2次成功; 当前距低点4.27%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
116,76.96111639520852,74.65364024226575,300616,尚品宅配,bottom_area,2025-01-06,11.44,2025-01-06,11.17,2.4171888988361645,5.192479856759177,32.261976955730745,False,-2.1386,3.1929,2,2,2,100.0,11.423822212968835,11.61116111611162,5.582811101163836,2.4171888988361645,历史2/2次成功; 当前距低点2.42%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
117,76.79876248266999,76.04869318007201,688216,气派科技,bottom_area,2025-01-06,18.98,2025-01-06,18.34,3.489640130861508,6.324972737186478,27.509881422924902,False,-1.1973,1.0919,3,3,3,100.0,15.403616550732519,17.447495961227773,4.510359869138492,3.489640130861508,历史3/3次成功; 当前距低点3.49%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
118,76.68760330149506,74.3364955357143,600300,维维股份,bottom_area,2025-01-06,3.01,2025-01-06,2.94,2.3809523809523756,4.761904761904766,30.331753554502367,False,-1.9544,2.6875,2,2,2,100.0,9.274553571428578,10.47619047619048,5.619047619047625,2.3809523809523756,历史2/2次成功; 当前距低点2.38%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
119,76.60493648813215,75.82784097498806,301356,天振股份,bottom_area,2025-01-06,14.91,2025-01-06,14.41,3.4698126301179735,6.037473976405269,28.592666005946484,False,0.2016,1.0708,1,1,1,100.0,24.83340737450022,24.83340737450022,4.530187369882026,3.4698126301179735,历史1/1次成功; 当前距低点3.47%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
120,76.24264508969934,75.78848190227,300334,津膜科技,bottom_area,2025-01-06,5.34,2025-01-06,5.15,3.689320388349505,6.019417475728147,30.872483221476504,False,-1.476,1.4143,3,3,3,100.0,16.45232466509062,20.444444444444457,4.310679611650495,3.689320388349505,历史3/3次成功; 当前距低点3.69%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
121,76.19109493466244,77.18985096731697,001324,长青科技,bottom_area,2025-01-06,15.89,2025-01-06,15.18,4.6772068511199,4.743083003952574,28.362435110901373,False,1.5985,2.5148,3,3,3,100.0,13.623024665969455,17.38241308793455,3.3227931488801,4.6772068511199,历史3/3次成功; 当前距低点4.68%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
122,76.17033003730998,73.4335439404828,688308,欧科亿,bottom_area,2025-01-06,16.55,2025-01-06,16.21,2.097470697100554,4.441702652683521,28.337754199823166,False,-1.3119,1.0474,3,4,3,75.0,21.77837166597888,40.26548672566372,5.902529302899446,2.097470697100554,历史3/4次成功; 当前距低点2.10%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
123,76.1165265464976,73.36463892307934,002194,武汉凡谷,bottom_area,2025-01-06,10.28,2025-01-06,10.07,2.0854021847070414,4.568023833167816,28.98448519040902,False,-0.7722,3.3214,1,1,1,100.0,17.093311312964495,17.093311312964495,5.914597815292959,2.0854021847070414,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
124,76.07185015941373,76.88073401804452,300648,星云股份,bottom_area,2025-01-06,20.91,2025-01-06,20.0,4.550000000000001,6.699999999999999,32.432432432432435,False,-0.7123,2.2475,6,6,6,100.0,16.20824740884154,26.78362573099414,3.4499999999999997,4.550000000000001,历史6/6次成功; 当前距低点4.55%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
125,75.9934535172892,76.67827612591974,000042,中洲控股,bottom_area,2025-01-06,4.21,2025-01-06,4.03,4.466501240694782,4.962779156327548,32.495812395309876,False,0.0,1.1544,2,2,2,100.0,24.956445993031362,28.57142857142858,3.5334987593052176,4.466501240694782,历史2/2次成功; 当前距低点4.47%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
126,75.97614947249443,74.18611759439183,001219,青岛食品,bottom_area,2025-01-06,13.03,2025-01-06,12.68,2.760252365930597,4.889589905362784,27.749287749287753,False,-1.3626,2.0658,5,6,5,83.33333333333334,15.893331480539011,27.212020033388985,5.239747634069404,2.760252365930597,历史5/6次成功; 当前距低点2.76%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
127,75.90313042491537,75.885222407828,000607,华媒控股,bottom_area,2025-01-06,3.39,2025-01-06,3.26,3.9877300613497035,5.21472392638038,31.656184486373164,False,-1.7391,1.6333,2,2,2,100.0,37.297026600566255,59.82721382289418,4.012269938650297,3.9877300613497035,历史2/2次成功; 当前距低点3.99%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
128,75.50600624930877,75.58453563698355,688251,井松智能,bottom_area,2025-01-06,15.4,2025-01-06,14.8,4.054054054054052,5.270270270270266,27.557513460597153,False,0.2604,1.5303,2,2,2,100.0,14.020316560359092,16.313725490196084,3.9459459459459487,4.054054054054052,历史2/2次成功; 当前距低点4.05%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
129,75.35063358875013,75.84160522764027,605577,龙版传媒,bottom_area,2025-01-06,13.47,2025-01-06,12.91,4.337722695584822,4.570100697134003,32.05263157894736,False,1.2782,1.1189,3,4,3,75.0,39.71297297620256,80.80939947780678,3.6622773044151784,4.337722695584822,历史3/4次成功; 当前距低点4.34%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
130,75.29460909420291,73.86725581955663,002232,启明信息,bottom_area,2025-01-06,17.14,2025-01-06,16.64,3.004807692307692,6.550480769230768,30.084033613445378,False,-0.6377,3.0305,2,2,2,100.0,14.399018053861134,17.044757817290016,4.995192307692308,3.004807692307692,历史2/2次成功; 当前距低点3.00%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
131,75.10900895093437,74.2974938885356,300427,红相股份,bottom_area,2025-01-06,5.42,2025-01-06,5.24,3.4351145038167887,5.725190839694653,30.59602649006622,False,-0.5505,2.602,2,2,2,100.0,21.986854608805835,31.168831168831172,4.564885496183211,3.4351145038167887,历史2/2次成功; 当前距低点3.44%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
132,74.92842783382576,74.96358074390497,300767,震安科技,bottom_area,2025-01-06,8.53,2025-01-06,8.2,4.024390243902441,5.609756097560987,32.786885245901644,False,0.3529,2.2595,2,2,2,100.0,10.318228494637271,10.679283541737075,3.9756097560975596,4.024390243902441,历史2/2次成功; 当前距低点4.02%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
133,74.91180378110107,74.07252707942858,301390,经纬股份,bottom_area,2025-01-06,30.29,2025-01-06,29.29,3.4141345168999657,6.930693069306935,28.959495512975984,False,-2.1957,4.8529,2,2,2,100.0,20.520181601938216,22.29713460149289,4.585865483100035,3.4141345168999657,历史2/2次成功; 当前距低点3.41%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
134,74.62835266846558,72.0179918006117,002614,奥佳华,bottom_area,2025-01-06,6.18,2025-01-06,6.05,2.1487603305785106,4.132231404958678,30.459770114942526,False,-1.4354,2.5821,1,1,1,100.0,10.62992125984252,10.62992125984252,5.851239669421489,2.1487603305785106,历史1/1次成功; 当前距低点2.15%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
135,74.53754747430163,74.24376569177933,688238,和元生物,bottom_area,2025-01-06,4.65,2025-01-06,4.48,3.7946428571428554,4.910714285714279,31.914893617021274,False,1.087,1.3099,4,5,4,80.0,13.63199680680134,20.425531914893615,4.205357142857145,3.7946428571428554,历史4/5次成功; 当前距低点3.79%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
136,74.47819409796757,70.7685162935835,001287,中电港,bottom_area,2025-01-06,18.1,2025-01-06,17.86,1.343784994400907,3.8073908174692037,29.988239905919258,False,-1.1469,2.3507,2,3,2,66.66666666666666,32.93376029113394,42.36351071181756,6.656215005599093,1.343784994400907,历史2/3次成功; 当前距低点1.34%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
137,74.46251595376144,69.9190404040404,000839,国安股份,bottom_area,2025-01-06,2.77,2025-01-06,2.75,0.7272727272727278,4.363636363636368,27.631578947368418,False,-2.807,1.2638,1,1,1,100.0,21.75925925925925,21.75925925925925,7.2727272727272725,0.7272727272727278,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
138,74.29140782915778,72.51243606437836,000036,华联控股,bottom_area,2025-01-06,3.75,2025-01-06,3.65,2.739726027397263,4.657534246575341,29.94241842610365,False,-0.7937,1.1746,1,1,1,100.0,20.532319391634985,20.532319391634985,5.260273972602738,2.739726027397263,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
139,74.19926004054055,73.16632370586944,002616,长青集团,bottom_area,2025-01-06,4.42,2025-01-06,4.28,3.2710280373831697,5.841121495327103,29.021558872305143,False,-1.559,2.7924,1,1,1,100.0,30.560578661844474,30.560578661844474,4.72897196261683,3.2710280373831697,历史1/1次成功; 当前距低点3.27%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
140,74.01736393441513,75.0367308439939,000936,华西股份,confirmed_rebound,2025-01-06,6.89,2025-01-06,6.58,4.711246200607897,9.270516717325233,28.94168466522678,False,0.731,5.7942,3,3,3,100.0,12.679420329999392,13.593749999999988,3.288753799392104,4.711246200607897,历史3/3次成功; 当前距低点4.71%; 最新日涨幅0.73%; 状态confirmed_rebound; 底部未确认
141,74.0073607427447,73.10639481461767,603038,华立股份,bottom_area,2025-01-06,15.06,2025-01-06,14.57,3.363074811256007,5.696636925188744,31.788389513108612,False,-1.1162,2.5492,2,2,2,100.0,14.700028947749303,21.134751773049636,4.6369251887439935,3.363074811256007,历史2/2次成功; 当前距低点3.36%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
142,73.91861403973625,74.60067737574302,300732,设研院,bottom_area,2025-01-06,6.3,2025-01-06,6.03,4.4776119402985,5.970149253731334,27.611044417767104,False,0.3185,2.0122,2,2,2,100.0,13.922755911954837,14.3801652892562,3.5223880597015,4.4776119402985,历史2/2次成功; 当前距低点4.48%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
143,73.88092691496233,68.40826566200215,002647,仁东控股,bottom_area,2025-01-06,5.36,2025-01-06,5.36,0.0,0.0,29.380764163372852,False,-4.9645,0.0603,2,2,2,100.0,10.52831001076426,10.656620021528528,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.96%; 状态bottom_area; 底部未确认
144,73.54442675406864,74.61058065352908,001278,一彬科技,bottom_area,2025-01-06,14.78,2025-01-06,14.11,4.7484053862508855,4.890148830616593,30.62930186823992,False,0.8874,3.0656,2,2,2,100.0,17.295402871941434,19.72699251431088,3.2515946137491145,4.7484053862508855,历史2/2次成功; 当前距低点4.75%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
145,73.22732705968917,72.31081519419546,301315,威士顿,bottom_area,2025-01-06,58.7,2025-01-06,56.8,3.3450704225352212,5.598591549295774,28.083059002279064,False,-1.675,24.292,1,1,1,100.0,26.868686868686865,26.868686868686865,4.654929577464779,3.3450704225352212,历史1/1次成功; 当前距低点3.35%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
