rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.3329644276907,89.41749964285447,688195,腾景科技,bottom_area,2022-10-11,23.27,2022-10-11,22.99,1.2179208351457205,3.3492822966507316,32.122822556834954,False,0.3017,1.5108,5,5,5,100.0,20.292253478423152,38.77410468319559,6.782079164854279,1.2179208351457205,历史5/5次成功; 当前距低点1.22%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
74,79.1999166992533,76.80428835489835,603333,尚纬股份,bottom_area,2022-10-11,5.54,2022-10-10,5.41,2.4029574861367817,4.0665434380776295,28.62796833773087,False,1.2797,1.1046,1,1,1,100.0,17.005545286506468,17.005545286506468,5.597042513863218,2.4029574861367817,历史1/1次成功; 当前距低点2.40%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
75,79.10985721866922,74.02045106946088,000889,中嘉博创,bottom_area,2022-10-11,1.85,2022-10-11,1.84,0.5434782608695656,6.521739130434775,27.55905511811023,False,-4.6392,2.4898,3,3,3,100.0,18.438610237868215,34.408602150537625,7.456521739130434,0.5434782608695656,历史3/3次成功; 当前距低点0.54%; 最新日涨幅-4.64%; 状态bottom_area; 底部未确认
76,78.91976812194947,74.98298442593263,603165,荣晟环保,bottom_area,2022-10-11,10.59,2022-10-11,10.45,1.3397129186602927,2.6794258373205855,28.668941979522188,False,-0.4699,0.8832,1,1,1,100.0,16.653386454183263,16.653386454183263,6.660287081339708,1.3397129186602927,历史1/1次成功; 当前距低点1.34%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
77,78.89808587247305,75.0616038955875,000679,大连友谊,bottom_area,2022-10-11,4.32,2022-10-11,4.26,1.408450704225364,4.929577464788732,31.290322580645167,False,-3.5714,1.9081,2,2,2,100.0,11.467051081835052,12.979351032448374,6.591549295774636,1.408450704225364,历史2/2次成功; 当前距低点1.41%; 最新日涨幅-3.57%; 状态bottom_area; 底部未确认
78,78.86937648836651,77.543297162542,600379,宝光股份,bottom_area,2022-10-11,9.59,2022-10-11,9.3,3.1182795698924637,4.838709677419347,29.758308157099695,False,1.8047,1.2834,2,2,2,100.0,13.080508504821653,16.242317822651444,4.881720430107536,3.1182795698924637,历史2/2次成功; 当前距低点3.12%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
79,78.54364857726071,78.11519709473986,300707,威唐工业,bottom_area,2022-10-11,16.19,2022-10-11,15.61,3.715566944266508,4.676489429852661,28.591033851784083,False,2.2742,2.0119,2,2,2,100.0,23.47682649283599,24.351297405189634,4.284433055733492,3.715566944266508,历史2/2次成功; 当前距低点3.72%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
80,78.5299416490978,75.84293481562977,002655,共达电声,bottom_area,2022-10-11,9.8,2022-10-10,9.59,2.189781021897819,5.5265901981230385,32.93706293706294,False,1.9771,1.1474,1,1,1,100.0,9.223847019122612,9.223847019122612,5.810218978102181,2.189781021897819,历史1/1次成功; 当前距低点2.19%; 最新日涨幅1.98%; 状态bottom_area; 底部未确认
81,78.52972093764062,76.81052687354574,000683,博源化工,bottom_area,2022-10-11,7.22,2022-10-11,7.02,2.8490028490028516,3.2763532763532823,28.58596134282808,False,2.1216,0.9913,1,1,1,100.0,22.50673854447439,22.50673854447439,5.150997150997148,2.8490028490028516,历史1/1次成功; 当前距低点2.85%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
82,78.49244452251656,73.95853691140822,002157,正邦科技,bottom_area,2022-10-11,4.45,2022-09-30,4.41,0.9070294784580506,6.122448979591827,29.326923076923077,False,-2.6258,1.8755,3,3,3,100.0,12.347118937056795,13.751169317118809,7.092970521541949,0.9070294784580506,历史3/3次成功; 当前距低点0.91%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
83,78.3672233075844,78.7694502877773,002265,建设工业,bottom_area,2022-10-11,12.22,2022-10-11,11.72,4.266211604095563,5.3754266211604005,29.651860744297714,False,3.4716,2.5043,3,3,3,100.0,17.077487876963392,32.75229357798165,3.7337883959044373,4.266211604095563,历史3/3次成功; 当前距低点4.27%; 最新日涨幅3.47%; 状态bottom_area; 底部未确认
84,78.34416674117477,78.64125593024458,000815,美利云,bottom_area,2022-10-11,7.2,2022-10-10,6.91,4.196816208393632,4.486251808972498,27.870563674321502,False,3.2999,2.2866,2,2,2,100.0,32.20428433001108,55.703211517165016,3.803183791606368,4.196816208393632,历史2/2次成功; 当前距低点4.20%; 最新日涨幅3.30%; 状态bottom_area; 底部未确认
85,78.31165212043135,78.13306226382832,600202,哈空调,bottom_area,2022-10-11,4.55,2022-10-11,4.38,3.8812785388127837,3.8812785388127837,27.121464226289515,False,1.3363,1.2766,2,2,2,100.0,25.604179206029364,41.50485436893204,4.118721461187216,3.8812785388127837,历史2/2次成功; 当前距低点3.88%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
86,78.23307855881778,75.91934610606161,000810,创维数字,bottom_area,2022-10-11,15.54,2022-10-10,15.17,2.4390243902438975,6.657877389584706,31.57419936851602,False,1.2378,1.2158,1,1,1,100.0,12.689901697944595,12.689901697944595,5.5609756097561025,2.4390243902438975,历史1/1次成功; 当前距低点2.44%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
87,78.16875207620387,76.14891559171441,002414,高德红外,bottom_area,2022-10-11,11.28,2022-10-10,10.99,2.6387625113739688,6.824385805277525,29.551282051282048,False,1.8051,0.5122,1,1,1,100.0,16.372549019607842,16.372549019607842,5.361237488626031,2.6387625113739688,历史1/1次成功; 当前距低点2.64%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
88,78.04477626127978,75.20327895188166,688300,联瑞新材,bottom_area,2022-10-11,65.53,2022-10-11,64.2,2.0716510903426766,3.83177570093457,29.682365826944135,False,-1.0121,2.1682,1,1,1,100.0,26.809910956252438,26.809910956252438,5.928348909657323,2.0716510903426766,历史1/1次成功; 当前距低点2.07%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
89,77.98692863156035,75.85678490566036,300739,明阳电路,bottom_area,2022-10-11,12.82,2022-10-11,12.5,2.5600000000000023,3.4399999999999977,30.36211699164345,False,0.7862,0.6382,1,1,1,100.0,13.83647798742139,13.83647798742139,5.439999999999998,2.5600000000000023,历史1/1次成功; 当前距低点2.56%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
90,77.98357681159423,78.50695652173916,000678,襄阳轴承,bottom_area,2022-10-11,5.52,2022-10-10,5.29,4.3478260869565135,5.1039697542533,30.84967320261438,False,3.7594,4.1228,1,1,1,100.0,121.62162162162164,121.62162162162164,3.652173913043487,4.3478260869565135,历史1/1次成功; 当前距低点4.35%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
91,77.94254786019681,73.06697573289685,000009,中国宝安,bottom_area,2022-10-11,10.97,2022-10-10,10.9,0.6422018348623879,4.311926605504576,29.677419354838708,False,0.1826,1.3201,1,1,1,100.0,15.167719980554208,15.167719980554208,7.357798165137612,0.6422018348623879,历史1/1次成功; 当前距低点0.64%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
92,77.90453723798552,77.83296669389918,601919,中远海控,bottom_area,2022-10-11,11.31,2022-10-10,10.88,3.9522058823529385,5.055147058823519,28.13738441215323,False,3.7615,1.2296,2,2,2,100.0,24.8601941164725,40.45881126173098,4.0477941176470615,3.9522058823529385,历史2/2次成功; 当前距低点3.95%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
93,77.88503974946825,75.46807216641216,002331,皖通科技,bottom_area,2022-10-11,6.07,2022-10-11,5.93,2.3608768971332306,2.698145025295112,27.85888077858882,False,1.1667,0.4208,1,1,1,100.0,9.305760709010352,9.305760709010352,5.639123102866769,2.3608768971332306,历史1/1次成功; 当前距低点2.36%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
94,77.85961678436358,73.88702434054065,002475,立讯精密,bottom_area,2022-10-11,27.75,2022-10-11,27.4,1.2773722627737278,2.919708029197083,28.272251308900533,False,-0.8929,0.6946,1,1,1,100.0,9.996952148735144,9.996952148735144,6.722627737226272,1.2773722627737278,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
95,77.85307990586186,72.98531717408095,688025,杰普特,bottom_area,2022-10-11,46.9,2022-10-11,46.6,0.6437768240343286,4.077253218884117,28.854961832061065,False,-2.2917,1.6976,2,2,2,100.0,20.554453402576446,23.866292660121555,7.356223175965672,0.6437768240343286,历史2/2次成功; 当前距低点0.64%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
96,77.83978151617205,76.3267802904427,300682,朗新科技,bottom_area,2022-10-11,21.43,2022-10-10,20.81,2.979336857280159,4.613166746756372,27.968155070958815,False,2.34,0.4029,1,1,1,100.0,21.503593145384194,21.503593145384194,5.020663142719842,2.979336857280159,历史1/1次成功; 当前距低点2.98%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
97,77.6310525886533,75.53111526982089,600418,江淮汽车,bottom_area,2022-10-11,13.15,2022-10-11,12.82,2.5741029641185653,5.226209048361934,28.139013452914796,False,-0.7547,3.2279,2,2,2,100.0,18.064892623716155,24.365079365079367,5.425897035881435,2.5741029641185653,历史2/2次成功; 当前距低点2.57%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
98,77.61150591230164,75.41591118900106,300376,易事特,bottom_area,2022-10-11,6.54,2022-10-10,6.38,2.5078369905956137,3.448275862068962,32.12765957446809,False,1.8692,0.6008,1,1,1,100.0,10.826771653543304,10.826771653543304,5.492163009404387,2.5078369905956137,历史1/1次成功; 当前距低点2.51%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
99,77.17379512254568,74.97413639572335,300610,晨化股份,bottom_area,2022-10-11,14.37,2022-10-11,14.02,2.496433666191153,2.853067047075609,27.47025349198137,False,1.2685,1.4131,1,1,1,100.0,8.311855670103087,8.311855670103087,5.503566333808847,2.496433666191153,历史1/1次成功; 当前距低点2.50%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
100,77.0992419324788,73.75448818007631,688117,圣诺生物,confirmed_rebound,2022-10-11,21.01,2022-10-10,20.66,1.6940948693126883,10.358180058083255,28.462603878116337,False,-2.551,0.5819,1,1,1,100.0,24.6076585059636,24.6076585059636,6.305905130687312,1.6940948693126883,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-2.55%; 状态confirmed_rebound; 底部未确认
101,77.04727369856006,73.56063782425673,603256,宏和科技,bottom_area,2022-10-11,6.38,2022-10-11,6.28,1.5923566878980837,4.299363057324833,28.228571428571424,False,-4.491,0.9145,1,1,1,100.0,22.318339100346023,22.318339100346023,6.407643312101917,1.5923566878980837,历史1/1次成功; 当前距低点1.59%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
102,76.92268536555119,71.98459477171107,601155,新城控股,bottom_area,2022-10-11,16.42,2022-10-11,16.33,0.5511328842621153,6.552357624004901,28.533916849015327,False,-4.9218,1.2629,2,2,2,100.0,24.2536438055306,24.642857142857142,7.448867115737885,0.5511328842621153,历史2/2次成功; 当前距低点0.55%; 最新日涨幅-4.92%; 状态bottom_area; 底部未确认
103,76.86731119983259,76.02641299548853,002053,云南能投,bottom_area,2022-10-11,10.56,2022-10-10,10.21,3.42801175318315,4.211557296767872,30.068493150684922,False,1.9305,0.609,1,1,1,100.0,25.38860103626942,25.38860103626942,4.57198824681685,3.42801175318315,历史1/1次成功; 当前距低点3.43%; 最新日涨幅1.93%; 状态bottom_area; 底部未确认
104,76.80411488920504,72.04701170690916,603160,汇顶科技,bottom_area,2022-10-11,44.66,2022-10-11,44.36,0.6762849413886319,3.065825067628493,30.903426791277262,False,-1.803,0.585,2,2,2,100.0,15.908286953092698,20.747474747474755,7.323715058611368,0.6762849413886319,历史2/2次成功; 当前距低点0.68%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
105,76.7436227375891,74.92403893488478,002406,远东传动,bottom_area,2022-10-11,4.48,2022-10-11,4.36,2.7522935779816535,3.2110091743119193,29.677419354838708,False,1.1287,0.566,1,1,1,100.0,11.178861788617883,11.178861788617883,5.2477064220183465,2.7522935779816535,历史1/1次成功; 当前距低点2.75%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
106,76.74200783387386,74.98720520858453,002374,中锐股份,bottom_area,2022-10-11,4.41,2022-10-11,4.29,2.7972027972027997,3.496503496503505,31.469648562300318,False,0.9153,2.0174,1,1,1,100.0,12.068965517241388,12.068965517241388,5.202797202797201,2.7972027972027997,历史1/1次成功; 当前距低点2.80%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
107,76.4138197011556,75.87730232605246,300432,富临精工,bottom_area,2022-10-11,13.69,2022-10-10,13.21,3.633610900832692,5.223315669947006,27.695675971538037,False,3.0873,1.6923,2,2,2,100.0,10.440511720166706,10.931899641577065,4.366389099167308,3.633610900832692,历史2/2次成功; 当前距低点3.63%; 最新日涨幅3.09%; 状态bottom_area; 底部未确认
108,76.41359558299469,73.42714691841383,000715,中兴商业,confirmed_rebound,2022-10-11,4.76,2022-10-11,4.67,1.9271948608137013,8.565310492505361,27.484472049689444,False,-4.8,5.6898,2,2,2,100.0,19.253501081016484,24.33862433862435,6.072805139186299,1.9271948608137013,历史2/2次成功; 当前距低点1.93%; 最新日涨幅-4.80%; 状态confirmed_rebound; 底部未确认
109,76.25995488755142,71.71196150295805,688057,金达莱,bottom_area,2022-10-11,13.8,2022-10-11,13.69,0.8035062089116233,1.6800584368151967,28.697916666666668,False,0.2179,0.3029,1,1,1,100.0,9.859976662777116,9.859976662777116,7.196493791088376,0.8035062089116233,历史1/1次成功; 当前距低点0.80%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
110,76.22412828574815,76.28156381615089,600110,诺德股份,bottom_area,2022-10-11,8.5,2022-10-10,8.17,4.039167686658508,4.6511627906976845,29.690189328743543,False,0.5917,0.9024,1,1,1,100.0,34.251968503937015,34.251968503937015,3.9608323133414927,4.039167686658508,历史1/1次成功; 当前距低点4.04%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
111,76.13967004918787,75.60368488654203,603155,新亚强,bottom_area,2022-10-11,25.39,2022-10-11,24.5,3.6326530612244925,3.6734693877550963,31.102362204724415,False,1.0748,1.7483,1,1,1,100.0,25.624375624375624,25.624375624375624,4.3673469387755075,3.6326530612244925,历史1/1次成功; 当前距低点3.63%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
112,76.10896697197848,71.36846134136655,002322,理工能科,bottom_area,2022-10-11,7.66,2022-10-11,7.61,0.6570302233902736,2.102496714848873,27.385496183206108,False,-0.3901,0.2975,1,1,1,100.0,28.6908077994429,28.6908077994429,7.342969776609727,0.6570302233902736,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
113,76.10848923801707,76.85049400774702,601778,晶科科技,bottom_area,2022-10-11,4.64,2022-09-29,4.44,4.504504504504489,4.504504504504489,28.271405492730207,False,2.8825,0.925,2,2,2,100.0,26.348195043103452,42.344827586206904,3.4954954954955113,4.504504504504489,历史2/2次成功; 当前距低点4.50%; 最新日涨幅2.88%; 状态bottom_area; 底部未确认
114,76.07151228041202,72.69955449385891,688322,奥比中光,bottom_area,2022-10-11,24.13,2022-10-10,23.74,1.6427969671440632,5.054759898904814,27.75410833840536,False,-2.3077,2.439,1,1,1,100.0,8.092105263157897,8.092105263157897,6.357203032855938,1.6427969671440632,历史1/1次成功; 当前距低点1.64%; 最新日涨幅-2.31%; 状态bottom_area; 底部未确认
115,76.0345688949092,73.0593131523705,001209,洪兴股份,bottom_area,2022-10-11,12.71,2022-10-11,12.47,1.924619085805936,6.094627105052123,27.542126670540384,False,-2.9771,7.6889,1,1,1,100.0,13.480885311871237,13.480885311871237,6.0753809141940645,1.924619085805936,历史1/1次成功; 当前距低点1.92%; 最新日涨幅-2.98%; 状态bottom_area; 底部未确认
116,75.82295848999215,72.59118055810876,603060,国检集团,bottom_area,2022-10-11,9.38,2022-10-11,9.22,1.7353579175705003,3.5791757049891544,30.045523520485578,False,-0.5302,0.5385,1,1,1,100.0,8.644067796610164,8.644067796610164,6.2646420824295,1.7353579175705003,历史1/1次成功; 当前距低点1.74%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
117,75.78235635061785,74.90267041141642,002553,南方精工,bottom_area,2022-10-11,11.58,2022-10-10,11.2,3.3928571428571503,6.696428571428571,27.17815344603382,False,2.0264,5.9953,1,1,1,100.0,18.916046758767262,18.916046758767262,4.60714285714285,3.3928571428571503,历史1/1次成功; 当前距低点3.39%; 最新日涨幅2.03%; 状态bottom_area; 底部未确认
118,75.73892032512872,72.55721153991894,300679,电连技术,bottom_area,2022-10-11,36.25,2022-10-11,35.62,1.7686692869174694,4.519932622122401,28.127522195318814,False,-1.3068,1.0083,1,1,1,100.0,8.8697715811332,8.8697715811332,6.231330713082531,1.7686692869174694,历史1/1次成功; 当前距低点1.77%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
119,75.53280626478592,74.69441320857527,002677,浙江美大,bottom_area,2022-10-11,11.19,2022-10-11,10.82,3.419593345656185,4.251386321626609,27.81854569713142,False,0.8108,0.6599,1,1,1,100.0,18.124118476727787,18.124118476727787,4.5804066543438156,3.419593345656185,历史1/1次成功; 当前距低点3.42%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
120,75.45599066000032,71.08185646250362,605288,凯迪股份,bottom_area,2022-10-11,32.67,2022-10-11,32.38,0.8956145768993179,3.150092649783805,28.203991130820395,False,-2.3902,2.2325,2,2,2,100.0,13.407837085129392,16.670746634026916,7.104385423100683,0.8956145768993179,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
121,75.39898562800953,74.25955332826366,600262,北方股份,bottom_area,2022-10-11,15.12,2022-10-11,14.65,3.2081911262798557,3.4129692832764507,27.832512315270936,False,1.1371,0.2263,1,1,1,100.0,13.19478008699855,13.19478008699855,4.791808873720145,3.2081911262798557,历史1/1次成功; 当前距低点3.21%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
122,75.23520026921186,73.94532689776219,605196,华通线缆,bottom_area,2022-10-11,6.65,2022-10-10,6.45,3.1007751937984525,3.875968992248062,31.382978723404253,False,2.7821,1.5707,1,1,1,100.0,10.18867924528302,10.18867924528302,4.8992248062015475,3.1007751937984525,历史1/1次成功; 当前距低点3.10%; 最新日涨幅2.78%; 状态bottom_area; 底部未确认
123,75.10168680642977,74.08065013047415,600405,动力源,bottom_area,2022-10-11,5.34,2022-10-10,5.17,3.2882011605415844,4.255319148936165,27.183098591549292,False,2.6923,2.5335,1,1,1,100.0,13.213703099510612,13.213703099510612,4.711798839458416,3.2882011605415844,历史1/1次成功; 当前距低点3.29%; 最新日涨幅2.69%; 状态bottom_area; 底部未确认
124,74.77437257900355,70.29678981876677,603005,晶方科技,bottom_area,2022-10-11,17.86,2022-10-11,17.72,0.7900677200902968,2.1444695259593827,29.821782178217827,False,-0.4459,1.4461,1,1,1,100.0,24.55991516436903,24.55991516436903,7.209932279909703,0.7900677200902968,历史1/1次成功; 当前距低点0.79%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
125,74.72255321560276,75.06245868891102,600312,平高电气,bottom_area,2022-10-11,6.89,2022-10-10,6.61,4.236006051437206,4.538577912254158,27.759562841530055,False,3.4535,0.8917,1,1,1,100.0,30.110497237569056,30.110497237569056,3.763993948562794,4.236006051437206,历史1/1次成功; 当前距低点4.24%; 最新日涨幅3.45%; 状态bottom_area; 底部未确认
126,74.61498008356143,73.5253145917319,688173,希荻微,bottom_area,2022-10-11,21.7,2022-10-11,21.02,3.2350142721217874,4.567078972407235,27.21606648199446,False,0.7896,2.2465,1,1,1,100.0,9.576059850374055,9.576059850374055,4.764985727878212,3.2350142721217874,历史1/1次成功; 当前距低点3.24%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
127,74.52270548515803,69.85624703959,605080,浙江自然,bottom_area,2022-10-11,45.7,2022-10-11,45.41,0.6386258533362834,3.038978198634668,28.1487341772152,False,-1.6781,1.4527,1,1,1,100.0,20.335021425788852,20.335021425788852,7.361374146663717,0.6386258533362834,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
128,74.3604815668203,73.4132142857143,000728,国元证券,bottom_area,2022-10-11,6.51,2022-10-10,6.3,3.3333333333333326,5.079365079365084,31.74431202600217,False,2.0376,1.3334,1,1,1,100.0,10.178571428571434,10.178571428571434,4.666666666666668,3.3333333333333326,历史1/1次成功; 当前距低点3.33%; 最新日涨幅2.04%; 状态bottom_area; 底部未确认
129,74.17042992889081,73.29620608899299,002031,巨轮智能,bottom_area,2022-10-11,2.75,2022-10-11,2.66,3.3834586466165355,4.135338345864657,27.717391304347828,False,1.476,5.3269,1,1,1,100.0,10.163934426229511,10.163934426229511,4.6165413533834645,3.3834586466165355,历史1/1次成功; 当前距低点3.38%; 最新日涨幅1.48%; 状态bottom_area; 底部未确认
130,74.1564772308669,73.42225468402665,002225,濮耐股份,bottom_area,2022-10-11,4.16,2022-10-11,4.02,3.4825870646766317,3.731343283582099,29.34973637961337,False,0.7264,1.2008,1,1,1,100.0,12.056737588652476,12.056737588652476,4.517412935323368,3.4825870646766317,历史1/1次成功; 当前距低点3.48%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
131,74.15140610287348,69.22332127242574,603228,景旺电子,bottom_area,2022-10-11,18.89,2022-10-11,18.81,0.425305688463593,1.8607123870281843,31.0483870967742,False,-0.7357,0.3451,1,1,1,100.0,14.317302377003868,14.317302377003868,7.574694311536407,0.425305688463593,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
132,74.0670324434987,71.41375726713184,002641,公元股份,bottom_area,2022-10-11,5.34,2022-10-11,5.23,2.103250478011461,4.780114722753346,27.05718270571826,False,-8.0895,13.0654,1,1,1,100.0,17.038539553752532,17.038539553752532,5.896749521988539,2.103250478011461,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-8.09%; 状态bottom_area; 底部未确认
133,73.94650464877392,74.85012792350435,000530,冰山冷热,bottom_area,2022-10-11,4.97,2022-10-11,4.75,4.631578947368416,4.842105263157904,28.030303030303028,False,1.636,4.467,2,2,2,100.0,17.151225395184554,25.382262996941883,3.3684210526315845,4.631578947368416,历史2/2次成功; 当前距低点4.63%; 最新日涨幅1.64%; 状态bottom_area; 底部未确认
134,73.85433929168504,74.20174696193942,002221,东华能源,bottom_area,2022-10-11,7.86,2022-10-11,7.54,4.244031830238731,4.244031830238731,27.360308285163782,False,2.8796,0.5819,1,1,1,100.0,25.581395348837223,25.581395348837223,3.7559681697612692,4.244031830238731,历史1/1次成功; 当前距低点4.24%; 最新日涨幅2.88%; 状态bottom_area; 底部未确认
135,73.84330532050257,68.80649034127218,603290,斯达半导,bottom_area,2022-10-11,306.0,2022-10-11,305.0,0.32786885245901637,3.9278688524590226,29.332715477293796,False,-2.5478,2.2693,1,1,1,100.0,10.881888843434034,10.881888843434034,7.672131147540984,0.32786885245901637,历史1/1次成功; 当前距低点0.33%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
136,73.6472696812695,69.33320367483529,002774,快意电梯,bottom_area,2022-10-11,5.85,2022-10-11,5.8,0.8620689655172384,5.51724137931035,32.00468933177022,False,-4.4118,2.9112,2,2,2,100.0,13.810327506530031,15.049226441631497,7.137931034482762,0.8620689655172384,历史2/2次成功; 当前距低点0.86%; 最新日涨幅-4.41%; 状态bottom_area; 底部未确认
137,73.53444796305284,73.10497596601707,603227,雪峰科技,bottom_area,2022-10-11,9.26,2022-10-11,8.93,3.695408734602464,4.031354983202681,28.273092369477908,False,0.9815,2.0826,1,1,1,100.0,12.959719789842387,12.959719789842387,4.304591265397536,3.695408734602464,历史1/1次成功; 当前距低点3.70%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
138,73.07940119999506,73.95795027977108,688078,龙软科技,bottom_area,2022-10-11,29.43,2022-10-11,28.13,4.621400639886245,7.749733380732314,29.675,False,-1.5719,1.3478,3,3,3,100.0,18.03625665974041,29.70731707317073,3.3785993601137556,4.621400639886245,历史3/3次成功; 当前距低点4.62%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
139,72.80833101252415,71.32413685945338,300454,深信服,bottom_area,2022-10-11,87.5,2022-10-11,85.01,2.9290671685683978,5.775791083401948,29.264436678315857,False,-0.9733,1.0821,1,1,1,100.0,16.464569912845768,16.464569912845768,5.070932831431603,2.9290671685683978,历史1/1次成功; 当前距低点2.93%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
140,72.41622627646497,68.27774058859184,300520,科大国创,bottom_area,2022-10-11,15.02,2022-10-11,14.88,0.9408602150537553,2.2849462365591386,31.047265987025014,False,-0.5298,2.1828,1,1,1,100.0,15.553235908141966,15.553235908141966,7.059139784946245,0.9408602150537553,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
141,72.396169668748,68.09370089117421,300656,民德电子,bottom_area,2022-10-11,28.45,2022-10-11,28.22,0.8150248051027655,2.7639971651311166,29.73107569721115,False,-1.5571,1.1218,1,1,1,100.0,13.021276595744673,13.021276595744673,7.184975194897235,0.8150248051027655,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
142,71.62015885718868,67.35269227466586,605178,时空科技,bottom_area,2022-10-11,18.75,2022-10-11,18.6,0.8064516129032182,2.4193548387096735,31.818181818181817,False,-1.4196,0.5916,1,1,1,100.0,8.93226855959774,8.93226855959774,7.193548387096782,0.8064516129032182,历史1/1次成功; 当前距低点0.81%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
143,71.46918151260505,66.17516806722689,002371,北方华创,bottom_area,2022-10-11,225.5,2022-10-11,225.5,0.0,6.430155210643015,30.615384615384617,False,-10.0016,2.4462,1,1,1,100.0,15.189075630252091,15.189075630252091,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
144,71.3559027695026,71.94643437862952,002660,茂硕电源,bottom_area,2022-10-11,7.31,2022-10-10,7.0,4.428571428571423,4.857142857142855,31.237721021610998,False,2.9577,1.8472,1,1,1,100.0,15.718157181571806,15.718157181571806,3.5714285714285774,4.428571428571423,历史1/1次成功; 当前距低点4.43%; 最新日涨幅2.96%; 状态bottom_area; 底部未确认
145,70.60941818181819,65.3790909090909,002555,三七互娱,bottom_area,2022-10-11,15.12,2022-10-11,15.12,0.0,6.481481481481496,28.3072546230441,False,-10.0,3.0198,1,1,1,100.0,10.909090909090905,10.909090909090905,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
146,70.16148679245283,64.9643396226415,000560,我爱我家,bottom_area,2022-10-11,2.47,2022-10-11,2.47,0.0,5.263157894736838,27.56598240469208,False,-9.1912,6.3356,1,1,1,100.0,8.679245283018867,8.679245283018867,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.19%; 状态bottom_area; 底部未确认
147,69.77308909769376,70.68185581531931,000510,新金路,bottom_area,2022-10-11,5.6,2022-10-11,5.35,4.672897196261683,5.4205607476635524,31.58567774936062,False,-0.1783,2.7076,2,2,2,100.0,17.7207603376126,23.043478260869577,3.327102803738317,4.672897196261683,历史2/2次成功; 当前距低点4.67%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
