rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.5397300844885,75.81595547309833,002110,三钢闽光,bottom_area,2022-08-18,5.47,2022-08-03,5.39,1.4842300556586285,3.710575139146571,27.456258411843876,False,-1.085,0.321,1,1,1,100.0,22.90322580645161,22.90322580645161,18.515769944341372,1.4842300556586285,历史1/1次成功; 当前距低点1.48%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
2,87.29858119601725,77.69915382299226,688005,容百科技,bottom_area,2022-08-18,112.8,2022-08-16,108.88,3.600293901542985,10.213078618662752,27.170568561872916,True,-1.321,4.7354,2,2,2,100.0,33.10658020704442,38.76758854924795,16.399706098457017,3.600293901542985,历史2/2次成功; 当前距低点3.60%; 最新日涨幅-1.32%; 状态bottom_area; 底部已确认
3,74.82693787845646,68.23084449659397,000715,中兴商业,bottom_area,2022-08-18,5.11,2022-08-03,4.87,4.928131416837787,6.365503080082127,27.421758569299552,False,-0.7767,1.0938,1,1,1,100.0,24.33862433862435,24.33862433862435,15.071868583162216,4.928131416837787,历史1/1次成功; 当前距低点4.93%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
4,67.20776149190667,57.98422440112332,603180,金牌家居,bottom_area,2022-08-18,23.65,2022-08-10,23.21,1.8957345971563881,5.040930633347687,27.15003138731952,False,-1.6632,0.9547,1,2,1,50.0,23.744619799139173,23.744619799139173,18.104265402843613,1.8957345971563881,历史1/2次成功; 当前距低点1.90%; 最新日涨幅-1.66%; 状态bottom_area; 底部未确认
5,65.1109298614071,57.306853870926375,002761,浙江建投,bottom_area,2022-08-18,24.82,2022-08-04,24.1,2.9875518672199117,10.248962655601654,32.24627495080124,True,-2.2065,2.874,1,3,1,33.33333333333333,43.73730534867976,43.73730534867976,17.01244813278009,2.9875518672199117,历史1/3次成功; 当前距低点2.99%; 最新日涨幅-2.21%; 状态bottom_area; 底部已确认
