rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.7775035118479,81.88037555130528,600345,长江通信,bottom_area,2026-03-23,34.88,48.1,2026-03-23,34.4,1.395348837209314,8.023255813953483,28.48232848232849,27.48440748440748,False,-5.4743,5.4258,3,3,3,100.0,31.2998435491533,42.21453287197233,18.604651162790688,1.395348837209314,历史3/3次成功; 当前距低点1.40%; 最新日涨幅-5.47%; 状态bottom_area; 底部未确认
12,89.39165304577517,77.06176986704759,300643,万通智控,bottom_area,2026-03-23,16.5,23.66,2026-03-23,16.2,1.8518518518518563,7.407407407407403,31.53000845308538,30.262045646661033,False,-7.9241,3.9222,2,2,2,100.0,27.655871447687197,31.090289608177173,18.148148148148145,1.8518518518518563,历史2/2次成功; 当前距低点1.85%; 最新日涨幅-7.92%; 状态bottom_area; 底部未确认
13,88.67160138442757,75.4467599392585,301071,力量钻石,bottom_area,2026-03-23,40.06,55.9,2026-03-23,39.61,1.136076748295892,8.280737187578897,29.141323792486585,28.336314847942752,False,-5.5189,5.9409,1,1,1,100.0,26.86567164179104,26.86567164179104,18.863923251704108,1.136076748295892,历史1/1次成功; 当前距低点1.14%; 最新日涨幅-5.52%; 状态bottom_area; 底部未确认
14,88.46197417148746,75.61012850712503,603535,嘉诚国际,bottom_area,2026-03-23,8.06,11.77,2026-03-23,7.95,1.3836477987421425,6.289308176100618,32.4553950722175,31.52081563296516,False,-5.0648,1.0716,1,1,1,100.0,30.778739184178,30.778739184178,18.616352201257858,1.3836477987421425,历史1/1次成功; 当前距低点1.38%; 最新日涨幅-5.06%; 状态bottom_area; 底部未确认
15,88.45061513723762,75.96985349210594,603682,锦和商管,bottom_area,2026-03-23,6.16,8.73,2026-03-23,6.06,1.650165016501659,9.90099009900991,30.58419243986255,29.43871706758305,False,-7.3684,3.1972,1,1,1,100.0,35.97972972972974,35.97972972972974,18.349834983498344,1.650165016501659,历史1/1次成功; 当前距低点1.65%; 最新日涨幅-7.37%; 状态bottom_area; 底部未确认
16,87.82552821889887,74.29991164927563,002413,雷科防务,bottom_area,2026-03-23,12.25,16.71,2026-03-23,12.15,0.8230452674897091,6.09053497942387,27.289048473967686,26.69060442848594,False,-4.222,8.0633,2,2,2,100.0,40.034703543828805,51.174934725848566,19.176954732510293,0.8230452674897091,历史2/2次成功; 当前距低点0.82%; 最新日涨幅-4.22%; 状态bottom_area; 底部未确认
17,87.545520267968,73.39919889502764,002300,太阳电缆,bottom_area,2026-03-23,9.08,12.45,2026-03-23,9.05,0.3314917127071752,6.519337016574584,27.309236947791156,27.06827309236947,False,-4.3203,5.1114,3,4,3,75.0,50.34643279142729,75.7716049382716,19.668508287292827,0.3314917127071752,历史3/4次成功; 当前距低点0.33%; 最新日涨幅-4.32%; 状态bottom_area; 底部未确认
18,87.18,72.65,603790,雅运股份,bottom_area,2026-03-23,19.47,26.8,2026-03-23,19.47,0.0,9.655880842321533,27.35074626865672,27.35074626865672,False,-9.9861,2.9092,1,1,1,100.0,63.59797297297298,63.59797297297298,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
19,87.11809624244147,74.20092032243622,300542,新晨科技,bottom_area,2026-03-23,15.28,21.7,2026-03-23,15.1,1.1920529801324484,5.496688741721855,30.414746543778804,29.5852534562212,False,-4.916,2.2192,5,7,5,71.42857142857143,32.75853135174146,61.233480176211465,18.80794701986755,1.1920529801324484,历史5/7次成功; 当前距低点1.19%; 最新日涨幅-4.92%; 状态bottom_area; 底部未确认
20,86.85586755905442,74.2186397155892,002088,鲁阳节能,bottom_area,2026-03-23,9.62,13.93,2026-03-23,9.49,1.3698630136986196,9.272918861959948,31.873653984206747,30.940416367552046,False,-7.6775,1.4993,1,1,1,100.0,23.128641864634695,23.128641864634695,18.63013698630138,1.3698630136986196,历史1/1次成功; 当前距低点1.37%; 最新日涨幅-7.68%; 状态bottom_area; 底部未确认
21,86.38090060315623,73.06877551020408,000932,华菱钢铁,bottom_area,2026-03-23,4.94,6.86,2026-03-23,4.9,0.8163265306122455,5.5102040816326445,28.57142857142857,27.98833819241982,False,-5.7252,1.7145,1,1,1,100.0,55.72289156626506,55.72289156626506,19.183673469387756,0.8163265306122455,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-5.73%; 状态bottom_area; 底部未确认
22,86.34080836979747,73.04739978982136,301580,爱迪特,bottom_area,2026-03-23,67.16,94.4,2026-03-23,66.61,0.8257018465695799,7.34124005404594,29.438559322033903,28.855932203389838,False,-7.0578,7.0301,1,1,1,100.0,61.86166774402071,61.86166774402071,19.17429815343042,0.8257018465695799,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-7.06%; 状态bottom_area; 底部未确认
23,85.85617436155036,72.84594523248083,003040,楚天龙,bottom_area,2026-03-23,15.42,20.99,2026-03-23,15.27,0.9823182711198453,5.042567125081857,27.25107193901858,26.536445926631725,False,-5.1077,2.056,2,2,2,100.0,34.17005855179603,34.697855750487335,19.017681728880156,0.9823182711198453,历史2/2次成功; 当前距低点0.98%; 最新日涨幅-5.11%; 状态bottom_area; 底部未确认
24,85.82094832783858,72.48988218873882,600531,豫光金铅,bottom_area,2026-03-23,12.3,16.89,2026-03-23,12.21,0.7371007371007359,8.84520884520883,27.708703374777972,27.175843694493786,False,-8.2774,5.8301,1,1,1,100.0,45.91651542649727,45.91651542649727,19.262899262899268,0.7371007371007359,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-8.28%; 状态bottom_area; 底部未确认
25,85.81450640755857,72.55715051161006,300358,楚天科技,bottom_area,2026-03-23,8.91,12.31,2026-03-23,8.84,0.7918552036199128,6.447963800904981,28.188464662875717,27.619821283509342,False,-7.8594,3.3234,4,5,4,80.0,40.28269019281432,59.00116144018583,19.20814479638009,0.7918552036199128,历史4/5次成功; 当前距低点0.79%; 最新日涨幅-7.86%; 状态bottom_area; 底部未确认
26,85.52616658330881,73.43768503756077,605089,味知香,bottom_area,2026-03-23,23.0,33.37,2026-03-23,22.63,1.634997790543531,6.93769332744145,32.1845969433623,31.075816601738083,False,-5.7377,0.9751,1,1,1,100.0,22.180000000000007,22.180000000000007,18.36500220945647,1.634997790543531,历史1/1次成功; 当前距低点1.63%; 最新日涨幅-5.74%; 状态bottom_area; 底部未确认
27,85.31112768006099,71.54877128653763,300488,恒锋工具,bottom_area,2026-03-23,25.88,37.8,2026-03-23,25.79,0.34897246994959236,5.234587049243899,31.77248677248677,31.53439153439153,False,-5.7881,2.5008,3,4,3,75.0,40.26574472055218,65.52470248827983,19.651027530050406,0.34897246994959236,历史3/4次成功; 当前距低点0.35%; 最新日涨幅-5.79%; 状态bottom_area; 底部未确认
28,85.21243319744305,71.90408407678976,300993,玉马科技,bottom_area,2026-03-23,11.8,16.22,2026-03-23,11.72,0.6825938566552906,5.034129692832763,27.74352651048088,27.250308261405664,False,-4.8387,1.5288,1,1,1,100.0,42.09891435464416,42.09891435464416,19.31740614334471,0.6825938566552906,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
29,84.8679501874751,71.67068580235019,688377,迪威尔,bottom_area,2026-03-23,36.06,50.95,2026-03-23,35.8,0.7262569832402378,6.424581005586605,29.73503434739942,29.224730127576056,False,-5.7994,1.5357,1,1,1,100.0,41.37931034482759,41.37931034482759,19.273743016759763,0.7262569832402378,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-5.80%; 状态bottom_area; 底部未确认
30,84.78913485883935,71.81939674141847,003038,鑫铂股份,bottom_area,2026-03-23,13.6,18.96,2026-03-23,13.48,0.8902077151335253,7.789317507418389,28.902953586497894,28.27004219409283,False,-7.6714,5.5236,2,2,2,100.0,27.521883504961874,29.536152796725773,19.109792284866476,0.8902077151335253,历史2/2次成功; 当前距低点0.89%; 最新日涨幅-7.67%; 状态bottom_area; 底部未确认
31,84.3758008768647,71.30676510147953,603759,海天股份,bottom_area,2026-03-23,9.21,12.78,2026-03-23,9.14,0.7658643326039418,5.251641137855565,28.482003129890447,27.934272300469477,False,-4.6584,1.5344,1,1,1,100.0,39.90825688073395,39.90825688073395,19.23413566739606,0.7658643326039418,历史1/1次成功; 当前距低点0.77%; 最新日涨幅-4.66%; 状态bottom_area; 底部未确认
32,84.17075610896428,71.17203114266091,601226,华电科工,bottom_area,2026-03-23,8.87,12.34,2026-03-23,8.8,0.7954545454545283,5.681818181818182,28.68719611021069,28.11993517017829,False,-3.3769,3.0433,1,1,1,100.0,39.54659949622166,39.54659949622166,19.204545454545475,0.7954545454545283,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
33,83.77008839532756,70.41607711767621,600592,龙溪股份,bottom_area,2026-03-23,19.12,28.09,2026-03-23,19.03,0.4729374671571196,6.305832895428266,32.25347098611605,31.933072267710926,False,-4.7809,2.5699,1,1,1,100.0,31.52889539136796,31.52889539136796,19.52706253284288,0.4729374671571196,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-4.78%; 状态bottom_area; 底部未确认
34,83.65353070986012,70.55953226357119,600843,上工申贝,bottom_area,2026-03-23,9.15,12.64,2026-03-23,9.09,0.6600660066006655,5.830583058305824,28.085443037974688,27.61075949367089,False,-5.5728,2.4822,1,1,1,100.0,34.59399332591768,34.59399332591768,19.339933993399335,0.6600660066006655,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-5.57%; 状态bottom_area; 底部未确认
35,83.35254260020936,70.5207699212614,688584,上海合晶,bottom_area,2026-03-23,18.29,25.28,2026-03-23,18.14,0.8269018743109072,7.056229327453148,28.24367088607595,27.65031645569621,False,-5.8187,1.5152,1,1,1,100.0,36.43067846607669,36.43067846607669,19.173098125689094,0.8269018743109072,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-5.82%; 状态bottom_area; 底部未确认
36,83.32235514249062,70.64396878483836,603867,新化股份,bottom_area,2026-03-23,27.86,39.6,2026-03-23,27.6,0.9420289855072391,8.695652173913038,30.303030303030305,29.646464646464647,False,-7.9617,4.6042,1,1,1,100.0,38.5042735042735,38.5042735042735,19.05797101449276,0.9420289855072391,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-7.96%; 状态bottom_area; 底部未确认
37,83.1416962717825,70.55793803218427,000567,海德股份,bottom_area,2026-03-23,5.08,7.02,2026-03-23,5.03,0.9940357852882667,4.174950298210735,28.347578347578338,27.635327635327627,False,-3.7879,0.8367,1,1,1,100.0,38.67924528301886,38.67924528301886,19.005964214711735,0.9940357852882667,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-3.79%; 状态bottom_area; 底部未确认
38,83.08374886153254,69.97088460855521,001391,国货航,bottom_area,2026-03-23,5.24,7.73,2026-03-23,5.21,0.5758157389635364,4.222648752399227,32.60025873221217,32.21216041397154,False,-4.7273,1.9718,1,1,1,100.0,30.39647577092513,30.39647577092513,19.424184261036466,0.5758157389635364,历史1/1次成功; 当前距低点0.58%; 最新日涨幅-4.73%; 状态bottom_area; 底部未确认
39,82.9265555893153,69.58235138062057,002809,红墙股份,bottom_area,2026-03-23,10.7,15.55,2026-03-23,10.66,0.375234521575977,6.285178236397748,31.44694533762058,31.189710610932487,False,-4.8043,12.6392,1,1,1,100.0,25.84884994523548,25.84884994523548,19.624765478424024,0.375234521575977,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
40,82.56472132079021,70.53370164102346,688358,祥生医疗,bottom_area,2026-03-23,27.66,39.8,2026-03-23,27.29,1.3558079882740968,7.035544155368273,31.4321608040201,30.502512562814065,False,-6.7431,1.4676,3,5,3,60.0,39.8115260983247,68.06588735387884,18.644192011725906,1.3558079882740968,历史3/5次成功; 当前距低点1.36%; 最新日涨幅-6.74%; 状态bottom_area; 底部未确认
41,82.50010318171313,69.41992738939547,000802,北京文化,bottom_area,2026-03-23,3.8,5.34,2026-03-23,3.78,0.5291005291005296,2.9100529100529187,29.213483146067414,28.838951310861425,False,-3.3079,1.9479,1,1,1,100.0,26.86170212765957,26.86170212765957,19.47089947089947,0.5291005291005296,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
42,82.4332464881715,69.32250016392368,002412,汉森制药,bottom_area,2026-03-23,6.07,8.6,2026-03-23,6.04,0.4966887417218584,7.284768211920537,29.76744186046511,29.418604651162784,False,-7.7508,2.7487,1,1,1,100.0,25.940594059405953,25.940594059405953,19.503311258278142,0.4966887417218584,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-7.75%; 状态bottom_area; 底部未确认
43,82.3167588322335,69.45966507177036,301398,星源卓镁,bottom_area,2026-03-23,44.3,60.5,2026-03-23,44.0,0.6818181818181753,7.954545454545454,27.27272727272727,26.77685950413224,False,-6.7368,5.2711,1,1,1,100.0,28.947368421052634,28.947368421052634,19.318181818181827,0.6818181818181753,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-6.74%; 状态bottom_area; 底部未确认
44,82.20184413001694,69.64669924389733,002160,常铝股份,bottom_area,2026-03-23,4.46,6.16,2026-03-23,4.42,0.9049773755656116,6.561085972850679,28.246753246753247,27.5974025974026,False,-6.8894,3.7363,3,4,3,75.0,36.855094947241525,40.066225165562926,19.095022624434392,0.9049773755656116,历史3/4次成功; 当前距低点0.90%; 最新日涨幅-6.89%; 状态bottom_area; 底部未确认
45,82.01760831241472,69.2111849708666,000411,英特集团,bottom_area,2026-03-23,10.29,14.36,2026-03-23,10.22,0.6849315068493005,6.164383561643826,28.830083565459603,28.34261838440112,False,-6.1987,1.944,3,4,3,75.0,31.816283905822544,47.98426745329401,19.3150684931507,0.6849315068493005,历史3/4次成功; 当前距低点0.68%; 最新日涨幅-6.20%; 状态bottom_area; 底部未确认
46,81.00686646122367,69.4649910287538,002681,奋达科技,bottom_area,2026-03-23,5.2,7.11,2026-03-23,5.12,1.5625000000000013,8.007812500000004,27.988748241912802,26.86357243319269,False,-7.1429,2.8624,2,3,2,66.66666666666666,38.82163635530716,46.084337349397586,18.4375,1.5625000000000013,历史2/3次成功; 当前距低点1.56%; 最新日涨幅-7.14%; 状态bottom_area; 底部未确认
47,80.94259889527927,68.82365155606,301225,恒勃股份,bottom_area,2026-03-23,92.0,125.0,2026-03-23,91.0,1.098901098901099,8.791208791208792,27.200000000000003,26.400000000000002,False,-6.409,6.064,2,3,2,66.66666666666666,29.690749434880892,31.690140845070424,18.901098901098905,1.098901098901099,历史2/3次成功; 当前距低点1.10%; 最新日涨幅-6.41%; 状态bottom_area; 底部未确认
48,80.93587110065933,68.16579350588718,688028,沃尔德,bottom_area,2026-03-23,85.14,120.99,2026-03-23,84.65,0.5788541051388008,6.544595392793847,30.035540127283237,29.63054797917183,False,-5.9227,4.1988,1,1,1,100.0,20.728929384965834,20.728929384965834,19.4211458948612,0.5788541051388008,历史1/1次成功; 当前距低点0.58%; 最新日涨幅-5.92%; 状态bottom_area; 底部未确认
49,80.5902691804428,68.22533618344345,600611,大众交通,bottom_area,2026-03-23,4.69,6.6,2026-03-23,4.65,0.8602150537634415,7.3118279569892435,29.545454545454536,28.93939393939393,False,-7.3123,1.9942,1,1,1,100.0,24.497991967871478,24.497991967871478,19.13978494623656,0.8602150537634415,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-7.31%; 状态bottom_area; 底部未确认
50,80.46914094957208,68.32808558067349,600281,华阳新材,bottom_area,2026-03-23,4.93,6.76,2026-03-23,4.88,1.0245901639344226,5.942622950819673,27.810650887573964,27.071005917159763,False,-5.0096,3.1287,3,5,3,60.0,23.893285776580484,26.022913256955803,18.97540983606558,1.0245901639344226,历史3/5次成功; 当前距低点1.02%; 最新日涨幅-5.01%; 状态bottom_area; 底部未确认
51,80.34903394265059,71.2561539448702,300961,深水海纳,bottom_area,2026-03-23,12.46,17.98,2026-03-23,12.05,3.402489626556018,6.556016597510365,32.98109010011123,30.700778642936594,False,-8.5169,11.64,1,1,1,100.0,32.11736716891357,32.11736716891357,16.59751037344398,3.402489626556018,历史1/1次成功; 当前距低点3.40%; 最新日涨幅-8.52%; 状态bottom_area; 底部未确认
52,80.28038028440933,68.0665664851965,603848,好太太,bottom_area,2026-03-23,14.98,21.38,2026-03-23,14.84,0.9433962264150981,5.121293800539082,30.589335827876518,29.934518241347046,False,-4.4033,0.878,1,1,1,100.0,24.664031620553352,24.664031620553352,19.056603773584904,0.9433962264150981,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-4.40%; 状态bottom_area; 底部未确认
53,80.0268582131259,68.43483512117223,000612,焦作万方,bottom_area,2026-03-23,10.78,15.49,2026-03-23,10.63,1.4111006585136272,7.619943555973648,31.37508069722401,30.406714009038094,False,-6.5048,5.1202,3,5,3,60.0,29.20507861603922,38.94736842105262,18.58889934148637,1.4111006585136272,历史3/5次成功; 当前距低点1.41%; 最新日涨幅-6.50%; 状态bottom_area; 底部未确认
54,79.57221494450296,67.75387314766283,002829,星网宇达,bottom_area,2026-03-23,21.51,29.86,2026-03-23,21.26,1.175917215428034,8.184383819379109,28.801071667782978,27.963831212324173,False,-6.8428,5.5634,3,5,3,60.0,22.66109891848788,24.36974789915967,18.824082784571967,1.175917215428034,历史3/5次成功; 当前距低点1.18%; 最新日涨幅-6.84%; 状态bottom_area; 底部未确认
55,77.50474132756199,64.8711278790421,002389,航天彩虹,bottom_area,2026-03-23,20.95,29.85,2026-03-23,20.9,0.23923444976076896,5.550239234449761,29.98324958123954,29.815745393634845,False,-5.9695,3.891,2,3,2,66.66666666666666,37.74148256897838,49.39236111111112,19.76076555023923,0.23923444976076896,历史2/3次成功; 当前距低点0.24%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
56,77.09517905448467,66.47661780738203,002590,万安科技,bottom_area,2026-03-23,12.02,16.25,2026-03-23,11.8,1.8644067796610073,8.3050847457627,27.38461538461538,26.030769230769234,False,-6.8217,2.9834,2,3,2,66.66666666666666,26.45590644270131,30.204778156996575,18.135593220338993,1.8644067796610073,历史2/3次成功; 当前距低点1.86%; 最新日涨幅-6.82%; 状态bottom_area; 底部未确认
57,77.00677726101443,64.73838933063095,603037,凯众股份,bottom_area,2026-03-23,12.58,17.53,2026-03-23,12.52,0.47923322683706465,6.789137380191692,28.579577866514555,28.2373074729036,False,-5.9088,4.911,3,5,3,60.0,37.7475327302121,47.48743718592965,19.520766773162936,0.47923322683706465,历史3/5次成功; 当前距低点0.48%; 最新日涨幅-5.91%; 状态bottom_area; 底部未确认
58,76.69256181275523,65.18174331282994,688070,纵横股份,bottom_area,2026-03-23,47.0,64.48,2026-03-23,46.5,1.0752688172043012,8.387096774193544,27.88461538461539,27.10918114143921,False,-7.1146,2.6537,3,6,3,50.0,29.265356000299764,34.23295454545453,18.9247311827957,1.0752688172043012,历史3/6次成功; 当前距低点1.08%; 最新日涨幅-7.11%; 状态bottom_area; 底部未确认
59,75.79912388322124,64.15691067021963,603356,华菱精工,bottom_area,2026-03-23,15.43,21.91,2026-03-23,15.3,0.8496732026143726,8.431372549019601,30.168872660885437,29.575536284801462,False,-7.7153,4.8728,3,5,3,60.0,39.16218049559353,53.658536585365866,19.150326797385627,0.8496732026143726,历史3/5次成功; 当前距低点0.85%; 最新日涨幅-7.72%; 状态bottom_area; 底部未确认
60,75.46805473851036,63.169218537850526,001332,锡装股份,bottom_area,2026-03-23,49.78,68.18,2026-03-23,49.66,0.24164317358035553,8.33668948852195,27.163391023760646,26.987386330302147,False,-7.5409,4.707,2,3,2,66.66666666666666,28.620958639500337,31.086142322097377,19.758356826419647,0.24164317358035553,历史2/3次成功; 当前距低点0.24%; 最新日涨幅-7.54%; 状态bottom_area; 底部未确认
61,74.95850282135035,62.767715370275766,300622,博士眼镜,bottom_area,2026-03-23,22.84,32.11,2026-03-23,22.78,0.26338893766461247,5.88235294117647,29.056368732482092,28.86951105574587,False,-7.4179,5.0173,4,7,4,57.14285714285714,30.697154406342293,46.42601004064069,19.73661106233539,0.26338893766461247,历史4/7次成功; 当前距低点0.26%; 最新日涨幅-7.42%; 状态bottom_area; 底部未确认
62,74.95267962186678,64.31249689028103,603320,迪贝电气,bottom_area,2026-03-23,19.1,25.94,2026-03-23,18.8,1.5957446808510676,6.595744680851055,27.525057825751738,26.36854279105628,False,-4.4522,2.564,2,4,2,50.0,30.972014852803454,38.22861468584406,18.40425531914893,1.5957446808510676,历史2/4次成功; 当前距低点1.60%; 最新日涨幅-4.45%; 状态bottom_area; 底部未确认
63,74.68312733979602,62.23593944983001,000603,盛达资源,bottom_area,2026-03-23,35.09,49.17,2026-03-23,35.09,0.0,9.974351667141635,28.63534675615212,28.63534675615212,False,-10.0026,5.8497,2,3,2,66.66666666666666,32.89931603851264,35.44303797468355,20.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
64,74.55553474564576,62.85898873965864,000813,德展健康,bottom_area,2026-03-23,3.16,4.52,2026-03-23,3.14,0.6369426751592362,5.732484076433112,30.530973451327426,30.08849557522123,False,-6.2315,2.6249,3,5,3,60.0,29.57644107000913,39.9103139013453,19.363057324840767,0.6369426751592362,历史3/5次成功; 当前距低点0.64%; 最新日涨幅-6.23%; 状态bottom_area; 底部未确认
65,74.47095012459017,62.757369607209476,603155,新亚强,bottom_area,2026-03-23,14.83,21.21,2026-03-23,14.74,0.6105834464043409,5.630936227951154,30.504479019330503,30.08015087223008,False,-6.2579,1.8686,3,5,3,60.0,28.70698852156653,32.05456095481671,19.38941655359566,0.6105834464043409,历史3/5次成功; 当前距低点0.61%; 最新日涨幅-6.26%; 状态bottom_area; 底部未确认
66,74.46158778068012,63.1970462804975,002609,捷顺科技,bottom_area,2026-03-23,8.09,11.15,2026-03-23,8.01,0.9987515605493142,6.117353308364548,28.16143497757848,27.443946188340814,False,-5.2693,2.9893,2,3,2,66.66666666666666,38.05125361227564,49.678456591639886,19.001248439450688,0.9987515605493142,历史2/3次成功; 当前距低点1.00%; 最新日涨幅-5.27%; 状态bottom_area; 底部未确认
67,74.35465095038232,62.83074598467317,002457,青龙管业,bottom_area,2026-03-23,10.61,15.04,2026-03-23,10.53,0.7597340930674271,4.938271604938285,29.986702127659576,29.454787234042552,False,-6.1892,5.6538,2,3,2,66.66666666666666,33.152005646237896,42.51290877796902,19.240265906932574,0.7597340930674271,历史2/3次成功; 当前距低点0.76%; 最新日涨幅-6.19%; 状态bottom_area; 底部未确认
