rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.602527212867,90.87131843956581,000811,冰轮环境,bottom_area,2025-06-18,8.91,2025-06-17,8.8,1.2499999999999936,2.045454545454542,31.7300232738557,False,0.7919,1.5251,5,5,5,100.0,28.501712040676264,47.451868629671566,8.750000000000007,1.2499999999999936,历史5/5次成功; 当前距低点1.25%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
2,89.99849262415984,85.69464287996526,300553,集智股份,bottom_area,2025-06-18,35.86,2025-06-18,35.01,2.427877749214514,3.1133961725221466,29.00020279862098,False,0.2236,2.5715,4,4,4,100.0,15.10862445255024,17.361392148927557,7.572122250785486,2.427877749214514,历史4/4次成功; 当前距低点2.43%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
3,89.27158839186058,84.12526315789475,605005,合兴股份,bottom_area,2025-06-18,18.39,2025-06-18,18.05,1.88365650969529,1.9944598337950106,32.168357760240504,False,0.7119,1.0342,1,1,1,100.0,96.96521095484826,96.96521095484826,8.11634349030471,1.88365650969529,历史1/1次成功; 当前距低点1.88%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
4,87.82453929371145,80.13021729234431,000715,中兴商业,bottom_area,2025-06-18,5.28,2025-06-18,5.27,0.18975332068312478,2.087286527514238,30.657894736842106,False,-2.2222,1.8807,4,4,4,100.0,20.069112169364704,29.105691056910565,9.810246679316876,0.18975332068312478,历史4/4次成功; 当前距低点0.19%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
5,86.75734673908234,83.40957903296093,688188,柏楚电子,bottom_area,2025-06-18,140.67,2025-06-11,136.66,2.934289477535483,4.200204888043326,31.8675840063815,False,0.9328,0.2473,3,3,3,100.0,25.69762925667648,34.07281509974057,7.065710522464517,2.934289477535483,历史3/3次成功; 当前距低点2.93%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
6,86.3312455889711,80.4844307312407,001311,多利科技,bottom_area,2025-06-18,19.96,2025-06-18,19.7,1.3197969543147288,1.7258883248730958,32.13916637960731,False,-0.3992,1.7661,2,2,2,100.0,29.32025691977575,46.9244288224956,8.680203045685273,1.3197969543147288,历史2/2次成功; 当前距低点1.32%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
7,85.25385825003148,77.64576548949637,002136,安纳达,bottom_area,2025-06-18,10.42,2025-06-18,10.41,0.09606147934677989,1.4409221902017326,30.367892976588625,False,-1.6053,2.7206,3,3,3,100.0,22.230030443048534,42.29299363057326,9.90393852065322,0.09606147934677989,历史3/3次成功; 当前距低点0.10%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
8,85.21792848951085,82.09965945178139,603198,迎驾贡酒,bottom_area,2025-06-18,38.94,2025-06-16,37.79,3.0431331039957623,6.774278909764495,29.78446674098848,False,0.4644,1.1829,2,2,2,100.0,36.655929725224325,39.66017405719024,6.956866896004238,3.0431331039957623,历史2/2次成功; 当前距低点3.04%; 最新日涨幅0.46%; 状态bottom_area; 底部未确认
9,85.13680088725529,80.89175430610752,000596,古井贡酒,bottom_area,2025-06-18,134.78,2025-06-16,131.73,2.3153419873984755,4.676231686024441,27.152574240999844,False,0.5821,1.0084,2,2,2,100.0,21.240505577290524,29.07889301941346,7.684658012601525,2.3153419873984755,历史2/2次成功; 当前距低点2.32%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
10,83.91738643815842,78.12284434131888,002811,郑中设计,bottom_area,2025-06-18,10.57,2025-06-16,10.44,1.2452107279693563,3.4482758620689773,29.22033898305085,False,-0.6579,2.573,2,2,2,100.0,15.709273124134537,16.78832116788322,8.754789272030644,1.2452107279693563,历史2/2次成功; 当前距低点1.25%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
11,83.81486331266734,76.94479254933394,002127,南极电商,bottom_area,2025-06-18,3.92,2025-06-18,3.9,0.5128205128205132,1.7948717948718023,27.102803738317753,False,-1.5075,1.7246,3,3,3,100.0,23.570017841745774,33.53658536585366,9.487179487179487,0.5128205128205132,历史3/3次成功; 当前距低点0.51%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
