rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.74035834617139,78.97212928576643,603103,横店影视,bottom_area,2025-03-12,13.6,2025-03-10,13.05,4.214559386973172,5.670498084291175,27.580466148723637,False,1.1905,0.9135,2,2,2,100.0,34.20067036594215,37.951807228915676,15.78544061302683,4.214559386973172,历史2/2次成功; 当前距低点4.21%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
2,69.82079490459932,62.199202487158736,300422,博世科,bottom_area,2025-03-12,4.26,2025-02-06,4.11,3.649635036496337,6.5693430656934195,30.220713073005083,False,0.9479,2.373,1,2,1,50.0,45.4320987654321,45.4320987654321,16.350364963503665,3.649635036496337,历史1/2次成功; 当前距低点3.65%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
3,67.89923279119063,58.491925998546115,600421,退市华嵘,bottom_area,2025-03-12,6.74,2025-03-05,6.62,1.8126888217522674,6.495468277945616,27.886710239651414,False,-1.173,3.3963,1,3,1,33.33333333333333,44.900662251655625,44.900662251655625,18.187311178247732,1.8126888217522674,历史1/3次成功; 当前距低点1.81%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
4,66.1,55.08333333333333,002693,双成药业,bottom_area,2025-03-12,11.19,2025-03-12,11.19,0.0,0.0,32.71196632591702,False,-9.9759,2.6615,3,9,3,33.33333333333333,59.74209192291882,102.85714285714285,20.0,0.0,历史3/9次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
