code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
002136,安纳达,2025-06-20,10.29,bottom_area,2025-06-19,10.18,1.0805500982318215,3.5363457760314283,31.906354515050168,False,1
000605,渤海股份,2025-06-20,6.71,bottom_area,2025-06-20,6.65,0.9022556390977385,1.5037593984962352,29.25531914893617,False,1
001230,劲旅环境,2025-06-20,19.63,bottom_area,2025-06-20,19.58,0.25536261491318035,2.2982635342186053,30.34507292778371,False,1
002127,南极电商,2025-06-20,3.84,bottom_area,2025-06-20,3.78,1.587301587301589,2.6455026455026482,29.34579439252336,False,1
301260,格力博,2025-06-20,18.69,bottom_area,2025-06-20,18.6,0.4838709677419347,2.4193548387096735,28.953399541634827,False,1
300436,广生堂,2025-06-20,33.58,bottom_area,2025-06-20,32.52,3.2595325953259384,4.920049200491987,29.671280276816603,False,1
000811,冰轮环境,2025-06-20,8.65,bottom_area,2025-06-20,8.64,0.11574074074073826,2.08333333333333,32.97129557796741,False,1
603787,新日股份,2025-06-20,11.77,bottom_area,2025-06-20,11.66,0.9433962264150895,2.7444253859348224,28.02469135802469,False,1
600250,南京商旅,2025-06-20,10.57,bottom_area,2025-06-20,10.47,0.9551098376313242,3.151862464183382,28.04123711340206,False,1
002909,集泰股份,2025-06-20,5.88,bottom_area,2025-06-20,5.86,0.34129692832763775,1.877133105802038,29.98805256869772,False,1
688306,均普智能,2025-06-20,8.7,bottom_area,2025-06-20,8.68,0.2304147465437739,4.262672811059919,27.666666666666668,False,1
603327,福蓉科技,2025-06-20,8.88,bottom_area,2025-06-20,8.8,0.9090909090909097,2.1590909090909034,27.572016460905346,False,1
603577,汇金通,2025-06-20,8.8,bottom_area,2025-06-20,8.79,0.11376564277589948,2.0477815699658874,31.648522550544328,False,1
002615,哈尔斯,2025-06-20,7.94,bottom_area,2025-06-20,7.92,0.25252525252525837,3.409090909090904,29.78723404255319,False,1
002678,珠江钢琴,2025-06-20,4.83,bottom_area,2025-06-20,4.82,0.20746887966804536,8.29875518672198,28.908554572271385,False,1
688448,磁谷科技,2025-06-20,27.47,bottom_area,2025-06-20,27.4,0.25547445255474555,2.8832116788321267,30.43919776593044,False,1
003025,思进智能,2025-06-20,12.77,bottom_area,2025-06-20,12.74,0.23547880690737333,1.9623233908948194,27.531285551763357,False,1
600770,综艺股份,2025-06-20,5.14,bottom_area,2025-06-20,5.1,0.7843137254901967,2.745098039215698,32.450331125827816,False,1
600232,金鹰股份,2025-06-20,6.12,bottom_area,2025-06-20,6.09,0.4926108374384277,4.43349753694582,30.558722919042186,False,1
603681,永冠新材,2025-06-20,14.32,bottom_area,2025-06-20,14.2,0.8450704225352182,2.7464788732394405,29.000000000000004,False,1
605136,丽人丽妆,2025-06-20,10.5,bottom_area,2025-06-20,10.4,0.9615384615384581,3.0769230769230793,28.423950447350304,False,1
300949,奥雅股份,2025-06-20,38.53,bottom_area,2025-06-20,38.21,0.8374771002355412,3.716304632295215,27.63257575757575,False,1
