rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.03142251041483,87.84845709702284,603348,文灿股份,bottom_area,2024-01-23,28.17,2024-01-23,27.62,1.9913106444605384,3.330919623461253,32.137592137592144,False,0.1422,1.2755,4,4,4,100.0,21.33680304512298,31.539888682745836,8.008689355539463,1.9913106444605384,历史4/4次成功; 当前距低点1.99%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
73,79.54930908372883,75.40938448578443,300639,凯普生物,bottom_area,2024-01-23,7.45,2024-01-23,7.29,2.194787379972567,2.880658436213991,27.67857142857143,False,-0.6667,0.851,2,2,2,100.0,12.760751140440224,15.373134328358212,7.805212620027434,2.194787379972567,历史2/2次成功; 当前距低点2.19%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
74,79.53763419667841,75.64418357166616,002255,海陆重工,bottom_area,2024-01-23,4.76,2024-01-23,4.65,2.36559139784945,4.086021505376333,27.795031055900623,False,-1.4493,4.4595,1,1,1,100.0,32.783505154639194,32.783505154639194,7.6344086021505495,2.36559139784945,历史1/1次成功; 当前距低点2.37%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
75,79.50967905923655,76.01801729669032,605123,派克新材,bottom_area,2024-01-23,67.97,2024-01-23,66.22,2.6427061310782243,3.729990939293263,31.16424116424117,False,0.2951,1.0034,1,1,1,100.0,15.71713589004656,15.71713589004656,7.3572938689217775,2.6427061310782243,历史1/1次成功; 当前距低点2.64%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
76,79.49629682346911,75.84355195954488,300496,中科创达,bottom_area,2024-01-23,57.93,2024-01-23,56.5,2.530973451327433,4.3362831858407125,30.717351318209683,False,0.7478,2.4619,1,1,1,100.0,13.409523809523808,13.409523809523808,7.469026548672568,2.530973451327433,历史1/1次成功; 当前距低点2.53%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
77,79.42751196281951,75.69840927796226,688180,君实生物,bottom_area,2024-01-23,31.87,2024-01-23,31.1,2.475884244372989,3.7942122186495166,32.56721595836947,False,0.4729,0.5278,1,1,1,100.0,11.95389975877781,11.95389975877781,7.524115755627012,2.475884244372989,历史1/1次成功; 当前距低点2.48%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
78,79.39311937616577,74.32375459279828,300553,集智股份,bottom_area,2024-01-23,25.76,2024-01-23,25.37,1.537248718959403,2.877414268821444,29.39048149178959,False,-0.6173,3.9378,1,1,1,100.0,15.530546623794205,15.530546623794205,8.462751281040598,1.537248718959403,历史1/1次成功; 当前距低点1.54%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
79,79.38061586967946,74.18156594850237,605338,巴比食品,bottom_area,2024-01-23,17.55,2024-01-23,17.3,1.4450867052023122,5.202312138728315,29.67479674796748,False,-1.9553,1.1194,1,1,1,100.0,13.636363636363638,13.636363636363638,8.55491329479769,1.4450867052023122,历史1/1次成功; 当前距低点1.45%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
80,79.37779428194595,74.6585048512055,300410,正业科技,bottom_area,2024-01-23,6.85,2024-01-23,6.73,1.7830609212481308,4.457652303120354,27.24324324324324,False,-2.1429,1.5379,1,1,1,100.0,20.34346103038308,20.34346103038308,8.216939078751869,1.7830609212481308,历史1/1次成功; 当前距低点1.78%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
81,79.23156716702498,75.7696767631896,002020,京新药业,bottom_area,2024-01-23,10.44,2024-01-23,10.17,2.654867256637164,3.048180924287124,28.48101265822785,False,2.1526,2.0385,1,1,1,100.0,14.531043593130773,14.531043593130773,7.345132743362837,2.654867256637164,历史1/1次成功; 当前距低点2.65%; 最新日涨幅2.15%; 状态bottom_area; 底部未确认
82,79.17861924003486,75.12698130841122,600287,苏豪时尚,bottom_area,2024-01-23,5.47,2024-01-23,5.35,2.24299065420561,3.7383177570093498,31.84713375796179,False,-0.1825,2.1802,1,1,1,100.0,28.499999999999993,28.499999999999993,7.757009345794391,2.24299065420561,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
83,79.17582249916514,75.39589394519246,603203,快克智能,bottom_area,2024-01-23,22.32,2024-01-23,21.79,2.4323083983478715,3.7631941257457564,31.52105593966059,False,-1.2389,0.6286,2,2,2,100.0,15.599769319492495,17.877739331026522,7.56769160165213,2.4323083983478715,历史2/2次成功; 当前距低点2.43%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
84,79.07858923226848,75.80072024854749,688143,长盈通,bottom_area,2024-01-23,24.79,2024-01-23,24.12,2.77777777777777,4.560530679933656,27.305605786618443,False,-1.705,1.5097,2,2,2,100.0,22.0110407628001,25.949367088607595,7.22222222222223,2.77777777777777,历史2/2次成功; 当前距低点2.78%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
85,79.01183152198806,77.00535398848525,000401,金隅冀东,bottom_area,2024-01-23,5.68,2024-01-23,5.48,3.649635036496337,4.379562043795607,28.083989501312328,False,1.61,0.5247,2,2,2,100.0,16.701730492994006,20.053120849933585,6.350364963503663,3.649635036496337,历史2/2次成功; 当前距低点3.65%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
86,78.98646157978878,77.29198348041055,300353,东土科技,bottom_area,2024-01-23,7.8,2024-01-22,7.51,3.8615179760319576,9.187749667110513,31.54056517775753,False,2.4967,2.3349,2,2,2,100.0,20.840024009480672,21.377672209026137,6.138482023968042,3.8615179760319576,历史2/2次成功; 当前距低点3.86%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
87,78.96708960070862,76.24486551348639,300676,华大基因,bottom_area,2024-01-23,40.5,2024-01-23,39.26,3.1584309730005145,3.897096281202245,29.363080244692334,False,2.0151,0.486,1,1,1,100.0,23.258538343696497,23.258538343696497,6.841569026999486,3.1584309730005145,历史1/1次成功; 当前距低点3.16%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
88,78.95873316977948,75.73891457898218,600360,华微电子,bottom_area,2024-01-23,6.21,2024-01-22,6.04,2.8145695364238397,8.112582781456958,32.058492688413956,False,1.8033,1.3712,1,1,1,100.0,16.32329635499208,16.32329635499208,7.185430463576161,2.8145695364238397,历史1/1次成功; 当前距低点2.81%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
89,78.78990954634244,77.92527109287694,688337,普源精电,bottom_area,2024-01-23,36.14,2024-01-23,34.61,4.4206876625252844,6.038717133776375,31.708760852407263,False,0.1385,1.5833,2,2,2,100.0,31.09913421201392,33.36842105263158,5.579312337474716,4.4206876625252844,历史2/2次成功; 当前距低点4.42%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
90,78.76713287408359,74.40257251772864,000679,大连友谊,bottom_area,2024-01-23,5.08,2024-01-23,4.98,2.0080321285140488,5.02008032128514,29.56152758132956,False,-1.5504,3.5427,4,5,4,80.0,15.058525649143405,24.94061757719715,7.991967871485952,2.0080321285140488,历史4/5次成功; 当前距低点2.01%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
91,78.74278984807248,77.35896805904541,688326,经纬恒润,bottom_area,2024-01-23,83.63,2024-01-23,80.36,4.069188651070179,6.5953210552513655,32.18565400843882,False,2.0749,1.3174,2,2,2,100.0,23.74579668540548,34.48938586529221,5.930811348929821,4.069188651070179,历史2/2次成功; 当前距低点4.07%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
92,78.70467652562104,75.4265237621138,300420,五洋自控,bottom_area,2024-01-23,2.6,2024-01-23,2.53,2.7667984189723436,3.1620553359683825,28.53107344632769,False,0.0,1.1693,3,4,3,75.0,18.224861061133094,22.666666666666657,7.233201581027656,2.7667984189723436,历史3/4次成功; 当前距低点2.77%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
93,78.67490840415489,76.04666666666668,002110,三钢闽光,bottom_area,2024-01-23,3.53,2024-01-23,3.42,3.2163742690058443,3.801169590643272,29.774127310061605,False,1.1461,0.4122,1,1,1,100.0,22.90322580645161,22.90322580645161,6.783625730994156,3.2163742690058443,历史1/1次成功; 当前距低点3.22%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
94,78.64745737725357,75.44368447489502,001205,盛航股份,bottom_area,2024-01-23,14.6,2024-01-23,14.2,2.8169014084507067,3.5211267605633805,28.17400101163379,False,0.3436,1.277,1,1,1,100.0,14.764621968616265,14.764621968616265,7.183098591549294,2.8169014084507067,历史1/1次成功; 当前距低点2.82%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
95,78.6143490538207,74.00955655454963,002664,信质集团,bottom_area,2024-01-23,13.34,2024-01-23,13.1,1.8320610687022918,3.4351145038168025,32.33471074380165,False,-0.2244,1.3457,1,1,1,100.0,17.45513866231648,17.45513866231648,8.167938931297709,1.8320610687022918,历史1/1次成功; 当前距低点1.83%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
96,78.47881329950013,75.51440484484702,300633,开立医疗,bottom_area,2024-01-23,38.72,2024-01-23,37.6,2.9787234042553123,4.202127659574463,28.10707456978967,False,1.1759,0.6885,1,1,1,100.0,17.12846347607052,17.12846347607052,7.0212765957446885,2.9787234042553123,历史1/1次成功; 当前距低点2.98%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
97,78.47251856397025,76.84991035314606,000576,甘化科工,bottom_area,2024-01-23,7.72,2024-01-23,7.43,3.9030955585464344,4.172274562584125,30.947955390334574,False,0.7833,0.9164,2,2,2,100.0,18.97294745501036,24.015009380863045,6.0969044414535665,3.9030955585464344,历史2/2次成功; 当前距低点3.90%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
98,78.43580175678863,73.53599846897255,301469,恒达新材,bottom_area,2024-01-23,28.32,2024-01-23,27.87,1.6146393972012891,2.4757804090419726,28.225598763842385,False,-0.5618,4.0412,1,1,1,100.0,12.243958573072497,12.243958573072497,8.38536060279871,1.6146393972012891,历史1/1次成功; 当前距低点1.61%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
99,78.27558264582215,75.44354792376097,002152,广电运通,bottom_area,2024-01-23,9.75,2024-01-23,9.46,3.0655391120507307,3.69978858350951,29.613095238095227,False,2.416,0.7586,1,1,1,100.0,17.811704834605592,17.811704834605592,6.93446088794927,3.0655391120507307,历史1/1次成功; 当前距低点3.07%; 最新日涨幅2.42%; 状态bottom_area; 底部未确认
100,78.21839208211662,73.58120754716984,300650,太龙股份,bottom_area,2024-01-23,10.79,2024-01-23,10.6,1.7924528301886746,2.8301886792452895,27.3474982864976,False,-1.0999,3.0653,1,1,1,100.0,14.666666666666664,14.666666666666664,8.207547169811326,1.7924528301886746,历史1/1次成功; 当前距低点1.79%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
101,78.13923505323503,74.90030303030302,600170,上海建工,bottom_area,2024-01-23,2.22,2024-01-23,2.16,2.77777777777778,3.240740740740733,27.027027027027025,False,1.3699,0.6149,1,1,1,100.0,11.363636363636367,11.363636363636367,7.2222222222222205,2.77777777777778,历史1/1次成功; 当前距低点2.78%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
102,78.05564207149794,75.73171779028624,688320,禾川科技,bottom_area,2024-01-23,30.6,2024-01-23,29.59,3.4133153092260957,4.731328151402496,28.127277143551133,False,1.5936,2.2274,3,4,3,75.0,27.79073492108457,38.29133374308544,6.586684690773906,3.4133153092260957,历史3/4次成功; 当前距低点3.41%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
103,78.04509947228274,75.1885274642891,002442,龙星科技,bottom_area,2024-01-23,5.08,2024-01-23,4.93,3.0425963488843886,4.259634888438133,30.268741159830277,False,-0.3922,3.5877,2,2,2,100.0,21.965844837341393,32.75434243176177,6.957403651115612,3.0425963488843886,历史2/2次成功; 当前距低点3.04%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
104,77.89861237309037,74.87055538584532,000705,浙江震元,bottom_area,2024-01-23,8.11,2024-01-23,7.88,2.918781725888319,3.6802030456852797,30.998248686514884,False,0.4957,5.7412,1,1,1,100.0,12.932138284250968,12.932138284250968,7.0812182741116825,2.918781725888319,历史1/1次成功; 当前距低点2.92%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
105,77.67595514540925,73.38709872633757,688286,敏芯股份,bottom_area,2024-01-23,48.51,2024-01-23,47.55,2.0189274447949543,4.942166140904314,29.32520808561237,False,-1.0,2.2418,3,4,3,75.0,20.56587795951654,25.016501650165008,7.981072555205046,2.0189274447949543,历史3/4次成功; 当前距低点2.02%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
106,77.65397068974379,75.67152187387859,000021,深科技,bottom_area,2024-01-23,12.52,2024-01-23,12.08,3.6423841059602604,4.635761589403978,32.13483146067416,False,2.623,1.6648,1,1,1,100.0,26.108374384236456,26.108374384236456,6.357615894039739,3.6423841059602604,历史1/1次成功; 当前距低点3.64%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
107,77.54702144332099,74.6713410151447,001324,长青科技,bottom_area,2024-01-23,20.15,2024-01-23,19.56,3.0163599182004086,3.6298568507157505,27.014925373134336,False,1.3581,3.9067,1,1,1,100.0,13.057213057213065,13.057213057213065,6.983640081799591,3.0163599182004086,历史1/1次成功; 当前距低点3.02%; 最新日涨幅1.36%; 状态bottom_area; 底部未确认
108,77.35909026547881,73.51890690712919,605398,新炬网络,bottom_area,2024-01-23,24.62,2024-01-23,24.06,2.327514546965928,3.2418952618453916,28.221957040572804,False,-0.3239,1.09,1,1,1,100.0,20.890538033395174,20.890538033395174,7.6724854530340725,2.327514546965928,历史1/1次成功; 当前距低点2.33%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
109,77.23123426911908,70.21021297192644,300517,海波重科,bottom_area,2024-01-23,9.97,2024-01-23,9.97,0.0,8.02407221664994,31.098825155494126,False,-7.342,3.8734,1,1,1,100.0,36.88286544046467,36.88286544046467,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-7.34%; 状态bottom_area; 底部未确认
110,77.17943502241404,73.47600723822912,603192,汇得科技,bottom_area,2024-01-23,17.36,2024-01-23,16.95,2.4188790560471984,5.014749262536881,28.08655070004243,False,-3.5556,2.8173,2,2,2,100.0,15.328233795788837,16.917728852838945,7.581120943952802,2.4188790560471984,历史2/2次成功; 当前距低点2.42%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
111,77.03543558723774,74.2343824360182,002268,电科网安,bottom_area,2024-01-23,17.2,2024-01-22,16.69,3.055721989215087,8.568004793289392,32.75584206285254,False,1.8957,1.2836,1,1,1,100.0,11.190476190476202,11.190476190476202,6.944278010784914,3.055721989215087,历史1/1次成功; 当前距低点3.06%; 最新日涨幅1.90%; 状态bottom_area; 底部未确认
112,76.6710296596969,75.2628853530907,688179,阿拉丁,bottom_area,2024-01-23,15.5,2024-01-23,14.9,4.02684563758389,4.295302013422811,32.487539646579066,False,0.9115,1.5386,2,2,2,100.0,11.957491434311619,12.021924482338617,5.9731543624161105,4.02684563758389,历史2/2次成功; 当前距低点4.03%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
113,76.64623276519386,71.929541518105,603226,菲林格尔,bottom_area,2024-01-23,5.49,2024-01-23,5.4,1.6666666666666639,6.851851851851837,28.759894459102895,False,-3.3451,1.7012,3,4,3,75.0,18.62656730163969,20.479302832244016,8.333333333333337,1.6666666666666639,历史3/4次成功; 当前距低点1.67%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
114,76.64284641120753,74.13283697047494,002008,大族激光,bottom_area,2024-01-23,17.78,2024-01-22,17.22,3.252032520325217,5.865272938443679,27.616645649432535,False,2.9531,1.3822,1,1,1,100.0,13.050919982884041,13.050919982884041,6.7479674796747835,3.252032520325217,历史1/1次成功; 当前距低点3.25%; 最新日涨幅2.95%; 状态bottom_area; 底部未确认
115,76.60156690905664,73.91675236284821,688196,卓越新能,bottom_area,2024-01-23,30.67,2024-01-23,29.74,3.1271015467384102,3.7659717552118397,30.449017773620206,False,-0.4221,0.285,2,2,2,100.0,16.16421445920315,19.41979522184301,6.87289845326159,3.1271015467384102,历史2/2次成功; 当前距低点3.13%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
116,76.56869816372011,73.75237823126145,300463,迈克生物,bottom_area,2024-01-23,12.57,2024-01-23,12.2,3.03278688524591,4.0983606557377055,29.804372842347526,False,-0.4751,1.3432,2,2,2,100.0,14.12436736355977,14.159515396264513,6.967213114754091,3.03278688524591,历史2/2次成功; 当前距低点3.03%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
117,76.55498822602154,72.40285327138986,605136,丽人丽妆,bottom_area,2024-01-23,8.37,2024-01-23,8.2,2.0731707317073167,2.8048780487804934,29.371231696813094,False,-0.5938,1.0762,1,1,1,100.0,11.772486772486781,11.772486772486781,7.926829268292685,2.0731707317073167,历史1/1次成功; 当前距低点2.07%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
118,76.51663196864112,75.1659930313589,000042,中洲控股,bottom_area,2024-01-23,5.12,2024-01-23,4.92,4.065040650406507,4.674796747967489,30.898876404494384,False,0.9862,0.9407,1,1,1,100.0,28.57142857142858,28.57142857142858,5.934959349593494,4.065040650406507,历史1/1次成功; 当前距低点4.07%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
119,76.39656690860325,74.24659565635679,601995,中金公司,bottom_area,2024-01-23,32.22,2024-01-22,31.13,3.5014455509155153,4.914873112752964,31.280353200883,False,1.8975,0.5666,1,1,1,100.0,16.719846841097638,16.719846841097638,6.498554449084485,3.5014455509155153,历史1/1次成功; 当前距低点3.50%; 最新日涨幅1.90%; 状态bottom_area; 底部未确认
120,76.31959491696281,75.09357732793526,603075,热威股份,bottom_area,2024-01-23,20.58,2024-01-22,19.76,4.149797570850185,9.919028340080956,29.554367201426025,False,2.7972,6.9559,1,1,1,100.0,29.221052631578953,29.221052631578953,5.850202429149816,4.149797570850185,历史1/1次成功; 当前距低点4.15%; 最新日涨幅2.80%; 状态bottom_area; 底部未确认
121,76.12628605891517,74.18693862710086,688200,华峰测控,bottom_area,2024-01-23,88.71,2024-01-23,85.59,3.6452856642130977,4.685126767145683,30.908944139489826,False,1.8718,0.6379,1,1,1,100.0,18.16231151347698,18.16231151347698,6.354714335786903,3.6452856642130977,历史1/1次成功; 当前距低点3.65%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
122,76.11365646735554,73.73510470275068,002735,王子新材,bottom_area,2024-01-23,11.16,2024-01-23,10.8,3.3333333333333277,6.944444444444444,28.618638466622603,False,-0.8,5.7467,2,2,2,100.0,17.71561668145519,21.043478260869563,6.666666666666673,3.3333333333333277,历史2/2次成功; 当前距低点3.33%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
123,75.79300812198632,71.66674120417046,688131,皓元医药,bottom_area,2024-01-23,39.6,2024-01-23,38.8,2.0618556701031037,3.7371134020618633,27.4766355140187,False,0.3802,1.4788,2,3,2,66.66666666666666,24.09196486741329,35.228598705844924,7.938144329896897,2.0618556701031037,历史2/3次成功; 当前距低点2.06%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
124,75.69803704039403,73.55387738500846,688039,当虹科技,bottom_area,2024-01-23,26.38,2024-01-23,25.49,3.4915653197332315,4.864652805021585,29.934029686641022,False,1.1115,2.6659,3,4,3,75.0,17.04110921505497,17.31207289293849,6.508434680266769,3.4915653197332315,历史3/4次成功; 当前距低点3.49%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
125,75.61152873957347,74.31723973298774,600966,博汇纸业,bottom_area,2024-01-23,5.34,2024-01-23,5.13,4.093567251461987,4.873294346978558,28.451882845188287,False,-0.1869,0.7513,3,3,3,100.0,13.49770465764015,15.231788079470201,5.9064327485380135,4.093567251461987,历史3/3次成功; 当前距低点4.09%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
126,75.48284883922389,75.27939102564106,600397,江钨装备,bottom_area,2024-01-23,2.59,2024-01-23,2.47,4.858299595141687,5.668016194331971,28.818443804034583,False,1.1719,2.4816,2,2,2,100.0,22.238247863247857,28.36538461538461,5.141700404858314,4.858299595141687,历史2/2次成功; 当前距低点4.86%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
127,75.46287559503274,72.04093135563987,002330,得利斯,bottom_area,2024-01-23,4.8,2024-01-23,4.68,2.5641025641025665,2.991452991453004,29.198184568835106,False,-0.8264,1.519,1,1,1,100.0,15.844544095665164,15.844544095665164,7.435897435897434,2.5641025641025665,历史1/1次成功; 当前距低点2.56%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
128,75.22209445195703,72.91937727485632,301396,宏景科技,bottom_area,2024-01-23,23.94,2024-01-23,23.16,3.3678756476683986,4.2746113989637236,32.77213352685051,False,-0.4574,6.7184,2,2,2,100.0,13.753407266345539,14.060963618485728,6.632124352331601,3.3678756476683986,历史2/2次成功; 当前距低点3.37%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
129,75.17635983454655,74.25395051142328,688234,天岳先进,bottom_area,2024-01-23,56.35,2024-01-23,54.0,4.351851851851855,5.6481481481481435,29.595827900912646,False,3.2619,0.9255,2,2,2,100.0,10.517057707771569,10.647803425167522,5.648148148148146,4.351851851851855,历史2/2次成功; 当前距低点4.35%; 最新日涨幅3.26%; 状态bottom_area; 底部未确认
130,75.10526214379104,73.96685209145677,600416,湘电股份,bottom_area,2024-01-23,12.41,2024-01-23,11.91,4.198152812762385,4.701931150293874,29.149315883402732,False,1.7213,1.0182,1,1,1,100.0,23.756131744919415,23.756131744919415,5.801847187237616,4.198152812762385,历史1/1次成功; 当前距低点4.20%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
131,74.88204652342276,73.15297617741123,000868,安凯客车,bottom_area,2024-01-23,4.4,2024-01-23,4.24,3.7735849056603805,4.481132075471686,29.568106312292354,False,-0.9009,2.2113,4,5,4,80.0,29.982525603854317,69.53846153846153,6.22641509433962,3.7735849056603805,历史4/5次成功; 当前距低点3.77%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
132,74.63653819129456,69.68347053861639,300508,维宏股份,bottom_area,2024-01-23,22.51,2024-01-23,22.2,1.3963963963964068,4.054054054054064,30.733229329173163,False,-1.9172,3.1473,2,3,2,66.66666666666666,27.74509492329859,42.06627680311891,8.603603603603593,1.3963963963964068,历史2/3次成功; 当前距低点1.40%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
133,74.46241189408612,71.50935712098324,603158,腾龙股份,bottom_area,2024-01-23,7.87,2024-01-22,7.65,2.875816993464049,7.581699346405229,29.622815087396496,True,2.0752,3.5733,2,3,2,66.66666666666666,24.029855910831213,35.270805812417436,7.124183006535952,2.875816993464049,历史2/3次成功; 当前距低点2.88%; 最新日涨幅2.08%; 状态bottom_area; 底部已确认
134,74.44920440218027,71.93773213521266,603061,金海通,confirmed_rebound,2024-01-23,69.69,2024-01-22,67.53,3.19857840959573,12.08351843625055,31.32309569815926,False,0.8538,4.9534,1,1,1,100.0,10.80909090909091,10.80909090909091,6.801421590404271,3.19857840959573,历史1/1次成功; 当前距低点3.20%; 最新日涨幅0.85%; 状态confirmed_rebound; 底部未确认
135,74.43388105086702,72.6876933382548,603095,越剑智能,bottom_area,2024-01-23,13.82,2024-01-23,13.32,3.7537537537537538,4.729729729729723,29.561078794288736,False,1.1713,1.2007,1,1,1,100.0,11.431461810824489,11.431461810824489,6.246246246246247,3.7537537537537538,历史1/1次成功; 当前距低点3.75%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
136,74.39882003395584,71.57354838709676,603121,华培动力,bottom_area,2024-01-23,7.98,2024-01-23,7.75,2.9677419354838768,4.258064516129033,30.741733690795346,False,-0.9926,2.3971,1,1,1,100.0,18.279569892473123,18.279569892473123,7.032258064516124,2.9677419354838768,历史1/1次成功; 当前距低点2.97%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
137,74.32432292813701,73.61339462186787,300593,新雷能,bottom_area,2024-01-23,11.39,2024-01-23,10.9,4.495412844036699,5.596330275229352,30.79365079365079,False,1.8784,2.4144,1,1,1,100.0,25.499655410062033,25.499655410062033,5.504587155963302,4.495412844036699,历史1/1次成功; 当前距低点4.50%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
138,74.19946149185913,70.99152472999788,002635,安洁科技,bottom_area,2024-01-23,12.26,2024-01-23,11.94,2.6800670016750443,3.3500837520938056,29.557522123893804,False,-0.2441,2.8787,1,1,1,100.0,11.624072547403118,11.624072547403118,7.319932998324956,2.6800670016750443,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
139,73.93161360857971,68.38425975692846,688061,灿瑞科技,bottom_area,2024-01-23,28.92,2024-01-23,28.66,0.907187718073976,3.4891835310537336,28.901017117340615,False,-1.2969,1.7616,1,1,1,100.0,15.713159968479115,15.713159968479115,9.092812281926024,0.907187718073976,历史1/1次成功; 当前距低点0.91%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
140,73.70114301412704,71.61131854302702,002036,联创电子,confirmed_rebound,2024-01-23,7.71,2024-01-22,7.45,3.489932885906037,10.469798657718124,27.45861733203505,False,2.2546,2.4773,3,4,3,75.0,16.792287757488097,22.210743801652896,6.510067114093963,3.489932885906037,历史3/4次成功; 当前距低点3.49%; 最新日涨幅2.25%; 状态confirmed_rebound; 底部未确认
141,73.58077008877918,68.15101670981409,688296,和达科技,bottom_area,2024-01-23,13.43,2024-01-23,13.3,0.9774436090225488,5.939849624060144,27.163198247535597,False,-3.4508,3.9067,1,1,1,100.0,25.535420098846778,25.535420098846778,9.022556390977451,0.9774436090225488,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
142,73.16285078174258,73.04871216897855,002329,皇氏集团,bottom_area,2024-01-23,5.12,2024-01-23,4.88,4.9180327868852505,5.122950819672131,27.38095238095238,False,1.3861,3.3296,1,1,1,100.0,27.644230769230756,27.644230769230756,5.0819672131147495,4.9180327868852505,历史1/1次成功; 当前距低点4.92%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
143,73.08269891438779,71.94669841312788,002362,汉王科技,bottom_area,2024-01-23,19.95,2024-01-23,19.15,4.177545691906009,5.796344647519598,29.595588235294123,False,2.2029,5.0775,1,1,1,100.0,12.642487046632112,12.642487046632112,5.822454308093991,4.177545691906009,历史1/1次成功; 当前距低点4.18%; 最新日涨幅2.20%; 状态bottom_area; 底部未确认
144,73.06874637155514,70.77783098131984,300567,精测电子,bottom_area,2024-01-23,61.79,2024-01-23,59.8,3.327759197324418,4.448160535117063,32.78633247161965,False,-0.6592,1.8561,1,1,1,100.0,18.414634146341452,18.414634146341452,6.672240802675583,3.327759197324418,历史1/1次成功; 当前距低点3.33%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
145,72.91895994752603,71.76298404474342,605188,国光连锁,bottom_area,2024-01-23,7.76,2024-01-23,7.45,4.16107382550335,4.832214765100663,29.383886255924175,False,-0.3851,1.5245,2,2,2,100.0,17.259313800489593,19.218749999999993,5.838926174496651,4.16107382550335,历史2/2次成功; 当前距低点4.16%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
