rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.73285005443246,76.38443722826476,002353,杰瑞股份,bottom_area,2021-03-25,35.05,2021-03-24,34.22,2.425482174167149,4.266510812390418,27.438507209499573,False,1.1836,1.3536,1,1,1,100.0,15.024390243902431,15.024390243902431,5.574517825832852,2.425482174167149,历史1/1次成功; 当前距低点2.43%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
2,75.22662315703946,72.23039919061398,002416,爱施德,bottom_area,2021-03-25,8.1,2021-03-25,7.95,1.886792452830182,4.779874213836476,27.06422018348624,False,-1.8182,3.2525,1,1,1,100.0,8.56067732831607,8.56067732831607,6.113207547169818,1.886792452830182,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
3,74.73345063841664,73.92846495119785,300433,蓝思科技,bottom_area,2021-03-25,24.98,2021-03-25,24.15,3.436853002070401,4.513457556935817,28.317008014247552,False,2.7984,0.7962,1,1,1,100.0,14.217687074829932,14.217687074829932,4.563146997929599,3.436853002070401,历史1/1次成功; 当前距低点3.44%; 最新日涨幅2.80%; 状态bottom_area; 底部未确认
