rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.84731178126785,89.26529238093389,000811,冰轮环境,bottom_area,2025-06-09,9.39,2025-06-03,9.21,1.9543973941368045,6.297502714440806,28.54926299456943,False,0.0,2.2528,5,5,5,100.0,28.501712040676264,47.451868629671566,6.045602605863196,1.9543973941368045,历史5/5次成功; 当前距低点1.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,87.99615177397888,84.76693519511728,002136,安纳达,bottom_area,2025-06-09,10.92,2025-06-06,10.7,2.0560747663551466,2.7102803738317847,28.428093645484953,False,1.3928,6.0735,3,3,3,100.0,22.230030443048534,42.29299363057326,5.943925233644853,2.0560747663551466,历史3/3次成功; 当前距低点2.06%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
3,86.41869649219126,82.41819415346755,688188,柏楚电子,bottom_area,2025-06-09,139.5,2025-06-09,137.39,1.5357740738045083,2.8531916442244825,31.50363944560775,False,-1.2809,0.394,3,3,3,100.0,25.69762925667648,34.07281509974057,6.464225926195493,1.5357740738045083,历史3/3次成功; 当前距低点1.54%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
4,85.25852125091889,81.63469703606516,002041,登海种业,bottom_area,2025-06-09,9.93,2025-06-03,9.76,1.7418032786885238,2.151639344262304,28.023598820059004,False,0.4044,0.5576,2,2,2,100.0,18.2043468358871,21.395106715252467,6.258196721311476,1.7418032786885238,历史2/2次成功; 当前距低点1.74%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
5,84.47189773979233,83.60199572956199,603192,汇得科技,bottom_area,2025-06-09,21.22,2025-06-05,20.51,3.4617259873232435,4.485616772306183,31.610536845615194,False,0.2362,4.4201,4,4,4,100.0,16.530811723972995,25.562817719680464,4.538274012676757,3.4617259873232435,历史4/4次成功; 当前距低点3.46%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
6,84.21352879175309,83.72401937366818,000715,中兴商业,bottom_area,2025-06-09,5.61,2025-06-03,5.41,3.6968576709796706,6.099815157116452,28.815789473684205,False,0.0,1.9836,4,4,4,100.0,20.069112169364704,29.105691056910565,4.3031423290203294,3.6968576709796706,历史4/4次成功; 当前距低点3.70%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
7,83.9728870784687,84.39865735969745,002779,中坚科技,bottom_area,2025-06-09,98.32,2025-06-06,94.3,4.262990455991512,6.023329798515384,30.809303690659622,False,2.727,5.4562,4,4,4,100.0,30.635890319129533,38.253119429590015,3.7370095440084876,4.262990455991512,历史4/4次成功; 当前距低点4.26%; 最新日涨幅2.73%; 状态bottom_area; 底部未确认
8,83.57265951544382,83.6556810045179,002819,东方中科,bottom_area,2025-06-09,29.02,2025-05-30,27.89,4.051631409107203,4.266762280387228,31.575073601570164,False,1.2561,3.555,5,5,5,100.0,24.050540953130696,51.677148846960186,3.9483685908927972,4.051631409107203,历史5/5次成功; 当前距低点4.05%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
9,83.56612283874857,80.43417274939173,002889,东方嘉盛,bottom_area,2025-06-09,14.69,2025-06-05,14.4,2.0138888888888826,3.611111111111108,32.92966930600838,False,0.273,1.4768,1,1,1,100.0,31.751824817518237,31.751824817518237,5.986111111111117,2.0138888888888826,历史1/1次成功; 当前距低点2.01%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
10,83.50229294014385,80.96445958700727,605378,野马电池,bottom_area,2025-06-09,17.1,2025-06-06,16.7,2.3952095808383365,4.4311377245509105,32.850824286288706,False,1.5439,1.8728,2,2,2,100.0,22.61041629741227,29.89631336405531,5.604790419161663,2.3952095808383365,历史2/2次成功; 当前距低点2.40%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
11,83.1147780593264,79.94038970307825,688179,阿拉丁,bottom_area,2025-06-09,12.39,2025-06-06,12.15,1.9753086419753103,4.362139917695468,30.41237113402062,False,1.7241,2.4562,2,2,2,100.0,11.957491434311619,12.021924482338617,6.02469135802469,1.9753086419753103,历史2/2次成功; 当前距低点1.98%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
12,81.83701209925476,78.1842442097741,301607,富特科技,bottom_area,2025-06-09,33.75,2025-06-06,33.21,1.626016260162599,3.7037037037036944,32.88197251414712,False,-1.258,8.2,2,2,2,100.0,20.707318725509857,31.437893264973205,6.373983739837401,1.626016260162599,历史2/2次成功; 当前距低点1.63%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
13,81.49077589353058,82.27493597997342,688318,财富趋势,bottom_area,2025-06-09,101.06,2025-06-06,96.71,4.497983662496131,6.503980974046124,30.906622847753095,False,3.9819,2.011,7,7,7,100.0,22.098595325078524,36.949152542372886,3.5020163375038686,4.497983662496131,历史7/7次成功; 当前距低点4.50%; 最新日涨幅3.98%; 状态bottom_area; 底部未确认
14,81.2553100478598,78.42472463768117,688305,科德数控,bottom_area,2025-06-09,55.9,2025-06-05,54.72,2.1564327485380113,2.649853801169596,32.26046051002724,False,0.939,0.7642,1,1,1,100.0,22.69565217391304,22.69565217391304,5.843567251461989,2.1564327485380113,历史1/1次成功; 当前距低点2.16%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
15,81.20388366164143,79.11359618919103,002811,郑中设计,bottom_area,2025-06-09,10.87,2025-06-03,10.59,2.644003777148247,4.249291784702542,28.203389830508474,False,0.6481,4.6613,2,2,2,100.0,15.709273124134537,16.78832116788322,5.355996222851752,2.644003777148247,历史2/2次成功; 当前距低点2.64%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
16,81.16474938530256,79.37472918826427,300819,聚杰微纤,bottom_area,2025-06-09,22.81,2025-06-06,22.18,2.840396753832277,4.643823264201989,28.451612903225808,False,1.1082,2.3462,2,2,2,100.0,19.520611758074537,26.54716175842936,5.159603246167723,2.840396753832277,历史2/2次成功; 当前距低点2.84%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
17,81.14921063394682,76.96822085889569,688682,霍莱沃,bottom_area,2025-06-09,28.35,2025-06-05,28.0,1.250000000000005,4.607142857142854,31.37254901960784,False,-1.0471,1.6519,1,1,1,100.0,26.22699386503069,26.22699386503069,6.749999999999995,1.250000000000005,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
18,79.17131241155785,79.68566486939453,002490,山东墨龙,bottom_area,2025-06-09,4.09,2025-05-30,3.92,4.33673469387755,7.908163265306135,29.36936936936937,True,0.2451,3.0073,3,3,3,100.0,13.674300921695417,14.885496183206094,3.66326530612245,4.33673469387755,历史3/3次成功; 当前距低点4.34%; 最新日涨幅0.25%; 状态bottom_area; 底部已确认
19,78.35086674674316,77.08642750422776,600770,综艺股份,bottom_area,2025-06-09,5.56,2025-06-05,5.39,3.153988868274581,4.267161410018561,28.60927152317881,False,2.2059,4.1642,1,1,1,100.0,27.72861356932153,27.72861356932153,4.846011131725419,3.153988868274581,历史1/1次成功; 当前距低点3.15%; 最新日涨幅2.21%; 状态bottom_area; 底部未确认
20,78.0069624018483,78.5541325666227,301518,长华化学,bottom_area,2025-06-09,23.2,2025-06-06,22.23,4.363472784525411,5.398110661268553,27.495107632093934,False,1.799,13.3859,2,2,2,100.0,33.77876621150887,55.817490494296564,3.6365272154745893,4.363472784525411,历史2/2次成功; 当前距低点4.36%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
21,77.91383467701615,73.47548918535583,000096,广聚能源,bottom_area,2025-06-09,13.8,2025-06-06,13.67,0.9509875640087841,1.3167520117044602,28.802083333333332,False,0.2179,2.0074,1,1,1,100.0,21.149144254278735,21.149144254278735,7.049012435991216,0.9509875640087841,历史1/1次成功; 当前距低点0.95%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
22,77.28565832804048,74.63640224823818,605377,华旺科技,bottom_area,2025-06-09,8.88,2025-06-05,8.69,2.1864211737629606,5.178365937859621,28.062913907284777,False,-0.3367,0.656,1,1,1,100.0,25.16904583020285,25.16904583020285,5.813578826237039,2.1864211737629606,历史1/1次成功; 当前距低点2.19%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
23,76.61069151360238,75.10698085550621,002304,洋河股份,bottom_area,2025-06-09,66.93,2025-05-29,65.0,2.9692307692307796,3.538461538461534,31.57894736842105,False,-0.2831,0.2611,2,2,2,100.0,20.62810220081931,20.781426953567394,5.030769230769221,2.9692307692307796,历史2/2次成功; 当前距低点2.97%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
24,75.28438882903446,70.78979845118165,603195,公牛集团,bottom_area,2025-06-09,50.4,2025-06-09,50.0,0.7999999999999973,2.4000000000000057,32.53272163000944,False,-1.5433,0.275,2,2,2,100.0,10.665583070869083,11.73502604166668,7.200000000000004,0.7999999999999973,历史2/2次成功; 当前距低点0.80%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
25,73.67499967044947,74.68854801569648,688543,国科军工,bottom_area,2025-06-09,45.57,2025-06-04,43.52,4.710477941176464,6.755514705882347,31.604589030331603,False,2.1062,4.4613,1,1,1,100.0,33.916331836445266,33.916331836445266,3.2895220588235365,4.710477941176464,历史1/1次成功; 当前距低点4.71%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
26,73.6085858751254,74.01201811817437,688448,磁谷科技,bottom_area,2025-06-09,29.94,2025-06-03,28.71,4.284221525600837,4.771856495994418,27.113480578827115,False,2.4991,3.9503,1,1,1,100.0,25.053995680345576,25.053995680345576,3.7157784743991633,4.284221525600837,历史1/1次成功; 当前距低点4.28%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
27,70.40383142642165,70.67499262260637,688135,利扬芯片,bottom_area,2025-06-09,19.6,2025-05-30,18.81,4.199893673577899,5.901116427432234,27.290297642056444,False,-0.3052,3.482,4,5,4,80.0,21.885753754645094,40.41850220264317,3.8001063264221013,4.199893673577899,历史4/5次成功; 当前距低点4.20%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
