rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.6152790459312,82.01022313804985,002322,理工能科,bottom_area,2022-11-23,9.54,2022-11-23,9.34,2.141327623126331,2.997858672376867,28.429118773946367,False,0.7392,2.3741,2,2,2,100.0,25.120699563321974,28.6908077994429,12.85867237687367,2.141327623126331,历史2/2次成功; 当前距低点2.14%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
2,84.61932108646043,75.92834891703161,002279,久其软件,bottom_area,2022-11-23,6.05,2022-11-23,5.95,1.680672268907557,5.042016806722685,27.261613691931537,False,-2.2617,8.7844,1,1,1,100.0,25.915492957746476,25.915492957746476,13.319327731092443,1.680672268907557,历史1/1次成功; 当前距低点1.68%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
3,77.23427897574123,67.16024258760108,000721,西安饮食,bottom_area,2022-11-23,8.39,2022-11-23,8.39,0.0,0.0,27.106863596872277,False,-9.9785,1.3626,1,1,1,100.0,20.485175202156327,20.485175202156327,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
4,73.99818867010623,68.48099298986635,002812,恩捷股份,bottom_area,2022-11-23,130.36,2022-11-23,126.15,3.3372968688069817,4.637336504161707,30.990153172866524,False,-6.9986,6.6007,1,1,1,100.0,16.39800995024876,16.39800995024876,11.662703131193016,3.3372968688069817,历史1/1次成功; 当前距低点3.34%; 最新日涨幅-7.00%; 状态bottom_area; 底部未确认
