code,name,rank_score,probability_score,current_drawdown_pct,latest_turn,current_low_to_latest_pct,history_success_rate_pct,latest_close
300665,飞鹿股份,75.3874859521814,67.67009402532302,29.18287937743191,7.223718198703962,4.065934065934077,60.0,9.47
300730,科创信息,74.05762979682915,66.79833255963995,29.81293842556508,7.539295567036682,4.330927262631858,60.0,18.79
300645,正元智慧,73.36141941571837,65.2132405344426,27.3164861612515,5.69722738216744,3.532008830022078,50.0,18.76
