rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.00948265568972,77.62900824915586,300069,金利华电,bottom_area,2025-08-20,21.38,2025-08-15,21.09,1.375059269796108,3.129445234708393,31.45921351966201,False,-0.7889,6.5834,1,1,1,100.0,31.312598840274124,31.312598840274124,13.62494073020389,1.375059269796108,历史1/1次成功; 当前距低点1.38%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
2,82.66275596792036,76.86828850065662,605033,美邦股份,bottom_area,2025-08-20,21.61,2025-08-08,20.86,3.5953978906999042,3.978906999041236,32.926045016077175,False,1.2178,3.1464,1,1,1,100.0,31.96664350243223,31.96664350243223,11.404602109300095,3.5953978906999042,历史1/1次成功; 当前距低点3.60%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
3,82.56951660771524,76.80885265833976,603839,安正时尚,bottom_area,2025-08-20,7.74,2025-08-08,7.47,3.614457831325307,5.488621151271756,28.03468208092486,False,0.0,2.4041,1,1,1,100.0,31.88073394495412,31.88073394495412,11.385542168674693,3.614457831325307,历史1/1次成功; 当前距低点3.61%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,81.62635188439401,76.80038193827279,003002,壶化股份,bottom_area,2025-08-20,25.9,2025-08-15,24.85,4.2253521126760445,4.507042253521116,28.199942213233165,False,1.489,3.7624,1,1,1,100.0,39.32357395254923,39.32357395254923,10.774647887323955,4.2253521126760445,历史1/1次成功; 当前距低点4.23%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
5,81.3053424800144,75.15048384811034,603511,爱慕股份,bottom_area,2025-08-20,15.47,2025-08-15,14.98,3.2710280373831786,3.4045393858477957,29.999999999999993,False,0.9132,0.8688,1,1,1,100.0,18.754988028731056,18.754988028731056,11.728971962616821,3.2710280373831786,历史1/1次成功; 当前距低点3.27%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
6,77.1059715187905,73.44512003860537,600620,天宸股份,bottom_area,2025-08-20,6.44,2025-08-04,6.14,4.8859934853420315,5.048859934853429,27.078384798099762,False,0.468,1.7638,1,1,1,100.0,29.38271604938273,29.38271604938273,10.114006514657968,4.8859934853420315,历史1/1次成功; 当前距低点4.89%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
7,70.75023445743679,66.63132537884232,002795,永和智控,bottom_area,2025-08-20,5.12,2025-08-14,4.91,4.2769857433808545,5.702647657841146,28.84057971014493,False,-0.3891,4.082,4,6,4,66.66666666666666,29.97949573701075,32.328767123287676,10.723014256619145,4.2769857433808545,历史4/6次成功; 当前距低点4.28%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
8,60.42115878015083,55.455946764618815,603080,新疆火炬,bottom_area,2025-08-20,21.69,2025-08-15,21.08,2.893738140417472,8.82352941176472,27.310344827586214,False,-0.1381,4.2687,1,2,1,50.0,22.385321100917427,22.385321100917427,12.106261859582528,2.893738140417472,历史1/2次成功; 当前距低点2.89%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
