rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,79.8432055337586,72.6121227684371,002246,北化股份,bottom_area,2025-01-14,9.64,2025-01-06,9.2,4.782608695652188,4.782608695652188,27.38752959747435,False,3.6559,2.1199,3,4,3,75.0,27.803605346903716,31.992687385740403,15.217391304347814,4.782608695652188,历史3/4次成功; 当前距低点4.78%; 最新日涨幅3.66%; 状态bottom_area; 底部未确认
2,74.35658817564229,67.18074439163686,600325,华发股份,bottom_area,2025-01-14,5.43,2025-01-13,5.2,4.4230769230769145,4.8076923076923075,29.539295392953925,False,2.0677,1.3157,2,3,2,66.66666666666666,28.917704890244938,32.553606237816766,15.576923076923087,4.4230769230769145,历史2/3次成功; 当前距低点4.42%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
3,69.38491056326785,62.55793582732891,300347,泰格医药,bottom_area,2025-01-14,50.6,2025-01-13,48.51,4.308390022675744,5.400948258091125,29.797395079594786,False,1.8929,2.0419,2,4,2,50.0,22.102500424890394,23.423271500843175,15.691609977324255,4.308390022675744,历史2/4次成功; 当前距低点4.31%; 最新日涨幅1.89%; 状态bottom_area; 底部未确认
4,57.00576890012434,51.96344975110878,002459,晶澳科技,bottom_area,2025-01-14,12.82,2025-01-13,12.22,4.909983633387886,5.646481178396067,30.882352941176467,False,2.8067,1.7252,1,4,1,25.0,26.683937823834192,26.683937823834192,15.090016366612117,4.909983633387886,历史1/4次成功; 当前距低点4.91%; 最新日涨幅2.81%; 状态bottom_area; 底部未确认
