rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.31880075822767,74.82180742606914,688103,国力电子,bottom_area,2024-01-25,37.1,2024-01-23,36.01,3.026936961955022,7.7478478200499845,27.67624020887729,True,0.406,1.7443,2,3,2,66.66666666666666,43.69116684225759,57.609964966913196,11.973063038044977,3.026936961955022,历史2/3次成功; 当前距低点3.03%; 最新日涨幅0.41%; 状态bottom_area; 底部已确认
2,78.86389785334774,73.85956671169663,002304,洋河股份,bottom_area,2024-01-25,96.2,2024-01-24,92.52,3.977518374405541,4.712494595763078,27.53759398496241,False,1.434,0.5541,1,1,1,100.0,20.474777448071226,20.474777448071226,11.022481625594457,3.977518374405541,历史1/1次成功; 当前距低点3.98%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
3,70.12910933603752,66.23208761221386,603305,旭升集团,bottom_area,2024-01-25,15.33,2024-01-24,14.68,4.427792915531337,5.994550408719351,27.110228401191662,False,0.9217,1.1464,2,3,2,66.66666666666666,23.875208564293793,32.41061130334487,10.572207084468662,4.427792915531337,历史2/3次成功; 当前距低点4.43%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
4,61.68720274778047,56.80647602148221,300661,圣邦股份,bottom_area,2024-01-25,65.76,2024-01-24,63.8,3.0721003134796367,5.4858934169279,28.715083798882684,False,-0.3485,0.8478,1,2,1,50.0,31.832606108687024,31.832606108687024,11.927899686520362,3.0721003134796367,历史1/2次成功; 当前距低点3.07%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
5,60.17398043299783,56.2524913297386,688348,昱能科技,bottom_area,2024-01-25,98.01,2024-01-24,94.35,3.8791732909380086,8.044515103338638,28.776326715482753,False,0.0102,3.4266,1,2,1,50.0,16.27422813482398,16.27422813482398,11.12082670906199,3.8791732909380086,历史1/2次成功; 当前距低点3.88%; 最新日涨幅0.01%; 状态bottom_area; 底部未确认
