code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
002825,纳尔股份,2023-07-12,8.75,bottom_area,2023-07-07,8.66,1.0392609699769038,2.886836027713626,32.55451713395638,False,1
688236,春立医疗,2023-07-12,24.25,bottom_area,2023-06-28,23.72,2.2344013490725176,7.082630691399662,32.228571428571435,True,1
002755,奥赛康,2023-07-12,8.11,bottom_area,2023-07-12,8.1,0.12345679012345416,2.345679012345673,27.41935483870968,False,1
600935,华塑股份,2023-07-12,3.78,bottom_area,2023-06-27,3.65,3.5616438356164357,6.575342465753431,28.571428571428577,False,1
688156,路德科技,2023-07-12,26.1,bottom_area,2023-07-11,25.81,1.123595505617988,3.7969779155366155,28.285634898582945,False,1
688195,腾景科技,2023-07-12,41.06,bottom_area,2023-07-11,40.5,1.3827160493827217,6.8148148148148096,29.626411815812332,False,3
603222,济民健康,2023-07-12,9.87,bottom_area,2023-07-10,9.49,4.004214963119062,6.111696522655427,27.112135176651304,False,3
605266,健之佳,2023-07-12,58.45,bottom_area,2023-07-12,58.45,0.0,2.104362703165093,32.9932362719248,False,2
000792,盐湖股份,2023-07-12,19.13,bottom_area,2023-05-30,18.5,3.4054054054054,7.5675675675675595,29.49695121951219,True,1
603178,圣龙股份,2023-07-12,12.29,bottom_area,2023-07-11,11.76,4.50680272108843,7.90816326530612,28.11735941320293,True,1
600984,建设机械,2023-07-12,4.36,bottom_area,2023-06-12,4.25,2.5882352941176547,8.23529411764705,32.0,True,1
688258,卓易信息,2023-07-12,60.59,bottom_area,2023-07-12,60.21,0.6311243979405458,3.670486630127887,30.33668864977439,False,1
002545,东方铁塔,2023-07-12,7.22,bottom_area,2023-06-26,6.93,4.184704184704185,5.916305916305919,27.58620689655173,False,1
688318,财富趋势,2023-07-12,90.35,bottom_area,2023-07-12,90.06,0.32200755052186547,5.3519875638463175,27.17127607957302,False,1
