rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.77653794222125,82.50644454790303,605228,神通科技,bottom_area,2025-12-10,14.32,2025-12-10,14.15,1.2014134275618369,1.4134275618374508,27.061855670103085,False,0.4208,0.5484,4,5,4,80.0,26.26702775668829,47.56554307116105,13.798586572438163,1.2014134275618369,历史4/5次成功; 当前距低点1.20%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
12,79.56215079199409,75.32389872478224,002104,恒宝股份,bottom_area,2025-12-10,18.35,2025-12-04,17.55,4.558404558404562,7.578347578347569,27.027027027027028,True,0.2732,3.126,3,4,3,75.0,30.441188806154024,43.85245901639344,10.441595441595437,4.558404558404562,历史3/4次成功; 当前距低点4.56%; 最新日涨幅0.27%; 状态bottom_area; 底部已确认
13,78.21596574079241,72.94672864008817,600550,保变电气,bottom_area,2025-12-10,9.4,2025-12-04,9.06,3.752759381898453,6.401766004415012,30.307692307692303,False,-1.8789,3.6305,1,1,1,100.0,35.285053929121716,35.285053929121716,11.247240618101547,3.752759381898453,历史1/1次成功; 当前距低点3.75%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
14,77.86799233086818,70.24219648665344,300598,诚迈科技,bottom_area,2025-12-10,46.18,2025-12-05,45.29,1.965113711636124,4.52638551556636,29.234375,False,-0.4312,2.5841,3,5,3,60.0,35.49814918916024,45.24950099800398,13.034886288363875,1.965113711636124,历史3/5次成功; 当前距低点1.97%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
15,77.35413365532246,71.3736898242998,603938,三孚股份,bottom_area,2025-12-10,17.86,2025-11-21,17.31,3.177354130560374,8.08781051415368,27.45180217937972,False,-1.1621,1.3961,1,1,1,100.0,19.774501300954046,19.774501300954046,11.822645869439626,3.177354130560374,历史1/1次成功; 当前距低点3.18%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
16,75.53853254088231,70.33549651837718,603197,保隆科技,bottom_area,2025-12-10,35.35,2025-11-21,34.1,3.6656891495601167,5.014662756598243,27.431368376250266,False,0.8559,0.7283,4,6,4,66.66666666666666,19.927962971546176,23.07435811937312,11.334310850439882,3.6656891495601167,历史4/6次成功; 当前距低点3.67%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
17,75.3411094052333,69.06150942550653,688337,普源精电,bottom_area,2025-12-10,36.76,2025-12-04,35.75,2.8251748251748197,5.398601398601397,28.499999999999996,False,0.1635,0.5285,3,6,3,50.0,38.886602295188766,54.46153846153845,12.17482517482518,2.8251748251748197,历史3/6次成功; 当前距低点2.83%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
18,74.34720010910837,68.7851633045544,300768,迪普科技,bottom_area,2025-12-10,19.28,2025-12-05,18.66,3.3226152197213343,6.216505894962488,27.05238467552775,False,-0.5673,1.1931,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,11.677384780278665,3.3226152197213343,历史2/3次成功; 当前距低点3.32%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
19,72.25097637402,65.25938819490196,002176,江特电机,bottom_area,2025-12-10,9.53,2025-12-05,9.34,2.034261241970016,4.817987152034254,27.428127428127425,False,0.8466,2.8253,2,5,2,40.0,30.416687239750484,39.01808785529715,12.965738758029982,2.034261241970016,历史2/5次成功; 当前距低点2.03%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
20,72.01727753917544,64.43606130034304,002459,晶澳科技,bottom_area,2025-12-10,11.3,2025-12-10,11.13,1.5274034141958663,2.4258760107816673,27.254901960784313,False,-1.3962,1.3254,3,6,3,50.0,20.58355421886888,26.683937823834192,13.472596585804133,1.5274034141958663,历史3/6次成功; 当前距低点1.53%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
21,71.99611518344607,66.3512498506257,300612,宣亚国际,bottom_area,2025-12-10,17.22,2025-12-05,16.7,3.113772455089818,7.544910179640728,28.418345477925417,True,-0.5199,10.0173,3,5,3,60.0,19.465865850701544,25.592417061611382,11.88622754491018,3.113772455089818,历史3/5次成功; 当前距低点3.11%; 最新日涨幅-0.52%; 状态bottom_area; 底部已确认
22,68.64692520319177,61.62351050581301,603032,德新科技,bottom_area,2025-12-10,18.5,2025-12-10,18.19,1.7042330951071945,2.1990104452996073,27.064955894145946,False,-0.2695,2.5159,2,5,2,40.0,29.296569691706477,33.061224489795926,13.295766904892806,1.7042330951071945,历史2/5次成功; 当前距低点1.70%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
23,63.565399469138285,59.25504986104302,002017,东信和平,bottom_area,2025-12-10,21.15,2025-12-04,20.39,3.7273173124080334,5.394801373222157,29.373051610668515,False,0.237,1.3258,1,3,1,33.33333333333333,50.390015600624025,50.390015600624025,11.272682687591965,3.7273173124080334,历史1/3次成功; 当前距低点3.73%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
24,61.67525132092598,58.24147079521463,600104,上汽集团,bottom_area,2025-12-10,15.35,2025-11-21,14.7,4.421768707482996,7.959183673469387,28.74454677653902,True,1.3201,0.4215,1,2,1,50.0,24.425287356321842,24.425287356321842,10.578231292517003,4.421768707482996,历史1/2次成功; 当前距低点4.42%; 最新日涨幅1.32%; 状态bottom_area; 底部已确认
25,61.230693739338136,56.932566791007154,002468,申通快递,bottom_area,2025-12-10,14.14,2025-11-21,13.65,3.5897435897435908,6.2271062271062245,31.988041853512705,False,1.8732,0.9475,1,2,1,50.0,16.382699868938413,16.382699868938413,11.410256410256409,3.5897435897435908,历史1/2次成功; 当前距低点3.59%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
26,59.42442289980108,52.33200725664211,000695,滨海能源,bottom_area,2025-12-10,13.37,2025-12-10,13.28,0.677710843373493,3.91566265060242,31.012987012987015,False,-0.8895,9.5529,2,6,2,33.33333333333333,21.042229280647017,21.910112359550556,14.322289156626505,0.677710843373493,历史2/6次成功; 当前距低点0.68%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
27,59.39485342569622,53.88300465110466,002291,遥望科技,bottom_area,2025-12-10,6.76,2025-12-05,6.61,2.269288956127072,5.597579425113466,28.77155172413792,False,-1.7442,5.4755,1,4,1,25.0,27.107438016528935,27.107438016528935,12.730711043872928,2.269288956127072,历史1/4次成功; 当前距低点2.27%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
28,57.137184545639876,51.92169122582684,688348,昱能科技,bottom_area,2025-12-10,51.2,2025-12-05,50.02,2.3590563774490194,5.497800879648141,30.796900940785832,False,-0.9671,0.9558,1,3,1,33.33333333333333,16.27422813482398,16.27422813482398,12.64094362255098,2.3590563774490194,历史1/3次成功; 当前距低点2.36%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
29,55.866812537648194,51.44341802095897,002706,良信股份,bottom_area,2025-12-10,9.74,2025-11-24,9.45,3.0687830687830786,6.560846560846572,27.083333333333343,False,0.4124,1.8597,1,6,1,16.666666666666664,19.37406855439642,19.37406855439642,11.93121693121692,3.0687830687830786,历史1/6次成功; 当前距低点3.07%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
