rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.29065448863855,74.42301242236024,600227,赤天化,bottom_area,2024-05-31,1.61,2024-05-31,1.6,0.6250000000000006,2.4999999999999885,31.330472103004293,False,-2.4242,1.2566,1,1,1,100.0,44.72049689440993,44.72049689440993,19.375,0.6250000000000006,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
2,87.38612673334555,76.58457523686528,688205,德科立,bottom_area,2024-05-31,32.09,2024-05-31,31.23,2.753762407941092,4.995196926032657,27.168843283582095,False,0.9119,1.9384,1,1,1,100.0,20.12448132780082,20.12448132780082,17.24623759205891,2.753762407941092,历史1/1次成功; 当前距低点2.75%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
3,79.55864642125908,67.45150537634407,300644,南京聚隆,bottom_area,2024-05-31,22.53,2024-05-31,22.32,0.9408602150537673,5.645161290322571,27.72020725388601,False,-2.9716,14.8046,2,3,2,66.66666666666666,61.70130689005596,78.38246409674981,19.059139784946233,0.9408602150537673,历史2/3次成功; 当前距低点0.94%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
4,66.7803320431537,57.82488787040396,605303,园林股份,bottom_area,2024-05-31,7.8,2024-05-28,7.64,2.094240837696337,8.376963350785337,29.19369786839666,False,0.6452,4.1467,1,4,1,25.0,23.681489141675293,23.681489141675293,17.905759162303664,2.094240837696337,历史1/4次成功; 当前距低点2.09%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
5,64.3463382609428,55.20673782245582,002837,英维克,bottom_area,2024-05-31,23.63,2024-05-31,23.26,1.590713671539112,4.772141014617366,30.108173076923073,False,-2.0721,1.8561,1,3,1,33.33333333333333,24.517374517374524,24.517374517374524,18.40928632846089,1.590713671539112,历史1/3次成功; 当前距低点1.59%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
