rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.66417677046304,80.95696211842592,300488,恒锋工具,bottom_area,2021-12-27,28.08,2021-12-27,27.19,3.2732622287605624,3.457153365207789,31.545820745216513,False,0.6812,1.3123,1,1,1,100.0,65.52470248827983,65.52470248827983,6.7267377712394385,3.2732622287605624,历史1/1次成功; 当前距低点3.27%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
2,83.21674131801456,79.3521117532385,002357,富临运业,bottom_area,2021-12-27,6.55,2021-12-27,6.39,2.503912363067295,3.4428794992175376,28.202247191011242,False,1.0802,10.5376,1,1,1,100.0,31.941031941031934,31.941031941031934,7.496087636932705,2.503912363067295,历史1/1次成功; 当前距低点2.50%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
3,79.54070967659236,73.890276748747,600396,华电辽能,bottom_area,2021-12-27,3.57,2021-12-27,3.53,1.133144475920681,8.21529745042493,30.237154150197625,False,-8.9286,10.8123,1,1,1,100.0,18.461538461538467,18.461538461538467,8.86685552407932,1.133144475920681,历史1/1次成功; 当前距低点1.13%; 最新日涨幅-8.93%; 状态bottom_area; 底部未确认
4,78.80518687991969,72.35962831123372,688280,精进电动,bottom_area,2021-12-27,15.38,2021-12-27,15.3,0.5228758169934644,4.901960784313726,31.112111661413778,False,-2.904,7.538,1,1,1,100.0,32.37518910741301,32.37518910741301,9.477124183006536,0.5228758169934644,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
5,76.24922116202211,73.90892600807432,600405,动力源,bottom_area,2021-12-27,7.99,2021-12-27,7.73,3.3635187580853785,5.304010349288488,29.470802919708035,False,0.5031,16.1874,1,1,1,100.0,13.213703099510612,13.213703099510612,6.6364812419146215,3.3635187580853785,历史1/1次成功; 当前距低点3.36%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
6,74.64330116815196,72.74301346020513,688128,中国电研,bottom_area,2021-12-27,28.71,2021-12-27,27.7,3.6462093862815945,5.054151624548744,29.300663603879535,False,1.7724,2.815,1,1,1,100.0,10.410596026490065,10.410596026490065,6.353790613718406,3.6462093862815945,历史1/1次成功; 当前距低点3.65%; 最新日涨幅1.77%; 状态bottom_area; 底部未确认
7,72.38285423643184,71.57170821005127,600367,红星发展,bottom_area,2021-12-27,18.0,2021-12-27,17.24,4.408352668213467,5.742459396751752,28.16666666666667,False,2.2727,5.1054,1,1,1,100.0,13.455657492354733,13.455657492354733,5.591647331786534,4.408352668213467,历史1/1次成功; 当前距低点4.41%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
