rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.16575239861761,85.44307647922665,002103,广博股份,bottom_area,2023-11-29,7.26,2023-11-29,7.13,1.8232819074333786,2.6647966339410996,28.269617706237423,False,0.8333,14.049,2,2,2,100.0,39.6782754202944,51.366120218579226,18.176718092566624,1.8232819074333786,历史2/2次成功; 当前距低点1.82%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
2,88.2891577520787,73.96736139987166,600048,保利发展,bottom_area,2023-11-29,10.35,2023-11-29,10.32,0.29069767441859845,4.457364341085262,30.691739422431162,False,-3.8997,0.749,2,2,2,100.0,31.721247836269217,31.987577639751546,19.7093023255814,0.29069767441859845,历史2/2次成功; 当前距低点0.29%; 最新日涨幅-3.90%; 状态bottom_area; 底部未确认
3,85.89813458264281,72.30899089248928,688303,大全能源,bottom_area,2023-11-29,30.99,2023-11-29,30.82,0.5515898767034334,2.9850746268656656,27.34559170202735,False,-2.1162,1.3002,1,1,1,100.0,32.45492371705965,32.45492371705965,19.44841012329657,0.5515898767034334,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
4,78.16503374664967,70.5634920032529,000966,长源电力,bottom_area,2023-11-29,4.53,2023-10-24,4.34,4.377880184331807,9.907834101382482,27.424749163879607,True,-1.5217,0.5591,1,1,1,100.0,20.94117647058823,20.94117647058823,15.622119815668196,4.377880184331807,历史1/1次成功; 当前距低点4.38%; 最新日涨幅-1.52%; 状态bottom_area; 底部已确认
5,69.19339837945131,63.061785341095664,300511,雪榕生物,bottom_area,2023-11-29,5.78,2023-10-30,5.51,4.900181488203276,8.34845735027223,27.212681638044923,True,-1.8676,1.6876,2,3,2,66.66666666666666,25.900712191034756,29.220779220779214,15.099818511796725,4.900181488203276,历史2/3次成功; 当前距低点4.90%; 最新日涨幅-1.87%; 状态bottom_area; 底部已确认
6,66.74162391111851,58.038690671031134,603326,我乐家居,bottom_area,2023-11-29,10.11,2023-11-02,9.88,2.327935222672051,9.00809716599189,30.909090909090907,True,-2.3188,1.9385,1,2,1,50.0,20.141843971631218,20.141843971631218,17.67206477732795,2.327935222672051,历史1/2次成功; 当前距低点2.33%; 最新日涨幅-2.32%; 状态bottom_area; 底部已确认
7,65.1897981668393,56.47150739280751,002080,中材科技,bottom_area,2023-11-29,16.88,2023-10-26,16.53,2.117362371445843,9.074410163339381,27.244718309859145,True,-1.8034,0.4047,1,3,1,33.33333333333333,28.579356270810223,28.579356270810223,17.882637628554157,2.117362371445843,历史1/3次成功; 当前距低点2.12%; 最新日涨幅-1.80%; 状态bottom_area; 底部已确认
8,64.73953433633818,57.84237969430804,600328,中盐化工,bottom_area,2023-11-29,7.9,2023-10-26,7.61,3.8107752956636007,8.147174770039422,28.207547169811313,True,-1.7413,0.8023,1,2,1,50.0,37.26315789473683,37.26315789473683,16.1892247043364,3.8107752956636007,历史1/2次成功; 当前距低点3.81%; 最新日涨幅-1.74%; 状态bottom_area; 底部已确认
9,64.65803385504545,58.97927503827124,600009,上海机场,bottom_area,2023-11-29,36.06,2023-10-23,34.36,4.947613504074513,10.593713620488943,29.777232781524628,True,-1.5561,0.3159,2,4,2,50.0,23.97760122344691,27.704918032786885,15.052386495925488,4.947613504074513,历史2/4次成功; 当前距低点4.95%; 最新日涨幅-1.56%; 状态bottom_area; 底部已确认
10,64.42865636113211,54.64005824838777,300337,银邦股份,bottom_area,2023-11-29,8.44,2023-11-28,8.36,0.956937799043063,3.5885167464114924,30.27522935779817,False,-0.3542,2.7832,1,2,1,50.0,34.09610983981694,34.09610983981694,19.04306220095694,0.956937799043063,历史1/2次成功; 当前距低点0.96%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
11,59.147610338526995,52.413422651960985,603178,圣龙股份,bottom_area,2023-11-29,39.99,2023-11-27,38.69,3.3600413543551415,11.915223571982423,30.28828828828829,True,-1.0883,10.585,1,3,1,33.33333333333333,21.994535519125673,21.994535519125673,16.63995864564486,3.3600413543551415,历史1/3次成功; 当前距低点3.36%; 最新日涨幅-1.09%; 状态bottom_area; 底部已确认
