rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.01172249196415,75.4268826210795,300834,星辉环材,bottom_area,2025-07-01,22.86,2025-06-11,32.3,2025-06-23,22.24,2.7877697841726663,4.181654676259008,31.14551083591331,29.22600619195046,False,-0.04372540445999329,1.4407556769761878,1,1,1,100.0,36.79031037093111,36.79031037093111,2024-02-06,17.212230215827333,2.7877697841726663,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
2,83.3529020683804,75.97558908222344,605198,安德利,bottom_area,2025-07-01,41.05,2025-06-17,55.7,2025-06-20,39.13,4.906721185790939,5.877843087145405,29.748653500897664,26.30161579892281,False,1.8357727611014507,0.9112650573662253,1,1,1,100.0,43.241469816272954,43.241469816272954,2024-02-06,15.093278814209063,4.906721185790939,历史1/1次成功; 当前距低点4.91%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
3,78.78009966133003,70.11699591850335,300796,贝斯美,bottom_area,2025-07-01,10.36,2025-06-10,14.64,2025-06-23,10.0,3.5999999999999943,4.800000000000004,31.693989071038253,29.234972677595632,False,0.4849660523763344,4.384995637763706,2,3,2,66.66666666666666,34.61467339697136,44.54545454545455,2020-02-04; 2024-02-06,16.400000000000006,3.5999999999999943,历史2/3次成功; 当前距低点3.60%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
4,76.70141310738019,67.18922998579563,002041,登海种业,bottom_area,2025-07-01,9.79,2025-04-09,13.56,2025-06-23,9.53,2.728226652675759,3.147953830010501,29.719764011799416,27.802359882005906,False,0.0,0.6152840909090909,6,12,6,50.0,27.63218684890522,32.83276450511946,2008-03-18; 2008-04-03; 2008-08-12; 2015-06-30; 2018-06-28; 2022-04-27,17.271773347324242,2.728226652675759,历史6/12次成功; 当前距低点2.73%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
5,74.54373288976414,63.89324626743994,300849,锦盛新材,bottom_area,2025-07-01,13.21,2025-06-12,19.19,2025-07-01,13.01,1.5372790161414378,2.8439661798616527,32.204273058884844,31.162063574778532,False,0.22761760242793194,17.060593688887298,1,3,1,33.33333333333333,48.090909090909086,48.090909090909086,2025-04-09,18.462720983858564,1.5372790161414378,历史1/3次成功; 当前距低点1.54%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
6,72.3972160911154,63.63507193485331,688114,华大智造,bottom_area,2025-07-01,63.91,2025-05-14,86.5,2025-06-23,62.1,2.9146537842189937,7.004830917874398,28.20809248554913,26.115606936416192,True,-1.4190960974857392,0.6981081307400161,2,4,2,50.0,24.08861592942264,27.745919717688572,2023-04-25; 2024-10-18,17.08534621578101,2.9146537842189937,历史2/4次成功; 当前距低点2.91%; 最新日涨幅-1.42%; 状态bottom_area; 底部已确认
7,68.8373588799817,59.7113502942133,600598,北大荒,bottom_area,2025-07-01,14.46,2025-04-10,19.6,2025-06-23,14.15,2.19081272084806,2.7561837455830305,27.806122448979597,26.22448979591837,False,0.277392510402219,0.8579160107833674,3,10,3,30.0,24.174211278208976,30.14925373134329,2006-01-04; 2008-03-19; 2008-04-03,17.809187279151942,2.19081272084806,历史3/10次成功; 当前距低点2.19%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
8,68.72874060847651,60.24260029774402,001282,三联锻造,bottom_area,2025-07-01,20.09,2025-06-25,28.18,2025-06-26,19.55,2.7621483375959035,7.161125319693087,30.62455642299503,28.708303761533,True,-1.3261296660117883,3.4824183873091226,1,2,1,50.0,37.31343283582089,37.31343283582089,2024-02-06,17.237851662404097,2.7621483375959035,历史1/2次成功; 当前距低点2.76%; 最新日涨幅-1.33%; 状态bottom_area; 底部已确认
9,67.18212534715076,58.06643888390226,000999,华润三九,bottom_area,2025-07-01,31.2,2025-06-05,43.48,2025-06-23,30.59,1.9941157240928389,4.347826086956528,29.645814167433297,28.242870285188587,False,-0.2557544757033292,0.5279383741108415,3,9,3,33.33333333333333,28.170373126347265,41.43571104043615,2007-06-06; 2015-07-08; 2022-08-01,18.005884275907164,1.9941157240928389,历史3/9次成功; 当前距低点1.99%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
10,63.59169663881633,53.735895296100765,603022,新通联,bottom_area,2025-07-01,10.61,2025-06-27,15.03,2025-07-01,10.53,0.7597340930674271,4.083570750237431,29.940119760479046,29.407850964737193,False,-4.068716094032554,17.1351,5,13,5,38.46153846153847,28.699403377927464,45.17732847199203,2015-06-10; 2015-07-29; 2015-09-15; 2018-02-09; 2022-04-27,19.240265906932574,0.7597340930674271,历史5/13次成功; 当前距低点0.76%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
