rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.58675607765296,79.4954483164249,002304,洋河股份,bottom_area,2025-05-19,67.72,2025-04-29,67.02,1.0444643390032868,5.147717099373326,29.452631578947376,False,-0.8637,0.3494,2,2,2,100.0,20.62810220081931,20.781426953567394,18.955535660996713,1.0444643390032868,历史2/2次成功; 当前距低点1.04%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
2,90.94055061998348,82.3079712124819,002537,海联金汇,bottom_area,2025-05-19,7.17,2025-05-14,6.86,4.518950437317779,12.244897959183671,29.568788501026695,True,1.5581,7.0466,3,3,3,100.0,30.006334460034605,39.33649289099527,15.481049562682223,4.518950437317779,历史3/3次成功; 当前距低点4.52%; 最新日涨幅1.56%; 状态bottom_area; 底部已确认
3,88.69755606408835,79.28086285947174,600371,万向德农,bottom_area,2025-05-19,9.48,2025-04-29,9.13,3.833515881708648,8.214676889375685,28.671874999999996,True,1.9355,4.4259,1,1,1,100.0,38.66279069767441,38.66279069767441,16.16648411829135,3.833515881708648,历史1/1次成功; 当前距低点3.83%; 最新日涨幅1.94%; 状态bottom_area; 底部已确认
4,58.23409691024136,50.27653499246798,300727,润禾材料,bottom_area,2025-05-19,29.0,2025-05-19,28.45,1.9332161687170502,3.374340949033395,29.228855721393042,False,-0.1377,1.3611,1,7,1,14.285714285714285,26.812499999999993,26.812499999999993,18.06678383128295,1.9332161687170502,历史1/7次成功; 当前距低点1.93%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
