rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.61473034283745,72.39401851138709,603222,济民健康,bottom_area,2024-05-22,6.65,2024-05-21,6.58,1.063829787234047,3.0395136778115526,29.474812433011788,False,0.3017,2.6951,4,8,4,50.0,35.21263670043394,68.46504559270518,13.936170212765953,1.063829787234047,历史4/8次成功; 当前距低点1.06%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
2,73.77032039894728,67.51697580881478,603232,格尔软件,bottom_area,2024-05-22,11.99,2024-05-22,11.67,2.742073693230508,3.0848329048843137,30.53571428571429,False,0.841,3.0377,3,6,3,50.0,29.563999082689925,48.01488833746897,12.257926306769491,2.742073693230508,历史3/6次成功; 当前距低点2.74%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
3,58.630162747667484,54.038271617402366,605108,同庆楼,bottom_area,2024-05-22,25.79,2024-05-14,25.01,3.11875249900039,5.117952818872442,27.821067821067814,False,-1.1499,0.8317,1,2,1,50.0,17.52165223184544,17.52165223184544,11.881247500999608,3.11875249900039,历史1/2次成功; 当前距低点3.12%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
