rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.3543391842568,80.3913035124069,688075,安旭生物,bottom_area,2023-05-05,67.46,2023-05-05,67.03,0.6415038042667351,2.7897956139042286,27.81606719793237,False,-2.161,2.4193,5,5,5,100.0,27.010388097500325,40.134529147982065,9.358496195733265,0.6415038042667351,历史5/5次成功; 当前距低点0.64%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
12,82.66080490075461,77.8187493835556,688079,美迪凯,bottom_area,2023-05-05,9.45,2023-05-05,9.28,1.8318965517241375,3.663793103448275,27.044025157232713,False,-0.7353,1.7362,2,2,2,100.0,21.265986674659317,29.007036747458958,8.168103448275863,1.8318965517241375,历史2/2次成功; 当前距低点1.83%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
13,82.05725173600753,77.02845128915105,300661,圣邦股份,bottom_area,2023-05-05,121.59,2023-04-25,119.58,1.6808830908178667,6.790433182806494,30.20079383609619,False,-2.2667,0.7883,1,1,1,100.0,31.832606108687024,31.832606108687024,8.319116909182133,1.6808830908178667,历史1/1次成功; 当前距低点1.68%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
14,81.80458702878785,76.12528657890145,300353,东土科技,bottom_area,2023-05-05,10.75,2023-05-04,10.62,1.2241054613936044,6.30885122410546,31.48387096774194,False,-0.463,2.7193,1,1,1,100.0,21.377672209026137,21.377672209026137,8.775894538606396,1.2241054613936044,历史1/1次成功; 当前距低点1.22%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
15,81.41524453220052,75.44141446600476,688289,圣湘生物,confirmed_rebound,2023-05-05,18.16,2023-04-26,17.98,1.0011123470522787,12.45828698553948,27.058823529411757,False,-1.8378,1.2421,1,1,1,100.0,25.182530200451346,25.182530200451346,8.998887652947722,1.0011123470522787,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-1.84%; 状态confirmed_rebound; 底部未确认
16,81.23371547190519,76.74602422485839,688048,长光华芯,bottom_area,2023-05-05,88.5,2023-05-05,86.75,2.0172910662824206,4.853025936599416,27.100840336134453,False,-1.7976,1.8742,2,2,2,100.0,17.771225032162963,19.48504983388705,7.98270893371758,2.0172910662824206,历史2/2次成功; 当前距低点2.02%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
17,81.22441740424006,75.47391909202501,300390,天华新能,bottom_area,2023-05-05,34.4,2023-05-05,34.01,1.146721552484565,6.292266980299914,31.223458038422656,False,-4.205,2.3058,1,1,1,100.0,27.142173288654863,27.142173288654863,8.853278447515436,1.146721552484565,历史1/1次成功; 当前距低点1.15%; 最新日涨幅-4.21%; 状态bottom_area; 底部未确认
18,81.11770326226029,80.15059688660374,002156,通富微电,bottom_area,2023-05-05,18.15,2023-05-04,17.39,4.370327774583082,9.660724554341574,29.879032258064512,True,2.3689,5.1641,3,3,3,100.0,16.585721573404154,21.92170818505337,5.629672225416918,4.370327774583082,历史3/3次成功; 当前距低点4.37%; 最新日涨幅2.37%; 状态bottom_area; 底部已确认
19,80.86571769328421,75.7895399996556,688182,灿勤科技,bottom_area,2023-05-05,17.17,2023-05-05,16.9,1.5976331360946932,4.023668639053253,27.746900384779828,False,-1.6046,4.2638,1,1,1,100.0,24.15130940834142,24.15130940834142,8.402366863905307,1.5976331360946932,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
20,80.8422379324117,79.0049143430387,000980,众泰汽车,bottom_area,2023-05-05,3.01,2023-04-26,2.9,3.7931034482758577,8.965517241379318,32.24299065420561,True,-2.2727,0.9259,3,3,3,100.0,25.823603253266942,43.49775784753364,6.206896551724142,3.7931034482758577,历史3/3次成功; 当前距低点3.79%; 最新日涨幅-2.27%; 状态bottom_area; 底部已确认
21,80.75841844290255,73.99417910447762,605133,嵘泰股份,bottom_area,2023-05-05,26.91,2023-05-05,26.8,0.41044776119402776,4.477611940298504,30.099113197704753,False,-3.3752,4.6853,1,1,1,100.0,60.01483679525222,60.01483679525222,9.589552238805974,0.41044776119402776,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
22,80.42074156756195,74.82944431000445,000970,中科三环,bottom_area,2023-05-05,11.63,2023-04-27,11.49,1.218450826805923,5.04786771105309,27.140139505389975,False,-2.5147,1.3246,1,1,1,100.0,14.341463414634154,14.341463414634154,8.781549173194078,1.218450826805923,历史1/1次成功; 当前距低点1.22%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
23,80.02613756639781,75.52375959079285,000629,钒钛股份,bottom_area,2023-05-05,4.16,2023-04-25,4.08,1.960784313725492,9.803921568627459,31.08108108108108,False,-1.4218,0.6015,1,1,1,100.0,27.173913043478265,27.173913043478265,8.03921568627451,1.960784313725492,历史1/1次成功; 当前距低点1.96%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
24,79.22509324432976,78.07831794944727,300409,道氏技术,bottom_area,2023-05-05,12.8,2023-04-26,12.28,4.234527687296428,8.55048859934854,28.811594202898554,True,-1.6897,0.9386,2,2,2,100.0,42.9195756800168,50.03460207612457,5.765472312703572,4.234527687296428,历史2/2次成功; 当前距低点4.23%; 最新日涨幅-1.69%; 状态bottom_area; 底部已确认
25,78.40804450769338,77.1450503210218,002363,隆基机械,bottom_area,2023-05-05,6.78,2023-04-25,6.51,4.147465437788026,7.219662058371745,28.774617067833702,True,-2.0231,0.8205,2,2,2,100.0,36.83479311386288,54.96828752642705,5.852534562211975,4.147465437788026,历史2/2次成功; 当前距低点4.15%; 最新日涨幅-2.02%; 状态bottom_area; 底部已确认
26,78.25800489854429,76.28721038563863,000810,创维数字,bottom_area,2023-05-05,15.29,2023-05-05,14.75,3.6610169491525366,6.711864406779662,29.05242905242905,False,-2.05,2.8719,3,3,3,100.0,18.7867152134753,31.738800303720588,6.338983050847463,3.6610169491525366,历史3/3次成功; 当前距低点3.66%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
27,78.1162503045597,76.78320849048872,002724,海洋王,bottom_area,2023-05-05,8.64,2023-04-25,8.3,4.096385542168672,8.192771084337345,28.999144568006834,True,-1.2571,1.0122,3,3,3,100.0,17.596599605555337,25.204081632653047,5.9036144578313285,4.096385542168672,历史3/3次成功; 当前距低点4.10%; 最新日涨幅-1.26%; 状态bottom_area; 底部已确认
28,77.95920021568047,70.93621246650709,300671,富满微,bottom_area,2023-05-05,42.18,2023-05-05,42.16,0.04743833017078541,4.4354838709677535,32.565579014715304,False,-2.1346,1.6626,1,1,1,100.0,18.894472361809044,18.894472361809044,9.952561669829215,0.04743833017078541,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
29,77.75392572370976,74.8995580719538,300598,诚迈科技,bottom_area,2023-05-05,44.11,2023-05-05,42.81,3.0366736743751392,3.8308806353655696,27.292798913043477,False,0.3184,2.5125,1,1,1,100.0,14.533193814672712,14.533193814672712,6.963326325624861,3.0366736743751392,历史1/1次成功; 当前距低点3.04%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
30,77.24365671240338,73.62531841426636,002385,大北农,bottom_area,2023-05-05,7.02,2023-04-25,6.85,2.4817518248175174,4.963503649635047,30.73811931243681,False,-1.5428,1.2731,1,1,1,100.0,23.353293413173663,23.353293413173663,7.5182481751824835,2.4817518248175174,历史1/1次成功; 当前距低点2.48%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
31,77.05216666788662,74.36179771998555,000059,华锦股份,bottom_area,2023-05-05,6.91,2023-04-25,6.7,3.134328358208954,5.522388059701494,29.916317991631804,False,-1.567,0.7186,2,2,2,100.0,18.645518154311638,25.41603630862328,6.865671641791046,3.134328358208954,历史2/2次成功; 当前距低点3.13%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
32,75.45999860731924,69.46179487445598,001201,东瑞股份,bottom_area,2023-05-05,24.62,2023-05-05,24.46,0.6541291905151273,2.207686017988549,28.01648028251912,False,-1.0052,1.3232,1,1,1,100.0,18.4043517679057,18.4043517679057,9.345870809484873,0.6541291905151273,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
33,74.9680349948357,70.99755558308047,601138,工业富联,bottom_area,2023-05-05,14.77,2023-05-05,14.46,2.1438450899031722,6.224066390041483,27.226975339708105,False,-3.9662,1.0583,1,1,1,100.0,15.298507462686556,15.298507462686556,7.856154910096828,2.1438450899031722,历史1/1次成功; 当前距低点2.14%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
34,74.7619877766763,74.12412439170319,002553,南方精工,bottom_area,2023-05-05,10.11,2023-04-26,9.67,4.550155118924504,7.445708376421931,28.844738778513612,True,-1.9399,1.518,2,2,2,100.0,25.52945195081221,32.14285714285715,5.449844881075496,4.550155118924504,历史2/2次成功; 当前距低点4.55%; 最新日涨幅-1.94%; 状态bottom_area; 底部已确认
35,74.20946593445386,69.17149061537783,002455,百川股份,bottom_area,2023-05-05,7.73,2023-05-05,7.63,1.310615989515079,4.587155963302759,28.691588785046722,False,-2.5221,1.6279,2,3,2,66.66666666666666,23.941012929062143,35.42600896860987,8.689384010484922,1.310615989515079,历史2/3次成功; 当前距低点1.31%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
36,74.0288750750266,71.74916368582134,688107,安路科技,bottom_area,2023-05-05,51.71,2023-05-05,50.03,3.3579852088746747,5.036977813312005,32.673933521733275,False,1.5714,1.7356,2,3,2,66.66666666666666,40.4231359967146,67.95615731785945,6.642014791125325,3.3579852088746747,历史2/3次成功; 当前距低点3.36%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
37,74.02024880348796,72.34398571973793,002806,华锋股份,bottom_area,2023-05-05,10.66,2023-04-25,10.27,3.7974683544303853,6.621226874391429,31.896551724137932,False,-1.0214,1.2513,2,2,2,100.0,15.925879396984929,20.35175879396985,6.202531645569615,3.7974683544303853,历史2/2次成功; 当前距低点3.80%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
38,73.32801859337889,71.00301781397994,300721,怡达股份,bottom_area,2023-05-05,15.3,2023-04-28,14.81,3.3085752869682663,9.52059419311275,31.90804597701149,True,-3.0418,1.5942,1,1,1,100.0,20.411663807890235,20.411663807890235,6.691424713031735,3.3085752869682663,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-3.04%; 状态bottom_area; 底部已确认
39,73.2961032008375,67.83754708644022,605358,立昂微,bottom_area,2023-05-05,43.0,2023-05-05,42.6,0.9389671361502313,5.28169014084507,30.301047120418843,False,-2.6929,2.609,1,1,1,100.0,13.16339869281045,13.16339869281045,9.06103286384977,0.9389671361502313,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
40,72.95974122018161,67.4327388233704,301326,捷邦科技,bottom_area,2023-05-05,32.6,2023-05-05,32.32,0.8663366336633699,4.455445544554449,27.501121579183486,False,-2.4828,4.9952,1,1,1,100.0,10.096700796359514,10.096700796359514,9.13366336633663,0.8663366336633699,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-2.48%; 状态bottom_area; 底部未确认
41,71.79452122683198,71.71268079226164,000158,常山北明,bottom_area,2023-05-05,7.01,2023-04-27,6.68,4.940119760479043,7.035928143712584,30.705394190871377,True,0.5739,4.0801,1,1,1,100.0,11.538461538461533,11.538461538461533,5.0598802395209574,4.940119760479043,历史1/1次成功; 当前距低点4.94%; 最新日涨幅0.57%; 状态bottom_area; 底部已确认
42,71.76566879432342,69.98498572556642,002383,合众思壮,bottom_area,2023-05-05,6.76,2023-04-28,6.52,3.680981595092028,5.828220858895718,28.50877192982456,False,-1.7442,1.3117,1,1,1,100.0,18.48184818481848,18.48184818481848,6.319018404907972,3.680981595092028,历史1/1次成功; 当前距低点3.68%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
43,70.72117522432457,70.3531740064447,603363,傲农生物,bottom_area,2023-05-05,9.75,2023-04-25,9.31,4.726100966702465,9.559613319011802,29.576399394856278,True,-0.8138,1.4064,1,1,1,100.0,24.078947368421055,24.078947368421055,5.2738990332975355,4.726100966702465,历史1/1次成功; 当前距低点4.73%; 最新日涨幅-0.81%; 状态bottom_area; 底部已确认
44,70.34786380223201,65.02272670166465,601369,陕鼓动力,bottom_area,2023-05-05,9.28,2023-04-27,9.2,0.8695652173913052,5.00000000000001,31.189229618548993,False,-1.7989,0.6517,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,9.130434782608695,0.8695652173913052,历史2/3次成功; 当前距低点0.87%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
45,66.98855456455875,64.60627894803793,300432,富临精工,bottom_area,2023-05-05,9.98,2023-04-26,9.68,3.0991735537190155,7.334710743801661,32.54355400696864,True,-1.7717,1.0211,2,3,2,66.66666666666666,12.127569805648486,13.323239969719907,6.900826446280985,3.0991735537190155,历史2/3次成功; 当前距低点3.10%; 最新日涨幅-1.77%; 状态bottom_area; 底部已确认
46,66.21990555114432,60.75353717085499,000721,西安饮食,bottom_area,2023-05-05,12.57,2023-05-05,12.51,0.4796163069544404,5.595523581135101,27.182770663562284,False,-4.1921,8.8741,2,3,2,66.66666666666666,18.550514430346464,20.485175202156327,9.52038369304556,0.4796163069544404,历史2/3次成功; 当前距低点0.48%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
47,65.51569703584985,65.43085961657391,002654,万润科技,confirmed_rebound,2023-05-05,6.17,2023-04-26,5.88,4.931972789115647,11.22448979591837,31.308411214953274,True,-1.7516,4.3045,1,1,1,100.0,10.353535353535358,10.353535353535358,5.068027210884353,4.931972789115647,历史1/1次成功; 当前距低点4.93%; 最新日涨幅-1.75%; 状态confirmed_rebound; 底部已确认
48,62.166908384618964,57.60833573111348,688127,蓝特光学,bottom_area,2023-05-05,16.1,2023-05-05,15.94,1.0037641154328854,4.140526976160615,29.060970182465507,False,-1.227,1.1488,1,2,1,50.0,10.789881259679916,10.789881259679916,8.996235884567115,1.0037641154328854,历史1/2次成功; 当前距低点1.00%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
49,61.83054495412768,57.42775073138795,688049,炬芯科技,bottom_area,2023-05-05,31.5,2023-05-05,31.15,1.1235955056179823,4.012841091492777,31.084070796460182,False,-1.624,1.9932,1,2,1,50.0,11.287895076327672,11.287895076327672,8.876404494382017,1.1235955056179823,历史1/2次成功; 当前距低点1.12%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
50,61.18317018654588,59.740234499977575,001896,豫能控股,bottom_area,2023-05-05,4.43,2023-04-24,4.27,3.747072599531619,5.85480093676815,27.993254637436767,False,-1.1161,0.5521,2,4,2,50.0,22.546021650051973,34.93975903614456,6.252927400468381,3.747072599531619,历史2/4次成功; 当前距低点3.75%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
51,60.09877873767718,57.64335561686755,300552,万集科技,bottom_area,2023-05-05,17.56,2023-05-04,17.08,2.8103044496487146,7.728337236533961,31.129032258064527,True,-1.0704,4.912,1,2,1,50.0,23.929299796057098,23.929299796057098,7.189695550351286,2.8103044496487146,历史1/2次成功; 当前距低点2.81%; 最新日涨幅-1.07%; 状态bottom_area; 底部已确认
52,58.99582425920162,57.80968920187235,300758,七彩化学,bottom_area,2023-05-05,10.04,2023-04-26,9.66,3.9337474120082714,7.142857142857137,30.252707581227433,True,-1.7613,0.8371,1,2,1,50.0,38.59480269489894,38.59480269489894,6.0662525879917295,3.9337474120082714,历史1/2次成功; 当前距低点3.93%; 最新日涨幅-1.76%; 状态bottom_area; 底部已确认
53,58.84634350222798,55.51670050960769,688298,东方生物,bottom_area,2023-05-05,57.19,2023-05-05,56.1,1.9429590017825245,4.099821746880565,27.780638516992795,False,-2.3228,0.9746,2,6,2,33.33333333333333,13.83501989429302,15.470039788586028,8.057040998217477,1.9429590017825245,历史2/6次成功; 当前距低点1.94%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
54,58.514293299019606,55.312386437086644,688116,天奈科技,bottom_area,2023-05-05,52.36,2023-04-25,51.31,2.0463847203274157,6.704346131358404,28.39799051074518,False,-1.3007,1.0629,1,2,1,50.0,11.226578491576134,11.226578491576134,7.953615279672585,2.0463847203274157,历史1/2次成功; 当前距低点2.05%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
55,57.36580593305124,55.024073442999224,002758,浙农股份,bottom_area,2023-05-05,12.43,2023-04-25,12.09,2.8122415219189403,5.789909015715462,28.249258160237396,False,-1.8167,1.5155,1,2,1,50.0,19.064430714916153,19.064430714916153,7.187758478081061,2.8122415219189403,历史1/2次成功; 当前距低点2.81%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
56,57.30940056505548,52.51272906646933,688286,敏芯股份,bottom_area,2023-05-05,46.09,2023-05-05,45.9,0.41394335511983626,4.509803921568628,28.48239326893114,False,-2.9888,2.1404,1,2,1,50.0,16.00279524807827,16.00279524807827,9.586056644880165,0.41394335511983626,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
57,55.71293756861127,54.358207121692416,603029,天鹅股份,bottom_area,2023-05-05,19.3,2023-04-25,18.61,3.707684040838266,7.415368081676513,29.640831758034025,True,-2.0305,2.1036,1,2,1,50.0,17.26734803657881,17.26734803657881,6.292315959161734,3.707684040838266,历史1/2次成功; 当前距低点3.71%; 最新日涨幅-2.03%; 状态bottom_area; 底部已确认
58,55.414824490719546,53.95514703517058,001266,宏英智能,bottom_area,2023-05-05,24.47,2023-04-25,23.62,3.598645215918704,8.044030482641823,28.6404833836858,True,-2.3543,1.8917,1,2,1,50.0,13.763753373468953,13.763753373468953,6.401354784081296,3.598645215918704,历史1/2次成功; 当前距低点3.60%; 最新日涨幅-2.35%; 状态bottom_area; 底部已确认
59,55.18287910036874,53.67471353581568,002623,亚玛顿,bottom_area,2023-05-05,26.87,2023-04-25,25.95,3.545279383429679,7.013487475915222,30.42895442359249,True,-1.7191,1.0463,1,2,1,50.0,11.601884570082444,11.601884570082444,6.454720616570323,3.545279383429679,历史1/2次成功; 当前距低点3.55%; 最新日涨幅-1.72%; 状态bottom_area; 底部已确认
60,53.675002103623335,52.631447540323805,002403,爱仕达,bottom_area,2023-05-05,8.12,2023-04-25,7.81,3.96927016645326,7.298335467349568,28.545288197621225,True,-2.4038,1.2027,1,2,1,50.0,11.190233977619528,11.190233977619528,6.030729833546741,3.96927016645326,历史1/2次成功; 当前距低点3.97%; 最新日涨幅-2.40%; 状态bottom_area; 底部已确认
61,53.00445285165351,52.38604774770782,002769,普路通,bottom_area,2023-05-05,8.81,2023-04-25,8.44,4.383886255924183,7.464454976303327,28.231292517006807,True,-0.7883,1.0301,1,2,1,50.0,14.953271028037399,14.953271028037399,5.616113744075818,4.383886255924183,历史1/2次成功; 当前距低点4.38%; 最新日涨幅-0.79%; 状态bottom_area; 底部已确认
62,52.62241240101929,52.20730841970056,002112,三变科技,bottom_area,2023-05-05,9.81,2023-04-25,9.38,4.58422174840085,8.422174840085278,29.046898638426622,True,-2.1934,4.321,1,2,1,50.0,16.44803229061553,16.44803229061553,5.415778251599151,4.58422174840085,历史1/2次成功; 当前距低点4.58%; 最新日涨幅-2.19%; 状态bottom_area; 底部已确认
63,52.514337855842165,52.01017188221241,688229,博睿数据,confirmed_rebound,2023-05-05,55.81,2023-05-04,53.41,4.493540535480258,10.166635461524072,31.525641025641033,False,1.1051,3.2487,1,2,1,50.0,11.21206614573869,11.21206614573869,5.506459464519742,4.493540535480258,历史1/2次成功; 当前距低点4.49%; 最新日涨幅1.11%; 状态confirmed_rebound; 底部未确认
