rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.77462847682663,84.50350369002058,603221,爱丽家居,bottom_area,2025-09-03,12.09,2025-09-02,11.93,1.341156747694888,5.616093880972338,32.2159090909091,False,-2.1053,1.988,4,4,4,100.0,17.856672444972688,20.699708454810505,13.658843252305111,1.341156747694888,历史4/4次成功; 当前距低点1.34%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
2,89.29289073227024,78.00969321054546,002695,煌上煌,bottom_area,2025-09-03,12.03,2025-09-03,12.0,0.24999999999999467,3.6666666666666625,27.18446601941748,False,-2.5122,1.4981,3,3,3,100.0,26.073619411534626,30.57176196032671,14.750000000000005,0.24999999999999467,历史3/3次成功; 当前距低点0.25%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
3,89.2583413503269,81.0157108181661,688448,磁谷科技,bottom_area,2025-09-03,47.67,2025-09-03,46.6,2.2961373390557944,5.343347639484983,27.027873473222673,False,-0.5425,6.1647,2,2,2,100.0,44.14464489899632,63.23529411764706,12.703862660944203,2.2961373390557944,历史2/2次成功; 当前距低点2.30%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
4,88.23601668563774,77.2311212333567,301259,艾布鲁,bottom_area,2025-09-03,42.96,2025-09-03,42.81,0.35038542396635963,6.49380985750993,30.884727155311587,False,-4.7661,8.5663,2,2,2,100.0,52.009763002213916,74.57627118644068,14.64961457603364,0.35038542396635963,历史2/2次成功; 当前距低点0.35%; 最新日涨幅-4.77%; 状态bottom_area; 底部未确认
5,87.4107726673553,76.32483013293943,301009,可靠股份,bottom_area,2025-09-03,13.57,2025-09-03,13.54,0.22156573116692127,3.9881831610044385,27.008086253369278,False,-2.7937,3.8949,1,1,1,100.0,53.96648044692738,53.96648044692738,14.77843426883308,0.22156573116692127,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
6,85.6994970725439,74.97443627935021,300730,科创信息,bottom_area,2025-09-03,18.56,2025-09-03,18.5,0.3243243243243174,4.972972972972982,27.90335151987529,False,-3.4339,8.1438,3,3,3,100.0,20.881159886073412,24.329896907216508,14.67567567567568,0.3243243243243174,历史3/3次成功; 当前距低点0.32%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
7,84.4348026890105,74.29054156499019,002041,登海种业,bottom_area,2025-09-03,9.59,2025-06-23,9.53,0.6295907660021038,7.345225603357829,29.719764011799416,True,-1.8424,1.3599,2,2,2,100.0,18.2043468358871,21.395106715252467,14.370409233997897,0.6295907660021038,历史2/2次成功; 当前距低点0.63%; 最新日涨幅-1.84%; 状态bottom_area; 底部已确认
8,81.84206855663317,76.42506028372289,600658,电子城,bottom_area,2025-09-03,6.25,2025-09-03,6.02,3.8205980066445258,10.797342192691037,32.35955056179776,False,2.1242,8.6156,1,1,1,100.0,32.344213649851625,32.344213649851625,11.179401993355473,3.8205980066445258,历史1/1次成功; 当前距低点3.82%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
9,81.66941098901097,71.01687912087911,002212,天融信,bottom_area,2025-09-03,9.9,2025-09-03,9.9,0.0,4.848484848484853,27.312775330396473,False,-3.1311,11.7559,2,2,2,100.0,24.553113553113555,30.95238095238096,15.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.13%; 状态bottom_area; 底部未确认
10,81.56735150750558,71.660227200545,300665,飞鹿股份,bottom_area,2025-09-03,9.15,2025-09-03,9.1,0.5494505494505573,4.175824175824185,29.18287937743191,False,-2.9692,7.1829,4,5,4,80.0,22.274056200496023,23.50486787204451,14.45054945054944,0.5494505494505573,历史4/5次成功; 当前距低点0.55%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
11,80.5653293964949,70.94903131767545,300510,金冠股份,bottom_area,2025-09-03,4.46,2025-09-03,4.43,0.6772009029345428,3.6117381489842018,30.01579778830964,False,-2.6201,4.213,3,4,3,75.0,30.849727829925854,40.000000000000014,14.322799097065456,0.6772009029345428,历史3/4次成功; 当前距低点0.68%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
12,79.7648290214241,74.26312390594067,603511,爱慕股份,bottom_area,2025-09-03,15.01,2025-09-03,14.48,3.6602209944751336,5.317679558011046,32.336448598130836,False,2.1784,1.86,1,1,1,100.0,18.754988028731056,18.754988028731056,11.339779005524866,3.6602209944751336,历史1/1次成功; 当前距低点3.66%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
13,79.5216637213681,69.80004709341972,603280,南方路机,bottom_area,2025-09-03,42.11,2025-09-01,41.9,0.5011933174224363,4.248210023866352,29.46127946127946,False,-1.8872,13.4904,1,1,1,100.0,18.348214285714302,18.348214285714302,14.498806682577564,0.5011933174224363,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
