rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.27205178301419,84.940799028078,605162,新中港,bottom_area,2025-02-07,6.91,2025-02-05,6.71,2.9806259314456063,3.7257824143070044,28.081457663451232,False,1.0234,2.2989,4,4,4,100.0,17.831323396634367,26.46502835538753,7.019374068554394,2.9806259314456063,历史4/4次成功; 当前距低点2.98%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
2,81.00711707568142,80.94824562431828,000882,华联股份,bottom_area,2025-02-07,2.75,2025-02-07,2.62,4.961832061068698,8.778625954198473,30.13333333333333,False,0.0,19.5248,4,4,4,100.0,20.651735072875745,29.268292682926838,5.038167938931302,4.961832061068698,历史4/4次成功; 当前距低点4.96%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,76.93161488605189,76.73576953457152,300422,博世科,bottom_area,2025-02-07,4.31,2025-02-06,4.11,4.866180048661783,5.596107055961059,30.220713073005083,False,0.9368,4.205,2,2,2,100.0,30.164838954410644,45.4320987654321,5.133819951338218,4.866180048661783,历史2/2次成功; 当前距低点4.87%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
4,74.19117358742827,72.31061235994645,600693,东百集团,bottom_area,2025-02-07,5.96,2025-02-05,5.75,3.652173913043478,6.260869565217398,31.872037914691937,False,-0.1675,10.0794,1,1,1,100.0,30.632090761750412,30.632090761750412,6.347826086956523,3.652173913043478,历史1/1次成功; 当前距低点3.65%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
5,58.608874397848695,57.1192055179408,000421,南京公用,bottom_area,2025-02-07,6.25,2025-02-05,6.03,3.648424543946928,5.140961857379761,30.046403712296975,False,0.4823,4.7863,2,6,2,33.33333333333333,20.88322658498097,30.864197530864196,6.351575456053073,3.648424543946928,历史2/6次成功; 当前距低点3.65%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
