rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.4921784122516,81.28945812807882,002016,世荣兆业,bottom_area,2025-03-04,5.88,2025-03-04,5.8,1.3793103448275874,1.3793103448275874,31.92488262910798,False,0.5128,0.9939,1,1,1,100.0,28.571428571428566,28.571428571428566,6.620689655172413,1.3793103448275874,历史1/1次成功; 当前距低点1.38%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
2,85.10972886241902,82.38010317728693,301486,致尚科技,bottom_area,2025-03-04,60.36,2025-03-04,59.0,2.305084745762711,3.7966101694915286,29.853762929497087,False,0.2658,8.3755,3,3,3,100.0,12.449980632397379,17.19539300868862,5.694915254237289,2.305084745762711,历史3/3次成功; 当前距低点2.31%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
3,80.58834694329889,76.52078206761058,688183,生益电子,bottom_area,2025-03-04,27.12,2025-03-04,26.77,1.3074336944340732,7.022786701531561,31.499488229273283,False,-7.1869,3.7444,2,2,2,100.0,18.073821994195015,26.24544349939247,6.692566305565927,1.3074336944340732,历史2/2次成功; 当前距低点1.31%; 最新日涨幅-7.19%; 状态bottom_area; 底部未确认
4,79.53043295799957,79.68101124697023,002522,浙江众成,bottom_area,2025-03-04,5.08,2025-03-04,4.88,4.098360655737709,5.122950819672131,29.377713458755427,False,2.4194,8.9576,2,2,2,100.0,36.58749216157104,37.41339491916859,3.9016393442622914,4.098360655737709,历史2/2次成功; 当前距低点4.10%; 最新日涨幅2.42%; 状态bottom_area; 底部未确认
5,76.72234754494278,75.98530268037118,300548,长芯博创,bottom_area,2025-03-04,42.31,2025-03-04,40.88,3.4980430528375726,4.7700587084148625,29.879931389365343,False,0.0473,9.4296,1,1,1,100.0,26.026026026026024,26.026026026026024,4.5019569471624274,3.4980430528375726,历史1/1次成功; 当前距低点3.50%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
6,76.37021770665896,77.29051406011895,300422,博世科,bottom_area,2025-03-04,4.3,2025-02-06,4.11,4.622871046228698,6.5693430656934195,30.220713073005083,False,2.381,4.0926,2,2,2,100.0,30.164838954410644,45.4320987654321,3.3771289537713023,4.622871046228698,历史2/2次成功; 当前距低点4.62%; 最新日涨幅2.38%; 状态bottom_area; 底部未确认
7,75.46240718140598,74.1315572585541,605255,天普股份,bottom_area,2025-03-04,14.75,2025-03-04,14.31,3.0747728860936374,3.2145352900069812,29.403058707449432,False,1.7943,2.1359,3,4,3,75.0,15.037846445417172,16.069142125480155,4.925227113906363,3.0747728860936374,历史3/4次成功; 当前距低点3.07%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
8,72.05431502283422,71.10290251937215,600986,浙文互联,bottom_area,2025-03-04,8.43,2025-03-04,8.16,3.308823529411759,4.166666666666665,28.671328671328666,False,1.5663,6.0841,2,3,2,66.66666666666666,36.345986557872585,50.432276657060505,4.691176470588241,3.308823529411759,历史2/3次成功; 当前距低点3.31%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
