rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.91329573752778,73.7273114893102,603123,翠微股份,bottom_area,2022-02-28,19.31,2022-02-25,18.96,1.8459915611814233,8.28059071729958,28.64132480240873,False,-0.5664,9.5118,1,1,1,100.0,16.108452950558224,16.108452950558224,13.154008438818575,1.8459915611814233,历史1/1次成功; 当前距低点1.85%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
2,80.90424956091142,75.66663156663157,300511,雪榕生物,bottom_area,2022-02-28,6.92,2022-01-27,6.66,3.9039039039039007,8.70870870870871,31.198347107438014,True,-0.4317,2.0492,2,2,2,100.0,25.900712191034756,29.220779220779214,11.0960960960961,3.9039039039039007,历史2/2次成功; 当前距低点3.90%; 最新日涨幅-0.43%; 状态bottom_area; 底部已确认
3,80.11529855283227,75.22098213215014,002104,恒宝股份,bottom_area,2022-02-28,12.91,2022-02-25,12.4,4.112903225806449,8.62903225806452,31.03448275862069,True,2.5417,29.0288,1,1,1,100.0,20.260223048327138,20.260223048327138,10.88709677419355,4.112903225806449,历史1/1次成功; 当前距低点4.11%; 最新日涨幅2.54%; 状态bottom_area; 底部已确认
4,78.01877095590369,71.47499251497004,002355,兴民智通,bottom_area,2022-02-28,5.15,2022-02-24,5.01,2.794411177644722,6.586826347305391,27.18023255813954,False,-0.7707,0.9315,1,1,1,100.0,15.624999999999991,15.624999999999991,12.205588822355278,2.794411177644722,历史1/1次成功; 当前距低点2.79%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
5,76.6697155170286,72.56050832602983,603368,柳药集团,bottom_area,2022-02-28,17.04,2022-01-28,16.3,4.539877300613488,6.932515337423306,30.282292557741652,False,-1.2746,1.7918,1,1,1,100.0,42.85714285714285,42.85714285714285,10.460122699386512,4.539877300613488,历史1/1次成功; 当前距低点4.54%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
6,74.41978205996087,66.40724532557815,300521,爱司凯,bottom_area,2022-02-28,16.12,2022-02-28,15.9,1.3836477987421425,6.7924528301886795,27.43039707895938,False,-9.5906,9.3055,2,3,2,66.66666666666666,20.189761505610566,20.590790616854918,13.616352201257856,1.3836477987421425,历史2/3次成功; 当前距低点1.38%; 最新日涨幅-9.59%; 状态bottom_area; 底部未确认
