rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.29092306046007,79.64804117713157,300540,蜀道装备,bottom_area,2022-03-31,24.89,2022-03-31,24.48,1.6748366013071903,2.8594771241830035,28.83720930232558,False,-0.0803,2.7252,3,3,3,100.0,12.508971118881544,18.695652173913043,6.325163398692809,1.6748366013071903,历史3/3次成功; 当前距低点1.67%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
2,76.16911748076784,72.12535510574337,688187,时代电气,confirmed_rebound,2022-03-31,54.75,2022-03-31,54.12,1.1640798226164129,9.922394678492248,27.55020080321286,False,-8.5519,5.4275,1,1,1,100.0,19.566973662950396,19.566973662950396,6.835920177383588,1.1640798226164129,历史1/1次成功; 当前距低点1.16%; 最新日涨幅-8.55%; 状态confirmed_rebound; 底部未确认
3,73.57522655824009,74.36612179744482,300603,立昂技术,bottom_area,2022-03-31,13.54,2022-03-30,12.95,4.555984555984556,5.559845559845565,29.657794676806088,False,2.1887,14.666,2,2,2,100.0,13.622400995105375,15.274463007159895,3.4440154440154442,4.555984555984556,历史2/2次成功; 当前距低点4.56%; 最新日涨幅2.19%; 状态bottom_area; 底部未确认
4,72.76862154376217,68.05571903681961,300436,广生堂,confirmed_rebound,2022-03-31,46.44,2022-03-31,46.2,0.5194805194805083,11.212121212121211,29.141104294478527,False,-6.6345,9.6633,2,2,2,100.0,12.957713017393374,16.690751445086697,7.480519480519492,0.5194805194805083,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-6.63%; 状态confirmed_rebound; 底部未确认
5,69.9066077226516,70.71709585672585,002222,福晶科技,confirmed_rebound,2022-03-31,14.1,2022-03-16,13.48,4.599406528189905,8.753709198813054,27.056277056277057,True,-0.9831,1.0212,2,2,2,100.0,18.030874951606656,25.783972125435533,3.4005934718100947,4.599406528189905,历史2/2次成功; 当前距低点4.60%; 最新日涨幅-0.98%; 状态confirmed_rebound; 底部已确认
