rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,70.48218630975208,63.00470485449349,300562,乐心医疗,bottom_area,2023-02-06,10.01,2023-01-31,9.64,3.838174273858913,4.875518672199158,27.790262172284635,False,-0.1994,2.3661,2,3,2,66.66666666666666,21.769223291533006,22.71604938271605,16.16182572614109,3.838174273858913,历史2/3次成功; 当前距低点3.84%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
2,69.04165516809071,59.12088266273433,000419,通程控股,bottom_area,2023-02-06,6.15,2023-01-19,6.06,1.4851485148514976,4.620462046204625,29.039812646370024,False,-0.6462,1.8668,1,2,1,50.0,24.82269503546099,24.82269503546099,18.514851485148505,1.4851485148514976,历史1/2次成功; 当前距低点1.49%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
3,66.40097500818392,56.305158584679226,000721,西安饮食,bottom_area,2023-02-06,13.82,2023-02-03,13.69,0.94959824689555,3.2870708546384306,27.757255936675463,False,0.2903,9.0361,1,2,1,50.0,20.485175202156327,20.485175202156327,19.050401753104452,0.94959824689555,历史1/2次成功; 当前距低点0.95%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
4,59.90795995839742,53.72040488922845,300434,金石亚药,bottom_area,2023-02-06,12.45,2023-01-19,11.97,4.010025062656631,6.766917293233071,31.127733026467197,False,-0.2404,2.4773,1,2,1,50.0,26.7379679144385,26.7379679144385,15.989974937343371,4.010025062656631,历史1/2次成功; 当前距低点4.01%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
5,59.4399218584504,52.724951606658934,000715,中兴商业,bottom_area,2023-02-06,6.36,2023-01-19,6.15,3.414634146341463,7.317073170731696,31.05381165919282,True,-1.3953,3.2128,1,3,1,33.33333333333333,24.33862433862435,24.33862433862435,16.585365853658537,3.414634146341463,历史1/3次成功; 当前距低点3.41%; 最新日涨幅-1.40%; 状态bottom_area; 底部已确认
6,57.977166036615614,51.53247240711293,002589,瑞康医药,bottom_area,2023-02-06,4.11,2023-01-31,3.97,3.526448362720406,5.2896725440805925,27.55474452554745,False,-0.7246,1.6079,1,3,1,33.33333333333333,28.49162011173183,28.49162011173183,16.473551637279595,3.526448362720406,历史1/3次成功; 当前距低点3.53%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
7,56.998649598529916,51.143366634064556,000679,大连友谊,bottom_area,2023-02-06,5.66,2023-01-18,5.44,4.044117647058819,9.007352941176459,28.515111695137975,True,-1.7361,2.2792,1,4,1,25.0,24.94061757719715,24.94061757719715,15.955882352941181,4.044117647058819,历史1/4次成功; 当前距低点4.04%; 最新日涨幅-1.74%; 状态bottom_area; 底部已确认
