rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.95948431866168,82.01522790215536,000811,冰轮环境,bottom_area,2025-06-09,9.39,2025-06-03,9.21,1.9543973941368045,6.297502714440806,28.54926299456943,False,0.0,2.2528,4,5,4,80.0,32.856204090254195,47.451868629671566,18.0456026058632,1.9543973941368045,历史4/5次成功; 当前距低点1.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,81.7965672509598,70.10789719404818,688188,柏楚电子,bottom_area,2025-06-09,139.5,2025-06-09,137.39,1.5357740738045083,2.8531916442244825,31.50363944560775,False,-1.2809,0.394,2,3,2,66.66666666666666,31.735459223955836,34.07281509974057,18.464225926195493,1.5357740738045083,历史2/3次成功; 当前距低点1.54%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
13,73.47059795976487,66.4709551289488,688318,财富趋势,bottom_area,2025-06-09,101.06,2025-06-06,96.71,4.497983662496131,6.503980974046124,30.906622847753095,False,3.9819,2.011,4,7,4,57.14285714285714,29.988099198218027,36.949152542372886,15.502016337503871,4.497983662496131,历史4/7次成功; 当前距低点4.50%; 最新日涨幅3.98%; 状态bottom_area; 底部未确认
14,72.69052921881575,64.81148584195111,000715,中兴商业,bottom_area,2025-06-09,5.61,2025-06-03,5.41,3.6968576709796706,6.099815157116452,28.815789473684205,False,0.0,1.9836,2,4,2,50.0,26.722157697767457,29.105691056910565,16.303142329020332,3.6968576709796706,历史2/4次成功; 当前距低点3.70%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
15,72.15572354364596,62.078178373627125,002041,登海种业,bottom_area,2025-06-09,9.93,2025-06-03,9.76,1.7418032786885238,2.151639344262304,28.023598820059004,False,0.4044,0.5576,1,2,1,50.0,21.395106715252467,21.395106715252467,18.258196721311474,1.7418032786885238,历史1/2次成功; 当前距低点1.74%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
16,71.4041906262662,62.16963644140287,605378,野马电池,bottom_area,2025-06-09,17.1,2025-06-06,16.7,2.3952095808383365,4.4311377245509105,32.850824286288706,False,1.5439,1.8728,1,2,1,50.0,29.89631336405531,29.89631336405531,17.604790419161663,2.3952095808383365,历史1/2次成功; 当前距低点2.40%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
17,71.22670179289263,61.63197968133023,002136,安纳达,bottom_area,2025-06-09,10.92,2025-06-06,10.7,2.0560747663551466,2.7102803738317847,28.428093645484953,False,1.3928,6.0735,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,17.943925233644855,2.0560747663551466,历史1/3次成功; 当前距低点2.06%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
18,69.92309667512833,60.03013107411428,301607,富特科技,bottom_area,2025-06-09,33.75,2025-06-06,33.21,1.626016260162599,3.7037037037036944,32.88197251414712,False,-1.258,8.2,1,2,1,50.0,31.437893264973205,31.437893264973205,18.373983739837403,1.626016260162599,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
19,68.95992596895006,60.53166748833028,300819,聚杰微纤,bottom_area,2025-06-09,22.81,2025-06-06,22.18,2.840396753832277,4.643823264201989,28.451612903225808,False,1.1082,2.3462,1,2,1,50.0,26.54716175842936,26.54716175842936,17.159603246167723,2.840396753832277,历史1/2次成功; 当前距低点2.84%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
20,68.76957952383457,61.71356292231056,002819,东方中科,bottom_area,2025-06-09,29.02,2025-05-30,27.89,4.051631409107203,4.266762280387228,31.575073601570164,False,1.2561,3.555,2,5,2,40.0,36.08216416706984,51.677148846960186,15.948368590892798,4.051631409107203,历史2/5次成功; 当前距低点4.05%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
21,68.05583950044212,61.42128205128207,301518,长华化学,bottom_area,2025-06-09,23.2,2025-06-06,22.23,4.363472784525411,5.398110661268553,27.495107632093934,False,1.799,13.3859,1,2,1,50.0,55.817490494296564,55.817490494296564,15.63652721547459,4.363472784525411,历史1/2次成功; 当前距低点4.36%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
22,62.576268945654355,56.30772524721448,688135,利扬芯片,bottom_area,2025-06-09,19.6,2025-05-30,18.81,4.199893673577899,5.901116427432234,27.290297642056444,False,-0.3052,3.482,2,5,2,40.0,31.309047435333802,40.41850220264317,15.800106326422103,4.199893673577899,历史2/5次成功; 当前距低点4.20%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
23,62.015607506481594,55.056948844763575,603192,汇得科技,bottom_area,2025-06-09,21.22,2025-06-05,20.51,3.4617259873232435,4.485616772306183,31.610536845615194,False,0.2362,4.4201,1,4,1,25.0,25.562817719680464,25.562817719680464,16.53827401267676,3.4617259873232435,历史1/4次成功; 当前距低点3.46%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
