rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.3665141693185,90.12629482562606,300480,光力科技,bottom_area,2023-12-25,20.83,2023-12-25,20.5,1.6097560975609673,2.292682926829263,28.745220716023635,False,0.7741,1.2877,4,4,4,100.0,28.906122193898153,39.69465648854962,6.390243902439033,1.6097560975609673,历史4/4次成功; 当前距低点1.61%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
2,88.55940977510484,84.07979972431419,601858,中国科传,bottom_area,2023-12-25,24.13,2023-12-25,23.82,1.3014273719563338,3.9042821158690164,27.378048780487795,False,-1.1471,1.3483,4,4,4,100.0,15.091688883734559,21.243523316062173,6.698572628043667,1.3014273719563338,历史4/4次成功; 当前距低点1.30%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
3,84.82831767622939,81.11788995679392,688182,灿勤科技,bottom_area,2023-12-25,17.0,2023-12-21,16.72,1.6746411483253658,5.263157894736858,28.055077452667813,False,-0.1175,2.1187,2,2,2,100.0,37.0756547041707,49.999999999999986,6.325358851674634,1.6746411483253658,历史2/2次成功; 当前距低点1.67%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
4,84.82437416445637,81.02151463367356,600152,维科技术,bottom_area,2023-12-25,6.92,2023-12-21,6.81,1.6152716593245278,3.377386196769463,27.78366914103924,False,-0.2882,1.1075,3,3,3,100.0,19.163086112545617,24.87644151565074,6.384728340675472,1.6152716593245278,历史3/3次成功; 当前距低点1.62%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
5,84.00129145575097,79.14813627347333,002137,实益达,bottom_area,2023-12-25,6.68,2023-12-25,6.62,0.9063444108761269,3.1722054380664644,31.752577319587623,False,-0.5952,3.1981,3,3,3,100.0,40.23979317349941,89.3034825870647,7.093655589123873,0.9063444108761269,历史3/3次成功; 当前距低点0.91%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
6,83.17547096922402,80.76027367482304,000829,天音控股,bottom_area,2023-12-25,9.55,2023-12-25,9.32,2.4678111587982876,2.5751072961373414,27.470817120622566,False,0.7384,1.9079,2,2,2,100.0,22.40259740259741,34.80519480519481,5.532188841201712,2.4678111587982876,历史2/2次成功; 当前距低点2.47%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
7,82.85384525618534,78.90900487180002,002821,凯莱英,bottom_area,2023-12-25,116.45,2023-12-22,114.77,1.4637971595364703,2.552931950858244,27.58990536277603,False,1.1905,0.6423,1,1,1,100.0,16.80893761044718,16.80893761044718,6.53620284046353,1.4637971595364703,历史1/1次成功; 当前距低点1.46%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
8,82.45015168232472,80.59859379880808,000421,南京公用,bottom_area,2023-12-25,6.93,2023-12-25,6.74,2.8189910979228414,4.896142433234423,30.658436213991774,False,-1.4225,8.8425,4,4,4,100.0,14.97792205415136,30.864197530864196,5.181008902077158,2.8189910979228414,历史4/4次成功; 当前距低点2.82%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
9,82.14458471395875,80.9852173913043,603013,亚普股份,bottom_area,2023-12-25,17.1,2023-12-21,16.56,3.260869565217408,4.166666666666675,27.208791208791215,False,1.2433,0.5335,1,1,1,100.0,53.30739299610896,53.30739299610896,4.739130434782592,3.260869565217408,历史1/1次成功; 当前距低点3.26%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
10,81.92426317616504,77.37642435682511,601628,中国人寿,bottom_area,2023-12-25,27.44,2023-12-21,27.16,1.0309278350515505,1.9882179675994076,29.16014606155452,False,-0.3269,0.0377,1,1,1,100.0,25.736235595390532,25.736235595390532,6.969072164948449,1.0309278350515505,历史1/1次成功; 当前距低点1.03%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
11,81.10869504722501,77.6358509533365,605358,立昂微,bottom_area,2023-12-25,26.54,2023-12-21,26.09,1.724798773476425,3.2579532387888133,27.52777777777778,False,0.1888,0.7114,1,1,1,100.0,13.16339869281045,13.16339869281045,6.275201226523574,1.724798773476425,历史1/1次成功; 当前距低点1.72%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
