rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.52417681385282,79.30846402868549,300342,天银机电,bottom_area,2023-07-25,11.45,2023-07-25,11.27,1.597160603371781,5.2351375332741785,27.337201805286917,False,-4.5833,9.7141,3,3,3,100.0,19.9461838944793,26.68539325842696,13.402839396628218,1.597160603371781,历史3/3次成功; 当前距低点1.60%; 最新日涨幅-4.58%; 状态bottom_area; 底部未确认
2,82.51837052562891,75.67845472985435,601669,中国电建,bottom_area,2023-07-25,5.77,2023-06-07,5.61,2.852049910873427,5.882352941176471,29.78723404255319,False,1.7637,1.0391,1,1,1,100.0,16.457680250783696,16.457680250783696,12.147950089126573,2.852049910873427,历史1/1次成功; 当前距低点2.85%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
3,79.61879758054124,75.38311245506095,600995,南网储能,bottom_area,2023-07-25,11.23,2023-06-07,10.74,4.562383612662944,8.379888268156428,32.7909887359199,True,0.9892,0.6412,1,1,1,100.0,26.64165103189493,26.64165103189493,10.437616387337057,4.562383612662944,历史1/1次成功; 当前距低点4.56%; 最新日涨幅0.99%; 状态bottom_area; 底部已确认
4,79.23470908332875,74.80420661664904,002755,奥赛康,bottom_area,2023-07-25,8.29,2023-07-17,7.94,4.408060453400488,4.6599496221662475,28.853046594982075,False,0.2418,0.339,1,1,1,100.0,30.831099195710454,30.831099195710454,10.591939546599512,4.408060453400488,历史1/1次成功; 当前距低点4.41%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
5,78.80647772826221,71.01440396225122,002829,星网宇达,bottom_area,2023-07-25,32.03,2023-07-25,31.43,1.909004136175633,2.3862551702195356,29.796738887647983,False,1.0091,2.7005,2,3,2,66.66666666666666,18.711111430456917,21.628131021194598,13.090995863824368,1.909004136175633,历史2/3次成功; 当前距低点1.91%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
6,77.78588680717678,67.97670426195556,301338,凯格精机,bottom_area,2023-07-25,45.28,2023-07-25,45.16,0.2657218777679463,7.993799822852096,28.11206622094875,False,-5.45,43.1667,1,1,1,100.0,15.873925501432662,15.873925501432662,14.734278122232054,0.2657218777679463,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-5.45%; 状态bottom_area; 底部未确认
7,73.81370521532469,67.73528974747904,000037,深南电A,bottom_area,2023-07-25,11.06,2023-07-24,10.75,2.883720930232563,3.069767441860466,27.266576454668467,False,1.1894,6.7778,3,6,3,50.0,32.47405090542621,45.16765285996055,12.116279069767437,2.883720930232563,历史3/6次成功; 当前距低点2.88%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
8,63.72709158926882,57.6499379879993,002403,爱仕达,bottom_area,2023-07-25,8.68,2023-07-24,8.5,2.1176470588235263,2.5882352941176547,31.891025641025646,False,1.5205,1.7643,1,3,1,33.33333333333333,21.63892445582587,21.63892445582587,12.882352941176473,2.1176470588235263,历史1/3次成功; 当前距低点2.12%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
9,63.33966185316438,56.278145497912945,603033,三维股份,bottom_area,2023-07-25,15.78,2023-07-17,15.6,1.153846153846152,5.25641025641027,27.677329624478446,False,-0.2528,0.1537,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,13.846153846153847,1.153846153846152,历史1/3次成功; 当前距低点1.15%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
