rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,102.1109491639692,87.27304478632777,300128,锦富技术,bottom_area,2026-06-15,5.87,8.54,2026-06-12,5.79,1.381692573402419,9.844559585492233,32.201405152224815,31.26463700234191,False,0.8591065292096189,5.059465044673945,3,3,3,100.0,27.43711749293164,32.834165280088726,18.618307426597582,1.381692573402419,历史3/3次成功; 当前距低点1.38%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
2,92.71763460737824,79.9145256547553,002959,小熊电器,bottom_area,2026-06-15,34.28,47.25,2026-06-11,33.66,1.8419489007724439,3.6838978015448665,28.761904761904773,27.449735449735446,False,-0.2037845705967989,0.6040453655833151,4,5,4,80.0,42.656823379120794,54.51934124856377,18.158051099227556,1.8419489007724439,历史4/5次成功; 当前距低点1.84%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
3,92.61991028802744,78.73918253970974,688317,之江生物,bottom_area,2026-06-15,16.7,24.5,2026-06-15,16.52,1.0895883777239692,4.418886198547218,32.57142857142858,31.836734693877556,False,-2.453271028037396,1.6716971811731274,3,4,3,75.0,37.948623875916084,40.461049284578706,18.910411622276033,1.0895883777239692,历史3/4次成功; 当前距低点1.09%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
4,91.30212003668677,79.52745363418451,301088,戎美股份,bottom_area,2026-06-15,13.13,17.88,2026-06-11,12.82,2.418096723868959,5.9282371294851774,28.299776286353463,26.56599552572706,False,-0.9056603773584859,0.6473404255319148,2,2,2,100.0,37.638248196805016,40.26888604353394,17.58190327613104,2.418096723868959,历史2/2次成功; 当前距低点2.42%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
5,89.65362131330934,76.57701479939303,002385,大北农,bottom_area,2026-06-15,3.01,4.13,2026-06-15,2.97,1.3468013468013331,3.3670033670033552,28.087167070217912,27.118644067796616,False,0.0,3.2115076881768165,6,9,6,66.66666666666666,25.059436577598948,33.263598326359826,18.653198653198668,1.3468013468013331,历史6/9次成功; 当前距低点1.35%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
6,88.59238264764552,78.22462186246678,603086,先达股份,bottom_area,2026-06-15,5.87,7.9,2026-06-12,5.69,3.1634446397187994,6.151142355008781,27.974683544303797,25.696202531645575,False,-0.8445945945945943,1.5497003696361988,2,2,2,100.0,39.770299145299134,56.97115384615385,16.836555360281203,3.1634446397187994,历史2/2次成功; 当前距低点3.16%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
7,87.54035049141059,77.7243910534305,301439,泓淋电力,bottom_area,2026-06-15,17.61,25.35,2026-06-11,17.02,3.4665099882491184,3.995299647473559,32.859960552268255,30.53254437869823,False,3.1030444964871284,9.59268643813349,1,1,1,100.0,34.98942917547567,34.98942917547567,16.533490011750885,3.4665099882491184,历史1/1次成功; 当前距低点3.47%; 最新日涨幅3.10%; 状态bottom_area; 底部未确认
8,85.84239677121185,75.46322733353898,002519,银河电子,bottom_area,2026-06-15,6.34,9.11,2026-06-11,6.16,2.9220779220779174,5.3571428571428585,32.381997804610315,30.40614709110867,False,0.6349206349206327,2.5753206250701663,5,7,5,71.42857142857143,28.063713495496533,43.16109422492401,17.077922077922082,2.9220779220779174,历史5/7次成功; 当前距低点2.92%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
9,83.74127502998968,76.16004664272317,605158,华达新材,bottom_area,2026-06-15,6.57,9.04,2026-06-11,6.27,4.784688995215323,8.45295055821372,30.641592920353983,27.32300884955751,True,3.301886792452824,1.3675257127214422,3,4,3,75.0,37.710416945237164,50.9433962264151,15.21531100478468,4.784688995215323,历史3/4次成功; 当前距低点4.78%; 最新日涨幅3.30%; 状态bottom_area; 底部已确认
10,82.12528439441564,73.95109445340651,603062,麦加芯彩,bottom_area,2026-06-15,42.05,58.5,2026-06-08,40.34,4.238968765493291,9.023301933564683,31.042735042735035,28.119658119658126,True,-0.872230080150882,2.0521617776112993,1,1,1,100.0,37.45130773511408,37.45130773511408,15.761031234506712,4.238968765493291,历史1/1次成功; 当前距低点4.24%; 最新日涨幅-0.87%; 状态bottom_area; 底部已确认
11,82.00494412911956,72.9572812854912,603122,合富中国,bottom_area,2026-06-15,12.16,16.4,2026-06-11,11.74,3.577512776831345,4.855195911413972,28.414634146341456,25.85365853658536,False,0.33003300330034513,1.7882560477292426,2,3,2,66.66666666666666,49.609375,72.1590909090909,16.422487223168655,3.577512776831345,历史2/3次成功; 当前距低点3.58%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
12,81.74440006177652,73.930743679378,301616,浙江华业,bottom_area,2026-06-15,37.09,52.37,2026-06-11,35.5,4.47887323943663,5.718309859154933,32.213099102539616,29.17700973839984,False,1.895604395604411,1.6875691383507987,1,1,1,100.0,27.003089598352215,27.003089598352215,15.521126760563373,4.47887323943663,历史1/1次成功; 当前距低点4.48%; 最新日涨幅1.90%; 状态bottom_area; 底部未确认
13,81.0095872398492,71.40131975643239,603863,松炀资源,bottom_area,2026-06-15,15.13,20.58,2026-06-11,14.68,3.065395095367855,7.220708446866489,28.66861030126336,26.48202137998055,True,-2.575660012878289,2.2660640117273396,7,10,7,70.0,24.35709985952205,37.58127438231469,16.934604904632145,3.065395095367855,历史7/10次成功; 当前距低点3.07%; 最新日涨幅-2.58%; 状态bottom_area; 底部已确认
14,80.69341849080773,72.52923072462552,603105,芯能科技,bottom_area,2026-06-15,7.8,10.68,2026-06-12,7.49,4.138851802403199,4.405874499332444,29.8689138576779,26.96629213483146,False,1.298701298701288,1.8368588141812758,4,6,4,66.66666666666666,37.52229122278574,51.81159420289858,15.861148197596803,4.138851802403199,历史4/6次成功; 当前距低点4.14%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
15,80.20103654665684,68.66499742190612,603103,横店影视,bottom_area,2026-06-15,17.19,24.57,2026-06-15,16.94,1.4757969303423848,8.028335301062569,31.05413105413105,30.03663003663003,False,-8.660998937300734,4.184153263954588,3,5,3,60.0,31.235561414444895,37.951807228915676,18.524203069657617,1.4757969303423848,历史3/5次成功; 当前距低点1.48%; 最新日涨幅-8.66%; 状态bottom_area; 底部未确认
16,79.52073874863116,72.40757198531598,002427,尤夫股份,bottom_area,2026-06-15,4.54,5.96,2026-06-12,4.33,4.84988452655889,10.392609699769057,27.348993288590602,23.825503355704697,True,2.483069977426644,1.9170599825580887,5,7,5,71.42857142857143,26.073088280408385,28.964059196617313,15.150115473441112,4.84988452655889,历史5/7次成功; 当前距低点4.85%; 最新日涨幅2.48%; 状态bottom_area; 底部已确认
17,78.72580704655145,70.57661482557704,300141,和顺电气,bottom_area,2026-06-15,10.41,13.85,2026-06-11,10.01,3.9960039960039992,6.593406593406595,27.72563176895307,24.83754512635379,False,0.19249278152069227,1.8836393220472116,9,14,9,64.28571428571429,30.432048813566144,45.07299270072992,16.003996003996,3.9960039960039992,历史9/14次成功; 当前距低点4.00%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
18,78.23706188226852,69.65530006702882,300261,雅本化学,bottom_area,2026-06-15,4.87,6.58,2026-06-09,4.7,3.617021276595743,5.531914893617016,28.57142857142857,25.987841945288753,False,0.6198347107438051,0.9048498412774698,9,16,9,56.25,38.24386332079093,81.5282392026578,16.382978723404257,3.617021276595743,历史9/16次成功; 当前距低点3.62%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
19,77.89116931507837,70.20424844142832,601800,中国交建,bottom_area,2026-06-15,6.32,8.55,2026-06-09,6.06,4.290429042904302,6.105610561056108,29.122807017543874,26.081871345029246,False,0.15847860538829028,0.5303574790879587,2,3,2,66.66666666666666,43.54709673431968,49.64925954793452,15.709570957095698,4.290429042904302,历史2/3次成功; 当前距低点4.29%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
20,77.16839707655168,66.79545571799281,301063,海锅股份,bottom_area,2026-06-15,18.7,26.24,2026-06-11,18.32,2.0742358078602563,5.895196506550209,30.182926829268286,28.734756097560975,False,-1.475237091675452,1.8174329906865774,2,3,2,66.66666666666666,20.52713275939531,20.8467556373677,17.925764192139745,2.0742358078602563,历史2/3次成功; 当前距低点2.07%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
21,76.99181933995837,66.7086653870187,688390,固德威,bottom_area,2026-06-15,111.32,152.96,2026-06-15,109.0,2.1284403669724705,3.201834862385317,28.73953974895398,27.222803347280344,False,0.7785623755205417,3.2361674388107144,2,5,2,40.0,39.3629538909459,52.46368555966959,17.87155963302753,2.1284403669724705,历史2/5次成功; 当前距低点2.13%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
22,76.80182666730754,68.65547906707928,002686,亿利达,bottom_area,2026-06-15,5.95,8.25,2026-06-11,5.73,3.8394415357766096,5.235602094240834,30.545454545454543,27.878787878787875,False,0.8474576271186418,1.4447450503891088,2,4,2,50.0,49.136590154032014,75.68181818181817,16.16055846422339,3.8394415357766096,历史2/4次成功; 当前距低点3.84%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
23,76.47469681619421,65.54974012816648,605162,新中港,bottom_area,2026-06-15,9.24,13.5,2026-06-15,9.1,1.5384615384615448,7.47252747252747,32.592592592592595,31.555555555555554,False,0.6535947712418277,4.804737112067578,2,5,2,40.0,25.900174386337582,26.46502835538753,18.461538461538456,1.5384615384615448,历史2/5次成功; 当前距低点1.54%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
24,76.22190389143404,68.2284115377336,603895,天永智能,bottom_area,2026-06-15,30.54,41.78,2026-06-11,29.39,3.9128955427015946,7.179312691391628,29.65533748204883,26.90282431785544,True,1.630615640598987,1.4128423390081422,2,4,2,50.0,38.54738373706048,56.99624530663328,16.087104457298405,3.9128955427015946,历史2/4次成功; 当前距低点3.91%; 最新日涨幅1.63%; 状态bottom_area; 底部已确认
25,76.09036798359884,66.98732808967812,603043,广州酒家,bottom_area,2026-06-15,14.07,18.88,2026-05-29,13.66,3.0014641288433395,8.565153733528549,27.648305084745754,25.47669491525423,True,-0.7057163020465773,0.7311034192895774,2,3,2,66.66666666666666,23.731180842872412,24.877783813145022,16.998535871156662,3.0014641288433395,历史2/3次成功; 当前距低点3.00%; 最新日涨幅-0.71%; 状态bottom_area; 底部已确认
26,75.44442678077787,63.50966594614823,688670,金迪克,bottom_area,2026-06-15,14.57,21.2,2026-06-15,14.49,0.5521048999309873,7.039337474120081,31.65094339622641,31.273584905660375,False,-3.9551746868820015,1.1992694805194806,3,5,3,60.0,32.034758698875706,48.272552783109404,19.44789510006901,0.5521048999309873,历史3/5次成功; 当前距低点0.55%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
27,75.29433623892031,65.8359621603569,603028,赛福天,bottom_area,2026-06-15,7.42,10.08,2026-06-10,7.23,2.627939142461957,7.46887966804978,28.27380952380952,26.38888888888889,True,-0.8021390374331583,1.6016045603293572,3,6,3,50.0,32.40679250091491,43.67816091954023,17.372060857538045,2.627939142461957,历史3/6次成功; 当前距低点2.63%; 最新日涨幅-0.80%; 状态bottom_area; 底部已确认
