rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.81391169902246,82.99448532489826,600203,福日电子,bottom_area,2025-04-02,9.25,2025-03-31,9.01,2.663706992230857,4.550499445061045,32.50936329588015,False,0.1082,3.2902,3,3,3,100.0,20.149125092390385,24.045801526717554,12.336293007769141,2.663706992230857,历史3/3次成功; 当前距低点2.66%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
17,75.7432026601702,68.76984126925933,002093,国脉科技,bottom_area,2025-04-02,11.06,2025-03-28,10.81,2.3126734505087883,8.140610545790924,31.926952141057935,True,-3.3217,7.3261,2,3,2,66.66666666666666,35.086398224476845,52.409638554216855,12.687326549491212,2.3126734505087883,历史2/3次成功; 当前距低点2.31%; 最新日涨幅-3.32%; 状态bottom_area; 底部已确认
18,75.62567022228012,66.16240840432022,603028,赛福天,bottom_area,2025-04-02,6.17,2025-03-31,6.15,0.3252032520325134,5.040650406504058,32.713347921225385,False,-1.5949,4.9749,2,3,2,66.66666666666666,35.522608345632634,43.67816091954023,14.674796747967486,0.3252032520325134,历史2/3次成功; 当前距低点0.33%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
19,75.45157694388716,70.36934637253725,000757,浩物股份,bottom_area,2025-04-02,3.87,2025-03-31,3.73,3.7533512064343197,5.361930294906172,28.952380952380953,False,0.0,1.9517,2,3,2,66.66666666666666,37.851185250219494,52.941176470588246,11.246648793565681,3.7533512064343197,历史2/3次成功; 当前距低点3.75%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
20,74.62109237203174,69.18024179620033,002730,电光科技,bottom_area,2025-04-02,15.97,2025-03-31,15.44,3.4326424870466394,5.375647668393783,31.071428571428566,False,-0.1251,1.6942,2,3,2,66.66666666666666,66.31186981320792,113.1578947368421,11.567357512953361,3.4326424870466394,历史2/3次成功; 当前距低点3.43%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
21,74.2937117872464,67.4871505983292,000736,中交地产,bottom_area,2025-04-02,5.25,2025-03-25,5.13,2.3391812865497097,7.992202729044837,29.822161422708614,True,-0.5682,1.9113,2,3,2,66.66666666666666,18.300092822558383,19.029126213592225,12.66081871345029,2.3391812865497097,历史2/3次成功; 当前距低点2.34%; 最新日涨幅-0.57%; 状态bottom_area; 底部已确认
22,73.97420210242842,68.8358346804113,603211,晋拓股份,bottom_area,2025-04-02,17.69,2025-03-31,17.07,3.6321031048623373,7.439953134153483,27.36170212765957,True,0.683,15.5739,3,5,3,60.0,16.704461072566843,17.962003454231418,11.367896895137662,3.6321031048623373,历史3/5次成功; 当前距低点3.63%; 最新日涨幅0.68%; 状态bottom_area; 底部已确认
23,73.41462444078121,68.21109252528119,600960,渤海汽车,bottom_area,2025-04-02,3.5,2025-03-31,3.38,3.550295857988169,5.917159763313615,30.737704918032787,False,1.7442,2.8339,2,4,2,50.0,43.20304882523773,69.9604743083004,11.449704142011829,3.550295857988169,历史2/4次成功; 当前距低点3.55%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
24,73.14437035061627,67.59329946849776,002725,跃岭股份,bottom_area,2025-04-02,11.72,2025-03-31,11.35,3.2599118942731367,4.581497797356825,29.10680824484698,False,1.209,1.9956,2,3,2,66.66666666666666,16.877590971902357,18.562874251497018,11.740088105726862,3.2599118942731367,历史2/3次成功; 当前距低点3.26%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
25,71.17120428996384,64.06754867177406,688111,金山办公,bottom_area,2025-04-02,297.86,2025-03-31,292.44,1.8533716317877227,4.270961564765425,27.251921689594273,False,0.8055,0.584,2,5,2,40.0,21.791591356183137,27.68058076225045,13.146628368212276,1.8533716317877227,历史2/5次成功; 当前距低点1.85%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
26,71.078475582817,64.25103703230823,300697,电工合金,bottom_area,2025-04-02,15.73,2025-03-31,15.41,2.0765736534717734,5.12654120700843,27.34559170202735,False,-1.1314,7.083,2,4,2,50.0,26.320564313031607,31.64400494437578,12.923426346528228,2.0765736534717734,历史2/4次成功; 当前距低点2.08%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
27,70.78650384967158,64.33135582699686,000555,神州信息,bottom_area,2025-04-02,11.69,2025-03-31,11.42,2.364273204903674,5.5166374781085885,28.580362726704188,False,0.1714,2.2687,1,2,1,50.0,41.139240506329116,41.139240506329116,12.635726795096325,2.364273204903674,历史1/2次成功; 当前距低点2.36%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
28,70.17703331646847,66.43720854282039,300746,汉嘉数智,bottom_area,2025-04-02,12.16,2025-03-31,11.63,4.557179707652616,5.4170249355115985,27.584059775840586,False,1.5025,1.6352,2,3,2,66.66666666666666,26.564040911837,36.90896259703598,10.442820292347383,4.557179707652616,历史2/3次成功; 当前距低点4.56%; 最新日涨幅1.50%; 状态bottom_area; 底部未确认
29,69.63504417270701,64.43839908519155,002682,龙洲股份,confirmed_rebound,2025-04-02,4.34,2025-04-01,4.2,3.3333333333333255,16.66666666666667,29.76588628762542,True,-7.265,10.8751,2,3,2,66.66666666666666,34.52544311034879,42.121212121212146,11.666666666666673,3.3333333333333255,历史2/3次成功; 当前距低点3.33%; 最新日涨幅-7.26%; 状态confirmed_rebound; 底部已确认
30,67.80200398583086,64.51583047529994,300671,富满微,bottom_area,2025-04-02,27.78,2025-03-31,26.5,4.830188679245287,14.943396226415098,30.023765513599148,False,0.036,2.0498,2,3,2,66.66666666666666,19.580612888777,20.266753415744958,10.169811320754713,4.830188679245287,历史2/3次成功; 当前距低点4.83%; 最新日涨幅0.04%; 状态bottom_area; 底部未确认
31,65.15086604721982,59.52931084786843,000665,湖北广电,bottom_area,2025-04-02,5.03,2025-03-31,4.9,2.6530612244897935,8.367346938775494,27.83505154639175,True,-0.5929,4.1207,2,6,2,33.33333333333333,34.919124227805554,43.606557377049185,12.346938775510207,2.6530612244897935,历史2/6次成功; 当前距低点2.65%; 最新日涨幅-0.59%; 状态bottom_area; 底部已确认
32,65.09337813040956,61.05921207223544,688023,安恒信息,bottom_area,2025-04-02,52.77,2025-03-31,50.71,4.062315125221854,6.487872214553341,29.451864218141345,False,-0.5653,1.3223,2,4,2,50.0,33.50156213839389,39.261744966442954,10.937684874778144,4.062315125221854,历史2/4次成功; 当前距低点4.06%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
33,64.63629786843494,59.92440002420783,600097,开创国际,bottom_area,2025-04-02,9.64,2025-03-31,9.32,3.433476394849788,4.07725321888411,27.751937984496124,False,0.4167,2.3106,1,2,1,50.0,30.552291421856637,30.552291421856637,11.566523605150211,3.433476394849788,历史1/2次成功; 当前距低点3.43%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
34,63.72581900923133,59.159243906859224,002342,巨力索具,bottom_area,2025-04-02,5.02,2025-04-02,4.85,3.5051546391752564,7.628865979381446,29.093567251461995,False,-6.8646,23.5065,2,4,2,50.0,26.67202410848819,33.45454545454545,11.494845360824742,3.5051546391752564,历史2/4次成功; 当前距低点3.51%; 最新日涨幅-6.86%; 状态bottom_area; 底部未确认
35,63.54151025773971,57.06163021623506,601798,蓝科高新,bottom_area,2025-04-02,6.49,2025-03-31,6.38,1.724137931034488,5.799373040752353,29.96706915477497,False,-1.6667,3.1722,2,6,2,33.33333333333333,19.458770783120215,21.74721189591078,13.27586206896551,1.724137931034488,历史2/6次成功; 当前距低点1.72%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
36,62.5150718871207,57.54327609320114,300397,天和防务,bottom_area,2025-04-02,12.17,2025-03-31,11.81,3.0482641828958457,8.552074513124468,28.42424242424242,True,-1.2976,5.2317,1,3,1,33.33333333333333,45.75260804769001,45.75260804769001,11.951735817104153,3.0482641828958457,历史1/3次成功; 当前距低点3.05%; 最新日涨幅-1.30%; 状态bottom_area; 底部已确认
37,61.86399668012606,56.84669931646818,600693,东百集团,bottom_area,2025-04-02,5.92,2025-03-31,5.75,2.9565217391304333,10.956521739130434,28.571428571428577,False,-1.3333,3.5529,1,2,1,50.0,30.632090761750412,30.632090761750412,12.043478260869566,2.9565217391304333,历史1/2次成功; 当前距低点2.96%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
38,61.00635336557653,56.58660397074191,301428,世纪恒通,bottom_area,2025-04-02,40.97,2025-03-31,39.6,3.4595959595959527,8.005050505050509,27.999999999999996,True,-0.4616,3.8208,1,2,1,50.0,26.206896551724135,26.206896551724135,11.540404040404047,3.4595959595959527,历史1/2次成功; 当前距低点3.46%; 最新日涨幅-0.46%; 状态bottom_area; 底部已确认
39,60.980645477338754,57.179919414880096,300676,华大基因,bottom_area,2025-04-02,53.28,2025-03-31,51.21,4.042179261862918,6.22925209919937,27.155049786628734,False,0.6993,0.9139,1,2,1,50.0,23.258538343696497,23.258538343696497,10.95782073813708,4.042179261862918,历史1/2次成功; 当前距低点4.04%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
40,60.76780922217179,56.38783659378597,000890,法尔胜,bottom_area,2025-04-02,3.27,2025-03-31,3.16,3.4810126582278436,5.379746835443036,27.853881278538807,False,0.0,2.393,1,4,1,25.0,32.954545454545446,32.954545454545446,11.518987341772155,3.4810126582278436,历史1/4次成功; 当前距低点3.48%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
41,60.620875602036605,52.71380487133618,002347,泰尔股份,bottom_area,2025-04-02,6.72,2025-04-02,6.72,0.0,0.0,32.59779338014043,False,-10.0402,1.1899,2,5,2,40.0,22.816155222237516,29.585798816568047,15.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
42,60.51775427512895,56.81559577572429,002599,盛通股份,bottom_area,2025-04-02,9.63,2025-03-31,9.25,4.108108108108117,6.162162162162165,31.53219837157661,False,0.8377,3.9634,1,2,1,50.0,22.107969151670947,22.107969151670947,10.891891891891884,4.108108108108117,历史1/2次成功; 当前距低点4.11%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
43,59.82689103105426,57.01746812659367,300451,创业慧康,bottom_area,2025-04-02,6.19,2025-03-31,5.9,4.915254237288136,8.3050847457627,27.60736196319018,True,0.1618,3.6911,1,2,1,50.0,23.89380530973452,23.89380530973452,10.084745762711863,4.915254237288136,历史1/2次成功; 当前距低点4.92%; 最新日涨幅0.16%; 状态bottom_area; 底部已确认
44,58.56823792392152,54.08283576505799,301389,隆扬电子,bottom_area,2025-04-02,21.8,2025-03-31,21.12,3.2196969696969684,6.250000000000002,31.428571428571427,False,-0.5021,3.747,1,2,1,50.0,18.998628257887525,18.998628257887525,11.780303030303031,3.2196969696969684,历史1/2次成功; 当前距低点3.22%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
45,58.50685569203151,54.4945547803261,000779,甘咨询,bottom_area,2025-04-02,9.29,2025-03-31,8.96,3.683035714285695,10.491071428571422,31.81126331811263,True,-1.065,3.7362,1,2,1,50.0,17.69825918762089,17.69825918762089,11.316964285714304,3.683035714285695,历史1/2次成功; 当前距低点3.68%; 最新日涨幅-1.06%; 状态bottom_area; 底部已确认
46,57.75431082850859,54.469607565697274,001202,炬申股份,bottom_area,2025-04-02,15.82,2025-03-31,15.16,4.353562005277046,6.926121372031667,32.109270040304516,False,0.7643,3.9196,2,6,2,33.33333333333333,15.281696797825822,15.531135531135526,10.646437994722953,4.353562005277046,历史2/6次成功; 当前距低点4.35%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
47,57.23840492705338,53.78881502347419,002279,久其软件,bottom_area,2025-04-02,6.51,2025-03-31,6.25,4.159999999999997,6.079999999999998,28.977272727272734,False,0.6182,1.8595,1,3,1,33.33333333333333,25.915492957746476,25.915492957746476,10.840000000000002,4.159999999999997,历史1/3次成功; 当前距低点4.16%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
48,56.157639960267446,52.43529020672303,300721,怡达股份,bottom_area,2025-04-02,14.15,2025-03-31,13.63,3.8151137197358733,9.170946441672779,31.5075376884422,True,-2.2115,13.3743,2,7,2,28.57142857142857,21.34120308298442,22.270742358078603,11.184886280264125,3.8151137197358733,历史2/7次成功; 当前距低点3.82%; 最新日涨幅-2.21%; 状态bottom_area; 底部已确认
49,51.2763547274867,48.71450764271603,605069,正和生态,bottom_area,2025-04-02,9.27,2025-04-02,8.85,4.745762711864407,6.666666666666665,31.448489542989932,False,2.7716,25.5507,1,5,1,20.0,18.036809815950903,18.036809815950903,10.254237288135592,4.745762711864407,历史1/5次成功; 当前距低点4.75%; 最新日涨幅2.77%; 状态bottom_area; 底部未确认
