rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
55,77.99091920783424,74.25685996393359,002313,日海智能,confirmed_rebound,2024-01-22,8.4,2024-01-22,8.28,1.4492753623188528,8.695652173913052,28.98799313893654,False,-5.618,2.2498,2,2,2,100.0,17.855955860325707,20.08238928939237,6.550724637681148,1.4492753623188528,历史2/2次成功; 当前距低点1.45%; 最新日涨幅-5.62%; 状态confirmed_rebound; 底部未确认
56,77.95198700732111,74.8895246593252,002708,光洋股份,confirmed_rebound,2024-01-22,8.51,2024-01-22,8.35,1.9161676646706605,9.22155688622754,30.30050083472455,False,-6.6886,18.9636,2,2,2,100.0,26.980574918141464,35.522388059701484,6.0838323353293395,1.9161676646706605,历史2/2次成功; 当前距低点1.92%; 最新日涨幅-6.69%; 状态confirmed_rebound; 底部未确认
57,77.91002385682815,74.15029080207503,688070,纵横股份,confirmed_rebound,2024-01-22,28.4,2024-01-22,28.0,1.4285714285714235,9.64285714285714,29.648241206030146,False,-5.9603,1.7207,2,2,2,100.0,17.029213221601488,26.04166666666665,6.5714285714285765,1.4285714285714235,历史2/2次成功; 当前距低点1.43%; 最新日涨幅-5.96%; 状态confirmed_rebound; 底部未确认
58,77.84299189629499,73.87014382503271,000065,北方国际,bottom_area,2024-01-22,9.52,2024-01-22,9.4,1.2765957446808427,7.446808510638291,27.131782945736433,False,-4.8951,1.0167,1,1,1,100.0,20.11173184357542,20.11173184357542,6.723404255319157,1.2765957446808427,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-4.90%; 状态bottom_area; 底部未确认
59,77.8416489970421,73.06641595435048,603160,汇顶科技,bottom_area,2024-01-22,56.81,2024-01-22,56.41,0.7090941322460658,6.860485729480597,29.487500000000004,False,-5.1586,0.6685,3,3,3,100.0,15.339519225115597,20.747474747474755,7.290905867753934,0.7090941322460658,历史3/3次成功; 当前距低点0.71%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
60,77.82664243230853,72.91672109545479,688356,键凯科技,bottom_area,2024-01-22,87.05,2024-01-22,86.52,0.6125751271382353,7.5936199722607585,32.31106243154436,False,-7.2258,0.6721,3,3,3,100.0,13.351571964139552,15.625,7.387424872861764,0.6125751271382353,历史3/3次成功; 当前距低点0.61%; 最新日涨幅-7.23%; 状态bottom_area; 底部未确认
61,77.80690815292489,73.72374679213,000042,中洲控股,confirmed_rebound,2024-01-22,5.07,2024-01-22,5.01,1.1976047904191716,8.982035928143716,29.63483146067416,False,-7.3126,1.5719,1,1,1,100.0,28.57142857142858,28.57142857142858,6.802395209580829,1.1976047904191716,历史1/1次成功; 当前距低点1.20%; 最新日涨幅-7.31%; 状态confirmed_rebound; 底部未确认
62,77.80333051739821,73.41010559350765,000679,大连友谊,confirmed_rebound,2024-01-22,5.16,2024-01-22,5.11,0.9784735812133037,9.980430528375729,27.72277227722772,False,-7.5269,3.7423,5,5,5,100.0,14.037770745559069,24.94061757719715,7.0215264187866975,0.9784735812133037,历史5/5次成功; 当前距低点0.98%; 最新日涨幅-7.53%; 状态confirmed_rebound; 底部未确认
63,77.5802243888166,72.90745589619615,300647,超频三,bottom_area,2024-01-22,5.23,2024-01-22,5.19,0.7707129094412337,7.899807321772625,32.33376792698826,False,-6.1041,2.2988,2,2,2,100.0,31.90688886947406,48.45360824742268,7.229287090558767,0.7707129094412337,历史2/2次成功; 当前距低点0.77%; 最新日涨幅-6.10%; 状态bottom_area; 底部未确认
64,77.56300547900793,73.5756783919598,603121,华培动力,bottom_area,2024-01-22,8.06,2024-01-22,7.96,1.2562814070351824,7.788944723618092,28.865058087578195,False,-4.8406,3.3553,1,1,1,100.0,18.279569892473123,18.279569892473123,6.743718592964817,1.2562814070351824,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
65,77.50804420072916,73.61764936236304,002467,二六三,confirmed_rebound,2024-01-22,3.83,2024-01-22,3.78,1.32275132275133,8.465608465608462,27.027027027027028,False,-5.8968,1.8163,2,2,2,100.0,12.868399882989609,13.91509433962264,6.67724867724867,1.32275132275133,历史2/2次成功; 当前距低点1.32%; 最新日涨幅-5.90%; 状态confirmed_rebound; 底部未确认
