rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.24048674608373,74.97990606860158,000789,万年青,bottom_area,2021-10-28,11.44,2021-10-28,11.37,0.6156552330694837,3.6059806508355337,32.76167947959788,False,-2.4723,1.7806,1,1,1,100.0,47.599999999999994,47.599999999999994,14.384344766930516,0.6156552330694837,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
2,84.0484178609307,77.19047315690194,300417,南华仪器,bottom_area,2021-10-28,11.25,2021-10-28,10.93,2.9277218664226923,3.9341262580054868,27.80713342140027,False,0.3568,3.1104,1,1,1,100.0,25.514403292181065,25.514403292181065,12.072278133577308,2.9277218664226923,历史1/1次成功; 当前距低点2.93%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
3,82.23353998334622,72.16991228070174,002075,沙钢股份,bottom_area,2021-10-28,6.11,2021-10-28,6.08,0.493421052631583,2.1381578947368403,30.195177956371992,False,-1.7685,1.5753,1,1,1,100.0,30.994152046783608,30.994152046783608,14.506578947368418,0.493421052631583,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
4,81.3444719388424,71.01167920251538,603069,海汽集团,bottom_area,2021-10-28,14.36,2021-10-28,14.33,0.20935101186321955,3.000697836706209,28.883374689826297,False,-2.9074,0.9212,1,1,1,100.0,21.284943599803825,21.284943599803825,14.790648988136779,0.20935101186321955,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
5,80.51859739048278,70.14692363645811,002233,塔牌集团,bottom_area,2021-10-28,10.03,2021-10-28,10.02,0.09980039920159467,2.0958083832335417,30.174216027874568,False,-1.0848,1.3288,1,1,1,100.0,15.292841648590022,15.292841648590022,14.900199600798405,0.09980039920159467,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
6,79.27761404724228,69.78724794786584,300523,辰安科技,bottom_area,2021-10-28,19.95,2021-10-28,19.82,0.6559031281533754,2.219979818365294,27.7959927140255,False,-0.8942,0.3085,1,1,1,100.0,20.175844516427578,20.175844516427578,14.344096871846624,0.6559031281533754,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
7,78.53911106428292,68.65954822954822,000868,安凯客车,bottom_area,2021-10-28,3.52,2021-10-28,3.51,0.2849002849002915,5.128205128205133,27.178423236514533,False,-4.3478,0.9552,1,1,1,100.0,19.780219780219785,19.780219780219785,14.715099715099708,0.2849002849002915,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-4.35%; 状态bottom_area; 底部未确认
8,76.70689422980362,67.63935187794556,300642,透景生命,bottom_area,2021-10-28,28.32,2021-10-27,28.11,0.7470651013874097,13.838491639985772,30.592592592592595,False,-3.9674,2.1281,1,1,1,100.0,19.960539296284104,19.960539296284104,14.25293489861259,0.7470651013874097,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
9,76.10968995290425,66.18233908948196,002111,威海广泰,bottom_area,2021-10-28,11.63,2021-10-28,11.63,0.0,9.630266552020629,27.4937655860349,False,-9.9845,2.9514,1,1,1,100.0,15.227629513343796,15.227629513343796,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
10,75.78901974425229,70.80635062611806,603033,三维股份,bottom_area,2021-10-28,27.0,2021-10-28,26.0,3.8461538461538463,5.423076923076923,31.506849315068497,False,-0.1479,1.4621,1,1,1,100.0,24.922480620155024,24.922480620155024,11.153846153846153,3.8461538461538463,历史1/1次成功; 当前距低点3.85%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
11,57.023203003108904,54.146189505858366,600966,博汇纸业,bottom_area,2021-10-28,10.21,2021-10-28,9.75,4.717948717948726,4.717948717948726,28.2560706401766,False,2.2022,1.2019,1,2,1,50.0,15.231788079470201,15.231788079470201,10.282051282051274,4.717948717948726,历史1/2次成功; 当前距低点4.72%; 最新日涨幅2.20%; 状态bottom_area; 底部未确认
