rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.8350970852117,85.19283582890668,301421,波长光电,bottom_area,2024-08-27,30.17,2024-08-27,29.8,1.241610738255037,4.999999999999995,30.906561558080227,False,-3.7946,10.6423,3,3,3,100.0,47.22423823724819,56.02000000000002,6.758389261744963,1.241610738255037,历史3/3次成功; 当前距低点1.24%; 最新日涨幅-3.79%; 状态bottom_area; 底部未确认
12,82.1225902044867,76.81125864984686,603063,禾望电气,bottom_area,2024-08-27,11.5,2024-08-27,11.44,0.5244755244755288,2.709790209790214,27.180140038192242,False,-2.1277,1.5076,3,3,3,100.0,22.994961535758502,28.846153846153843,7.475524475524471,0.5244755244755288,历史3/3次成功; 当前距低点0.52%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
13,81.5005622712712,77.60231513260084,688065,凯赛生物,bottom_area,2024-08-27,34.24,2024-08-27,33.75,1.4518518518518577,2.2518518518518458,30.36930059830823,False,-0.5518,0.1804,2,2,2,100.0,15.443749219478864,18.007614213197968,6.548148148148142,1.4518518518518577,历史2/2次成功; 当前距低点1.45%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
14,81.40777719295396,76.08971422871785,300653,正海生物,bottom_area,2024-08-27,18.52,2024-08-27,18.43,0.4883342376559949,2.930005425935969,27.269139700078927,False,-1.8028,0.6911,3,3,3,100.0,18.672668228889858,29.647513278609367,7.5116657623440055,0.4883342376559949,历史3/3次成功; 当前距低点0.49%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
15,81.2378601836673,75.57611867691729,002196,方正电机,bottom_area,2024-08-27,4.09,2024-08-23,4.08,0.24509803921568107,3.4313725490195996,30.37542662116041,False,-2.1531,2.0832,3,3,3,100.0,12.929796808220722,18.661971830985923,7.754901960784319,0.24509803921568107,历史3/3次成功; 当前距低点0.25%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
16,81.1294327059359,75.32858939056464,000037,深南电A,bottom_area,2024-08-27,6.95,2024-08-27,6.94,0.14409221902016983,2.737752161383278,28.30578512396694,False,-2.7972,1.1423,7,8,7,87.5,20.777524999627015,45.16765285996055,7.85590778097983,0.14409221902016983,历史7/8次成功; 当前距低点0.14%; 最新日涨幅-2.80%; 状态bottom_area; 底部未确认
17,81.08773549523488,78.98156054730669,001205,盛航股份,bottom_area,2024-08-27,14.43,2024-08-26,14.06,2.6315789473684155,3.840682788051203,27.600411946446968,False,1.0504,0.5771,2,2,2,100.0,14.847099716702502,14.929577464788741,5.368421052631585,2.6315789473684155,历史2/2次成功; 当前距低点2.63%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
18,81.08728326563117,79.4794236605443,002219,新里程,bottom_area,2024-08-27,1.74,2024-08-23,1.69,2.9585798816568074,7.6923076923077,29.288702928870297,True,-2.2472,0.9987,2,2,2,100.0,34.81175156302061,45.685279187817265,5.041420118343193,2.9585798816568074,历史2/2次成功; 当前距低点2.96%; 最新日涨幅-2.25%; 状态bottom_area; 底部已确认
19,81.05612681352342,76.46527498704589,002357,富临运业,bottom_area,2024-08-27,5.21,2024-08-27,5.16,0.968992248062012,3.8759689922480653,27.52808988764045,False,-3.1599,3.7152,4,4,4,100.0,20.132136089393963,31.941031941031934,7.031007751937988,0.968992248062012,历史4/4次成功; 当前距低点0.97%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
20,80.997355750307,77.141069831563,301510,固高科技,bottom_area,2024-08-27,20.1,2024-08-21,19.81,1.4639071176173788,3.9878849066128352,28.91998564764981,False,-1.999,0.7694,2,2,2,100.0,13.11170999855176,16.010654039656714,6.536092882382621,1.4639071176173788,历史2/2次成功; 当前距低点1.46%; 最新日涨幅-2.00%; 状态bottom_area; 底部未确认
21,80.7950059224919,78.34222649047325,603179,新泉股份,bottom_area,2024-08-27,33.32,2024-08-27,32.54,2.397049784880151,3.196066379840194,28.59337283300417,False,0.1202,0.4207,1,1,1,100.0,25.201612903225808,25.201612903225808,5.602950215119849,2.397049784880151,历史1/1次成功; 当前距低点2.40%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
22,80.3689345794566,76.48999494828502,301333,诺思格,bottom_area,2024-08-27,39.06,2024-08-23,38.51,1.428200467411073,5.115554401454165,27.17473524962179,False,-0.1789,1.2461,1,1,1,100.0,25.840279645065877,25.840279645065877,6.571799532588927,1.428200467411073,历史1/1次成功; 当前距低点1.43%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
23,80.30033924126492,77.24224150007582,002715,登云股份,bottom_area,2024-08-27,9.78,2024-08-23,9.59,1.981230448383728,5.5265901981230385,31.45103645461044,False,-2.3952,0.9416,1,1,1,100.0,36.66369313113291,36.66369313113291,6.0187695516162725,1.981230448383728,历史1/1次成功; 当前距低点1.98%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
24,80.06349884875472,75.88096888894312,000539,粤电力A,bottom_area,2024-08-27,4.18,2024-08-26,4.13,1.2106537530266301,3.1476997578692467,31.395348837209298,False,-0.9479,0.4899,1,1,1,100.0,19.89924433249369,19.89924433249369,6.78934624697337,1.2106537530266301,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
25,80.0536678743177,75.78789837672579,002230,科大讯飞,bottom_area,2024-08-27,33.33,2024-08-23,32.95,1.1532625189681196,4.188163884673734,27.454865697930426,False,-1.9706,0.6782,1,1,1,100.0,18.69535978480161,18.69535978480161,6.846737481031881,1.1532625189681196,历史1/1次成功; 当前距低点1.15%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
26,79.75880874724132,74.24321066320452,603132,金徽股份,bottom_area,2024-08-27,10.93,2024-08-27,10.9,0.27522935779815927,2.3853211009174293,27.28485657104736,False,-2.2361,0.9454,2,2,2,100.0,22.799643005292072,33.20754716981132,7.7247706422018405,0.27522935779815927,历史2/2次成功; 当前距低点0.28%; 最新日涨幅-2.24%; 状态bottom_area; 底部未确认
27,79.55480536197037,75.75818811833868,600011,华能国际,bottom_area,2024-08-27,6.96,2024-08-27,6.86,1.4577259475218607,1.8950437317784241,30.707070707070706,False,-0.5714,0.4734,1,1,1,100.0,22.267759562841515,22.267759562841515,6.542274052478139,1.4577259475218607,历史1/1次成功; 当前距低点1.46%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
28,78.96608923913949,75.02246243671094,300690,双一科技,bottom_area,2024-08-27,16.68,2024-08-23,16.46,1.3365735115431279,5.953827460510331,30.89840470193115,False,-3.0796,4.671,2,2,2,100.0,10.375537865748704,11.160714285714286,6.663426488456873,1.3365735115431279,历史2/2次成功; 当前距低点1.34%; 最新日涨幅-3.08%; 状态bottom_area; 底部未确认
29,78.84765510110087,74.64063735904558,000726,鲁泰A,bottom_area,2024-08-27,5.28,2024-08-26,5.22,1.1494252873563313,2.2988505747126458,30.860927152317885,False,-0.565,0.4009,1,1,1,100.0,12.480252764612954,12.480252764612954,6.8505747126436685,1.1494252873563313,历史1/1次成功; 当前距低点1.15%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
30,78.08053549294442,72.73983937960799,600262,北方股份,bottom_area,2024-08-27,15.81,2024-08-27,15.76,0.31725888324873547,2.982233502538075,29.924410849266337,False,-2.6478,1.9397,2,2,2,100.0,15.232202330188693,17.269624573378834,7.682741116751264,0.31725888324873547,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
31,77.96873763356804,73.02547472884613,002682,龙洲股份,bottom_area,2024-08-27,3.38,2024-08-27,3.36,0.5952380952380958,3.2738095238095335,30.14553014553014,False,-2.8736,2.1126,2,2,2,100.0,20.175363365532185,26.929674099485425,7.404761904761904,0.5952380952380958,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-2.87%; 状态bottom_area; 底部未确认
32,77.42967194372982,72.03698557697874,301337,亚华电子,confirmed_rebound,2024-08-27,24.28,2024-08-27,24.22,0.2477291494632629,8.505367464905047,29.918981481481488,False,-8.3774,23.4761,3,3,3,100.0,14.364559342768665,18.994064354889115,7.752270850536737,0.2477291494632629,历史3/3次成功; 当前距低点0.25%; 最新日涨幅-8.38%; 状态confirmed_rebound; 底部未确认
33,77.42789597233869,73.67706364149876,002311,海大集团,bottom_area,2024-08-27,37.18,2024-08-26,36.66,1.4184397163120654,2.782324058919812,32.78327832783279,False,-0.3484,0.2147,1,1,1,100.0,10.59734513274336,10.59734513274336,6.581560283687934,1.4184397163120654,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
34,77.0516150567807,72.39237639553428,002110,三钢闽光,bottom_area,2024-08-27,2.66,2024-08-23,2.64,0.7575757575757582,1.8939393939393872,29.787234042553184,False,-0.7463,0.2273,2,2,2,100.0,18.761554423693642,22.90322580645161,7.242424242424242,0.7575757575757582,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
35,77.02908974357757,72.84940306225621,605296,神农集团,bottom_area,2024-08-27,26.66,2024-08-22,26.37,1.0997345468335198,5.498672734167612,28.49783080260304,False,-3.1602,3.6187,1,1,1,100.0,12.455902306648564,12.455902306648564,6.90026545316648,1.0997345468335198,历史1/1次成功; 当前距低点1.10%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
36,76.87482175896808,72.23431429515794,002531,天顺风能,bottom_area,2024-08-27,6.6,2024-08-27,6.55,0.7633587786259515,4.8854961832061115,27.30299667036626,False,-4.6243,1.6011,3,3,3,100.0,11.531033927016717,15.128205128205142,7.2366412213740485,0.7633587786259515,历史3/3次成功; 当前距低点0.76%; 最新日涨幅-4.62%; 状态bottom_area; 底部未确认
37,76.74401501851057,71.33852665717048,600990,四创电子,bottom_area,2024-08-27,14.76,2024-08-27,14.73,0.2036659877800364,3.054989816700606,27.079207920792076,False,-3.3399,1.5053,2,2,2,100.0,16.52088768445676,20.55837563451777,7.796334012219964,0.2036659877800364,历史2/2次成功; 当前距低点0.20%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
38,76.49416294830087,71.57140887104333,603291,联合水务,bottom_area,2024-08-27,9.27,2024-08-23,9.22,0.5422993492407693,2.1691973969631158,28.803088803088794,False,-1.0672,0.6319,2,2,2,100.0,11.708878426410102,12.102772143340088,7.4577006507592305,0.5422993492407693,历史2/2次成功; 当前距低点0.54%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
39,76.47593815092375,76.13933428097607,603367,辰欣药业,confirmed_rebound,2024-08-27,13.21,2024-07-30,12.73,3.7706205813040095,9.112333071484683,27.048710601719193,True,0.6093,0.5201,1,1,1,100.0,31.216931216931226,31.216931216931226,4.2293794186959905,3.7706205813040095,历史1/1次成功; 当前距低点3.77%; 最新日涨幅0.61%; 状态confirmed_rebound; 底部已确认
40,76.28202693649449,77.10256802742859,300718,长盛轴承,bottom_area,2024-08-27,13.08,2024-08-26,12.51,4.556354916067148,6.954436450839337,31.936887921653966,False,1.2384,9.8643,2,2,2,100.0,28.3390173981811,44.03914590747332,3.443645083932852,4.556354916067148,历史2/2次成功; 当前距低点4.56%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
41,76.17398915738418,71.24186036302117,301538,骏鼎达,bottom_area,2024-08-27,67.6,2024-08-27,67.25,0.5204460966542667,2.4089219330855083,29.838288993218566,False,-1.9437,5.6244,2,2,2,100.0,9.669233674155395,10.10519247985676,7.479553903345734,0.5204460966542667,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
42,76.04812685293722,74.35808575492784,002674,兴业科技,bottom_area,2024-08-27,7.99,2024-08-21,7.77,2.8314028314028397,6.30630630630631,31.72231985940247,False,-0.8685,0.7136,1,1,1,100.0,31.578947368421055,31.578947368421055,5.168597168597161,2.8314028314028397,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
43,75.87123386890475,70.62247460206777,301509,金凯生科,bottom_area,2024-08-27,25.64,2024-08-27,25.57,0.2737583105201419,3.949941337504881,28.67503486750349,False,-3.6452,2.9944,2,2,2,100.0,13.530341666955287,15.05054819877544,7.726241689479858,0.2737583105201419,历史2/2次成功; 当前距低点0.27%; 最新日涨幅-3.65%; 状态bottom_area; 底部未确认
44,75.23024730372556,70.86002546865437,000600,建投能源,bottom_area,2024-08-27,4.54,2024-08-26,4.5,0.8888888888888897,4.22222222222223,31.08728943338438,False,-0.4386,1.4428,2,2,2,100.0,12.132753415704464,13.438735177865627,7.11111111111111,0.8888888888888897,历史2/2次成功; 当前距低点0.89%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
45,75.14858086115136,73.15032799874656,603079,圣达生物,bottom_area,2024-08-27,10.66,2024-08-26,10.39,2.598652550529351,4.523580365736274,28.83561643835616,False,-0.1873,1.6126,1,1,1,100.0,22.232558139534888,22.232558139534888,5.401347449470649,2.598652550529351,历史1/1次成功; 当前距低点2.60%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
46,74.61735366378147,73.75506132124086,600997,开滦股份,bottom_area,2024-08-27,6.09,2024-07-30,5.89,3.395585738539901,6.451612903225805,30.70588235294118,False,1.6694,0.3225,1,1,1,100.0,12.77955271565495,12.77955271565495,4.604414261460099,3.395585738539901,历史1/1次成功; 当前距低点3.40%; 最新日涨幅1.67%; 状态bottom_area; 底部未确认
47,74.30852071321236,69.75245450816163,688311,盟升电子,bottom_area,2024-08-27,17.0,2024-08-27,16.88,0.7109004739336553,3.7914691943128,27.64680668666952,False,-3.4091,1.4812,4,5,4,80.0,24.211331122206257,40.786357176693514,7.2890995260663445,0.7109004739336553,历史4/5次成功; 当前距低点0.71%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
48,74.11045772510319,71.16244433907366,300478,杭州高新,confirmed_rebound,2024-08-27,7.01,2024-08-26,6.88,1.8895348837209287,9.447674418604656,27.57894736842105,False,-2.095,4.9558,1,1,1,100.0,13.067655236329937,13.067655236329937,6.110465116279071,1.8895348837209287,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-2.10%; 状态confirmed_rebound; 底部未确认
49,73.5807607350364,69.29962259806459,688202,美迪西,bottom_area,2024-08-27,23.97,2024-08-26,23.76,0.8838383838383723,4.419191919191907,28.904847396768403,False,-1.1954,1.2469,4,5,4,80.0,13.681581253849862,23.795418261555337,7.1161616161616275,0.8838383838383723,历史4/5次成功; 当前距低点0.88%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
50,73.37227642602852,71.23833998614285,002140,东华科技,bottom_area,2024-08-27,6.65,2024-08-23,6.49,2.465331278890603,4.314329738058541,27.888888888888886,False,-1.4815,0.353,1,1,1,100.0,10.318791946308728,10.318791946308728,5.534668721109397,2.465331278890603,历史1/1次成功; 当前距低点2.47%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
51,73.20267469606614,68.82767581213417,000708,中信特钢,bottom_area,2024-08-27,11.39,2024-08-23,11.3,0.7964601769911492,3.0088495575221224,30.67484662576687,False,-0.784,0.0964,1,1,1,100.0,16.739811912225715,16.739811912225715,7.2035398230088505,0.7964601769911492,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
52,72.26870513979524,67.25188890752482,002735,王子新材,bottom_area,2024-08-27,7.7,2024-08-27,7.68,0.2604166666666727,5.078125000000008,27.47875354107649,False,-4.703,3.0499,3,4,3,75.0,16.078703803896957,21.043478260869563,7.739583333333328,0.2604166666666727,历史3/4次成功; 当前距低点0.26%; 最新日涨幅-4.70%; 状态bottom_area; 底部未确认
53,72.05395551315468,67.82322816427612,301596,瑞迪智驱,bottom_area,2024-08-27,60.2,2024-08-27,59.69,0.854414474786405,2.6972692243256815,29.7764705882353,False,-1.3277,7.2027,1,1,1,100.0,12.04996326230713,12.04996326230713,7.145585525213595,0.854414474786405,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
54,72.02522758219224,72.10814454511888,600210,紫江企业,confirmed_rebound,2024-08-27,4.87,2024-07-25,4.68,4.0598290598290685,9.61538461538462,27.329192546583858,True,-1.8145,0.8294,2,2,2,100.0,18.895455922199744,19.867549668874158,3.940170940170932,4.0598290598290685,历史2/2次成功; 当前距低点4.06%; 最新日涨幅-1.81%; 状态confirmed_rebound; 底部已确认
55,72.00089824885977,67.67377484109484,688261,东微半导,bottom_area,2024-08-27,29.79,2024-08-23,29.56,0.7780784844384318,3.82273342354534,29.9526066350711,False,-1.6182,1.1029,1,1,1,100.0,10.31071927749703,10.31071927749703,7.221921515561569,0.7780784844384318,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
56,71.60161157829185,66.60174591350547,000801,四川九洲,bottom_area,2024-08-27,8.44,2024-08-27,8.42,0.23752969121139636,5.463182897862243,29.774812343619683,False,-6.5338,3.5697,1,1,1,100.0,8.13609467455621,8.13609467455621,7.762470308788603,0.23752969121139636,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-6.53%; 状态bottom_area; 底部未确认
57,70.98827231057375,66.47640439698262,301518,长华化学,bottom_area,2024-08-27,13.72,2024-08-27,13.64,0.5865102639296192,3.445747800586502,27.792482795129697,False,-4.0559,2.3001,1,1,1,100.0,11.740041928721173,11.740041928721173,7.413489736070381,0.5865102639296192,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-4.06%; 状态bottom_area; 底部未确认
58,69.3197661644195,64.69247545565648,002651,利君股份,bottom_area,2024-08-27,4.91,2024-08-27,4.89,0.40899795501023445,2.65848670756646,32.64462809917356,False,-2.7723,1.4847,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,7.591002044989765,0.40899795501023445,历史2/3次成功; 当前距低点0.41%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
59,65.19953272489744,61.71848986078816,603282,亚光股份,bottom_area,2024-08-27,12.34,2024-08-26,12.2,1.1475409836065622,3.1147540983606623,27.164179104477615,False,-1.9078,1.8855,1,2,1,50.0,34.64991023339317,34.64991023339317,6.852459016393437,1.1475409836065622,历史1/2次成功; 当前距低点1.15%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
60,56.07369623460097,52.26480879884922,000625,长安汽车,bottom_area,2024-08-27,11.68,2024-08-27,11.64,0.34364261168384147,2.4914089347078963,27.836329820210782,False,-2.4227,1.1528,1,2,1,50.0,13.808139534883724,13.808139534883724,7.656357388316158,0.34364261168384147,历史1/2次成功; 当前距低点0.34%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
