rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.82699255291135,89.37539144836083,002838,道恩股份,bottom_area,2024-06-28,9.06,2024-06-26,8.94,1.342281879194642,5.369127516778528,28.934817170111295,False,0.0,0.6812,5,5,5,100.0,21.59029103722908,38.59649122807017,8.657718120805358,1.342281879194642,历史5/5次成功; 当前距低点1.34%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
14,86.47126443633144,79.2859731221377,002459,晶澳科技,bottom_area,2024-06-28,11.2,2024-06-28,11.15,0.44843049327353307,3.766816143497757,31.511056511056513,False,-2.1834,1.5587,4,4,4,100.0,18.701046488179387,26.683937823834192,9.551569506726468,0.44843049327353307,历史4/4次成功; 当前距低点0.45%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
15,86.37360565963587,81.15872582972582,603217,元利科技,bottom_area,2024-06-28,14.1,2024-06-24,13.86,1.7316017316017334,4.617604617604622,32.5875486381323,False,0.142,0.4409,2,2,2,100.0,15.520310633213857,19.81481481481482,8.268398268398267,1.7316017316017334,历史2/2次成功; 当前距低点1.73%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
16,86.32037765846584,83.41522666096331,001212,中旗新材,bottom_area,2024-06-28,20.3,2024-06-25,19.67,3.2028469750889625,6.659888154550068,31.103327495621713,False,-0.6363,1.3451,4,4,4,100.0,34.82643959229107,82.06521739130437,6.7971530249110375,3.2028469750889625,历史4/4次成功; 当前距低点3.20%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
17,86.12489140741621,81.81173965452298,000404,长虹华意,bottom_area,2024-06-28,5.33,2024-06-28,5.21,2.303262955854129,4.222648752399227,30.067114093959734,False,1.1385,2.2801,2,2,2,100.0,26.03859781650749,40.139211136890964,7.696737044145871,2.303262955854129,历史2/2次成功; 当前距低点2.30%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
18,85.95886984127536,83.18600307220197,002392,北京利尔,bottom_area,2024-06-28,3.15,2024-06-24,3.05,3.2786885245901667,8.852459016393443,27.55344418052257,True,0.9615,1.3781,3,3,3,100.0,19.523725313266397,28.838951310861425,6.721311475409833,3.2786885245901667,历史3/3次成功; 当前距低点3.28%; 最新日涨幅0.96%; 状态bottom_area; 底部已确认
19,85.11865972223067,80.01429925266415,000401,金隅冀东,bottom_area,2024-06-28,4.06,2024-06-24,3.99,1.7543859649122653,5.513784461152875,27.848101265822784,False,-1.6949,0.4908,3,3,3,100.0,15.453221788516682,20.053120849933585,8.245614035087735,1.7543859649122653,历史3/3次成功; 当前距低点1.75%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
20,84.98214474028998,79.66092115336554,601908,京运通,bottom_area,2024-06-28,2.53,2024-06-24,2.49,1.6064257028112285,6.827309236947787,28.857142857142854,False,-1.1719,0.7221,2,2,2,100.0,28.406299762231964,40.33898305084744,8.393574297188772,1.6064257028112285,历史2/2次成功; 当前距低点1.61%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
21,84.84610181892651,81.63604139715397,002015,协鑫能科,bottom_area,2024-06-28,7.96,2024-06-25,7.73,2.9754204398447546,4.786545924967648,27.349624060150372,False,1.2723,0.5254,1,1,1,100.0,65.95380667236954,65.95380667236954,7.024579560155246,2.9754204398447546,历史1/1次成功; 当前距低点2.98%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
22,84.52332452615298,78.39568920043443,300393,中来股份,bottom_area,2024-06-28,5.77,2024-06-26,5.71,1.0507880910682945,5.078809106830123,29.766297662976637,False,-0.3454,1.0857,4,5,4,80.0,24.792935742312604,36.516853932584276,8.949211908931707,1.0507880910682945,历史4/5次成功; 当前距低点1.05%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
23,84.5173774128908,80.20001476426206,002568,百润股份,bottom_area,2024-06-28,16.83,2024-06-28,16.46,2.247873633049802,4.009720534629405,31.416666666666664,False,0.5376,1.7188,2,2,2,100.0,16.69444434201939,21.848739495798313,7.752126366950199,2.247873633049802,历史2/2次成功; 当前距低点2.25%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
24,84.51253481980004,78.46978834505325,002163,海南发展,bottom_area,2024-06-28,5.48,2024-06-26,5.42,1.1070110701107103,6.0885608856088576,28.306878306878303,False,-2.1429,0.7972,1,1,1,100.0,32.54716981132074,32.54716981132074,8.89298892988929,1.1070110701107103,历史1/1次成功; 当前距低点1.11%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
25,84.4343623519892,77.91153607586986,002481,双塔食品,bottom_area,2024-06-28,3.87,2024-06-28,3.84,0.7812500000000066,3.1250000000000027,27.819548872180455,False,-0.2577,1.2276,3,3,3,100.0,32.057989655214385,54.6583850931677,9.218749999999993,0.7812500000000066,历史3/3次成功; 当前距低点0.78%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
26,84.43138695790148,80.66899165982537,002466,天齐锂业,bottom_area,2024-06-28,29.91,2024-06-26,29.15,2.6072041166380844,8.747855917667241,29.92788461538462,True,-2.159,1.3744,3,3,3,100.0,20.23342497720541,34.31563565513881,7.3927958833619165,2.6072041166380844,历史3/3次成功; 当前距低点2.61%; 最新日涨幅-2.16%; 状态bottom_area; 底部已确认
27,84.17515981143163,81.17885859297836,000797,中国武夷,bottom_area,2024-06-28,2.33,2024-06-24,2.26,3.0973451327433756,5.309734513274342,28.25396825396826,False,0.0,1.0704,3,3,3,100.0,15.703255352866844,21.169916434540383,6.902654867256625,3.0973451327433756,历史3/3次成功; 当前距低点3.10%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
28,83.91620596516536,78.8677179701033,600295,鄂尔多斯,bottom_area,2024-06-28,9.92,2024-06-27,9.75,1.7435897435897427,3.1794871794871846,27.61692650334076,False,1.2245,0.391,1,1,1,100.0,20.016680567139286,20.016680567139286,8.256410256410257,1.7435897435897427,历史1/1次成功; 当前距低点1.74%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
29,83.76147834469455,79.66319820578427,002129,TCL中环,bottom_area,2024-06-28,8.65,2024-06-25,8.45,2.3668639053254568,5.68047337278107,29.110738255033564,False,-0.2307,1.189,3,3,3,100.0,21.073375859818903,31.12759643916912,7.633136094674543,2.3668639053254568,历史3/3次成功; 当前距低点2.37%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
30,83.5083091077525,79.14517752618097,000516,国际医学,bottom_area,2024-06-28,4.68,2024-06-25,4.58,2.18340611353711,4.5851528384279465,28.100470957613815,False,0.6452,0.635,1,1,1,100.0,26.89969604863221,26.89969604863221,7.81659388646289,2.18340611353711,历史1/1次成功; 当前距低点2.18%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
31,83.25720926255805,80.298831268457,600162,香江控股,bottom_area,2024-06-28,1.33,2024-06-24,1.29,3.1007751937984525,4.651162790697678,32.81249999999999,False,0.7576,0.3166,2,2,2,100.0,27.68063822751323,28.90624999999999,6.899224806201548,3.1007751937984525,历史2/2次成功; 当前距低点3.10%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
32,83.04765523791045,79.30676986683336,000862,银星能源,bottom_area,2024-06-28,4.77,2024-06-26,4.65,2.5806451612903056,4.731182795698919,27.34375,False,0.6329,1.0003,1,1,1,100.0,32.63785394932937,32.63785394932937,7.419354838709695,2.5806451612903056,历史1/1次成功; 当前距低点2.58%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
33,82.97652012089037,82.26930843790943,000722,湖南发展,bottom_area,2024-06-28,9.19,2024-06-26,8.79,4.550625711035272,5.688282138794085,29.454253611556997,False,2.567,2.1583,4,4,4,100.0,22.71362934983783,36.6412213740458,5.449374288964729,4.550625711035272,历史4/4次成功; 当前距低点4.55%; 最新日涨幅2.57%; 状态bottom_area; 底部未确认
34,82.54997944265395,75.90286466707572,000717,中南股份,bottom_area,2024-06-28,1.69,2024-06-24,1.68,0.5952380952380958,5.357142857142862,29.411764705882355,False,-1.1696,0.5295,2,2,2,100.0,35.64520174311065,56.020942408376975,9.404761904761905,0.5952380952380958,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
35,82.46907458736727,75.38247657549151,601012,隆基绿能,bottom_area,2024-06-28,14.02,2024-06-28,13.98,0.28612303290414265,3.2904148783977045,29.607250755287005,False,-1.683,1.3433,3,3,3,100.0,12.391597260822351,14.403553299492398,9.713876967095858,0.28612303290414265,历史3/3次成功; 当前距低点0.29%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
36,82.30748436979401,74.82498579072183,002219,新里程,bottom_area,2024-06-28,1.86,2024-06-24,1.86,0.0,6.451612903225799,28.735632183908038,False,-1.0638,0.5723,2,2,2,100.0,34.81175156302061,45.685279187817265,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
37,82.00590630211704,76.30406414614163,603180,金牌家居,bottom_area,2024-06-28,19.11,2024-06-24,18.88,1.2182203389830533,4.661016949152557,28.403488813045136,False,-0.6757,0.4397,3,4,3,75.0,26.433368381844026,31.366822429906527,8.781779661016948,1.2182203389830533,历史3/4次成功; 当前距低点1.22%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
38,81.69011536715526,77.6725687097542,688105,诺唯赞,bottom_area,2024-06-28,20.01,2024-06-25,19.55,2.3529411764705923,7.672634271099745,32.93310463121784,True,-1.234,0.7312,2,2,2,100.0,17.673519312404096,25.237580993520524,7.647058823529409,2.3529411764705923,历史2/2次成功; 当前距低点2.35%; 最新日涨幅-1.23%; 状态bottom_area; 底部已确认
39,81.14520933009484,73.76837211826803,002145,钛能化学,bottom_area,2024-06-28,3.28,2024-06-28,3.28,0.0,3.353658536585376,31.092436974789916,False,-1.5015,1.0585,3,3,3,100.0,12.46436622724744,16.649537512846855,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
40,80.76380945122187,76.68484804544295,688017,绿的谐波,bottom_area,2024-06-28,82.1,2024-06-26,80.27,2.2798056559112974,5.506415846518005,28.85757334042365,False,0.0487,1.4067,3,4,3,75.0,19.02045667161674,22.08643815201191,7.720194344088703,2.2798056559112974,历史3/4次成功; 当前距低点2.28%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
41,80.6323688934121,79.12565375760721,300409,道氏技术,bottom_area,2024-06-28,8.56,2024-06-25,8.23,4.009720534629405,7.411907654921013,30.60708263069139,True,0.0,1.384,4,5,4,80.0,33.321594497646515,50.03460207612457,5.9902794653705955,4.009720534629405,历史4/5次成功; 当前距低点4.01%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
42,80.2729951837146,78.37257796257795,001218,丽臣实业,bottom_area,2024-06-28,14.97,2024-06-24,14.43,3.7422037422037486,5.959805959805956,27.121212121212125,False,0.2008,1.0024,2,2,2,100.0,25.18711018711019,29.999999999999993,6.257796257796253,3.7422037422037486,历史2/2次成功; 当前距低点3.74%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
43,80.24321476988702,74.0680817130418,301332,德尔玛,bottom_area,2024-06-28,8.84,2024-06-24,8.77,0.7981755986317023,4.332953249714946,30.507131537242472,False,-0.4505,0.9384,1,1,1,100.0,44.935064935064936,44.935064935064936,9.201824401368299,0.7981755986317023,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
44,80.0256468734166,79.3861090422531,600268,国电南自,bottom_area,2024-06-28,5.71,2024-06-28,5.46,4.5787545787545785,6.043956043956046,30.08962868117797,False,3.6298,2.7885,3,3,3,100.0,24.22402947211577,34.43298969072165,5.421245421245422,4.5787545787545785,历史3/3次成功; 当前距低点4.58%; 最新日涨幅3.63%; 状态bottom_area; 底部未确认
45,79.93171664341806,73.05975910393869,600975,新五丰,bottom_area,2024-06-28,7.07,2024-06-28,7.05,0.2836879432624179,3.82978723404256,31.94980694980695,False,-2.3481,3.6736,2,2,2,100.0,16.54068609987636,18.99159663865546,9.716312056737584,0.2836879432624179,历史2/2次成功; 当前距低点0.28%; 最新日涨幅-2.35%; 状态bottom_area; 底部未确认
46,79.91190857067342,76.74750581236509,002567,唐人神,bottom_area,2024-06-28,5.36,2024-06-26,5.21,2.879078694817665,5.566218809980807,29.115646258503396,False,-0.7407,2.4293,3,3,3,100.0,11.676372239512666,13.8187221396731,7.1209213051823355,2.879078694817665,历史3/3次成功; 当前距低点2.88%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
47,79.58587338982565,75.27152961898157,002172,澳洋健康,bottom_area,2024-06-28,2.46,2024-06-24,2.41,2.0746887966804906,5.39419087136929,27.627627627627625,False,-0.8065,0.7483,4,5,4,80.0,20.54741976028543,29.824561403508774,7.92531120331951,2.0746887966804906,历史4/5次成功; 当前距低点2.07%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
48,79.42845519400846,73.09917977560025,300653,正海生物,bottom_area,2024-06-28,20.35,2024-06-25,20.22,0.6429277942631185,3.264094955489615,27.6824034334764,False,-1.2615,0.5014,2,2,2,100.0,21.156210465162204,29.647513278609367,9.357072205736882,0.6429277942631185,历史2/2次成功; 当前距低点0.64%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
49,79.38748575451623,74.82179392126938,002208,合肥城建,bottom_area,2024-06-28,4.31,2024-06-25,4.23,1.8912529550827228,5.67375886524821,28.42639593908629,False,-0.4619,0.709,1,1,1,100.0,22.54758418740848,22.54758418740848,8.108747044917278,1.8912529550827228,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
50,79.23521788583253,72.22486077048733,603233,大参林,bottom_area,2024-06-28,14.3,2024-06-28,14.28,0.14005602240897305,3.7815126050420234,29.82800982800984,False,-2.8533,1.109,4,5,4,80.0,20.29133602999884,27.64192139737992,9.859943977591028,0.14005602240897305,历史4/5次成功; 当前距低点0.14%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
51,79.16187810467734,77.83056579502559,000889,中嘉博创,bottom_area,2024-06-28,1.52,2024-06-27,1.46,4.109589041095894,7.534246575342472,29.807692307692314,True,0.6623,2.5333,5,6,5,83.33333333333334,20.360728362316628,34.408602150537625,5.8904109589041065,4.109589041095894,历史5/6次成功; 当前距低点4.11%; 最新日涨幅0.66%; 状态bottom_area; 底部已确认
52,78.93616875309591,76.16175955049953,600367,红星发展,bottom_area,2024-06-28,9.91,2024-06-24,9.61,3.1217481789802366,5.827263267429767,27.471698113207548,False,0.4053,1.1669,4,5,4,80.0,15.695405368679975,24.161490683229793,6.878251821019764,3.1217481789802366,历史4/5次成功; 当前距低点3.12%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
53,78.55795117720557,77.26652762762207,000599,青岛双星,bottom_area,2024-06-28,3.53,2024-06-24,3.39,4.129793510324474,7.669616519174034,27.09677419354839,True,1.1461,0.8697,2,2,2,100.0,14.798155006246654,17.06730769230769,5.870206489675527,4.129793510324474,历史2/2次成功; 当前距低点4.13%; 最新日涨幅1.15%; 状态bottom_area; 底部已确认
54,78.4686941005829,77.21175849714106,603336,宏辉果蔬,bottom_area,2024-06-28,3.01,2024-06-24,2.89,4.152249134948085,7.266435986159168,30.361445783132535,True,0.0,0.7051,2,2,2,100.0,14.778959810874708,15.780141843971643,5.847750865051916,4.152249134948085,历史2/2次成功; 当前距低点4.15%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
55,78.27109938665137,72.1522541037568,002612,朗姿股份,bottom_area,2024-06-28,13.82,2024-06-26,13.72,0.7288629737609303,4.8833819241982495,28.01678908709338,False,-1.2152,1.2516,2,2,2,100.0,17.118611203934037,20.77294685990338,9.27113702623907,0.7288629737609303,历史2/2次成功; 当前距低点0.73%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
56,78.03406382605837,71.81142157515995,002345,潮宏基,bottom_area,2024-06-28,4.72,2024-06-28,4.69,0.6396588486140588,2.5586353944562727,28.61491628614916,False,-0.8403,1.126,1,1,1,100.0,30.859375,30.859375,9.360341151385942,0.6396588486140588,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
57,77.26577435457372,70.50501909854852,002572,索菲亚,bottom_area,2024-06-28,15.33,2024-06-28,15.3,0.1960784313725448,2.614379084967311,28.96935933147632,False,-1.3514,1.4478,1,1,1,100.0,18.398268398268392,18.398268398268392,9.803921568627457,0.1960784313725448,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
58,77.23599167849392,70.90823619384548,300755,华致酒行,bottom_area,2024-06-28,13.66,2024-06-28,13.59,0.5150846210448881,2.354672553348052,28.057173107464266,False,-0.7988,0.5145,1,1,1,100.0,24.47650069799908,24.47650069799908,9.484915378955112,0.5150846210448881,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
59,76.61984876546701,74.767402669477,002738,中矿资源,bottom_area,2024-06-28,26.8,2024-06-25,25.84,3.7151702786377743,9.868421052631582,29.877883310719135,True,-1.4344,1.8621,2,2,2,100.0,18.752639272962952,24.04968009032744,6.284829721362225,3.7151702786377743,历史2/2次成功; 当前距低点3.72%; 最新日涨幅-1.43%; 状态bottom_area; 底部已确认
60,76.58309099132362,70.59929790274892,600345,长江通信,bottom_area,2024-06-28,17.91,2024-06-26,17.78,0.7311586051743476,6.0742407199100015,27.694184627897517,False,-0.5552,7.038,1,1,1,100.0,25.46419098143237,25.46419098143237,9.268841394825653,0.7311586051743476,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
61,76.44530978330818,74.018863592687,002136,安纳达,bottom_area,2024-06-28,9.06,2024-06-24,8.77,3.306727480045621,5.701254275940707,27.818930041152267,False,0.4435,0.4703,1,1,1,100.0,13.108614232209742,13.108614232209742,6.693272519954379,3.306727480045621,历史1/1次成功; 当前距低点3.31%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
62,76.37195853269537,72.50502392344498,601588,北辰实业,confirmed_rebound,2024-06-28,1.35,2024-06-24,1.32,2.2727272727272747,10.606060606060598,32.6530612244898,True,-1.4599,0.6455,1,1,1,100.0,15.789473684210531,15.789473684210531,7.727272727272726,2.2727272727272747,历史1/1次成功; 当前距低点2.27%; 最新日涨幅-1.46%; 状态confirmed_rebound; 底部已确认
63,75.74407646585546,69.41821904060586,002068,黑猫股份,bottom_area,2024-06-28,7.1,2024-06-28,7.07,0.4243281471004153,3.536067892503536,27.857142857142858,False,-1.7981,1.5375,3,4,3,75.0,19.51982374190758,32.77777777777777,9.575671852899585,0.4243281471004153,历史3/4次成功; 当前距低点0.42%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
64,75.45267467718799,69.71597149338376,605089,味知香,bottom_area,2024-06-28,21.34,2024-06-25,21.16,0.8506616257088833,4.867674858223068,27.658119658119656,False,-0.6055,0.2674,1,1,1,100.0,22.180000000000007,22.180000000000007,9.149338374291117,0.8506616257088833,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
65,75.2937073473826,69.08391705069124,002035,华帝股份,bottom_area,2024-06-28,6.23,2024-06-28,6.2,0.4838709677419395,2.741935483870966,29.705215419501137,False,-0.9539,3.6392,1,1,1,100.0,14.285714285714274,14.285714285714274,9.51612903225806,0.4838709677419395,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
66,75.17734466394441,71.68072398190047,000897,津滨发展,bottom_area,2024-06-28,2.05,2024-06-25,2.0,2.499999999999991,6.000000000000005,29.824561403508774,False,-0.4854,1.6075,1,1,1,100.0,13.122171945701359,13.122171945701359,7.50000000000001,2.499999999999991,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
67,74.36178688875566,68.78610056513551,300450,先导智能,bottom_area,2024-06-28,16.63,2024-06-28,16.48,0.9101941747572728,3.5800970873786397,28.222996515679444,False,-0.7757,1.4786,1,1,1,100.0,17.91044776119403,17.91044776119403,9.089805825242728,0.9101941747572728,历史1/1次成功; 当前距低点0.91%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
68,74.1351900440995,70.63824711749103,000705,浙江震元,bottom_area,2024-06-28,7.07,2024-06-24,6.9,2.4637681159420275,4.202898550724639,29.01234567901235,False,0.569,1.5245,2,3,2,66.66666666666666,23.48909545791496,34.04605263157895,7.5362318840579725,2.4637681159420275,历史2/3次成功; 当前距低点2.46%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
69,74.08100799993422,72.00241630521103,603037,凯众股份,bottom_area,2024-06-28,12.99,2024-06-28,12.55,3.505976095617526,4.7011952191235045,32.526881720430104,False,0.464,5.9945,2,3,2,66.66666666666666,43.59879105673294,47.48743718592965,6.494023904382475,3.505976095617526,历史2/3次成功; 当前距低点3.51%; 最新日涨幅0.46%; 状态bottom_area; 底部未确认
70,73.69670505762888,72.24148098032734,688186,广大特材,bottom_area,2024-06-28,9.73,2024-06-25,9.36,3.952991452991464,5.662393162393175,27.944572748267905,False,1.8848,1.4091,1,1,1,100.0,11.474739210472489,11.474739210472489,6.047008547008536,3.952991452991464,历史1/1次成功; 当前距低点3.95%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
71,71.97749695077866,66.17364111784225,000568,泸州老窖,bottom_area,2024-06-28,143.49,2024-06-28,142.65,0.5888538380651969,4.1009463722397435,27.75386173714864,False,-3.1651,0.8972,1,1,1,100.0,10.141010046402663,10.141010046402663,9.411146161934804,0.5888538380651969,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
72,71.86882999541776,67.99107797776034,002326,永太科技,bottom_area,2024-06-28,7.82,2024-06-26,7.66,2.088772845953004,6.2663185378590125,27.393364928909957,False,-1.3871,1.0989,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,7.911227154046996,2.088772845953004,历史2/3次成功; 当前距低点2.09%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
