rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.76532970146312,77.81990202124696,301687,新广益,bottom_area,2026-01-19,63.38,2026-01-07,88.3,2026-01-14,61.3,3.3931484502447073,3.654159869494294,30.577576443941112,28.221970554926383,False,2.1763662743833567,15.383964120661691,1,1,1,100.0,34.60365853658537,34.60365853658537,2026-01-05,16.606851549755294,3.3931484502447073,历史1/1次成功; 当前距低点3.39%; 最新日涨幅2.18%; 状态bottom_area; 底部未确认
2,86.05961482866472,75.25392328067096,002086,东方海洋,bottom_area,2026-01-19,2.34,2025-11-20,3.28,2025-12-31,2.28,2.631578947368424,9.210526315789492,30.48780487804878,28.65853658536585,True,0.42918454935620964,1.5556144255686015,6,9,6,66.66666666666666,24.5013796451844,27.741935483870968,2007-06-05; 2012-12-04; 2013-06-25; 2015-06-30; 2015-09-02; 2018-02-12,17.36842105263158,2.631578947368424,历史6/9次成功; 当前距低点2.63%; 最新日涨幅0.43%; 状态bottom_area; 底部已确认
3,84.61186689695114,73.54231246056196,301110,青木科技,bottom_area,2026-01-19,76.03,2026-01-13,105.9,2026-01-19,74.32,2.300861141011852,3.592572658772877,29.820585457979238,28.205854579792263,False,-1.2597402597402607,5.475397656768626,1,1,1,100.0,20.689655172413794,20.689655172413794,2022-03-15,17.69913885898815,2.300861141011852,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
4,75.86493159950604,68.10400027933076,603278,大业股份,bottom_area,2026-01-19,13.04,2026-01-13,17.72,2026-01-16,12.53,4.070231444533119,5.027932960893861,29.28893905191873,26.410835214446955,False,2.435192458758828,9.073575949638366,3,5,3,60.0,27.33402135949606,31.206657420249666,2019-11-18; 2022-04-27; 2025-04-09,15.929768555466882,4.070231444533119,历史3/5次成功; 当前距低点4.07%; 最新日涨幅2.44%; 状态bottom_area; 底部未确认
5,75.76989383317986,64.10177650429803,688246,嘉和美康,bottom_area,2026-01-19,28.15,2026-01-14,39.0,2026-01-19,27.92,0.8237822349570089,6.482808022922631,28.41025641025641,27.82051282051282,False,-2.931034482758621,5.53081153671028,2,4,2,50.0,53.820745366240445,58.0508474576271,2023-10-24; 2024-02-06,19.176217765042992,0.8237822349570089,历史2/4次成功; 当前距低点0.82%; 最新日涨幅-2.93%; 状态bottom_area; 底部未确认
6,75.02956704676176,62.5246392056348,002361,神剑股份,bottom_area,2026-01-19,13.21,2026-01-14,18.13,2026-01-19,13.21,0.0,2.7252081756245223,27.137341423055698,27.137341423055698,False,-10.013623978201625,15.037323270477179,5,8,5,62.5,26.812576374380637,35.4263053536021,2015-06-30; 2015-07-07; 2019-01-31; 2025-01-14; 2025-04-09,20.0,0.0,历史5/8次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
7,74.9733176606756,63.92097221804766,600325,华发股份,bottom_area,2026-01-19,4.06,2025-09-30,5.74,2026-01-19,4.01,1.246882793017452,2.992518703241898,30.13937282229966,29.268292682926838,False,-0.9756097560975618,1.481429703821566,6,14,6,42.857142857142854,29.851808681176756,47.383112351709705,2008-04-22; 2008-08-11; 2015-06-30; 2015-08-26; 2021-11-10; 2024-01-23,18.75311720698255,1.246882793017452,历史6/14次成功; 当前距低点1.25%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
8,74.83959847890932,62.485413762116615,002195,岩山科技,bottom_area,2026-01-19,9.62,2026-01-14,13.19,2026-01-19,9.61,0.10405827263267209,7.700312174817901,27.141774071266113,27.065959059893864,False,-9.925093632958804,29.769057935643918,8,14,8,57.14285714285714,27.22631825348214,38.132295719844365,2008-09-18; 2009-08-20; 2012-12-04; 2013-06-25; 2015-06-30; 2020-02-04; 2025-01-06; 2025-04-09,19.89594172736733,0.10405827263267209,历史8/14次成功; 当前距低点0.10%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
9,73.43190077336264,63.26891505051198,002324,普利特,bottom_area,2026-01-19,19.0,2026-01-09,25.66,2026-01-19,18.66,1.822079314040728,3.4833869239013855,27.279812938425565,25.954793452844893,False,0.7423117709437932,5.443038739043744,2,6,2,33.33333333333333,31.55872340425533,37.16,2015-07-07; 2024-02-06,18.177920685959272,1.822079314040728,历史2/6次成功; 当前距低点1.82%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
10,73.06415082135092,61.134208204787534,600986,浙文互联,bottom_area,2026-01-19,9.06,2026-01-14,12.39,2026-01-19,9.04,0.22123893805311232,7.300884955752214,27.037933817594844,26.876513317191282,False,-9.760956175298796,22.319153491356516,10,20,10,50.0,36.87437087929372,84.24036281179139,2006-04-26; 2007-06-05; 2007-07-16; 2008-02-01; 2008-09-08; 2012-01-06; 2023-05-25; 2024-02-06; 2025-03-04; 2025-04-09,19.778761061946888,0.22123893805311232,历史10/20次成功; 当前距低点0.22%; 最新日涨幅-9.76%; 状态bottom_area; 底部未确认
11,73.05018561887417,63.161295862607346,301408,华人健康,bottom_area,2026-01-19,21.78,2026-01-14,29.76,2026-01-19,21.35,2.0140515222482422,4.777517564402808,28.259408602150536,26.814516129032256,False,1.1611704598235129,13.406744048587354,1,3,1,33.33333333333333,63.068493150684944,63.068493150684944,2025-12-31,17.98594847775176,2.0140515222482422,历史1/3次成功; 当前距低点2.01%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
12,72.36964266493105,61.86121041275382,301231,荣信文化,bottom_area,2026-01-19,37.24,2026-01-14,51.5,2026-01-19,36.73,1.3885107541519335,5.662945820854902,28.67961165048544,27.689320388349508,False,-3.3229491173416448,11.937002160180516,3,7,3,42.857142857142854,30.72895892898739,41.08695652173912,2022-10-12; 2023-05-25; 2024-06-06,18.611489245848066,1.3885107541519335,历史3/7次成功; 当前距低点1.39%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
13,71.99827607044008,59.99856339203341,002465,海格通信,bottom_area,2026-01-19,19.4,2026-01-14,26.62,2026-01-19,19.4,0.0,0.0,27.122464312546967,27.122464312546967,False,-10.018552875695729,1.5208522230728714,3,6,3,50.0,40.31485694641615,74.1279069767442,2011-10-24; 2015-07-07; 2017-12-05,20.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
14,71.20971756813103,59.34143130677586,600776,东方通信,bottom_area,2026-01-19,19.03,2026-01-14,27.09,2026-01-19,19.03,0.0,3.2580136626379264,29.752676264304167,29.752676264304167,False,-9.981078524124875,15.826421300795854,9,17,9,52.94117647058824,30.409339726498914,62.51455180442376,2000-05-15; 2003-05-13; 2009-08-19; 2011-08-09; 2015-07-16; 2015-09-02; 2019-03-01; 2025-01-13; 2025-04-09,20.0,0.0,历史9/17次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
15,71.11379312933768,63.093556934912044,000735,罗牛山,bottom_area,2026-01-19,8.15,2025-12-23,11.38,2026-01-16,7.88,3.4263959390863006,4.060913705583748,30.75571177504394,28.383128295254835,False,3.2953105196451338,5.983565000358416,8,19,8,42.10526315789473,31.275906577404456,44.303797468354425,1998-08-18; 2001-10-22; 2005-07-18; 2010-07-02; 2018-04-26; 2024-02-06; 2024-04-16; 2025-12-19,16.5736040609137,3.4263959390863006,历史8/19次成功; 当前距低点3.43%; 最新日涨幅3.30%; 状态bottom_area; 底部未确认
16,70.02363479440017,59.59170772738416,600855,航天长峰,bottom_area,2026-01-19,22.05,2026-01-12,30.0,2026-01-19,21.8,1.1467889908256879,2.6605504587155884,27.333333333333332,26.499999999999996,False,-0.36150022593763875,6.3354331960971555,10,31,10,32.25806451612903,28.313906593907184,41.92037470725996,1994-10-17; 1995-12-01; 1997-09-23; 2002-06-06; 2015-06-30; 2015-07-16; 2018-02-09; 2020-02-04; 2022-04-27; 2024-08-29,18.853211009174313,1.1467889908256879,历史10/31次成功; 当前距低点1.15%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
17,69.48988070843409,60.82066632874048,002347,泰尔股份,bottom_area,2026-01-19,10.72,2026-01-13,14.54,2026-01-19,10.44,2.681992337164762,3.7356321839080517,28.198074277854197,26.27235213204951,False,0.657276995305156,11.027520620157297,4,12,4,33.33333333333333,28.936965183563473,33.1444759206799,2017-04-27; 2018-02-07; 2020-02-04; 2022-04-26,17.31800766283524,2.681992337164762,历史4/12次成功; 当前距低点2.68%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
18,69.03479560896926,58.26184979737852,300253,卫宁健康,bottom_area,2026-01-19,11.66,2026-01-14,16.09,2026-01-19,11.58,0.6908462867012095,7.512953367875641,28.02983219390926,27.53262896208825,False,-3.6363636363636376,9.299570110506183,5,11,5,45.45454545454545,37.036545768147555,72.9818780889621,2015-07-03; 2015-09-02; 2020-06-22; 2022-04-27; 2025-01-13,19.30915371329879,0.6908462867012095,历史5/11次成功; 当前距低点0.69%; 最新日涨幅-3.64%; 状态bottom_area; 底部未确认
