rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.72034825264559,77.58588498272708,002674,兴业科技,bottom_area,2024-09-13,7.88,2024-08-21,7.77,1.4157014157014198,6.30630630630631,31.72231985940247,False,-1.623,0.3787,1,1,1,100.0,31.578947368421055,31.578947368421055,18.58429858429858,1.4157014157014198,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
2,89.88692213219377,76.71124712008235,600345,长江通信,bottom_area,2024-09-13,14.8,2024-09-10,14.61,1.3004791238877569,4.449007529089667,27.529761904761905,False,-0.6711,1.4204,1,1,1,100.0,25.46419098143237,25.46419098143237,18.699520876112246,1.3004791238877569,历史1/1次成功; 当前距低点1.30%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
3,87.14344003391486,77.31292270928991,000532,华金资本,bottom_area,2024-09-13,10.57,2024-09-04,10.22,3.4246575342465717,7.632093933463789,27.926657263751757,True,-0.7512,3.1718,2,2,2,100.0,28.877106921355356,32.044198895027606,16.57534246575343,3.4246575342465717,历史2/2次成功; 当前距低点3.42%; 最新日涨幅-0.75%; 状态bottom_area; 底部已确认
4,86.78854103176057,73.28576923076922,002388,新亚制程,bottom_area,2024-09-13,4.19,2024-09-12,4.16,0.7211538461538521,15.384615384615378,32.903225806451616,False,-10.0858,13.8048,1,1,1,100.0,50.505050505050505,50.505050505050505,19.27884615384615,0.7211538461538521,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
5,86.75796303983493,73.76832347194838,300536,农尚环境,bottom_area,2024-09-13,4.6,2024-09-13,4.55,1.098901098901095,7.91208791208792,30.428134556574925,False,-3.3613,4.1161,4,6,4,66.66666666666666,39.608340380517234,60.27027027027027,18.901098901098905,1.098901098901095,历史4/6次成功; 当前距低点1.10%; 最新日涨幅-3.36%; 状态bottom_area; 底部未确认
6,86.67978078921989,73.03981528431727,603027,千禾味业,bottom_area,2024-09-13,9.96,2024-09-13,9.9,0.6060606060606111,3.7373737373737295,31.34535367545076,False,-2.8293,1.9416,1,1,1,100.0,37.051792828685265,37.051792828685265,19.39393939393939,0.6060606060606111,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-2.83%; 状态bottom_area; 底部未确认
7,86.06309666596772,72.24694736842106,300761,立华股份,bottom_area,2024-09-13,17.57,2024-09-13,17.5,0.40000000000000163,3.714285714285706,29.71887550200803,False,-2.5513,0.7055,1,1,1,100.0,30.263157894736853,30.263157894736853,19.6,0.40000000000000163,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
8,83.26230697674418,69.38525581395349,603079,圣达生物,bottom_area,2024-09-13,10.39,2024-08-26,10.39,0.0,6.929740134744936,28.83561643835616,False,-1.4231,0.9435,1,1,1,100.0,22.232558139534888,22.232558139534888,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
9,81.54729857844461,73.63342572062086,601872,招商轮船,bottom_area,2024-09-13,6.42,2024-09-11,6.15,4.390243902439018,5.203252032520314,27.47641509433962,False,1.1024,0.455,1,1,1,100.0,24.318181818181802,24.318181818181802,15.609756097560984,4.390243902439018,历史1/1次成功; 当前距低点4.39%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
10,77.00650512256198,68.94378406646676,601919,中远海控,bottom_area,2024-09-13,11.92,2024-09-10,11.47,3.923278116826497,5.3182214472537,29.328404189772023,False,0.9314,0.5233,2,3,2,66.66666666666666,32.26984680733607,40.45881126173098,16.0767218831735,3.923278116826497,历史2/3次成功; 当前距低点3.92%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
11,74.95771669818568,62.70214944048441,688358,祥生医疗,bottom_area,2024-09-13,19.37,2024-09-13,19.33,0.20693222969478897,3.6213140196585765,27.358136039083057,False,-3.15,0.8208,2,3,2,66.66666666666666,25.684345470547626,29.46360153256704,19.79306777030521,0.20693222969478897,历史2/3次成功; 当前距低点0.21%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
12,74.86647965569664,62.5026377872455,300521,爱司凯,bottom_area,2024-09-13,10.06,2024-09-13,10.05,0.09950248756218692,5.07462686567164,27.697841726618698,False,-5.0047,2.474,3,6,3,50.0,42.739265907996135,73.27586206896554,19.900497512437816,0.09950248756218692,历史3/6次成功; 当前距低点0.10%; 最新日涨幅-5.00%; 状态bottom_area; 底部未确认
13,73.69764914230807,62.844165476830625,000591,太阳能,bottom_area,2024-09-13,4.03,2024-08-23,3.98,1.2562814070351824,7.035175879396981,28.158844765342963,True,-0.9828,0.316,1,2,1,50.0,32.84132841328414,32.84132841328414,18.743718592964818,1.2562814070351824,历史1/2次成功; 当前距低点1.26%; 最新日涨幅-0.98%; 状态bottom_area; 底部已确认
14,71.40084899896011,59.62886645399744,002806,华锋股份,bottom_area,2024-09-13,8.53,2024-09-13,8.52,0.11737089201877685,7.511737089201885,30.335241210139007,False,-5.9537,8.7271,2,4,2,50.0,27.507914450538966,34.66407010710809,19.882629107981227,0.11737089201877685,历史2/4次成功; 当前距低点0.12%; 最新日涨幅-5.95%; 状态bottom_area; 底部未确认
15,70.33012851372179,60.212153972154006,000597,东北制药,bottom_area,2024-09-13,4.13,2024-08-26,4.07,1.4742014742014646,5.65110565110564,32.053422370617696,False,-0.4819,1.0287,1,3,1,33.33333333333333,61.02150537634409,61.02150537634409,18.525798525798535,1.4742014742014646,历史1/3次成功; 当前距低点1.47%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
16,69.86610986529422,61.24918956819949,300401,花园生物,bottom_area,2024-09-13,12.24,2024-09-10,11.91,2.7707808564231744,6.045340050377839,30.023501762632193,False,0.6579,4.2121,1,2,1,50.0,29.551451187335093,29.551451187335093,17.229219143576827,2.7707808564231744,历史1/2次成功; 当前距低点2.77%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
17,67.78008312445348,56.958053045759236,000922,佳电股份,bottom_area,2024-09-13,8.8,2024-09-13,8.76,0.4566210045662206,3.1963470319634633,30.199203187251,False,-1.7857,1.2379,1,2,1,50.0,40.42553191489362,40.42553191489362,19.54337899543378,0.4566210045662206,历史1/2次成功; 当前距低点0.46%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
18,67.50185977271148,57.900382337431026,300653,正海生物,bottom_area,2024-09-13,18.67,2024-08-28,18.38,1.5778019586507221,7.83460282916214,27.466456195737965,True,-1.4256,0.4915,1,3,1,33.33333333333333,29.647513278609367,29.647513278609367,18.42219804134928,1.5778019586507221,历史1/3次成功; 当前距低点1.58%; 最新日涨幅-1.43%; 状态bottom_area; 底部已确认
19,66.80558758110818,58.305670828978464,603132,金徽股份,bottom_area,2024-09-13,10.55,2024-09-10,10.29,2.526724975704583,6.122448979591845,31.354236157438297,False,-1.3096,0.8614,1,2,1,50.0,33.20754716981132,33.20754716981132,17.47327502429542,2.526724975704583,历史1/2次成功; 当前距低点2.53%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
20,65.94204296190175,57.4214419050268,002682,龙洲股份,bottom_area,2024-09-13,3.41,2024-08-28,3.33,2.4024024024024047,6.606606606606599,30.76923076923076,False,-1.7291,1.7233,1,2,1,50.0,26.929674099485425,26.929674099485425,17.5975975975976,2.4024024024024047,历史1/2次成功; 当前距低点2.40%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
21,64.65999999999998,53.883333333333326,300455,航天智装,bottom_area,2024-09-13,9.93,2024-09-10,9.93,0.0,3.625377643504526,27.939042089985485,False,-1.4881,0.8706,1,3,1,33.33333333333333,53.103448275862064,53.103448275862064,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
22,64.01823826730707,53.74504124806013,000683,博源化工,bottom_area,2024-09-13,4.97,2024-09-13,4.95,0.40404040404039543,1.8181818181818152,28.981348637015774,False,-0.996,0.7542,1,2,1,50.0,22.50673854447439,22.50673854447439,19.595959595959606,0.40404040404039543,历史1/2次成功; 当前距低点0.40%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
23,63.62061436837176,53.34610642657229,603306,华懋科技,bottom_area,2024-09-13,17.84,2024-09-13,17.78,0.3374578177727712,5.793025871766015,28.680304853590044,False,-5.7581,9.8478,1,3,1,33.33333333333333,49.205252246026255,49.205252246026255,19.66254218222723,0.3374578177727712,历史1/3次成功; 当前距低点0.34%; 最新日涨幅-5.76%; 状态bottom_area; 底部未确认
24,62.90259795168066,52.418831626400554,000899,赣能股份,bottom_area,2024-09-13,7.24,2024-09-13,7.24,0.0,1.657458563535913,27.52752752752753,False,-0.9576,0.4978,2,6,2,33.33333333333333,25.459668242296914,27.473958333333325,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
25,62.28427762311035,52.634600808262256,000966,长源电力,bottom_area,2024-09-13,3.96,2024-09-10,3.93,0.7633587786259493,2.5445292620865163,27.222222222222225,False,-0.2519,0.2768,1,2,1,50.0,20.94117647058823,20.94117647058823,19.23664122137405,0.7633587786259493,历史1/2次成功; 当前距低点0.76%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
26,62.07340135204759,51.72783446003966,000037,深南电A,bottom_area,2024-09-13,6.79,2024-09-13,6.79,0.0,2.503681885125183,29.855371900826444,False,-1.5942,0.8684,2,8,2,25.0,39.8001852690304,45.16765285996055,20.0,0.0,历史2/8次成功; 当前距低点0.00%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
27,61.95316450638427,52.13154481533962,603060,国检集团,bottom_area,2024-09-13,5.69,2024-09-13,5.66,0.5300353356890503,2.826855123674914,27.806122448979586,False,-0.5245,1.0349,1,4,1,25.0,36.2098138747885,36.2098138747885,19.46996466431095,0.5300353356890503,历史1/4次成功; 当前距低点0.53%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
28,60.366219738233276,50.408037578812824,300573,兴齐眼药,bottom_area,2024-09-13,71.88,2024-09-13,71.8,0.1114206128133681,3.690807799442905,32.50611017108479,False,-3.5297,4.0188,1,5,1,20.0,42.86062675283501,42.86062675283501,19.888579387186635,0.1114206128133681,历史1/5次成功; 当前距低点0.11%; 最新日涨幅-3.53%; 状态bottom_area; 底部未确认
29,59.48904371794005,52.811141567304645,002732,燕塘乳业,bottom_area,2024-09-13,13.46,2024-08-23,13.01,3.458877786318225,7.455803228285938,29.599567099567103,True,-0.9566,0.3066,1,3,1,33.33333333333333,25.344352617079892,25.344352617079892,16.541122213681774,3.458877786318225,历史1/3次成功; 当前距低点3.46%; 最新日涨幅-0.96%; 状态bottom_area; 底部已确认
30,59.338684073107046,49.44890339425587,002600,领益智造,bottom_area,2024-09-13,6.21,2024-09-13,6.21,0.0,3.8647342995169116,27.706635622817227,False,-1.1146,2.7677,1,5,1,20.0,38.381201044386415,38.381201044386415,20.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
31,58.83025171624714,49.02520976353929,300337,银邦股份,bottom_area,2024-09-13,7.4,2024-09-13,7.4,0.0,4.324324324324317,29.389312977099237,False,-3.3943,5.2211,1,3,1,33.33333333333333,34.09610983981694,34.09610983981694,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
32,57.77137843087676,48.36518402123055,300473,德尔股份,bottom_area,2024-09-13,15.95,2024-09-13,15.91,0.2514142049025716,6.473915776241365,27.517084282460136,False,-4.9464,8.2602,1,3,1,33.33333333333333,21.37137137137137,21.37137137137137,19.74858579509743,0.2514142049025716,历史1/3次成功; 当前距低点0.25%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
33,53.43673760005699,45.13729879023888,002036,联创电子,bottom_area,2024-09-13,6.82,2024-09-13,6.77,0.7385524372230534,7.828655834564257,27.125941872981695,False,-7.9622,11.9195,1,5,1,20.0,22.210743801652896,22.210743801652896,19.261447562776947,0.7385524372230534,历史1/5次成功; 当前距低点0.74%; 最新日涨幅-7.96%; 状态bottom_area; 底部未确认
