rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.38435489612478,82.17418219746916,603928,兴业股份,bottom_area,2025-07-30,15.44,2025-07-30,15.25,1.245901639344259,1.57377049180328,31.583669807088377,False,0.1297,2.3384,1,1,1,100.0,31.69267707082834,31.69267707082834,18.754098360655743,1.245901639344259,历史1/1次成功; 当前距低点1.25%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
2,85.36473052705448,71.99114452866169,605033,美邦股份,bottom_area,2025-07-30,21.64,2025-07-30,21.5,0.651162790697677,2.4651162790697727,30.86816720257235,False,-1.7703,4.3551,1,1,1,100.0,31.96664350243223,31.96664350243223,19.348837209302324,0.651162790697677,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
3,84.74343764426261,71.85355018685489,002246,北化股份,bottom_area,2025-07-30,17.08,2025-07-30,16.92,0.9456264775413509,3.8416075650118113,28.54729729729729,False,-2.567,6.6552,4,5,4,80.0,28.169777180909495,31.992687385740403,19.05437352245865,0.9456264775413509,历史4/5次成功; 当前距低点0.95%; 最新日涨幅-2.57%; 状态bottom_area; 底部未确认
4,84.02536136915563,70.57680049042754,300879,大叶股份,bottom_area,2025-07-30,32.6,2025-07-30,32.46,0.43130006161429624,2.002464571780649,29.69460688758934,False,-0.9119,3.8083,1,1,1,100.0,21.667551779075957,21.667551779075957,19.568699938385706,0.43130006161429624,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
5,75.32361778142248,63.75185288754819,000607,华媒控股,bottom_area,2025-07-30,4.76,2025-07-30,4.72,0.8474576271186449,1.906779661016946,29.02255639097745,False,-1.2448,3.8121,2,4,2,50.0,48.408904717089726,59.82721382289418,19.152542372881356,0.8474576271186449,历史2/4次成功; 当前距低点0.85%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
6,75.00832092128024,63.53120180180791,002658,雪迪龙,bottom_area,2025-07-30,7.96,2025-07-29,7.89,0.8871989860583053,2.0278833967047025,31.151832460732994,False,-0.6242,2.5889,2,3,2,66.66666666666666,28.265316254592392,34.81481481481481,19.112801013941695,0.8871989860583053,历史2/3次成功; 当前距低点0.89%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
7,70.13480785186687,59.830091177259305,603022,新通联,bottom_area,2025-07-30,10.3,2025-07-24,10.17,1.2782694198623479,2.654867256637164,32.33532934131736,False,-0.2904,2.6698,1,2,1,50.0,26.099706744868023,26.099706744868023,18.721730580137653,1.2782694198623479,历史1/2次成功; 当前距低点1.28%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
8,68.8485140025089,61.08508997429305,002636,金安国纪,bottom_area,2025-07-30,12.07,2025-07-25,11.67,3.427592116538135,7.112253641816624,29.698795180722897,True,-1.3889,3.3112,1,2,1,50.0,69.0,69.0,16.572407883461864,3.427592116538135,历史1/2次成功; 当前距低点3.43%; 最新日涨幅-1.39%; 状态bottom_area; 底部已确认
9,67.74273757865588,60.126690158570305,000637,茂化实华,bottom_area,2025-07-30,4.2,2025-07-07,4.06,3.44827586206898,7.142857142857144,27.370304114490168,True,0.4785,4.2932,1,2,1,50.0,22.627737226277358,22.627737226277358,16.55172413793102,3.44827586206898,历史1/2次成功; 当前距低点3.45%; 最新日涨幅0.48%; 状态bottom_area; 底部已确认
10,66.21767225920019,57.32625336927224,600241,时代万恒,bottom_area,2025-07-30,8.33,2025-07-15,8.16,2.0833333333333326,4.779411764705889,30.25641025641025,False,-1.0689,1.8107,1,2,1,50.0,22.50673854447439,22.50673854447439,17.91666666666667,2.0833333333333326,历史1/2次成功; 当前距低点2.08%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
