rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.22677630344866,85.093556231003,603013,亚普股份,bottom_area,2024-01-09,16.69,2024-01-08,16.45,1.4589665653495563,2.4924012158054722,27.692307692307693,False,1.0291,0.4888,1,1,1,100.0,53.30739299610896,53.30739299610896,13.541033434650442,1.4589665653495563,历史1/1次成功; 当前距低点1.46%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
12,84.14854450405664,73.67493182689205,301509,金凯生科,bottom_area,2024-01-09,60.33,2024-01-09,60.11,0.36599567459657106,3.1109632340708657,28.61892886830542,False,0.2659,4.5825,1,1,1,100.0,15.05054819877544,15.05054819877544,14.63400432540343,0.36599567459657106,历史1/1次成功; 当前距低点0.37%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
13,83.79234345156256,76.78840137318784,600178,东安动力,bottom_area,2024-01-09,12.8,2024-01-09,12.45,2.8112449799196906,6.184738955823304,29.22114837976123,False,-1.2346,8.3894,2,2,2,100.0,27.731397459165148,36.84210526315788,12.18875502008031,2.8112449799196906,历史2/2次成功; 当前距低点2.81%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
14,83.44019141606165,73.44514164767178,603004,鼎龙科技,bottom_area,2024-01-09,30.91,2024-01-09,30.71,0.6512536633018537,7.0335395636600335,32.65350877192982,False,-9.408,49.4519,1,1,1,100.0,55.7168784029038,55.7168784029038,14.348746336698145,0.6512536633018537,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-9.41%; 状态bottom_area; 底部未确认
15,83.03134199777435,72.87790535007733,002041,登海种业,bottom_area,2024-01-09,12.08,2024-01-09,12.02,0.4991680532445965,3.078202995008328,28.83362936648905,False,-0.9836,0.8379,2,2,2,100.0,18.2043468358871,21.395106715252467,14.500831946755403,0.4991680532445965,历史2/2次成功; 当前距低点0.50%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
16,82.39641672250784,78.56766631684975,002796,世嘉科技,bottom_area,2024-01-09,11.04,2023-12-26,10.52,4.942965779467677,9.125475285171111,28.092959671907046,True,2.0333,1.6164,2,2,2,100.0,31.7614424410541,36.33841886269071,10.057034220532323,4.942965779467677,历史2/2次成功; 当前距低点4.94%; 最新日涨幅2.03%; 状态bottom_area; 底部已确认
17,80.77681297196695,71.94033388184629,603286,日盈电子,bottom_area,2024-01-09,23.74,2024-01-09,23.44,1.2798634812286567,3.4129692832764382,30.36244800950682,False,0.2957,3.5147,2,3,2,66.66666666666666,15.97718253968253,16.874999999999986,13.720136518771342,1.2798634812286567,历史2/3次成功; 当前距低点1.28%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
18,79.63296138117005,69.83819423107485,603186,华正新材,bottom_area,2024-01-09,30.87,2024-01-09,30.73,0.4555808656036465,3.3843150016270718,30.0,False,-0.7715,1.1609,1,1,1,100.0,17.994186046511643,17.994186046511643,14.544419134396353,0.4555808656036465,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
19,78.3192973834732,73.85922946159518,301499,维科精密,bottom_area,2024-01-09,29.27,2023-12-27,28.05,4.349376114081992,11.158645276292331,32.73381294964029,True,-2.0415,8.984,2,2,2,100.0,21.64412366506522,21.950454687989964,10.650623885918007,4.349376114081992,历史2/2次成功; 当前距低点4.35%; 最新日涨幅-2.04%; 状态bottom_area; 底部已确认
20,76.96404738233157,70.92007010243933,600152,维科技术,bottom_area,2024-01-09,6.97,2023-12-27,6.76,3.1065088757396446,9.319526627218934,28.31389183457052,True,0.0,1.12,2,3,2,66.66666666666666,23.6894821099949,24.87644151565074,11.893491124260356,3.1065088757396446,历史2/3次成功; 当前距低点3.11%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
21,76.21406175662928,69.62340049003231,002660,茂硕电源,bottom_area,2024-01-09,10.49,2024-01-09,10.22,2.641878669275925,3.913894324853215,29.903978052126195,False,0.3828,12.2296,2,3,2,66.66666666666666,20.21622144792876,24.71428571428572,12.358121330724074,2.641878669275925,历史2/3次成功; 当前距低点2.64%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
22,75.80974551521749,68.24802040534853,002095,生意宝,bottom_area,2024-01-09,17.55,2024-01-09,17.23,1.8572257690075467,3.540336622170629,28.62468931234466,False,-0.2274,2.2731,2,3,2,66.66666666666666,25.67649726891973,33.84030418250951,13.142774230992451,1.8572257690075467,历史2/3次成功; 当前距低点1.86%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
23,72.70691339205064,64.69850133638796,002146,荣盛发展,bottom_area,2024-01-09,1.64,2024-01-09,1.62,1.2345679012345552,3.703703703703693,27.027027027027028,False,-2.381,2.259,2,4,2,50.0,18.404925544100795,19.587628865979376,13.765432098765446,1.2345679012345552,历史2/4次成功; 当前距低点1.23%; 最新日涨幅-2.38%; 状态bottom_area; 底部未确认
24,71.34132252663181,63.816670350925655,601777,千里科技,bottom_area,2024-01-09,3.35,2024-01-08,3.3,1.5151515151515234,2.4242424242424265,28.41648590021693,False,1.5152,0.3475,1,2,1,50.0,27.96352583586626,27.96352583586626,13.484848484848477,1.5151515151515234,历史1/2次成功; 当前距低点1.52%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
25,67.24390203649877,59.28054837187666,300454,深信服,bottom_area,2024-01-09,64.5,2024-01-09,64.03,0.7340309230048396,3.0766828049351846,29.621894921960873,False,-0.5704,1.2489,2,4,2,50.0,22.979241270579003,29.49391262831224,14.26596907699516,0.7340309230048396,历史2/4次成功; 当前距低点0.73%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
26,66.92791006685397,59.54403799740082,300451,创业慧康,bottom_area,2024-01-09,5.79,2024-01-09,5.72,1.2237762237762289,4.720279720279728,28.140703517587944,False,-2.6891,2.8314,1,2,1,50.0,23.89380530973452,23.89380530973452,13.77622377622377,1.2237762237762289,历史1/2次成功; 当前距低点1.22%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
27,63.83247429926507,56.542877798741095,600986,浙文互联,bottom_area,2024-01-09,5.1,2024-01-09,5.05,0.9900990099009866,2.5742574257425725,29.370629370629374,False,0.1965,1.8325,1,2,1,50.0,22.25969645868466,22.25969645868466,14.009900990099014,0.9900990099009866,历史1/2次成功; 当前距低点0.99%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
28,62.959337363899536,56.12659197434775,688111,金山办公,bottom_area,2024-01-09,256.37,2024-01-09,253.0,1.3320158102766817,5.478260869565223,28.12091596113416,False,-1.5476,0.8512,1,4,1,25.0,27.68058076225045,27.68058076225045,13.667984189723317,1.3320158102766817,历史1/4次成功; 当前距低点1.33%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
29,61.041537396691076,53.82969557357323,002284,亚太股份,bottom_area,2024-01-09,8.05,2024-01-09,7.99,0.7509386733416833,2.3779724655819714,29.665492957746476,False,-0.2478,1.0436,1,2,1,50.0,27.214170692431566,27.214170692431566,14.249061326658316,0.7509386733416833,历史1/2次成功; 当前距低点0.75%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
