rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,102.30025439842126,87.29213324416183,000919,金陵药业,bottom_area,2026-05-28,6.27,8.83,2026-05-28,6.19,1.292407108239082,2.2617124394184116,29.898074745186857,28.992072480181207,False,0.8039,1.7367,3,3,3,100.0,26.44527661799429,31.2267657992565,18.707592891760918,1.292407108239082,历史3/3次成功; 当前距低点1.29%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
13,89.81609091514429,77.99748843087303,002987,京北方,bottom_area,2026-05-28,11.8,15.99,2026-05-28,11.54,2.253032928942821,3.72616984402081,27.829893683552225,26.203877423389617,False,-1.4202,1.1455,2,2,2,100.0,27.389266176681016,28.88432580424366,17.746967071057178,2.253032928942821,历史2/2次成功; 当前距低点2.25%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
14,89.43221611710115,75.11662756598243,601390,中国中铁,bottom_area,2026-05-28,4.67,6.47,2026-05-28,4.65,0.4301075268817112,2.1505376344085945,28.129829984544042,27.820710973724882,False,-1.2685,0.5161,1,1,1,100.0,46.06060606060606,46.06060606060606,19.569892473118287,0.4301075268817112,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
15,89.32815459489437,76.31912896670823,002773,康弘药业,bottom_area,2026-05-28,20.85,30.6,2026-05-28,20.57,1.361205639280511,4.132231404958684,32.77777777777778,31.862745098039213,False,-1.7899,1.0789,1,1,1,100.0,24.10041841004185,24.10041841004185,18.63879436071949,1.361205639280511,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
16,88.26908894271291,74.88271875585536,002252,上海莱士,bottom_area,2026-05-28,5.18,7.26,2026-05-27,5.13,0.974658869395708,3.1189083820662797,29.338842975206607,28.650137741046834,False,0.0,0.3437,1,1,1,100.0,29.005059021922442,29.005059021922442,19.025341130604293,0.974658869395708,历史1/1次成功; 当前距低点0.97%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
17,87.57024512897515,75.28321821036106,600808,马钢股份,bottom_area,2026-05-28,2.99,4.2,2026-05-28,2.94,1.7006802721088528,3.7414965986394515,30.000000000000004,28.809523809523807,False,-1.9672,1.0112,1,1,1,100.0,22.692307692307686,22.692307692307686,18.29931972789115,1.7006802721088528,历史1/1次成功; 当前距低点1.70%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
18,87.46932723474355,73.7824925395905,601238,广汽集团,bottom_area,2026-05-28,6.07,8.67,2026-05-28,6.03,0.6633499170812609,3.1509121061359786,30.44982698961937,29.98846597462514,False,-1.9386,0.3063,2,2,2,100.0,25.08027070180526,26.42487046632124,19.33665008291874,0.6633499170812609,历史2/2次成功; 当前距低点0.66%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
19,87.19403386284745,74.98180705912498,600507,方大特钢,bottom_area,2026-05-28,4.74,6.5,2026-05-22,4.66,1.716738197424894,6.866952789699576,28.307692307692307,27.076923076923077,False,-1.0438,1.2384,1,1,1,100.0,21.2686567164179,21.2686567164179,18.283261802575108,1.716738197424894,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
20,86.36654878280191,72.70045274725275,601136,首创证券,bottom_area,2026-05-28,14.64,21.55,2026-05-28,14.56,0.5494505494505499,2.884615384615384,32.43619489559165,32.06496519721578,False,-2.2697,0.3864,1,1,1,100.0,34.53333333333333,34.53333333333333,19.450549450549453,0.5494505494505499,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
21,86.30126423094914,74.6019976790399,603520,司太立,bottom_area,2026-05-28,10.7,14.37,2026-05-28,10.49,2.001906577693032,5.815061963775018,27.000695894224076,25.539318023660407,False,-1.2915,5.2823,1,1,1,100.0,22.72228320526894,22.72228320526894,17.99809342230697,2.001906577693032,历史1/1次成功; 当前距低点2.00%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
22,85.78985438536013,74.64405151058577,688793,倍轻松,bottom_area,2026-05-28,19.1,25.73,2026-05-28,18.66,2.35798499464095,6.216505894962488,27.477652545666537,25.76758647493198,False,-2.4016,2.5098,1,1,1,100.0,27.313211281543786,27.313211281543786,17.642015005359053,2.35798499464095,历史1/1次成功; 当前距低点2.36%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
23,85.43000410346976,75.6836875104034,603616,韩建河山,bottom_area,2026-05-28,5.56,7.39,2026-05-28,5.38,3.345724907063192,7.063197026022302,27.198917456021647,24.76319350473613,False,0.1802,5.6636,1,1,1,100.0,22.53731343283583,22.53731343283583,16.65427509293681,3.345724907063192,历史1/1次成功; 当前距低点3.35%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
24,83.99348794156094,75.15447028279499,300300,海峡创新,bottom_area,2026-05-28,9.88,14.14,2026-05-27,9.51,3.890641430073617,5.46792849631966,32.743988684582746,30.127298444130123,False,2.3834,6.3372,1,1,1,100.0,26.37168141592919,26.37168141592919,16.109358569926385,3.890641430073617,历史1/1次成功; 当前距低点3.89%; 最新日涨幅2.38%; 状态bottom_area; 底部未确认
25,83.98531624895402,70.61113633346608,601186,中国铁建,bottom_area,2026-05-28,6.23,8.93,2026-05-28,6.2,0.4838709677419395,1.451612903225804,30.571108622620375,30.235162374020152,False,-0.4792,0.4101,1,1,1,100.0,22.496570644718787,22.496570644718787,19.51612903225806,0.4838709677419395,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
26,83.68688956453376,73.23904478687938,300149,睿智医药,bottom_area,2026-05-28,8.44,11.72,2026-05-28,8.22,2.6763990267639763,3.2846715328467098,29.86348122866894,27.9863481228669,False,-0.2364,1.7269,1,1,1,100.0,23.662551440329203,23.662551440329203,17.323600973236026,2.6763990267639763,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
27,83.35401520717684,72.84164930125534,688375,国博电子,bottom_area,2026-05-28,97.59,138.0,2026-05-28,95.12,2.5967199327165673,4.762405382674517,31.072463768115938,29.282608695652172,False,-1.9196,0.9356,1,1,1,100.0,20.549305095962943,20.549305095962943,17.403280067283433,2.5967199327165673,历史1/1次成功; 当前距低点2.60%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
28,82.83491392115208,71.91076493155045,003038,鑫铂股份,bottom_area,2026-05-28,12.81,17.26,2026-05-28,12.53,2.234636871508389,2.7932960893854863,27.404403244495956,25.78215527230591,False,1.0252,2.3137,2,3,2,66.66666666666666,27.521883504961874,29.536152796725773,17.76536312849161,2.234636871508389,历史2/3次成功; 当前距低点2.23%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
29,82.52102896601023,70.22145921098546,603230,内蒙新华,bottom_area,2026-05-28,9.74,13.4,2026-05-28,9.63,1.1422637590861828,3.219106957424701,28.134328358208947,27.313432835820894,False,-1.6162,0.5881,2,3,2,66.66666666666666,27.522332876533863,31.521142229544196,18.85773624091382,1.1422637590861828,历史2/3次成功; 当前距低点1.14%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
30,82.13876168216576,73.89786618444847,300292,吴通控股,bottom_area,2026-05-28,5.47,7.3,2026-05-28,5.25,4.190476190476185,5.3333333333333375,28.082191780821912,25.068493150684933,False,3.0132,7.8787,1,1,1,100.0,23.291139240506325,23.291139240506325,15.809523809523816,4.190476190476185,历史1/1次成功; 当前距低点4.19%; 最新日涨幅3.01%; 状态bottom_area; 底部未确认
31,82.07150506866935,71.6221134353878,301225,恒勃股份,bottom_area,2026-05-28,98.81,134.46,2026-05-28,96.38,2.5212699730234562,8.42498443660511,28.320690168079732,26.51346125241708,False,-5.7156,10.0471,3,4,3,75.0,27.44951061226492,31.690140845070424,17.478730026976542,2.5212699730234562,历史3/4次成功; 当前距低点2.52%; 最新日涨幅-5.72%; 状态bottom_area; 底部未确认
32,81.58905025695239,71.22182228236356,000762,西藏矿业,bottom_area,2026-05-28,30.31,41.43,2026-05-28,29.56,2.537212449255751,4.837618403247631,28.650736181510982,26.840453777455952,False,-0.2632,3.5368,2,3,2,66.66666666666666,54.884457817237255,71.15671641791043,17.46278755074425,2.537212449255751,历史2/3次成功; 当前距低点2.54%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
33,81.17286593685887,71.09066402601898,002083,孚日股份,bottom_area,2026-05-28,10.21,14.53,2026-05-26,9.94,2.7162977867203355,3.621730382293775,31.589814177563664,29.731589814177557,False,1.6932,2.2987,2,3,2,66.66666666666666,29.01696942513269,31.79487179487179,17.283702213279668,2.7162977867203355,历史2/3次成功; 当前距低点2.72%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
34,81.04738950216719,70.84142193522763,002470,金正大,bottom_area,2026-05-28,2.36,3.17,2026-05-27,2.3,2.6086956521739157,4.782608695652188,27.444794952681388,25.55205047318612,False,1.2876,2.4098,2,3,2,66.66666666666666,26.357964276975775,30.327868852459027,17.391304347826086,2.6086956521739157,历史2/3次成功; 当前距低点2.61%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
35,80.82713415369943,71.4393735222532,000829,天音控股,bottom_area,2026-05-28,8.66,12.03,2026-05-28,8.39,3.2181168057210914,4.05244338498212,30.257689110556935,28.013300083125515,False,0.8149,2.2523,3,5,3,60.0,34.820859351060705,46.4765100671141,16.781883194278908,3.2181168057210914,历史3/5次成功; 当前距低点3.22%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
36,80.27378698224844,72.15621301775144,002300,太阳电缆,bottom_area,2026-05-28,8.8,11.73,2026-05-27,8.45,4.142011834319543,4.970414201183432,27.962489343563522,24.97868712702472,False,3.5294,3.7483,3,5,3,60.0,50.34643279142729,75.7716049382716,15.857988165680458,4.142011834319543,历史3/5次成功; 当前距低点4.14%; 最新日涨幅3.53%; 状态bottom_area; 底部未确认
37,80.06240076955868,69.81032652902603,600343,航天动力,bottom_area,2026-05-28,28.15,40.57,2026-05-28,27.47,2.4754277393520194,4.514015289406633,32.28986936159724,30.613754005422727,False,0.285,4.9316,2,4,2,50.0,38.62527835886361,55.72413793103447,17.52457226064798,2.4754277393520194,历史2/4次成功; 当前距低点2.48%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
38,80.0295669950853,69.98347201078576,000155,川能动力,bottom_area,2026-05-28,14.03,19.34,2026-05-28,13.67,2.6335040234089204,3.4381858083394343,29.317476732161325,27.456049638055845,False,0.4295,2.0153,2,4,2,50.0,41.493877334183324,45.280898876404486,17.366495976591082,2.6335040234089204,历史2/4次成功; 当前距低点2.63%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
39,79.64882691561654,69.79750279882622,301408,华人健康,bottom_area,2026-05-28,16.82,23.05,2026-05-27,16.37,2.7489309712889387,6.902871105681117,28.980477223427332,27.02819956616052,False,0.2384,8.141,2,4,2,50.0,41.908953835295634,63.068493150684944,17.251069028711065,2.7489309712889387,历史2/4次成功; 当前距低点2.75%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
40,78.8904780858675,68.92262582556783,300762,上海瀚讯,bottom_area,2026-05-28,36.55,49.44,2026-05-28,35.63,2.582093741229286,5.108055009823183,27.932847896440123,26.07200647249191,False,1.0227,4.0046,2,4,2,50.0,35.16021266435805,37.73946360153258,17.417906258770717,2.582093741229286,历史2/4次成功; 当前距低点2.58%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
41,78.32442005325927,66.76768862725699,000813,德展健康,bottom_area,2026-05-28,3.27,4.5,2026-05-28,3.23,1.2383900928792582,3.405572755417953,28.22222222222222,27.333333333333332,False,-1.506,1.5952,3,6,3,50.0,29.57644107000913,39.9103139013453,18.761609907120743,1.2383900928792582,历史3/6次成功; 当前距低点1.24%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
42,77.26388095788546,69.7222951132868,001211,双枪科技,bottom_area,2026-05-28,43.84,61.66,2026-05-28,42.01,4.356105689121651,5.927160199952397,31.868310087577033,28.900421667207254,False,-0.6571,7.1098,1,1,1,100.0,25.34524776604386,25.34524776604386,15.64389431087835,4.356105689121651,历史1/1次成功; 当前距低点4.36%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
43,76.77710825655616,65.91686770016435,603348,文灿股份,bottom_area,2026-05-28,16.23,22.0,2026-05-28,15.97,1.6280525986224155,2.0663744520976834,27.409090909090907,26.227272727272727,False,0.3711,0.6524,2,5,2,40.0,28.97219153238415,31.539888682745836,18.371947401377586,1.6280525986224155,历史2/5次成功; 当前距低点1.63%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
44,76.66830995330236,67.76018251110911,688159,有方科技,bottom_area,2026-05-28,51.04,73.58,2026-05-28,49.45,3.215369059656211,4.9747219413548915,32.79423756455558,30.633324272900243,False,1.2698,5.6072,3,6,3,50.0,36.67324713508211,61.150808574652125,16.78463094034379,3.215369059656211,历史3/6次成功; 当前距低点3.22%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
45,76.63055957639136,67.96667564767655,002506,协鑫集成,bottom_area,2026-05-28,3.64,4.9,2026-05-28,3.52,3.4090909090909123,3.693181818181815,28.163265306122454,25.71428571428572,False,2.2472,4.593,2,3,2,66.66666666666666,20.713635772780442,21.019108280254766,16.59090909090909,3.4090909090909123,历史2/3次成功; 当前距低点3.41%; 最新日涨幅2.25%; 状态bottom_area; 底部未确认
46,76.58938150649882,67.6257762573001,300437,清水源,bottom_area,2026-05-28,12.72,17.3,2026-05-28,12.33,3.163017031630175,3.8118410381184153,28.72832369942197,26.473988439306357,False,0.7126,5.7123,6,11,6,54.54545454545454,25.46041348171349,30.330330330330323,16.836982968369828,3.163017031630175,历史6/11次成功; 当前距低点3.16%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
47,76.56157946671183,68.4784383164206,600130,波导股份,bottom_area,2026-05-28,5.1,6.86,2026-05-28,4.91,3.869653767820764,4.480651731160891,28.425655976676385,25.65597667638485,False,0.3937,5.6828,3,5,3,60.0,26.888434984150216,32.23140495867769,16.13034623217924,3.869653767820764,历史3/5次成功; 当前距低点3.87%; 最新日涨幅0.39%; 状态bottom_area; 底部未确认
48,76.42537691106128,67.013384680635,603109,神驰机电,bottom_area,2026-05-28,19.58,26.2,2026-05-28,19.05,2.7821522309711155,4.0419947506561655,27.290076335877856,25.26717557251909,False,1.0842,1.2936,3,6,3,50.0,27.347805200264215,33.71428571428571,17.217847769028886,2.7821522309711155,历史3/6次成功; 当前距低点2.78%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
49,75.57681678006199,67.45334711929296,300539,横河精密,bottom_area,2026-05-28,25.99,36.0,2026-05-28,25.05,3.7524950099800307,5.469061876247508,30.416666666666664,27.80555555555556,False,-1.3288,3.4091,4,6,4,66.66666666666666,27.969726211724545,39.25845147219192,16.24750499001997,3.7524950099800307,历史4/6次成功; 当前距低点3.75%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
50,75.51961715545518,64.99947148205847,603113,金能科技,bottom_area,2026-05-28,5.19,7.5,2026-05-26,5.1,1.764705882352956,4.3137254901960915,32.00000000000001,30.799999999999994,False,1.1696,0.823,2,5,2,40.0,25.71505856894199,31.03448275862069,18.235294117647044,1.764705882352956,历史2/5次成功; 当前距低点1.76%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
51,74.24889615013231,64.40497070231015,300592,华凯易佰,bottom_area,2026-05-28,12.13,16.3,2026-05-28,11.87,2.190395956192094,4.043807919123846,27.17791411042946,25.582822085889568,False,0.8313,1.7374,1,2,1,50.0,39.403620873269425,39.403620873269425,17.80960404380791,2.190395956192094,历史1/2次成功; 当前距低点2.19%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
52,74.13200373348973,64.06855297371582,000566,海南海药,bottom_area,2026-05-28,4.1,5.57,2026-05-27,4.02,1.9900497512437831,3.9800995024875663,27.827648114901265,26.391382405745073,False,0.7371,1.9102,2,6,2,33.33333333333333,37.916844479668356,38.29787234042554,18.00995024875622,1.9900497512437831,历史2/6次成功; 当前距低点1.99%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
53,74.04196743128412,64.45867813810716,300657,弘信电子,bottom_area,2026-05-28,43.72,58.55,2026-05-28,42.7,2.3887587822013954,5.807962529273997,27.070879590093927,25.328778821520064,False,-0.0229,12.3396,2,4,2,50.0,31.263699793152412,33.47457627118643,17.611241217798607,2.3887587822013954,历史2/4次成功; 当前距低点2.39%; 最新日涨幅-0.02%; 状态bottom_area; 底部未确认
54,73.42930328638501,63.751800000000024,002469,三维化学,bottom_area,2026-05-28,6.39,8.96,2026-05-27,6.25,2.239999999999995,4.319999999999993,30.245535714285722,28.683035714285726,False,1.4286,0.9704,1,2,1,50.0,36.5,36.5,17.760000000000005,2.239999999999995,历史1/2次成功; 当前距低点2.24%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
55,72.74122595991307,64.96023435225575,688166,博瑞医药,bottom_area,2026-05-28,52.93,72.88,2026-05-28,51.0,3.784313725490195,7.7450980392156925,30.021953896816683,27.37376509330406,False,-3.2889,2.6884,2,3,2,66.66666666666666,41.83765042853081,50.993377483443716,16.215686274509807,3.784313725490195,历史2/3次成功; 当前距低点3.78%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
56,72.46202115729776,63.71213488159542,300393,中来股份,bottom_area,2026-05-28,9.83,13.65,2026-05-28,9.55,2.9319371727748624,4.08376963350784,30.036630036630036,27.985347985347985,False,0.0,3.4416,3,7,3,42.857142857142854,26.911414323083477,36.516853932584276,17.068062827225138,2.9319371727748624,历史3/7次成功; 当前距低点2.93%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
57,72.14152307743187,62.17688586775545,300511,雪榕生物,bottom_area,2026-05-28,6.09,8.48,2026-05-27,5.98,1.8394648829431341,3.511705685618728,29.481132075471695,28.183962264150946,False,0.1645,3.0471,2,6,2,33.33333333333333,25.900712191034756,29.220779220779214,18.160535117056867,1.8394648829431341,历史2/6次成功; 当前距低点1.84%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
58,71.6187206950684,61.157559245226956,600418,江淮汽车,bottom_area,2026-05-28,38.0,52.75,2026-05-28,37.5,1.3333333333333335,6.533333333333341,28.90995260663507,27.96208530805687,False,-2.8133,3.8067,2,5,2,40.0,22.244942178639526,24.365079365079367,18.666666666666668,1.3333333333333335,历史2/5次成功; 当前距低点1.33%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
59,70.58086438733567,60.008500600446055,600156,华升股份,bottom_area,2026-05-28,10.16,13.85,2026-05-27,10.05,1.0945273631840737,9.25373134328358,27.436823104693136,26.642599277978334,True,-0.3922,9.8156,1,3,1,33.33333333333333,35.05747126436782,35.05747126436782,18.90547263681593,1.0945273631840737,历史1/3次成功; 当前距低点1.09%; 最新日涨幅-0.39%; 状态bottom_area; 底部已确认
60,70.19979310344827,58.4998275862069,600636,退市国化,bottom_area,2026-05-28,4.51,6.3,2026-04-29,4.51,0.0,2.660753880266078,28.41269841269841,28.41269841269841,False,0.0,0.0,1,2,1,50.0,32.90229885057471,32.90229885057471,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
61,70.12465940657461,61.27703296703299,301292,海科新源,bottom_area,2026-05-28,70.02,93.59,2026-05-28,68.25,2.5934065934065877,5.93406593406593,27.07554225878833,25.18431456352175,False,-1.2551,9.4961,1,2,1,50.0,68.22787229975148,68.22787229975148,17.406593406593412,2.5934065934065877,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
62,69.70199376370299,60.95984268985274,600067,冠城新材,bottom_area,2026-05-28,3.11,4.2,2026-05-27,3.03,2.640264026402643,3.630363036303641,27.857142857142865,25.95238095238096,False,1.9672,1.7842,1,2,1,50.0,26.39593908629443,26.39593908629443,17.359735973597356,2.640264026402643,历史1/2次成功; 当前距低点2.64%; 最新日涨幅1.97%; 状态bottom_area; 底部未确认
63,68.97712285898784,59.55104921817328,688568,中科星图,bottom_area,2026-05-28,50.63,70.14,2026-05-28,49.67,1.9327561908596753,3.281658949063812,29.18448816652409,27.81579697747362,False,-0.8227,1.4344,1,2,1,50.0,32.62222222222222,32.62222222222222,18.067243809140326,1.9327561908596753,历史1/2次成功; 当前距低点1.93%; 最新日涨幅-0.82%; 状态bottom_area; 底部未确认
64,68.9571779801065,59.23084907875331,001311,多利科技,bottom_area,2026-05-28,20.9,29.55,2026-05-28,20.56,1.653696498054474,4.085603112840467,30.423011844331647,29.272419627749585,False,-1.4151,1.9772,1,3,1,33.33333333333333,46.9244288224956,46.9244288224956,18.346303501945528,1.653696498054474,历史1/3次成功; 当前距低点1.65%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
65,68.67811607185673,59.55994840895036,688227,品高股份,bottom_area,2026-05-28,80.2,116.8,2026-05-28,78.49,2.178621480443379,3.5928143712574947,32.79965753424658,31.335616438356162,False,-0.9877,3.4514,3,8,3,37.5,29.433899915920712,36.87150837988826,17.82137851955662,2.178621480443379,历史3/8次成功; 当前距低点2.18%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
66,68.37137054576563,57.01815710862267,600009,上海机场,bottom_area,2026-05-28,24.88,34.16,2026-05-28,24.87,0.04020908725371134,2.2517088862082777,27.195550351288045,27.166276346604214,False,-2.0472,0.6023,2,5,2,40.0,23.97760122344691,27.704918032786885,19.95979091274629,0.04020908725371134,历史2/5次成功; 当前距低点0.04%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
67,67.90423315667867,61.37056424243323,002575,群兴玩具,bottom_area,2026-05-28,5.88,8.16,2026-05-27,5.63,4.440497335701599,7.460035523978685,31.004901960784316,27.941176470588236,True,3.3392,7.3357,2,5,2,40.0,29.811280472219792,39.02759526938239,15.559502664298403,4.440497335701599,历史2/5次成功; 当前距低点4.44%; 最新日涨幅3.34%; 状态bottom_area; 底部已确认
68,67.64842304325714,57.68470181983165,600611,大众交通,bottom_area,2026-05-28,4.84,6.59,2026-05-28,4.78,1.2552301255230043,7.322175732217566,27.46585735963581,26.555386949924127,False,-6.383,10.1193,1,2,1,50.0,24.497991967871478,24.497991967871478,18.744769874476997,1.2552301255230043,历史1/2次成功; 当前距低点1.26%; 最新日涨幅-6.38%; 状态bottom_area; 底部未确认
