rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.33810966036356,73.47371944922547,600106,重庆路桥,bottom_area,2024-12-23,5.84,2024-12-23,5.81,0.5163511187607616,4.991394148020655,27.646326276463263,False,-4.1051,2.9277,1,1,1,100.0,48.50000000000001,48.50000000000001,19.48364888123924,0.5163511187607616,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-4.11%; 状态bottom_area; 底部未确认
2,81.66413793103449,68.05344827586208,002348,高乐股份,bottom_area,2024-12-23,3.52,2024-12-23,3.52,0.0,5.397727272727272,30.43478260869565,False,-9.9744,8.033,1,1,1,100.0,25.287356321839088,25.287356321839088,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
3,79.79392299622043,66.49493583018369,603030,全筑股份,bottom_area,2024-12-23,2.9,2024-12-23,2.9,0.0,8.620689655172415,29.095354523227385,False,-7.6433,3.0026,4,6,4,66.66666666666666,39.13047937374742,51.87969924812029,20.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-7.64%; 状态bottom_area; 底部未确认
4,76.86442757064334,64.31397430643044,002682,龙洲股份,bottom_area,2024-12-23,4.53,2024-12-23,4.52,0.22123893805311232,10.39823008849559,29.922480620155046,False,-8.6694,7.7355,2,3,2,66.66666666666666,34.52544311034879,42.121212121212146,19.778761061946888,0.22123893805311232,历史2/3次成功; 当前距低点0.22%; 最新日涨幅-8.67%; 状态bottom_area; 底部未确认
5,75.2014644362487,62.66788703020725,002235,安妮股份,bottom_area,2024-12-23,5.7,2024-12-23,5.7,0.0,9.649122807017541,30.487804878048774,False,-9.9526,17.3281,2,3,2,66.66666666666666,35.221614857744996,46.16438356164384,20.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
6,73.87131889798435,61.55943241498696,002339,积成电子,bottom_area,2024-12-23,7.65,2024-12-23,7.65,0.0,8.75816993464052,28.169014084507044,False,-10.0,18.1279,3,6,3,50.0,48.70662588702658,82.94930875576038,20.0,0.0,历史3/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
7,71.53910904417275,59.996524996418835,605337,李子园,bottom_area,2024-12-23,11.56,2024-12-23,11.52,0.34722222222223026,6.423611111111113,30.89382123575286,False,-5.9398,4.0593,2,4,2,50.0,32.30210571551354,37.98882681564246,19.65277777777777,0.34722222222223026,历史2/4次成功; 当前距低点0.35%; 最新日涨幅-5.94%; 状态bottom_area; 底部未确认
8,70.56988324074139,59.861232121374066,603088,宁波精达,bottom_area,2024-12-23,9.38,2024-12-23,9.29,0.9687836383207927,7.104413347685686,31.33776792313378,False,-5.6338,6.3,2,4,2,50.0,39.193864606158456,46.15384615384614,19.03121636167921,0.9687836383207927,历史2/4次成功; 当前距低点0.97%; 最新日涨幅-5.63%; 状态bottom_area; 底部未确认
9,66.85971840098895,55.996926624169255,002162,悦心健康,bottom_area,2024-12-23,3.66,2024-12-23,3.65,0.27397260273973234,11.232876712328759,27.435387673956267,False,-9.1811,5.207,1,2,1,50.0,43.23432343234324,43.23432343234324,19.726027397260268,0.27397260273973234,历史1/2次成功; 当前距低点0.27%; 最新日涨幅-9.18%; 状态bottom_area; 底部未确认
10,65.98988457892797,56.494819178530534,000716,黑芝麻,bottom_area,2024-12-23,6.89,2024-12-23,6.79,1.4727540500736325,8.5419734904271,31.552419354838708,False,-5.6164,10.7912,1,3,1,33.33333333333333,40.211640211640216,40.211640211640216,18.527245949926368,1.4727540500736325,历史1/3次成功; 当前距低点1.47%; 最新日涨幅-5.62%; 状态bottom_area; 底部未确认
11,64.5984479011357,54.342956603630114,300651,金陵体育,bottom_area,2024-12-23,13.65,2024-12-23,13.58,0.5154639175257753,9.57290132547865,28.110111169931184,False,-9.1816,14.6457,2,5,2,40.0,25.635560944026203,25.720461095100855,19.48453608247423,0.5154639175257753,历史2/5次成功; 当前距低点0.52%; 最新日涨幅-9.18%; 状态bottom_area; 底部未确认
12,61.58181468872377,51.72587785857703,001217,华尔泰,bottom_area,2024-12-23,11.63,2024-12-23,11.58,0.4317789291882618,12.00345423143351,30.4921968787515,False,-9.4942,6.665,1,2,1,50.0,22.206095791001456,22.206095791001456,19.568221070811738,0.4317789291882618,历史1/2次成功; 当前距低点0.43%; 最新日涨幅-9.49%; 状态bottom_area; 底部未确认
13,59.56596998057375,53.327642043419075,603078,江化微,bottom_area,2024-12-23,17.49,2024-12-18,16.83,3.9215686274509816,10.398098633392753,27.799227799227804,True,-4.4262,4.2389,1,2,1,50.0,24.563540397888758,24.563540397888758,16.07843137254902,3.9215686274509816,历史1/2次成功; 当前距低点3.92%; 最新日涨幅-4.43%; 状态bottom_area; 底部已确认
14,58.95504195095439,49.42679040216302,000159,国际实业,bottom_area,2024-12-23,6.09,2024-12-23,6.07,0.32948929159801604,8.566721581548592,28.08056872037914,False,-7.7273,6.5833,1,3,1,33.33333333333333,28.035982008995493,28.035982008995493,19.670510708401984,0.32948929159801604,历史1/3次成功; 当前距低点0.33%; 最新日涨幅-7.73%; 状态bottom_area; 底部未确认
15,58.74245669880941,49.22918184485914,000721,西安饮食,bottom_area,2024-12-23,9.77,2024-12-23,9.74,0.3080082135523548,10.677618069815185,31.40845070422535,False,-9.3692,13.6941,2,7,2,28.57142857142857,20.361047620821495,20.485175202156327,19.691991786447645,0.3080082135523548,历史2/7次成功; 当前距低点0.31%; 最新日涨幅-9.37%; 状态bottom_area; 底部未确认
16,57.15377071811024,48.13296936560836,300497,富祥股份,bottom_area,2024-12-23,8.74,2024-12-23,8.69,0.5753739930955203,4.142692750287702,32.89575289575289,False,-3.3186,2.1284,1,3,1,33.33333333333333,24.094025465230157,24.094025465230157,19.42462600690448,0.5753739930955203,历史1/3次成功; 当前距低点0.58%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
17,56.843759215710776,47.665692471247155,002313,日海智能,bottom_area,2024-12-23,8.86,2024-12-23,8.83,0.3397508493771162,9.39977349943375,28.21138211382114,False,-8.4711,7.808,1,4,1,25.0,20.08238928939237,20.08238928939237,19.660249150622885,0.3397508493771162,历史1/4次成功; 当前距低点0.34%; 最新日涨幅-8.47%; 状态bottom_area; 底部未确认
18,56.81289132619295,48.19364353934802,000882,华联股份,bottom_area,2024-12-23,2.08,2024-12-23,2.06,0.9708737864077678,9.223300970873783,29.452054794520542,False,-7.5556,6.5581,1,3,1,33.33333333333333,29.268292682926838,29.268292682926838,19.029126213592235,0.9708737864077678,历史1/3次成功; 当前距低点0.97%; 最新日涨幅-7.56%; 状态bottom_area; 底部未确认
19,56.59831325301205,47.16526104417671,002114,罗平锌电,bottom_area,2024-12-23,6.14,2024-12-23,6.14,0.0,10.912052117263842,32.601536772777166,False,-9.9707,8.742,1,3,1,33.33333333333333,24.096385542168683,24.096385542168683,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
20,56.36368224187736,47.49748503528991,002474,榕基软件,bottom_area,2024-12-23,6.6,2024-12-23,6.56,0.6097560975609762,11.432926829268293,28.22757111597375,False,-9.3407,9.9532,1,3,1,33.33333333333333,21.0989010989011,21.0989010989011,19.390243902439025,0.6097560975609762,历史1/3次成功; 当前距低点0.61%; 最新日涨幅-9.34%; 状态bottom_area; 底部未确认
21,55.90512747875354,46.58760623229462,002712,思美传媒,bottom_area,2024-12-23,5.81,2024-12-23,5.81,0.0,10.843373493975918,28.36004932182491,False,-9.9225,8.8957,1,4,1,25.0,22.379603399433442,22.379603399433442,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
22,55.73148936170213,46.44290780141844,601929,吉视传媒,bottom_area,2024-12-23,1.94,2024-12-23,1.94,0.0,10.824742268041236,29.963898916967512,False,-10.1852,8.7264,1,3,1,33.33333333333333,20.212765957446805,20.212765957446805,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.19%; 状态bottom_area; 底部未确认
23,54.75476752613409,46.425669291338565,300749,顶固集创,bottom_area,2024-12-23,6.41,2024-12-23,6.35,0.9448818897637875,12.440944881889765,28.891377379619264,False,-9.9719,7.2714,1,4,1,25.0,20.833333333333336,20.833333333333336,19.055118110236215,0.9448818897637875,历史1/4次成功; 当前距低点0.94%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
24,51.295317271801835,42.74609772650153,000679,大连友谊,bottom_area,2024-12-23,5.82,2024-12-23,5.82,0.0,7.903780068728522,31.367924528301888,False,-10.0464,10.1511,1,7,1,14.285714285714285,24.94061757719715,24.94061757719715,20.0,0.0,历史1/7次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
