rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.25304558799287,83.02274878180451,603229,奥翔药业,bottom_area,2022-05-18,66.97,2022-05-18,65.79,1.793585651314778,5.7759537923696564,29.921175969322526,False,0.2695,4.9306,2,2,2,100.0,26.30174229463547,41.48479427549196,8.206414348685223,1.793585651314778,历史2/2次成功; 当前距低点1.79%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
2,82.86398172422471,77.70914615817651,002690,美亚光电,bottom_area,2022-05-18,18.09,2022-05-16,17.8,1.6292134831460625,5.05617977528089,28.856914468425256,False,-1.3093,0.5277,2,2,2,100.0,18.19221989112653,23.25123152709359,8.370786516853938,1.6292134831460625,历史2/2次成功; 当前距低点1.63%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
3,78.93946426631801,75.59782143478058,002793,罗欣药业,bottom_area,2022-05-18,8.28,2022-05-18,8.06,2.7295285359801347,4.342431761786596,28.546099290780134,False,0.0,4.7048,1,1,1,100.0,14.52229299363058,14.52229299363058,7.270471464019866,2.7295285359801347,历史1/1次成功; 当前距低点2.73%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,78.86511122933688,75.75516245487364,002686,亿利达,bottom_area,2022-05-18,5.7,2022-05-18,5.54,2.8880866425992804,7.220216606498202,28.331177231565334,False,-7.3171,22.4464,1,1,1,100.0,75.68181818181817,75.68181818181817,7.11191335740072,2.8880866425992804,历史1/1次成功; 当前距低点2.89%; 最新日涨幅-7.32%; 状态bottom_area; 底部未确认
5,76.50133174048568,73.19933799452683,603078,江化微,confirmed_rebound,2022-05-18,23.72,2022-05-17,23.1,2.6839826839826726,13.679653679653681,29.357798165137616,True,-1.943,10.3839,1,1,1,100.0,24.563540397888758,24.563540397888758,7.316017316017328,2.6839826839826726,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-1.94%; 状态confirmed_rebound; 底部已确认
6,76.22387691025445,74.27793733782579,002349,精华制药,bottom_area,2022-05-18,15.65,2022-05-18,15.1,3.6423841059602697,6.490066225165554,28.163653663177925,False,2.154,8.7747,1,1,1,100.0,18.615984405458093,18.615984405458093,6.357615894039731,3.6423841059602697,历史1/1次成功; 当前距低点3.64%; 最新日涨幅2.15%; 状态bottom_area; 底部未确认
7,70.23100000000004,70.23100000000002,600303,曙光股份,bottom_area,2022-05-18,3.36,2022-05-17,3.2,4.99999999999999,6.249999999999992,29.51541850220264,False,2.7523,3.6377,1,1,1,100.0,13.5,13.5,5.00000000000001,4.99999999999999,历史1/1次成功; 当前距低点5.00%; 最新日涨幅2.75%; 状态bottom_area; 底部未确认
8,65.39495704596409,59.743313359346864,605090,九丰能源,bottom_area,2022-05-18,19.44,2022-05-18,19.39,0.2578648788035106,1.5987622485817365,30.0,False,0.1546,2.6278,1,2,1,50.0,30.490566037735846,30.490566037735846,9.742135121196489,0.2578648788035106,历史1/2次成功; 当前距低点0.26%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
