rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.86953206122689,76.37963090720051,300141,和顺电气,bottom_area,2025-10-28,11.29,2025-10-23,11.17,1.0743061772605123,6.266786034019689,27.935483870967744,False,-3.2562,7.5986,1,1,1,100.0,31.123919308357333,31.123919308357333,18.92569382273949,1.0743061772605123,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
2,79.69167775368449,72.72080745341617,301009,可靠股份,bottom_area,2025-10-28,13.52,2025-09-23,12.88,4.968944099378873,9.627329192546572,30.566037735849054,True,-3.2212,4.1343,1,1,1,100.0,53.96648044692738,53.96648044692738,15.03105590062113,4.968944099378873,历史1/1次成功; 当前距低点4.97%; 最新日涨幅-3.22%; 状态bottom_area; 底部已确认
3,75.20603886397608,66.92062780269057,002269,美邦服饰,bottom_area,2025-10-28,2.31,2025-10-13,2.23,3.587443946188344,8.520179372197308,30.529595015576323,True,-1.2821,3.8513,4,8,4,50.0,62.09717161843492,173.50993377483442,16.412556053811656,3.587443946188344,历史4/8次成功; 当前距低点3.59%; 最新日涨幅-1.28%; 状态bottom_area; 底部已确认
4,70.9574920179175,60.45462824517385,002453,华软科技,bottom_area,2025-10-28,6.7,2025-10-23,6.62,1.2084592145015116,6.495468277945616,32.17213114754098,False,-1.6153,5.7484,1,2,1,50.0,28.60169491525425,28.60169491525425,18.79154078549849,1.2084592145015116,历史1/2次成功; 当前距低点1.21%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
5,65.87315002007716,57.593005464480875,002123,梦网科技,bottom_area,2025-10-28,12.52,2025-10-17,12.2,2.6229508196721336,4.0983606557377055,29.68299711815563,False,-0.6349,1.5292,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,17.377049180327866,2.6229508196721336,历史1/3次成功; 当前距低点2.62%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
6,64.27668281408283,56.49943293622226,603305,旭升集团,bottom_area,2025-10-28,14.82,2025-10-23,14.4,2.916666666666666,5.416666666666662,29.064039408867,False,-1.5282,3.8124,2,6,2,33.33333333333333,31.05429894026305,32.41061130334487,17.083333333333332,2.916666666666666,历史2/6次成功; 当前距低点2.92%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
7,58.155860618784985,51.03100649061971,002617,露笑科技,bottom_area,2025-10-28,8.38,2025-10-23,8.15,2.822085889570557,4.907975460122704,30.341880341880334,False,-0.5931,2.9828,1,6,1,16.666666666666664,36.60589060308556,36.60589060308556,17.177914110429445,2.822085889570557,历史1/6次成功; 当前距低点2.82%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
8,53.33742253285173,48.064750786448165,300563,神宇股份,bottom_area,2025-10-28,38.25,2025-10-23,36.68,4.280261723009816,6.27044711014176,28.776699029126213,False,-0.4684,3.903,1,4,1,25.0,20.477137176938378,20.477137176938378,15.719738276990187,4.280261723009816,历史1/4次成功; 当前距低点4.28%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
