rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.15564124572134,72.39383018323609,603928,兴业股份,bottom_area,2025-07-22,15.55,2025-07-22,15.48,0.45219638242894233,2.1317829457364343,30.55181695827725,False,-1.5199,3.5639,1,1,1,100.0,31.69267707082834,31.69267707082834,19.54780361757106,0.45219638242894233,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
2,82.31853076405153,68.97671139349805,300879,大叶股份,bottom_area,2025-07-22,33.46,2025-07-22,33.36,0.299760191846527,3.4172661870503616,27.745289148797923,False,-3.0145,6.1281,1,1,1,100.0,21.667551779075957,21.667551779075957,19.700239808153476,0.299760191846527,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
3,82.21939666697428,70.10687263287801,002658,雪迪龙,bottom_area,2025-07-22,8.08,2025-07-17,7.98,1.253132832080196,2.1303258145363397,30.36649214659686,False,-0.2469,3.8607,2,3,2,66.66666666666666,28.265316254592392,34.81481481481481,18.746867167919806,1.253132832080196,历史2/3次成功; 当前距低点1.25%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
4,81.5818167971086,73.37593728501935,000999,华润三九,bottom_area,2025-07-22,31.69,2025-07-15,30.42,4.174884944115711,5.0295857988165595,30.036798528058867,False,0.5393,0.6527,1,1,1,100.0,20.293951384963254,20.293951384963254,15.82511505588429,4.174884944115711,历史1/1次成功; 当前距低点4.17%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
5,75.7670032610994,64.5121476510067,002636,金安国纪,bottom_area,2025-07-22,12.06,2025-07-16,11.92,1.1744966442953066,5.956375838926182,28.192771084337352,False,-2.269,5.5198,1,2,1,50.0,69.0,69.0,18.825503355704694,1.1744966442953066,历史1/2次成功; 当前距低点1.17%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
6,63.423506907303356,55.64978278103694,600241,时代万恒,bottom_area,2025-07-22,8.39,2025-07-15,8.16,2.8186274509803972,4.534313725490186,30.25641025641025,False,-1.1779,2.8524,1,2,1,50.0,22.50673854447439,22.50673854447439,17.181372549019603,2.8186274509803972,历史1/2次成功; 当前距低点2.82%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
7,62.957971715335766,53.32080649478098,603022,新通联,bottom_area,2025-07-22,10.28,2025-07-15,10.19,0.8832188420019614,2.2571148184494643,32.202262142381905,False,-0.7722,3.2822,1,2,1,50.0,26.099706744868023,26.099706744868023,19.116781157998037,0.8832188420019614,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
8,60.85615194648356,55.28348775040105,002041,登海种业,bottom_area,2025-07-22,9.98,2025-06-23,9.53,4.721930745015751,4.931794333683113,29.719764011799416,False,0.5035,1.1089,1,2,1,50.0,21.395106715252467,21.395106715252467,15.27806925498425,4.721930745015751,历史1/2次成功; 当前距低点4.72%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
9,60.20282360616887,53.67511380389052,000637,茂化实华,bottom_area,2025-07-22,4.21,2025-07-07,4.06,3.694581280788187,5.665024630541883,27.370304114490168,False,-0.4728,3.0189,1,2,1,50.0,22.627737226277358,22.627737226277358,16.305418719211815,3.694581280788187,历史1/2次成功; 当前距低点3.69%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
