code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
300707,威唐工业,2023-03-15,15.75,bottom_area,2023-03-14,15.23,3.414313854235059,6.106369008535783,31.6427289048474,False,4
002347,泰尔股份,2023-03-15,5.16,bottom_area,2023-03-14,5.04,2.3809523809523827,3.3730158730158712,28.8135593220339,False,2
300382,斯莱克,2023-03-15,16.05,bottom_area,2023-03-14,15.45,3.8834951456310773,4.919093851132696,29.836512261580385,False,3
002708,光洋股份,2023-03-15,6.55,bottom_area,2023-03-14,6.37,2.8257456828885354,4.866562009419146,31.65236051502146,False,1
002645,华宏科技,2023-03-15,15.4,bottom_area,2023-03-14,15.09,2.0543406229290953,3.9098740888005294,27.936962750716337,False,1
600152,维科技术,2023-03-15,11.35,bottom_area,2023-03-14,11.11,2.1602160216021624,4.590459045904589,27.33812949640288,False,2
002660,茂硕电源,2023-03-15,9.26,bottom_area,2023-03-14,8.93,3.695408734602464,5.375139977603589,28.15768302493966,False,2
300473,德尔股份,2023-03-15,17.71,bottom_area,2023-03-14,17.38,1.8987341772152007,4.718066743383201,29.919354838709683,False,1
605128,上海沿浦,2023-03-15,43.43,bottom_area,2023-03-14,41.72,4.098753595397893,6.327900287631833,29.88235294117647,False,1
688221,前沿生物,2023-03-15,13.83,bottom_area,2023-03-14,13.45,2.825278810408928,3.717472118959108,27.688172043010763,False,3
300745,欣锐科技,2023-03-15,39.92,bottom_area,2023-03-14,38.45,3.8231469440832213,6.319895968790636,29.604540461369456,False,2
300681,英搏尔,2023-03-15,32.32,bottom_area,2023-03-14,31.8,1.635220125786162,6.572327044025157,28.054298642533936,False,2
000887,中鼎股份,2023-03-15,12.68,bottom_area,2023-03-14,12.34,2.7552674230145855,7.374392220421395,27.154663518299888,False,1
300428,立中集团,2023-03-15,26.54,bottom_area,2023-03-14,25.6,3.671874999999991,7.92968749999999,27.846674182638097,True,1
