rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.17510597789173,83.83849633641455,000065,北方国际,bottom_area,2024-07-10,9.66,2024-07-09,9.54,1.2578616352201362,3.4591194968553474,28.000000000000007,False,-1.5291,0.5471,3,3,3,100.0,29.926993896325044,41.48061104582843,13.742138364779862,1.2578616352201362,历史3/3次成功; 当前距低点1.26%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
12,86.19289347892219,76.46892407459576,600389,江山股份,bottom_area,2024-07-10,13.18,2024-07-09,13.04,1.073619631901845,5.061349693251535,28.74316939890711,False,-2.1529,0.946,1,1,1,100.0,21.380520620064356,21.380520620064356,13.926380368098155,1.073619631901845,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
13,85.98145552412618,78.47401377325521,002399,海普瑞,bottom_area,2024-07-10,8.31,2024-07-09,8.1,2.592592592592603,3.7037037037037126,27.549194991055458,False,0.4837,0.2104,1,1,1,100.0,28.307123034227555,28.307123034227555,12.407407407407396,2.592592592592603,历史1/1次成功; 当前距低点2.59%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
14,85.51631534556813,75.80073846153846,600976,健民集团,bottom_area,2024-07-10,45.31,2024-07-10,44.85,1.0256410256410275,3.567447045707918,32.859281437125745,False,-1.6069,1.5985,1,1,1,100.0,17.200000000000006,17.200000000000006,13.974358974358973,1.0256410256410275,历史1/1次成功; 当前距低点1.03%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
15,85.17977985181687,75.49773377276985,603187,海容冷链,bottom_area,2024-07-10,10.87,2024-07-09,10.76,1.0223048327137494,3.7174721189591113,30.175210902011685,False,-1.8067,1.2934,1,1,1,100.0,15.530047265361235,15.530047265361235,13.97769516728625,1.0223048327137494,历史1/1次成功; 当前距低点1.02%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
16,84.31761307011017,78.23622577265583,002639,雪人集团,bottom_area,2024-07-10,4.76,2024-07-09,4.6,3.478260869565221,5.652173913043494,28.348909657320874,False,-1.4493,0.7515,2,2,2,100.0,43.69172341540074,63.25301204819277,11.521739130434778,3.478260869565221,历史2/2次成功; 当前距低点3.48%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
17,84.30029123013949,75.28705254515602,601388,怡球资源,bottom_area,2024-07-10,2.13,2024-07-09,2.1,1.428571428571419,3.809523809523813,29.292929292929294,False,-1.3889,0.6828,3,4,3,75.0,23.544061302681985,35.632183908045974,13.571428571428582,1.428571428571419,历史3/4次成功; 当前距低点1.43%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
18,83.9531337261361,77.79555171756579,603282,亚光股份,bottom_area,2024-07-10,15.78,2024-07-09,15.26,3.407601572739185,4.652686762778512,27.848699763593377,False,0.0,0.4687,1,1,1,100.0,34.64991023339317,34.64991023339317,11.592398427260814,3.407601572739185,历史1/1次成功; 当前距低点3.41%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
19,83.62472035468554,78.30866166600867,605099,共创草坪,bottom_area,2024-07-10,18.59,2024-07-09,17.88,3.9709172259507883,4.865771812080543,28.96305125148988,False,0.9229,0.1398,1,1,1,100.0,44.31372549019606,44.31372549019606,11.029082774049211,3.9709172259507883,历史1/1次成功; 当前距低点3.97%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
20,83.18755018251476,76.84847880299253,002687,乔治白,bottom_area,2024-07-10,4.14,2024-07-09,4.01,3.2418952618453836,5.73566084788031,31.45299145299145,False,-0.241,1.2141,1,1,1,100.0,64.00000000000001,64.00000000000001,11.758104738154614,3.2418952618453836,历史1/1次成功; 当前距低点3.24%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
21,83.10687602251477,77.0231035496574,002838,道恩股份,bottom_area,2024-07-10,8.78,2024-07-09,8.49,3.415783274440508,5.182567726737332,32.511923688394276,False,0.114,0.4033,4,5,4,80.0,23.930588254740684,38.59649122807017,11.584216725559491,3.415783274440508,历史4/5次成功; 当前距低点3.42%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
22,83.00197546820687,76.17426093514328,603063,禾望电气,bottom_area,2024-07-10,13.89,2024-07-09,13.5,2.8888888888888933,5.925925925925931,28.4957627118644,False,-0.5014,1.2386,2,2,2,100.0,25.38133119252664,28.846153846153843,12.111111111111105,2.8888888888888933,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
23,82.97393665191136,74.92246655048754,002367,康力电梯,bottom_area,2024-07-10,5.56,2024-07-09,5.45,2.0183486238532002,4.036697247706417,29.036458333333325,False,-1.4184,0.7254,1,1,1,100.0,24.646781789638936,24.646781789638936,12.9816513761468,2.0183486238532002,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
24,82.72472317149689,75.55653872806506,300480,光力科技,bottom_area,2024-07-10,13.65,2024-07-09,13.3,2.631578947368418,6.090225563909764,28.108108108108105,False,-2.847,2.349,4,5,4,80.0,28.906122193898153,39.69465648854962,12.36842105263158,2.631578947368418,历史4/5次成功; 当前距低点2.63%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
25,82.7037551400806,75.40356813900742,603325,博隆技术,bottom_area,2024-07-10,61.85,2024-07-09,60.32,2.5364721485411157,4.4263925729443,30.41070604522382,False,-0.0969,2.6501,1,1,1,100.0,33.584541062801925,33.584541062801925,12.463527851458883,2.5364721485411157,历史1/1次成功; 当前距低点2.54%; 最新日涨幅-0.10%; 状态bottom_area; 底部未确认
26,82.41109343975589,77.03791890335961,300390,天华新能,bottom_area,2024-07-10,16.61,2024-07-09,15.99,3.877423389618507,7.504690431519706,27.972972972972972,True,1.4042,1.7354,1,1,1,100.0,27.142173288654863,27.142173288654863,11.122576610381493,3.877423389618507,历史1/1次成功; 当前距低点3.88%; 最新日涨幅1.40%; 状态bottom_area; 底部已确认
27,82.36112892854321,76.73080224270237,688303,大全能源,bottom_area,2024-07-10,18.8,2024-07-09,18.13,3.6955322669608477,6.287920573634863,30.74866310160428,False,1.0753,0.7808,1,1,1,100.0,32.45492371705965,32.45492371705965,11.304467733039152,3.6955322669608477,历史1/1次成功; 当前距低点3.70%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
28,82.34879018492181,75.312972972973,603012,创力集团,bottom_area,2024-07-10,4.18,2024-07-09,4.07,2.7027027027026884,4.422604422604415,27.19141323792486,False,-1.4151,0.7851,1,1,1,100.0,35.13513513513512,35.13513513513512,12.29729729729731,2.7027027027026884,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
29,82.2781754169525,74.28472093849983,002191,劲嘉股份,bottom_area,2024-07-10,3.55,2024-07-09,3.48,2.011494252873559,4.02298850574713,27.348643006263053,False,-1.1142,0.5515,1,1,1,100.0,21.134020618556693,21.134020618556693,12.98850574712644,2.011494252873559,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
30,81.98874737312465,75.94843380805585,002603,以岭药业,bottom_area,2024-07-10,14.95,2024-07-09,14.46,3.388658367911469,4.7026279391424595,27.988047808764932,False,1.0135,0.7647,3,4,3,75.0,28.653628424161244,39.661898569570866,11.611341632088532,3.388658367911469,历史3/4次成功; 当前距低点3.39%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
31,81.8642002930998,71.50957870862797,688215,瑞晟智能,bottom_area,2024-07-10,16.54,2024-07-10,16.5,0.24242424242423727,4.242424242424238,31.19266055045872,False,-3.0481,0.5929,2,2,2,100.0,17.915623555673264,18.13676907829534,14.757575757575761,0.24242424242423727,历史2/2次成功; 当前距低点0.24%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
32,81.31560365555009,77.28850092276188,688151,华强科技,bottom_area,2024-07-10,11.64,2024-07-09,11.11,4.770477047704781,6.210621062106222,27.051871306631654,False,0.3448,0.7989,2,2,2,100.0,31.9633795243483,32.022471910112344,10.229522952295218,4.770477047704781,历史2/2次成功; 当前距低点4.77%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
33,80.9056814158411,75.45796241630451,002254,泰和新材,bottom_area,2024-07-10,8.29,2024-07-09,7.99,3.7546933667083717,5.757196495619513,31.416309012875537,False,-0.2407,0.8192,2,2,2,100.0,32.14335103440648,38.58695652173914,11.245306633291626,3.7546933667083717,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
34,80.80412705567416,73.96168262071008,002386,天原股份,bottom_area,2024-07-10,3.74,2024-07-09,3.64,2.7472527472527495,4.945054945054937,27.920792079207917,False,-1.3193,0.4215,3,4,3,75.0,32.58289722820615,48.85290148448042,12.25274725274725,2.7472527472527495,历史3/4次成功; 当前距低点2.75%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
35,80.74843804604507,70.29501211573361,601699,潞安环能,bottom_area,2024-07-10,16.64,2024-07-10,16.63,0.06013229104029804,4.570054119061946,30.534670008354226,False,-4.8599,0.8486,1,1,1,100.0,25.817815802717657,25.817815802717657,14.939867708959701,0.06013229104029804,历史1/1次成功; 当前距低点0.06%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
36,80.20866633911699,74.47546103667135,002677,浙江美大,bottom_area,2024-07-10,7.95,2024-07-09,7.68,3.515625000000006,5.078125000000008,27.20379146919432,False,0.1259,0.3697,1,1,1,100.0,18.124118476727787,18.124118476727787,11.484374999999995,3.515625000000006,历史1/1次成功; 当前距低点3.52%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
37,79.95327023397918,72.93813955239204,000301,东方盛虹,bottom_area,2024-07-10,7.59,2024-07-09,7.4,2.567567567567561,4.594594594594593,28.914505283381363,False,0.1319,0.1512,4,6,4,66.66666666666666,20.45982225687861,28.337639965546952,12.432432432432439,2.567567567567561,历史4/6次成功; 当前距低点2.57%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
38,79.86437947645031,75.30022987567114,000862,银星能源,bottom_area,2024-07-10,4.57,2024-07-09,4.38,4.337899543379004,4.794520547945204,31.562500000000004,False,0.6608,0.8967,1,1,1,100.0,32.63785394932937,32.63785394932937,10.662100456620996,4.337899543379004,历史1/1次成功; 当前距低点4.34%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
39,79.70824117533869,73.91799799876848,600161,天坛生物,bottom_area,2024-07-10,23.7,2024-07-05,22.91,3.448275862068962,5.412483631601914,29.42082563154652,False,-0.7953,0.3191,1,1,1,100.0,36.77455357142857,36.77455357142857,11.551724137931037,3.448275862068962,历史1/1次成功; 当前距低点3.45%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
40,79.53165254742406,74.15382975862302,603057,紫燕食品,bottom_area,2024-07-10,14.43,2024-07-09,13.91,3.7383177570093427,5.176132278936022,31.81372549019607,False,0.6978,1.3025,1,1,1,100.0,19.124700239808163,19.124700239808163,11.261682242990656,3.7383177570093427,历史1/1次成功; 当前距低点3.74%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
41,79.02429557355816,69.39784859634818,002557,洽洽食品,bottom_area,2024-07-10,26.67,2024-07-09,26.53,0.5277044854881288,2.7516019600452335,31.001300390117038,False,-0.7074,0.8686,1,1,1,100.0,16.510832383124292,16.510832383124292,14.47229551451187,0.5277044854881288,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
42,78.665,68.40434782608696,000629,钒钛股份,bottom_area,2024-07-10,2.36,2024-07-10,2.36,0.0,4.237288135593224,28.484848484848484,False,-4.8387,0.9002,1,1,1,100.0,27.173913043478265,27.173913043478265,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
43,78.47178686155493,69.74970137956484,000928,中钢国际,bottom_area,2024-07-10,5.17,2024-07-09,5.11,1.174168297455961,4.696673189823861,28.33099579242636,False,-2.2684,0.9422,3,5,3,60.0,23.154866117013082,33.7972166998012,13.82583170254404,1.174168297455961,历史3/5次成功; 当前距低点1.17%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
44,78.3874327561414,68.83206315673958,600256,广汇能源,bottom_area,2024-07-10,5.77,2024-07-10,5.74,0.5226480836236822,2.9616724738675946,30.843373493975907,False,-4.1528,1.7556,1,1,1,100.0,23.62204724409449,23.62204724409449,14.477351916376316,0.5226480836236822,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
45,78.3831699859819,68.97370460048425,000930,中粮科技,bottom_area,2024-07-10,4.75,2024-07-10,4.72,0.6355932203389884,2.5423728813559343,28.915662650602407,False,-2.4641,0.8703,1,1,1,100.0,15.552995391705066,15.552995391705066,14.36440677966101,0.6355932203389884,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
46,78.24078497239945,68.92569722178666,603215,比依股份,bottom_area,2024-07-10,11.58,2024-07-09,11.5,0.6956521739130441,4.869565217391308,32.70918665886483,False,-3.0151,1.3219,3,4,3,75.0,30.412818162948412,36.01562499999999,14.304347826086955,0.6956521739130441,历史3/4次成功; 当前距低点0.70%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
47,77.63903140412992,68.74460904240989,002572,索菲亚,bottom_area,2024-07-10,14.6,2024-07-09,14.46,0.9681881051175573,3.6652835408022084,32.869080779944284,False,-0.6127,1.1496,1,1,1,100.0,18.398268398268392,18.398268398268392,14.031811894882443,0.9681881051175573,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
48,77.6156037347756,68.1568801300839,600295,鄂尔多斯,bottom_area,2024-07-10,9.58,2024-07-10,9.53,0.524658971668423,4.40713536201469,29.250185597624355,False,-3.2323,0.3445,1,1,1,100.0,20.016680567139286,20.016680567139286,14.475341028331576,0.524658971668423,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
49,77.5945245143598,71.51569079664498,002497,雅化集团,bottom_area,2024-07-10,8.6,2024-07-09,8.34,3.1175059952038344,5.995203836930456,27.351916376306622,False,0.3501,1.0621,2,3,2,66.66666666666666,36.22009569377991,38.755980861244026,11.882494004796165,3.1175059952038344,历史2/3次成功; 当前距低点3.12%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
50,77.12925638919326,71.76712004393686,001308,康冠科技,bottom_area,2024-07-10,21.99,2024-07-09,21.22,3.6286522148916096,5.372290292177194,29.101236217841635,False,-0.1816,2.0418,1,1,1,100.0,27.421758569299566,27.421758569299566,11.37134778510839,3.6286522148916096,历史1/1次成功; 当前距低点3.63%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
51,76.76104133219494,68.18425998098341,000723,美锦能源,bottom_area,2024-07-10,4.44,2024-07-10,4.39,1.1389521640091278,5.0113895216401065,31.406250000000007,False,-5.3305,1.1366,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,13.861047835990872,1.1389521640091278,历史2/3次成功; 当前距低点1.14%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
52,76.18635982052398,72.72334346504562,000516,国际医学,bottom_area,2024-07-10,4.62,2024-07-09,4.4,4.999999999999994,6.363636363636349,30.926216640502354,False,1.9868,0.6722,1,1,1,100.0,26.89969604863221,26.89969604863221,10.000000000000005,4.999999999999994,历史1/1次成功; 当前距低点5.00%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
53,75.82863983886193,70.33223866790009,300568,星源材质,bottom_area,2024-07-10,7.78,2024-07-09,7.52,3.4574468085106473,6.250000000000008,27.6923076923077,False,-0.3841,1.1195,1,1,1,100.0,17.608695652173925,17.608695652173925,11.542553191489352,3.4574468085106473,历史1/1次成功; 当前距低点3.46%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
54,75.67992205721715,70.12782536271921,605337,李子园,bottom_area,2024-07-10,9.41,2024-07-09,9.1,3.4065934065934127,4.945054945054957,31.00833965125095,False,0.1064,0.4316,2,3,2,66.66666666666666,32.30210571551354,37.98882681564246,11.593406593406588,3.4065934065934127,历史2/3次成功; 当前距低点3.41%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
55,75.66024351254943,67.56054760875475,002044,美年健康,bottom_area,2024-07-10,3.57,2024-07-09,3.52,1.4204545454545403,3.693181818181815,28.016359918200408,False,-0.8333,0.9027,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,13.579545454545459,1.4204545454545403,历史2/3次成功; 当前距低点1.42%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
56,75.53065568759145,68.10406910431173,603113,金能科技,bottom_area,2024-07-10,5.25,2024-07-09,5.15,1.941747572815527,4.660194174757268,28.867403314917123,False,-2.4164,0.5914,3,5,3,60.0,23.71641704479105,31.03448275862069,13.058252427184472,1.941747572815527,历史3/5次成功; 当前距低点1.94%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
57,74.58678086982178,67.62223534259272,603208,江山欧派,bottom_area,2024-07-10,17.38,2024-07-09,17.0,2.235294117647053,4.941176470588235,29.460580912863076,False,-0.1723,0.4026,2,3,2,66.66666666666666,26.946447656781352,33.175355450236964,12.764705882352947,2.235294117647053,历史2/3次成功; 当前距低点2.24%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
58,74.5186303501097,65.60040531396308,000620,盈新发展,bottom_area,2024-07-10,1.53,2024-07-10,1.52,0.6578947368421059,3.947368421052635,30.59360730593607,False,-3.7736,0.7372,4,6,4,66.66666666666666,30.12762713600226,58.4192439862543,14.342105263157896,0.6578947368421059,历史4/6次成功; 当前距低点0.66%; 最新日涨幅-3.77%; 状态bottom_area; 底部未确认
59,73.8309998973323,66.87625136067959,600955,维远股份,bottom_area,2024-07-10,14.02,2024-07-09,13.72,2.186588921282791,3.498542274052468,28.911917098445596,False,-0.3554,0.1106,2,3,2,66.66666666666666,22.33874964805201,25.969084423305596,12.813411078717207,2.186588921282791,历史2/3次成功; 当前距低点2.19%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
60,73.77261773528798,68.54936654464584,002317,众生药业,bottom_area,2024-07-10,11.07,2024-07-10,10.69,3.55472404115997,6.6417212347988865,31.342324983943488,False,1.0036,2.1962,2,4,2,50.0,45.076007303712714,58.31999999999999,11.445275958840028,3.55472404115997,历史2/4次成功; 当前距低点3.55%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
61,73.58656658710325,67.11502071135999,002125,湘潭电化,bottom_area,2024-07-10,9.23,2024-07-09,9.0,2.5555555555555602,5.555555555555555,28.684627575277332,False,-1.4941,1.2216,2,3,2,66.66666666666666,28.145272641720464,32.067510548523195,12.44444444444444,2.5555555555555602,历史2/3次成功; 当前距低点2.56%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
62,73.12500826057152,66.64672807584573,002346,柘中股份,bottom_area,2024-07-10,7.33,2024-07-09,7.15,2.5174825174825135,4.475524475524467,27.558257345491377,False,-0.8119,0.226,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,12.482517482517485,2.5174825174825135,历史2/3次成功; 当前距低点2.52%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
63,72.61183745432791,66.47248833099599,002326,永太科技,bottom_area,2024-07-10,7.46,2024-07-09,7.26,2.754820936639121,5.6473829201101955,31.184834123222753,False,-0.9296,0.7635,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,12.245179063360878,2.754820936639121,历史2/3次成功; 当前距低点2.75%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
64,71.38593179115966,63.07837552518338,002172,澳洋健康,bottom_area,2024-07-10,2.35,2024-07-09,2.33,0.858369098712447,5.150214592274683,30.03003003003003,False,-1.6736,0.907,3,5,3,60.0,23.255145538966428,29.824561403508774,14.141630901287552,0.858369098712447,历史3/5次成功; 当前距低点0.86%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
65,70.54630386295518,66.70306108556426,300730,科创信息,bottom_area,2024-07-10,10.24,2024-07-10,9.8,4.489795918367342,6.734693877551022,29.94996426018584,False,-4.7442,17.2159,1,1,1,100.0,20.966643975493536,20.966643975493536,10.510204081632658,4.489795918367342,历史1/1次成功; 当前距低点4.49%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
66,69.71366688006829,62.82636363636364,600058,五矿发展,bottom_area,2024-07-10,6.39,2024-07-09,6.27,1.913875598086126,4.465709728867628,28.91156462585035,False,-1.2365,0.3204,1,2,1,50.0,99.54954954954954,99.54954954954954,13.086124401913873,1.913875598086126,历史1/2次成功; 当前距低点1.91%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
67,67.50509730538921,62.07365269461078,600186,莲花控股,bottom_area,2024-07-10,3.44,2024-06-24,3.34,2.994011976047907,7.7844311377245585,27.074235807860266,True,-1.9943,1.9281,1,2,1,50.0,53.49544072948328,53.49544072948328,12.005988023952092,2.994011976047907,历史1/2次成功; 当前距低点2.99%; 最新日涨幅-1.99%; 状态bottom_area; 底部已确认
68,67.34758521550329,60.232209127382184,002803,吉宏股份,bottom_area,2024-07-10,10.12,2024-07-10,9.97,1.5045135406218513,4.613841524573711,32.40677966101694,False,-5.0657,3.8529,1,2,1,50.0,41.25000000000001,41.25000000000001,13.495486459378148,1.5045135406218513,历史1/2次成功; 当前距低点1.50%; 最新日涨幅-5.07%; 状态bottom_area; 底部未确认
69,65.80798066736833,59.099313177574565,605580,恒盛能源,bottom_area,2024-07-10,8.25,2024-07-09,8.11,1.7262638717632623,4.192355117139333,28.859649122807024,False,-1.7857,1.5319,1,2,1,50.0,27.66233766233766,27.66233766233766,13.273736128236738,1.7262638717632623,历史1/2次成功; 当前距低点1.73%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
70,65.30013385859903,59.064221243808504,600293,三峡新材,bottom_area,2024-07-10,2.42,2024-07-09,2.37,2.1097046413502034,4.2194092827004255,27.300613496932506,False,-1.2245,0.4841,1,2,1,50.0,32.17391304347827,32.17391304347827,12.890295358649794,2.1097046413502034,历史1/2次成功; 当前距低点2.11%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
71,65.1620861220919,59.47035285629959,300569,天能重工,bottom_area,2024-07-10,3.96,2024-07-09,3.86,2.5906735751295358,4.922279792746113,27.443609022556398,False,-1.737,0.5807,1,2,1,50.0,40.25316455696202,40.25316455696202,12.409326424870464,2.5906735751295358,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
72,64.5104157073413,59.01892015636799,600966,博汇纸业,bottom_area,2024-07-10,4.53,2024-07-10,4.41,2.721088435374152,5.215419501133776,28.640776699029118,False,-2.7897,0.8213,2,5,2,40.0,27.75807413452183,40.28436018957346,12.278911564625847,2.721088435374152,历史2/5次成功; 当前距低点2.72%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
