rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,72.60481262686079,62.548407415209596,000419,通程控股,bottom_area,2023-02-07,6.17,2023-01-19,6.06,1.8151815181518205,4.620462046204625,29.039812646370024,False,0.3252,1.9532,1,2,1,50.0,24.82269503546099,24.82269503546099,18.18481848184818,1.8151815181518205,历史1/2次成功; 当前距低点1.82%; 最新日涨幅0.33%; 状态bottom_area; 底部未确认
2,72.08411975774052,63.95076294577977,300562,乐心医疗,bottom_area,2023-02-07,9.97,2023-01-31,9.64,3.423236514522822,4.875518672199158,27.790262172284635,False,-0.3996,2.8285,2,3,2,66.66666666666666,21.769223291533006,22.71604938271605,16.57676348547718,3.423236514522822,历史2/3次成功; 当前距低点3.42%; 最新日涨幅-0.40%; 状态bottom_area; 底部未确认
3,69.50718147948639,59.13074596851769,000721,西安饮食,bottom_area,2023-02-07,13.46,2023-02-07,13.31,1.1269722013523693,4.432757325319307,29.762532981530338,False,-2.6049,11.0989,1,2,1,50.0,20.485175202156327,20.485175202156327,18.87302779864763,1.1269722013523693,历史1/2次成功; 当前距低点1.13%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
4,64.55360203842068,56.57754774637127,300434,金石亚药,bottom_area,2023-02-07,12.3,2023-01-19,11.97,2.7568922305764416,6.766917293233071,31.127733026467197,False,-1.2048,2.5047,1,2,1,50.0,26.7379679144385,26.7379679144385,17.24310776942356,2.7568922305764416,历史1/2次成功; 当前距低点2.76%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
5,63.54552817571238,56.53421989934186,000715,中兴商业,bottom_area,2023-02-07,6.37,2023-01-19,6.15,3.5772357723577195,7.317073170731696,31.05381165919282,True,0.1572,2.9821,1,3,1,33.33333333333333,24.33862433862435,24.33862433862435,16.42276422764228,3.5772357723577195,历史1/3次成功; 当前距低点3.58%; 最新日涨幅0.16%; 状态bottom_area; 底部已确认
6,62.67992029452315,55.71247240711293,002589,瑞康医药,bottom_area,2023-02-07,4.11,2023-01-31,3.97,3.526448362720406,5.2896725440805925,27.55474452554745,False,0.0,1.745,1,3,1,33.33333333333333,28.49162011173183,28.49162011173183,16.473551637279595,3.526448362720406,历史1/3次成功; 当前距低点3.53%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
7,60.31734258196943,54.485131339946925,000679,大连友谊,bottom_area,2023-02-07,5.68,2023-01-18,5.44,4.41176470588234,9.007352941176459,28.515111695137975,True,0.3534,1.5941,1,4,1,25.0,24.94061757719715,24.94061757719715,15.588235294117661,4.41176470588234,历史1/4次成功; 当前距低点4.41%; 最新日涨幅0.35%; 状态bottom_area; 底部已确认
