rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.7606041484773,84.08001673093035,688603,天承科技,bottom_area,2025-10-20,66.2,2025-09-11,89.86,2025-10-17,64.72,2.2867737948084117,6.242274412855387,27.976852882261294,26.329846427776538,False,1.5181720595000892,3.790466666611751,2,2,2,100.0,38.03151066179318,42.364990689013034,2023-08-25; 2025-04-09,17.71322620519159,2.2867737948084117,历史2/2次成功; 当前距低点2.29%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
2,93.41291802093406,82.84811932631467,688621,阳光诺和,bottom_area,2025-10-20,61.01,2025-09-15,85.95,2025-10-14,59.0,3.4067796610169463,8.322033898305078,31.355439208842352,29.01687027341478,True,1.5141430948419243,3.0865178571428573,2,2,2,100.0,35.943962115232836,46.0,2024-10-16; 2025-04-09,16.593220338983055,3.4067796610169463,历史2/2次成功; 当前距低点3.41%; 最新日涨幅1.51%; 状态bottom_area; 底部已确认
3,93.24647922790176,80.0624696303744,002674,兴业科技,bottom_area,2025-10-20,13.7,2025-09-24,18.6,2025-10-20,13.48,1.6320474777447986,2.8189910979228414,27.52688172043011,26.344086021505387,False,0.4398826979472137,1.6081626456739089,6,8,6,75.0,29.239450965766327,36.52849740932641,2015-07-06; 2016-01-14; 2020-04-28; 2020-09-30; 2022-04-27; 2024-09-18,18.3679525222552,1.6320474777447986,历史6/8次成功; 当前距低点1.63%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
4,91.4923683137053,81.21611262021234,002938,鹏鼎控股,bottom_area,2025-10-20,48.21,2025-09-23,66.64,2025-10-17,46.6,3.4549356223175955,5.793991416309003,30.07202881152461,27.656062424969985,False,3.122994652406419,0.9722771555087537,2,2,2,100.0,36.95357978008856,49.74874371859296,2022-10-10; 2024-02-05,16.545064377682404,3.4549356223175955,历史2/2次成功; 当前距低点3.45%; 最新日涨幅3.12%; 状态bottom_area; 底部未确认
5,82.98809384856051,71.50374478220289,003021,兆威机电,bottom_area,2025-10-20,115.06,2025-09-17,156.72,2025-10-17,113.0,1.8230088495575243,5.814159292035392,27.896886166411434,26.58244002041858,False,1.4906941871747348,2.1323542804478333,2,4,2,50.0,39.73228472684972,58.60861955808356,2022-10-12; 2022-12-23,18.176991150442475,1.8230088495575243,历史2/4次成功; 当前距低点1.82%; 最新日涨幅1.49%; 状态bottom_area; 底部未确认
6,81.61433672762736,72.63755644323489,688658,悦康药业,bottom_area,2025-10-20,21.88,2025-09-08,31.37,2025-10-14,21.12,3.598484848484839,9.9905303030303,32.6745298055467,30.25183296142812,True,1.2025901942645634,1.1904666666666666,2,3,2,66.66666666666666,38.9539528554497,42.11843202668889,2024-02-06; 2024-04-22,16.401515151515163,3.598484848484839,历史2/3次成功; 当前距低点3.60%; 最新日涨幅1.20%; 状态bottom_area; 底部已确认
7,81.31506897764449,70.80340656773481,002453,华软科技,bottom_area,2025-10-20,6.83,2025-09-25,9.76,2025-10-17,6.67,2.398800599700152,5.6971514242878545,31.65983606557377,30.020491803278688,False,0.589101620029453,6.651103296959719,4,7,4,57.14285714285714,27.54892745419206,35.23573200992555,2015-06-30; 2018-06-22; 2020-02-04; 2022-09-29,17.601199400299848,2.398800599700152,历史4/7次成功; 当前距低点2.40%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
8,78.67014790752975,69.43259408569394,002269,美邦服饰,bottom_area,2025-10-20,2.3,2025-09-18,3.21,2025-10-13,2.23,3.1390134529147913,8.520179372197308,30.529595015576323,28.348909657320874,True,1.3215859030836885,4.67964500482871,8,17,8,47.05882352941176,41.90773589240177,173.50993377483442,2013-05-02; 2015-07-16; 2015-07-29; 2015-08-19; 2021-03-24; 2024-06-26; 2025-01-13; 2025-04-09,16.86098654708521,3.1390134529147913,历史8/17次成功; 当前距低点3.14%; 最新日涨幅1.32%; 状态bottom_area; 底部已确认
9,77.99270508958821,68.43819613848929,002491,通鼎互联,bottom_area,2025-10-20,5.1,2025-09-15,6.89,2025-10-13,4.96,2.822580645161284,8.467741935483868,28.01161103047895,25.979680696661834,True,1.391650099403563,1.867172169472711,6,13,6,46.15384615384615,34.64344091105928,52.39520958083833,2013-06-25; 2014-05-28; 2015-06-30; 2015-07-03; 2020-02-06; 2024-02-06,17.17741935483872,2.822580645161284,历史6/13次成功; 当前距低点2.82%; 最新日涨幅1.39%; 状态bottom_area; 底部已确认
10,76.57757538410472,65.70745345458138,300276,三丰智能,bottom_area,2025-10-20,8.91,2025-09-17,12.18,2025-10-17,8.77,1.5963511972634046,4.218928164196135,27.996715927750408,26.847290640394085,False,1.3651877133106005,2.239756036203177,5,14,5,35.714285714285715,36.743424954219286,52.08695652173911,2012-12-04; 2015-07-09; 2015-09-08; 2016-01-14; 2025-01-06,18.403648802736598,1.5963511972634046,历史5/14次成功; 当前距低点1.60%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
