rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.88054457594589,88.09513010130698,000037,深南电A,bottom_area,2022-07-12,8.1,2022-06-30,8.0,1.2499999999999956,7.499999999999996,29.140832595217002,True,-2.0556,3.4353,4,4,4,100.0,26.85553817906966,45.16765285996055,6.750000000000004,1.2499999999999956,历史4/4次成功; 当前距低点1.25%; 最新日涨幅-2.06%; 状态bottom_area; 底部已确认
2,84.63388357243346,78.88282077687784,002805,丰元股份,bottom_area,2022-07-12,52.78,2022-07-12,52.6,0.3422053231939158,4.52471482889733,29.062710721510456,False,-1.5482,10.1088,3,3,3,100.0,31.89811243956968,50.09389671361502,7.657794676806084,0.3422053231939158,历史3/3次成功; 当前距低点0.34%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
3,83.09566912693354,78.68736269797495,000761,本钢板材,bottom_area,2022-07-12,3.47,2022-07-12,3.43,1.1661807580174937,1.7492711370262406,29.132231404958674,False,0.5797,0.1938,1,1,1,100.0,11.969111969111971,11.969111969111971,6.833819241982507,1.1661807580174937,历史1/1次成功; 当前距低点1.17%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
4,78.84153017503003,73.15762099608786,300559,佳发教育,bottom_area,2022-07-12,9.02,2022-07-12,9.01,0.11098779134294992,4.106548279689245,31.845688350983366,False,-3.3226,1.2499,2,2,2,100.0,25.164909464246165,29.09783989834816,7.889012208657051,0.11098779134294992,历史2/2次成功; 当前距低点0.11%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
5,74.36176027595431,69.39902204635385,002348,高乐股份,bottom_area,2022-07-12,2.45,2022-07-12,2.44,0.40983606557377994,4.9180327868852505,29.275362318840585,False,-9.5941,20.4755,1,1,1,100.0,25.287356321839088,25.287356321839088,7.5901639344262195,0.40983606557377994,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-9.59%; 状态bottom_area; 底部未确认
6,72.11384415584416,66.77207792207793,002572,索菲亚,bottom_area,2022-07-12,19.81,2022-07-12,19.81,0.0,0.9591115598182801,30.22190912293062,False,-9.9955,8.4113,1,1,1,100.0,18.398268398268392,18.398268398268392,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
7,70.20853386809267,66.19661764705882,000635,英力特,bottom_area,2022-07-12,8.58,2022-07-12,8.5,0.9411764705882361,3.647058823529418,30.384930384930392,False,-3.8117,1.9252,1,1,1,100.0,14.583333333333329,14.583333333333329,7.0588235294117645,0.9411764705882361,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-3.81%; 状态bottom_area; 底部未确认
