rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.97458699827804,83.74239351308421,603368,柳药集团,bottom_area,2024-06-24,17.65,2024-06-24,17.4,1.4367816091954024,3.3333333333333446,27.800829875518684,False,-2.1076,1.9823,3,3,3,100.0,31.603524634675978,42.85714285714285,6.5632183908045985,1.4367816091954024,历史3/3次成功; 当前距低点1.44%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
26,80.03902876040864,75.16170731707315,002687,乔治白,bottom_area,2024-06-24,4.13,2024-06-24,4.1,0.7317073170731768,2.926829268292686,29.914529914529915,False,-2.1327,1.5312,1,1,1,100.0,64.00000000000001,64.00000000000001,7.268292682926823,0.7317073170731768,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
27,79.99521332661759,74.45252594765715,605169,洪通燃气,bottom_area,2024-06-24,7.49,2024-06-24,7.47,0.2677376171352137,5.622489959839356,28.789323164918972,False,-5.3097,1.9308,3,3,3,100.0,17.381546853362593,26.09375,7.7322623828647865,0.2677376171352137,历史3/3次成功; 当前距低点0.27%; 最新日涨幅-5.31%; 状态bottom_area; 底部未确认
28,79.71874276950972,74.89001353837843,000401,金隅冀东,bottom_area,2024-06-24,4.02,2024-06-24,3.99,0.7518796992481042,4.010025062656645,27.848101265822784,False,-2.8986,0.8104,3,3,3,100.0,15.453221788516682,20.053120849933585,7.248120300751896,0.7518796992481042,历史3/3次成功; 当前距低点0.75%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
29,79.61485997470966,75.66034589588476,605268,王力安防,bottom_area,2024-06-24,6.75,2024-06-24,6.66,1.351351351351349,4.504504504504501,27.053669222343924,False,-3.4335,0.5037,2,2,2,100.0,13.98616654282708,19.692532942898985,6.648648648648652,1.351351351351349,历史2/2次成功; 当前距低点1.35%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
30,79.4956146179402,73.60705057216686,002602,世纪华通,bottom_area,2024-06-24,3.34,2024-06-24,3.34,0.0,2.994011976047907,30.2713987473904,False,-3.4682,1.1465,3,3,3,100.0,21.812099850359413,36.8279569892473,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-3.47%; 状态bottom_area; 底部未确认
31,79.43732434005793,75.11077136495119,300755,华致酒行,bottom_area,2024-06-24,13.93,2024-06-24,13.78,1.0885341074020345,4.354136429608138,27.05134992059291,False,-3.1967,0.6877,1,1,1,100.0,24.47650069799908,24.47650069799908,6.911465892597965,1.0885341074020345,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-3.20%; 状态bottom_area; 底部未确认
32,79.24202803777624,74.63310638058898,000797,中国武夷,bottom_area,2024-06-24,2.28,2024-06-24,2.26,0.8849557522123902,2.654867256637171,28.25396825396826,False,-2.9787,1.2671,3,3,3,100.0,15.703255352866844,21.169916434540383,7.115044247787609,0.8849557522123902,历史3/3次成功; 当前距低点0.88%; 最新日涨幅-2.98%; 状态bottom_area; 底部未确认
33,79.10865930124632,75.09506760297661,000516,国际医学,bottom_area,2024-06-24,4.7,2024-06-24,4.64,1.2931034482758728,6.681034482758632,27.158555729984307,False,-6.1876,1.7958,1,1,1,100.0,26.89969604863221,26.89969604863221,6.706896551724127,1.2931034482758728,历史1/1次成功; 当前距低点1.29%; 最新日涨幅-6.19%; 状态bottom_area; 底部未确认
34,79.07804894017049,74.5841197024053,688288,鸿泉技术,confirmed_rebound,2024-06-24,15.8,2024-06-24,15.65,0.9584664536741236,10.41533546325879,28.538812785388124,False,-8.9337,9.0697,4,4,4,100.0,20.10442589667908,41.992882562277565,7.041533546325876,0.9584664536741236,历史4/4次成功; 当前距低点0.96%; 最新日涨幅-8.93%; 状态confirmed_rebound; 底部未确认
35,78.88135749218638,73.96633094105442,002392,北京利尔,bottom_area,2024-06-24,3.07,2024-06-24,3.05,0.6557377049180334,4.262295081967225,27.55344418052257,False,-3.4591,1.222,3,3,3,100.0,19.523725313266397,28.838951310861425,7.344262295081967,0.6557377049180334,历史3/3次成功; 当前距低点0.66%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
36,78.57607708344571,73.44631127998433,300653,正海生物,bottom_area,2024-06-24,20.48,2024-06-24,20.38,0.4906771344455418,2.3552502453385693,27.1101573676681,False,-2.5226,0.6541,2,2,2,100.0,21.156210465162204,29.647513278609367,7.509322865554459,0.4906771344455418,历史2/2次成功; 当前距低点0.49%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
37,78.5455185270974,73.20799049297337,301332,德尔玛,bottom_area,2024-06-24,8.8,2024-06-24,8.77,0.3420752565564554,4.332953249714946,30.507131537242472,False,-4.1394,1.2847,1,1,1,100.0,44.935064935064936,44.935064935064936,7.6579247434435445,0.3420752565564554,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-4.14%; 状态bottom_area; 底部未确认
38,78.22578804246618,74.67855660378633,002640,跨境通,bottom_area,2024-06-24,1.28,2024-06-24,1.26,1.5873015873015885,7.1428571428571495,30.76923076923077,False,-8.5714,8.6061,2,2,2,100.0,11.60002270340836,14.218009478673,6.412698412698411,1.5873015873015885,历史2/2次成功; 当前距低点1.59%; 最新日涨幅-8.57%; 状态bottom_area; 底部未确认
39,78.12385673777005,72.83432822021672,000034,神州数码,bottom_area,2024-06-24,22.56,2024-06-24,22.48,0.35587188612098886,4.403914590747323,28.339177558176605,False,-2.0833,4.2068,2,2,2,100.0,16.213527529960025,16.910866910866908,7.644128113879011,0.35587188612098886,历史2/2次成功; 当前距低点0.36%; 最新日涨幅-2.08%; 状态bottom_area; 底部未确认
40,77.9644049777613,73.90184624931135,603307,扬州金泉,bottom_area,2024-06-24,30.75,2024-06-24,30.38,1.2179065174456913,4.344963791968402,31.251414347137363,False,-2.381,2.3329,1,1,1,100.0,9.347704887567367,9.347704887567367,6.782093482554309,1.2179065174456913,历史1/1次成功; 当前距低点1.22%; 最新日涨幅-2.38%; 状态bottom_area; 底部未确认
41,77.92667573662379,72.74297468354432,000520,凤凰航运,bottom_area,2024-06-24,2.38,2024-06-24,2.37,0.42194092827003316,4.641350210970459,32.285714285714285,False,-5.1793,4.131,2,2,2,100.0,26.74731182795698,28.49462365591398,7.578059071729967,0.42194092827003316,历史2/2次成功; 当前距低点0.42%; 最新日涨幅-5.18%; 状态bottom_area; 底部未确认
42,77.4217438761032,72.52317269076305,000718,苏宁环球,bottom_area,2024-06-24,1.67,2024-06-24,1.66,0.6024096385542175,4.81927710843374,32.24489795918368,False,-4.023,1.0056,2,2,2,100.0,27.77777777777778,36.111111111111114,7.397590361445783,0.6024096385542175,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-4.02%; 状态bottom_area; 底部未确认
43,77.39094122834565,71.83842929724602,000524,岭南控股,bottom_area,2024-06-24,7.68,2024-06-24,7.67,0.13037809647978862,3.1290743155149965,28.116213683223997,False,-4.1199,0.88,2,2,2,100.0,18.31016858720398,21.550094517958406,7.869621903520212,0.13037809647978862,历史2/2次成功; 当前距低点0.13%; 最新日涨幅-4.12%; 状态bottom_area; 底部未确认
44,77.38860736031003,71.86816351696905,002738,中矿资源,bottom_area,2024-06-24,26.11,2024-06-24,26.07,0.15343306482546662,2.800153433064827,29.253731343283583,False,-3.5464,1.4818,2,2,2,100.0,18.752639272962952,24.04968009032744,7.846566935174533,0.15343306482546662,历史2/2次成功; 当前距低点0.15%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
45,77.32648660714287,71.59859871031746,600162,香江控股,bottom_area,2024-06-24,1.29,2024-06-24,1.29,0.0,3.8759689922480653,32.81249999999999,False,-3.7313,0.5144,2,2,2,100.0,27.68063822751323,28.90624999999999,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.73%; 状态bottom_area; 底部未确认
46,77.04830658966465,72.58548395593478,600186,莲花控股,bottom_area,2024-06-24,3.37,2024-06-24,3.34,0.8982035928143787,4.19161676646707,27.074235807860266,False,-3.1609,2.0967,2,2,2,100.0,31.7386459545783,53.49544072948328,7.101796407185621,0.8982035928143787,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
47,76.80778549630615,71.41732965778792,002612,朗姿股份,bottom_area,2024-06-24,13.8,2024-06-24,13.77,0.21786492374728494,3.848946986201897,27.754459601259178,False,-3.6985,1.5326,2,2,2,100.0,17.118611203934037,20.77294685990338,7.782135076252715,0.21786492374728494,历史2/2次成功; 当前距低点0.22%; 最新日涨幅-3.70%; 状态bottom_area; 底部未确认
48,76.2399490617815,70.59254542757546,000688,国城矿业,bottom_area,2024-06-24,10.1,2024-06-24,10.1,0.0,7.425742574257425,28.113879003558722,False,-6.0465,0.5293,2,2,2,100.0,22.271749610620777,30.935251798561143,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-6.05%; 状态bottom_area; 底部未确认
49,76.06410299877099,71.09115640575037,002483,润邦股份,bottom_area,2024-06-24,4.14,2024-06-24,4.12,0.4854368932038731,3.3980582524271767,29.452054794520542,False,-3.4965,1.1698,1,1,1,100.0,35.31157270029672,35.31157270029672,7.5145631067961265,0.4854368932038731,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-3.50%; 状态bottom_area; 底部未确认
50,75.65408685639122,70.30328081754313,001308,康冠科技,bottom_area,2024-06-24,21.39,2024-06-24,21.35,0.18735362997657679,5.62060889929742,28.66688940862011,False,-4.4236,3.2622,1,1,1,100.0,27.421758569299566,27.421758569299566,7.812646370023424,0.18735362997657679,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-4.42%; 状态bottom_area; 底部未确认
51,75.49273445147841,72.71271421328377,002244,滨江集团,bottom_area,2024-06-24,7.47,2024-06-24,7.32,2.049180327868845,3.1420765027322344,30.61611374407583,False,-0.7968,1.5233,1,1,1,100.0,13.14432989690721,13.14432989690721,5.950819672131155,2.049180327868845,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
52,75.3659622983605,70.46526262626263,603217,元利科技,bottom_area,2024-06-24,13.93,2024-06-24,13.86,0.5050505050505071,4.617604617604622,32.5875486381323,False,-3.931,0.7516,2,2,2,100.0,15.520310633213857,19.81481481481482,7.494949494949493,0.5050505050505071,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
53,75.28991266960882,70.55425842022642,002410,广联达,bottom_area,2024-06-24,9.69,2024-06-24,9.63,0.6230529595015443,4.153686396677036,31.410256410256398,False,-3.1,1.6563,4,5,4,80.0,27.445264343494348,45.94594594594595,7.3769470404984565,0.6230529595015443,历史4/5次成功; 当前距低点0.62%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
54,75.22965218974416,69.96082604771937,603190,亚通精工,bottom_area,2024-06-24,22.18,2024-06-24,22.13,0.225937641211029,4.744690465431544,27.108036890645586,False,-5.2137,3.1427,2,2,2,100.0,9.386902525164045,9.45010183299389,7.774062358788972,0.225937641211029,历史2/2次成功; 当前距低点0.23%; 最新日涨幅-5.21%; 状态bottom_area; 底部未确认
55,75.19785453889244,70.31623902933077,300393,中来股份,bottom_area,2024-06-24,5.9,2024-06-24,5.87,0.5110732538330536,4.599659284497437,27.798277982779833,False,-4.8387,1.6786,4,5,4,80.0,24.792935742312604,36.516853932584276,7.488926746166946,0.5110732538330536,历史4/5次成功; 当前距低点0.51%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
56,74.89267579721228,70.13732408779904,000599,青岛双星,bottom_area,2024-06-24,3.41,2024-06-24,3.39,0.5899705014749268,5.014749262536871,27.09677419354839,False,-3.6723,0.7734,2,2,2,100.0,14.798155006246654,17.06730769230769,7.410029498525074,0.5899705014749268,历史2/2次成功; 当前距低点0.59%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
57,74.86265175061898,70.02147997579141,000597,东北制药,bottom_area,2024-06-24,3.83,2024-06-24,3.81,0.5249343832021002,4.461942257217846,27.290076335877867,False,-4.25,0.9236,2,2,2,100.0,13.378120266087073,16.59751037344398,7.475065616797901,0.5249343832021002,历史2/2次成功; 当前距低点0.52%; 最新日涨幅-4.25%; 状态bottom_area; 底部未确认
58,74.80651370333031,70.28562902248692,688105,诺唯赞,bottom_area,2024-06-24,19.9,2024-06-24,19.75,0.7594936708860687,3.898734177215188,32.24699828473413,False,-3.3981,0.7103,2,2,2,100.0,17.673519312404096,25.237580993520524,7.2405063291139315,0.7594936708860687,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
59,74.74360079552918,69.78278768792265,300662,科锐国际,bottom_area,2024-06-24,16.34,2024-06-24,16.27,0.4302397049784898,6.269207129686537,32.517627540439655,False,-5.9839,3.4411,1,1,1,100.0,27.600721587492483,27.600721587492483,7.56976029502151,0.4302397049784898,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-5.98%; 状态bottom_area; 底部未确认
60,74.72595523654711,69.7457619841268,002172,澳洋健康,bottom_area,2024-06-24,2.42,2024-06-24,2.41,0.41493775933609073,4.56431535269709,27.627627627627625,False,-5.098,1.3715,4,5,4,80.0,20.54741976028543,29.824561403508774,7.585062240663909,0.41493775933609073,历史4/5次成功; 当前距低点0.41%; 最新日涨幅-5.10%; 状态bottom_area; 底部未确认
61,74.55540696707067,70.01344391457599,002163,海南发展,bottom_area,2024-06-24,5.5,2024-06-24,5.46,0.7326007326007333,5.311355311355312,27.777777777777775,False,-4.3478,1.1887,1,1,1,100.0,32.54716981132074,32.54716981132074,7.267399267399267,0.7326007326007333,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-4.35%; 状态bottom_area; 底部未确认
62,74.49206589752394,69.28738007062269,002208,合肥城建,bottom_area,2024-06-24,4.26,2024-06-24,4.25,0.23529411764705382,6.352941176470578,28.087986463620986,False,-5.9603,1.5531,1,1,1,100.0,22.54758418740848,22.54758418740848,7.764705882352946,0.23529411764705382,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-5.96%; 状态bottom_area; 底部未确认
63,74.3858667550299,69.68304698272227,000721,西安饮食,bottom_area,2024-06-24,6.65,2024-06-24,6.61,0.6051437216338886,5.4462934947049835,28.15217391304347,False,-4.7278,2.502,5,6,5,83.33333333333334,15.319577068355974,20.485175202156327,7.394856278366111,0.6051437216338886,历史5/6次成功; 当前距低点0.61%; 最新日涨幅-4.73%; 状态bottom_area; 底部未确认
64,74.3042511627907,68.80023255813954,600231,凌钢股份,bottom_area,2024-06-24,1.23,2024-06-24,1.23,0.0,4.878048780487809,30.113636363636363,False,-5.3846,0.4349,1,1,1,100.0,29.302325581395344,29.302325581395344,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-5.38%; 状态bottom_area; 底部未确认
65,74.14646669109665,69.5007730207412,002572,索菲亚,bottom_area,2024-06-24,15.81,2024-06-24,15.71,0.6365372374283872,2.1005728835136748,27.065923862581236,False,-1.6179,1.0542,1,1,1,100.0,18.398268398268392,18.398268398268392,7.363462762571612,0.6365372374283872,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
66,73.6344968632042,68.83639562369147,000897,津滨发展,bottom_area,2024-06-24,2.02,2024-06-24,2.01,0.4975124378109568,2.985074626865675,29.473684210526326,False,-2.8846,1.516,1,1,1,100.0,13.122171945701359,13.122171945701359,7.502487562189043,0.4975124378109568,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
67,73.63220593094411,68.53567750105532,300740,水羊股份,bottom_area,2024-06-24,14.76,2024-06-24,14.72,0.27173913043477677,3.668478260869559,28.369829683698295,False,-2.8308,0.7848,1,1,1,100.0,8.73786407766991,8.73786407766991,7.728260869565223,0.27173913043477677,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-2.83%; 状态bottom_area; 底部未确认
68,73.30734339622641,67.87716981132075,000402,金融街,bottom_area,2024-06-24,2.35,2024-06-24,2.35,0.0,4.255319148936174,32.857142857142854,False,-4.0816,0.9396,1,1,1,100.0,24.339622641509433,24.339622641509433,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.08%; 状态bottom_area; 底部未确认
69,73.1034059440733,68.54486656200942,002159,三特索道,bottom_area,2024-06-24,12.33,2024-06-24,12.25,0.6530612244897964,2.367346938775503,27.471876850207227,False,-2.4525,1.3982,1,1,1,100.0,13.461538461538462,13.461538461538462,7.346938775510203,0.6530612244897964,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
70,72.92168128044003,67.78234300797217,688161,威高骨科,bottom_area,2024-06-24,19.91,2024-06-24,19.87,0.20130850528434396,5.686965274282834,27.58746355685131,False,-6.1292,1.2873,3,4,3,75.0,18.20605591408855,33.591836734693864,7.798691494715657,0.20130850528434396,历史3/4次成功; 当前距低点0.20%; 最新日涨幅-6.13%; 状态bottom_area; 底部未确认
71,72.64695473539346,67.56243828519624,603119,浙江荣泰,bottom_area,2024-06-24,17.54,2024-06-24,17.5,0.22857142857142368,3.3142857142857043,32.69230769230769,False,-3.1474,1.324,1,1,1,100.0,13.191296464188579,13.191296464188579,7.771428571428577,0.22857142857142368,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
72,72.57145860825747,67.5820204238498,002792,通宇通讯,bottom_area,2024-06-24,10.11,2024-06-24,10.08,0.2976190476190413,5.357142857142849,30.76923076923077,False,-5.6903,3.1521,1,1,1,100.0,14.14296694850115,14.14296694850115,7.702380952380959,0.2976190476190413,历史1/1次成功; 当前距低点0.30%; 最新日涨幅-5.69%; 状态bottom_area; 底部未确认
