rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.1459085652487,79.4954483164249,002304,洋河股份,bottom_area,2025-05-19,67.72,2025-04-29,67.02,1.0444643390032868,5.147717099373326,29.452631578947376,False,-0.8637,0.3494,2,2,2,100.0,20.62810220081931,20.781426953567394,6.955535660996713,1.0444643390032868,历史2/2次成功; 当前距低点1.04%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
2,82.21134475278816,77.75785552949715,688050,爱博医疗,bottom_area,2025-05-19,75.05,2025-05-19,74.23,1.1046746598410253,4.108850868920917,31.547399483585387,False,-2.2914,1.7371,2,2,2,100.0,12.024267494272554,12.90770757525636,6.895325340158975,1.1046746598410253,历史2/2次成功; 当前距低点1.10%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
3,80.12632279650288,77.00369038635286,300727,润禾材料,bottom_area,2025-05-19,29.0,2025-05-19,28.45,1.9332161687170502,3.374340949033395,29.228855721393042,False,-0.1377,1.3611,6,7,6,85.71428571428571,15.744979076186002,26.812499999999993,6.06678383128295,1.9332161687170502,历史6/7次成功; 当前距低点1.93%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
4,79.60949875079034,80.40797121248191,002537,海联金汇,confirmed_rebound,2025-05-19,7.17,2025-05-14,6.86,4.518950437317779,12.244897959183671,29.568788501026695,True,1.5581,7.0466,3,3,3,100.0,30.006334460034605,39.33649289099527,3.4810495626822218,4.518950437317779,历史3/3次成功; 当前距低点4.52%; 最新日涨幅1.56%; 状态confirmed_rebound; 底部已确认
5,77.62900402307173,77.38086285947172,600371,万向德农,confirmed_rebound,2025-05-19,9.48,2025-04-29,9.13,3.833515881708648,8.214676889375685,28.671874999999996,True,1.9355,4.4259,1,1,1,100.0,38.66279069767441,38.66279069767441,4.1664841182913515,3.833515881708648,历史1/1次成功; 当前距低点3.83%; 最新日涨幅1.94%; 状态confirmed_rebound; 底部已确认
6,75.24678632290487,74.57634182738697,301038,深水规院,bottom_area,2025-05-19,14.06,2025-05-19,13.58,3.534609720176734,5.007363770250366,27.379679144385022,False,2.4035,3.4108,1,1,1,100.0,18.89920424403183,18.89920424403183,4.465390279823266,3.534609720176734,历史1/1次成功; 当前距低点3.53%; 最新日涨幅2.40%; 状态bottom_area; 底部未确认
7,70.02284844857354,71.20571941591996,001299,美能能源,bottom_area,2025-05-19,10.98,2025-04-29,10.47,4.871060171919769,7.163323782234957,31.11842105263157,True,-0.363,6.0264,2,2,2,100.0,13.772777461812025,15.247322794492616,3.128939828080231,4.871060171919769,历史2/2次成功; 当前距低点4.87%; 最新日涨幅-0.36%; 状态bottom_area; 底部已确认
