rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.98832427549442,81.66537588297005,002322,理工能科,bottom_area,2022-11-28,9.37,2022-11-28,9.16,2.2925764192139635,3.165938864628812,29.80842911877395,False,0.2139,1.4052,2,2,2,100.0,25.120699563321974,28.6908077994429,7.7074235807860365,2.2925764192139635,历史2/2次成功; 当前距低点2.29%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
2,81.3464043281903,77.47695374393047,002474,榕基软件,bottom_area,2022-11-28,8.81,2022-11-28,8.6,2.441860465116289,3.1395348837209256,28.33333333333334,False,1.1481,13.855,1,1,1,100.0,21.0989010989011,21.0989010989011,7.558139534883712,2.441860465116289,历史1/1次成功; 当前距低点2.44%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
3,78.45131739653196,76.13206251205867,002279,久其软件,bottom_area,2022-11-28,6.04,2022-11-28,5.84,3.424657534246579,4.280821917808219,28.606356968215156,False,0.1658,5.1536,1,1,1,100.0,25.915492957746476,25.915492957746476,6.5753424657534225,3.424657534246579,历史1/1次成功; 当前距低点3.42%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
4,77.50173873538694,73.10960289600705,002467,二六三,bottom_area,2022-11-28,5.26,2022-11-28,5.16,1.937984496124024,3.48837209302325,29.604365620736694,False,-1.4981,8.0208,1,1,1,100.0,13.91509433962264,13.91509433962264,8.062015503875978,1.937984496124024,历史1/1次成功; 当前距低点1.94%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
5,68.56172127487991,66.76008326620581,000681,视觉中国,bottom_area,2022-11-28,12.08,2022-11-28,11.66,3.602058319039451,4.459691252144079,28.641370869033047,False,1.5126,5.6472,2,3,2,66.66666666666666,16.591986919081148,20.93690248565965,6.3979416809605505,3.602058319039451,历史2/3次成功; 当前距低点3.60%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
6,52.70531118806478,51.406560282854706,300769,德方纳米,bottom_area,2022-11-28,229.85,2022-11-28,221.67,3.6901700726304902,4.434519781657425,31.346010901883055,False,-3.4974,2.5512,1,2,1,50.0,20.592193808882907,20.592193808882907,6.309829927369511,3.6901700726304902,历史1/2次成功; 当前距低点3.69%; 最新日涨幅-3.50%; 状态bottom_area; 底部未确认
7,50.693022953175614,50.43315744724516,603232,格尔软件,bottom_area,2022-11-28,15.72,2022-11-28,15.01,4.730179880079953,8.461025982678223,28.862559241706165,False,-0.4433,3.5127,1,2,1,50.0,17.89229878401853,17.89229878401853,5.269820119920048,4.730179880079953,历史1/2次成功; 当前距低点4.73%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
