rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.8263059953734,79.06517346840928,000037,深南电A,bottom_area,2022-07-12,8.1,2022-06-30,8.0,1.2499999999999956,7.499999999999996,29.140832595217002,True,-2.0556,3.4353,3,4,3,75.0,32.47405090542621,45.16765285996055,13.750000000000004,1.2499999999999956,历史3/4次成功; 当前距低点1.25%; 最新日涨幅-2.06%; 状态bottom_area; 底部已确认
2,83.95688622405802,73.15762099608786,300559,佳发教育,bottom_area,2022-07-12,9.02,2022-07-12,9.01,0.11098779134294992,4.106548279689245,31.845688350983366,False,-3.3226,1.2499,2,2,2,100.0,25.164909464246165,29.09783989834816,14.889012208657048,0.11098779134294992,历史2/2次成功; 当前距低点0.11%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
3,79.19986352718584,69.39902204635385,002348,高乐股份,bottom_area,2022-07-12,2.45,2022-07-12,2.44,0.40983606557377994,4.9180327868852505,29.275362318840585,False,-9.5941,20.4755,1,1,1,100.0,25.287356321839088,25.287356321839088,14.59016393442622,0.40983606557377994,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-9.59%; 状态bottom_area; 底部未确认
4,76.93418908116955,67.32857734545065,002805,丰元股份,bottom_area,2022-07-12,52.78,2022-07-12,52.6,0.3422053231939158,4.52471482889733,29.062710721510456,False,-1.5482,10.1088,2,3,2,66.66666666666666,42.00074632078559,50.09389671361502,14.657794676806082,0.3422053231939158,历史2/3次成功; 当前距低点0.34%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
5,76.78788961038961,66.77207792207793,002572,索菲亚,bottom_area,2022-07-12,19.81,2022-07-12,19.81,0.0,0.9591115598182801,30.22190912293062,False,-9.9955,8.4113,1,1,1,100.0,18.398268398268392,18.398268398268392,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
