rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.64977167148272,78.99434662998624,603322,超讯通信,bottom_area,2025-12-30,38.7,2025-12-26,38.0,1.8421052631579022,3.157894736842113,31.29632977761707,False,0.2071,4.1689,1,1,1,100.0,21.905089408528212,21.905089408528212,18.1578947368421,1.8421052631579022,历史1/1次成功; 当前距低点1.84%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
2,90.74244507777736,76.4735919463283,600250,南京商旅,bottom_area,2025-12-30,11.48,2025-12-30,11.41,0.6134969325153399,2.5416301489921045,29.042288557213926,False,-2.1313,5.8898,2,2,2,100.0,38.937445980985316,53.93258426966293,19.38650306748466,0.6134969325153399,历史2/2次成功; 当前距低点0.61%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
3,87.07924216698775,74.95951755753941,601566,九牧王,bottom_area,2025-12-30,13.78,2025-12-30,13.54,1.7725258493353047,4.726735598227479,27.51605995717345,False,-1.5714,5.9034,1,1,1,100.0,21.83266932270915,21.83266932270915,18.227474150664698,1.7725258493353047,历史1/1次成功; 当前距低点1.77%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
4,86.81027244588851,75.11182200688513,000692,惠天热电,bottom_area,2025-12-30,3.48,2025-12-17,3.41,2.0527859237536608,6.744868035190615,28.511530398322844,False,-1.1364,2.3396,1,1,1,100.0,26.08695652173914,26.08695652173914,17.94721407624634,2.0527859237536608,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
5,85.05956034286854,71.23027770360483,002910,庄园牧场,bottom_area,2025-12-30,11.28,2025-12-30,11.25,0.266666666666661,3.555555555555559,29.73141786383511,False,-3.5897,11.6107,1,1,1,100.0,33.37783711615487,33.37783711615487,19.733333333333338,0.266666666666661,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-3.59%; 状态bottom_area; 底部未确认
6,79.57232513233046,71.90057369227016,603038,华立股份,bottom_area,2025-12-30,16.27,2025-12-17,15.58,4.428754813863925,11.360718870346608,29.661399548532724,True,-1.9289,5.2896,1,1,1,100.0,28.753412192902637,28.753412192902637,15.571245186136077,4.428754813863925,历史1/1次成功; 当前距低点4.43%; 最新日涨幅-1.93%; 状态bottom_area; 底部已确认
7,78.70904813099001,71.11147079521463,600104,上汽集团,bottom_area,2025-12-30,15.35,2025-11-21,14.7,4.421768707482996,8.299319727891161,28.74454677653902,True,-0.1301,0.2702,1,1,1,100.0,24.425287356321842,24.425287356321842,15.578231292517005,4.421768707482996,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-0.13%; 状态bottom_area; 底部已确认
8,78.01418334361591,69.97734948591076,603072,天和磁材,bottom_area,2025-12-30,41.08,2025-12-17,39.49,4.026335781210424,6.330716637123322,27.05947543405984,False,-1.4868,3.1887,1,1,1,100.0,22.674167027260935,22.674167027260935,15.973664218789576,4.026335781210424,历史1/1次成功; 当前距低点4.03%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
9,67.1769016785116,59.18693826702576,603327,福蓉科技,bottom_area,2025-12-30,10.83,2025-12-19,10.51,3.044719314938157,7.4215033301617455,29.651941097724226,False,1.1204,2.2586,1,2,1,50.0,21.82203389830509,21.82203389830509,16.955280685061844,3.044719314938157,历史1/2次成功; 当前距低点3.04%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
