rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,80.63600384179801,78.23722111881546,000715,中兴商业,bottom_area,2023-02-16,6.36,2023-01-19,6.15,3.414634146341463,8.130081300813007,31.05381165919282,True,-2.1538,5.1476,3,3,3,100.0,17.056919206849418,24.33862433862435,6.585365853658537,3.414634146341463,历史3/3次成功; 当前距低点3.41%; 最新日涨幅-2.15%; 状态bottom_area; 底部已确认
2,79.63647978633364,74.13249194126077,002855,捷荣技术,bottom_area,2023-02-16,10.6,2023-02-16,10.47,1.2416427889207164,5.730659025787962,29.208924949290054,False,-4.3321,7.2117,1,1,1,100.0,21.093749999999993,21.093749999999993,8.758357211079284,1.2416427889207164,历史1/1次成功; 当前距低点1.24%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
3,78.57203074968143,77.76614556171029,688075,安旭生物,confirmed_rebound,2023-02-16,87.62,2022-12-30,83.88,4.458750596089663,10.705770147830238,29.441453566621806,True,-3.0216,4.582,4,4,4,100.0,31.086542584917854,40.134529147982065,5.541249403910338,4.458750596089663,历史4/4次成功; 当前距低点4.46%; 最新日涨幅-3.02%; 状态confirmed_rebound; 底部已确认
4,74.05705965610638,73.87408977431241,000650,仁和药业,bottom_area,2023-02-16,6.46,2023-01-12,6.16,4.870129870129867,6.331168831168826,27.444051825677267,False,0.9375,5.8004,2,2,2,100.0,14.827881065637138,17.19038817005545,5.129870129870134,4.870129870129867,历史2/2次成功; 当前距低点4.87%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
5,73.71862113219514,71.381573184517,000679,大连友谊,bottom_area,2023-02-16,5.62,2023-01-18,5.44,3.308823529411759,9.007352941176459,28.515111695137975,True,-1.9197,2.1102,3,4,3,75.0,16.40156361062258,24.94061757719715,6.691176470588242,3.308823529411759,历史3/4次成功; 当前距低点3.31%; 最新日涨幅-1.92%; 状态bottom_area; 底部已确认
6,69.2791875568407,68.51073240475971,002144,宏达高科,bottom_area,2023-02-16,11.59,2023-01-20,11.1,4.414414414414416,9.72972972972973,28.34086507424145,True,-2.2766,5.9277,1,1,1,100.0,10.352673492605236,10.352673492605236,5.585585585585584,4.414414414414416,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.28%; 状态bottom_area; 底部已确认
7,57.911151773597894,52.81511172885702,000419,通程控股,bottom_area,2023-02-16,5.98,2023-02-16,5.97,0.16750418760470143,4.690117252931328,30.093676814988285,False,-3.0794,4.2421,1,2,1,50.0,24.82269503546099,24.82269503546099,9.8324958123953,0.16750418760470143,历史1/2次成功; 当前距低点0.17%; 最新日涨幅-3.08%; 状态bottom_area; 底部未确认
8,57.05510191731196,55.811357270180814,300434,金石亚药,bottom_area,2023-02-16,12.43,2023-01-19,11.97,3.8429406850459404,8.604845446950705,31.127733026467197,True,-1.1924,7.8288,1,2,1,50.0,26.7379679144385,26.7379679144385,6.1570593149540604,3.8429406850459404,历史1/2次成功; 当前距低点3.84%; 最新日涨幅-1.19%; 状态bottom_area; 底部已确认
